GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "02090","Fairbanks North Star Borough, AK",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",249513,278000,290765,310392,328225,453568,808224,853100,765561,737979,756718,826635,941109,1193835,1271592,1327430,1425267,1398076,1364692,1405748,1533883,1586460,1654218,1783702,1862352,1877759,1957225,2008648,2104486,2220098,2291739,2458545,2539350,2723718,2901731,3053953,3346212,3669257,3947315,4371859,4398194,4600079,5048355,5104024,4923446,5127407,5281037,5247243,5322940,5544411,5643548,5759094,6240753,6482992,6690806,7139476
 "02090","Fairbanks North Star Borough, AK",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",44738,45940,47260,47690,47654,48480,51765,55983,55433,55325,54910,54520,56576,59905,65695,68300,71433,73520,73528,75364,77121,78067,80479,82506,82979,83512,81941,82880,82483,83299,83390,83005,84814,86095,86885,89043,90431,90545,93545,94552,95238,98262,98102,100298,100916,99234,99603,100637,99631,98429,96728,95349,95553,95749,95700,94951
 "02090","Fairbanks North Star Borough, AK",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",5577,6051,6152,6509,6888,9356,15613,15239,13811,13339,13781,15162,16634,19929,19356,19435,19953,19016,18560,18653,19889,20322,20555,21619,22444,22485,23886,24236,25514,26652,27482,29619,29940,31636,33397,34298,37003,40524,42197,46238,46181,46814,51460,50889,48788,51670,53021,52140,53427,56329,58345,60400,65312,67708,69914,75191
 "02100","Haines Borough, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),18908,22943,25703,32357,34658,36966,42111,48886,53667,63152,69634,55164,55902,54709,58901,61646,63435,66045,69228,71600,73252,81200,72377,72019,70956,76042,78447,83406,88039,91646,94701,103691,116013,117240,125740,132702,143936,143511,155971,171329,175359,158403,178767,177008,196569,211953
 "02100","Haines Borough, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),1684,1701,1784,1872,2144,2076,2297,2009,1960,2031,2130,2117,2241,2180,2212,2315,2307,2312,2358,2374,2354,2399,2334,2325,2337,2281,2280,2300,2379,2404,2486,2489,2511,2465,2396,2342,2252,2213,2157,2082,2090,2085,2075,2079,2088,2104
 "02100","Haines Borough, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),11228,13488,14408,17285,16165,17806,18333,24333,27381,31094,32692,26058,24945,25096,26628,26629,27497,28566,29359,30160,31118,33847,31010,30976,30362,33337,34407,36263,37007,38122,38094,41660,46202,47562,52479,56662,63915,64849,72309,82291,83904,75973,86153,85141,94142,100738
 "02105","Hoonah-Angoon Census Area, AK*",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),81675,76419,88045,94874,100189,107891,115665,120126,115938,125511,131543,132881,130699,142317,156712,167630,180163
 "02105","Hoonah-Angoon Census Area, AK*",8,CAINC1,2,"...","Population (persons) 1/","Number of persons",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),2225,2144,2107,2106,2154,2176,2179,2235,2243,2284,2309,2335,2354,2328,2282,2278,2312
 "02105","Hoonah-Angoon Census Area, AK*",8,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),36708,35643,41787,45049,46513,49582,53082,53748,51689,54952,56970,56908,55522,61133,68673,73586,77925
 "02110","Juneau City and Borough, AK",8,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",88111,103789,120247,134131,147976,168782,216242,255709,279164,324061,338886,401559,463327,542772,587812,619487,655973,648481,629562,650741,710499,745734,793657,850528,877372,919158,977166,1008564,1050000,1074963,1090177,1172626,1201967,1210696,1271082,1297418,1363987,1428826,1518118,1633937,1611592,1726908,1872852,1967921,1947722,2002493,2041053,2060665,2110045,2209874,2262057,2272653,2382205,2521461,2675853,2806401
