GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "05029","Conway, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",41796,44083,48749,54930,64612,73266,83200,90977,98984,110145,127086,137996,154816,161223,172272,187254,191679,201984,206967,221410,241649,256516,272407,300766,308660,329182,347623,375301,391051,417219,434915,455242,463223,461582,481989,512716,528317,542429,596116,609071,615603,639897,682982,704717,737446,772214,758433,746702,759741,789053,800328,867728,977859,1029504,1034014,1098553
 "05029","Conway, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",16621,16814,16988,17225,17600,18088,18421,18971,18970,19074,19372,19479,19335,19249,19391,19636,19441,19355,19314,19223,19129,19171,19255,19305,19350,19618,19966,20008,20264,20168,20275,20312,20362,20366,20461,20519,20683,20753,20992,21025,21257,21211,21087,21070,20987,20863,20772,20678,20590,20572,20610,20734,20905,21091,21118,21422
 "05029","Conway, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2515,2622,2870,3189,3671,4051,4517,4796,5218,5775,6560,7084,8007,8376,8884,9536,9860,10436,10716,11518,12633,13380,14147,15580,15951,16780,17411,18758,19298,20687,21451,22412,22749,22664,23556,24987,25544,26137,28397,28969,28960,30168,32389,33446,35138,37014,36512,36111,36899,38356,38832,41850,46776,48812,48964,51282
 "05031","Craighead, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",139641,156360,172109,192964,221503,248954,286479,319055,359798,435821,451318,476950,534857,561985,591204,669071,709221,743860,800889,869780,931046,992088,1060244,1164431,1217936,1274554,1380916,1459974,1539858,1641334,1747803,1848410,1873391,1947765,2105866,2184026,2275523,2391532,2551165,2688054,2759075,2945342,3194117,3362808,3434122,3550958,3657657,3754309,3867267,4005652,4245909,4721458,5277454,5296735,5563172,5875983
 "05031","Craighead, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",51733,52629,55260,56409,57494,57992,58737,60565,61639,62741,63340,63304,63428,63046,63020,63674,64068,64298,65621,66788,67845,69356,69809,71422,73180,74187,75856,77415,78823,80117,81038,82519,83276,83978,85000,86331,87512,89725,91350,93316,95482,96734,98333,99862,101456,102411,104145,105605,106770,108500,110130,111623,111695,112828,114245,115852
 "05031","Craighead, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2699,2971,3115,3421,3853,4293,4877,5268,5837,6946,7125,7534,8433,8914,9381,10508,11070,11569,12205,13023,13723,14304,15188,16304,16643,17180,18204,18859,19536,20487,21568,22400,22496,23194,24775,25298,26002,26654,27927,28806,28896,30448,32483,33675,33848,34674,35121,35550,36221,36918,38554,42298,47249,46945,48695,50720
 "05033","Crawford, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",57708,64468,73162,84322,97702,110312,125179,141951,162210,194161,219538,247176,281371,294112,317472,356849,385181,415436,436174,466505,496645,519045,556137,601073,647355,708431,751699,787651,839325,895660,946749,1016146,1053374,1069741,1140040,1221839,1313066,1431687,1520008,1612582,1613456,1695960,1751062,1798371,1799238,1858322,1893914,1942134,2004597,2065368,2129892,2295161,2526686,2561313,2683891,2817645
 "05033","Crawford, AR",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",25317,25939,27226,28364,28718,29986,30807,32275,34453,35576,36392,36943,37069,37152,37656,38435,39028,39901,40475,41259,42005,42768,43685,44549,45854,46938,48584,49646,50412,51343,52708,53404,54273,55026,55836,56832,57779,59126,60210,60933,61595,61878,61400,61190,60626,60440,60215,60230,60566,60732,60325,60160,60382,61084,61810,62258
 "05033","Crawford, AR",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2279,2485,2687,2973,3402,3679,4063,4398,4708,5458,6033,6691,7590,7916,8431,9284,9869,10412,10776,11307,11823,12136,12731,13492,14118,15093,15472,15865,16649,17445,17962,19028,19409,19441,20418,21499,22726,24214,25245,26465,26195,27408,28519,29390,29678,30747,31453,32245,33098,34008,35307,38151,41845,41931,43422,45258
 "05035","Crittenden, AR",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",119365,136306,146590,163213,191643,206157,220428,239530,267959,311283,337569,338378,393064,402245,419573,475129,498804,510737,545080,595068,626271,664116,684089,736706,762022,811189,839740,885284,922461,974358,1015260,1032782,1097997,1103066,1190640,1245412,1250468,1332241,1403186,1447541,1435121,1478933,1553409,1588179,1641157,1658129,1661999,1728607,1743367,1768194,1834241,2012272,2162420,2135761,2186031,2214550
