GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "35011","De Baca, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",2500,2558,2591,2427,2501,2520,2470,2387,2360,2492,2395,2433,2351,2426,2441,2411,2441,2363,2326,2243,2263,2246,2294,2253,2266,2245,2308,2283,2280,2285,2296,2218,2174,2158,2132,2062,2098,1994,1995,2000,2002,2031,2001,1959,1933,1867,1880,1842,1814,1786,1746,1683,1682,1697,1672,1657
 "35011","De Baca, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2652,2901,3058,3960,4487,4143,4396,4507,4996,5942,6648,6675,8000,8448,8459,9260,10171,10510,10734,11438,12217,12882,13937,15520,16626,15937,14762,15976,16729,17295,18294,20369,23855,23391,23420,24674,26075,33191,29799,30696,27414,30554,41005,39771,39088,46409,42241,43872,43530,45086,49060,54600,55911,56960,62732,64660
 "35013","Doña Ana, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",212690,228654,258499,282005,311428,358809,392408,444278,494883,568285,621445,702654,811303,903802,1026727,1125610,1233182,1331557,1418875,1498297,1660942,1783955,1912118,2097816,2237054,2326622,2535404,2649301,2784146,2981917,3051135,3225465,3610193,3856658,4110046,4366755,4710739,5008658,5369499,5646275,5998286,6412335,6604691,6688302,6515500,6768371,7084337,7322279,7515865,7740464,8242383,8995101,10163128,10335497,10768476,11409025
 "35013","Doña Ana, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",69000,70254,72726,76553,76909,78888,81979,85259,88302,92193,93741,97012,99623,103448,107627,112474,116321,120474,125032,130016,132957,136593,141228,146995,153049,157530,161014,165618,169081,172057,173889,175098,176496,178464,182045,184939,189199,193701,197853,200855,205401,210064,212963,214163,213868,213393,213355,213862,215288,216411,217678,220069,221756,223604,226534,229366
 "35013","Doña Ana, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3082,3255,3554,3684,4049,4548,4787,5211,5604,6164,6629,7243,8144,8737,9540,10008,10602,11053,11348,11524,12492,13060,13539,14271,14617,14769,15746,15996,16466,17331,17546,18421,20455,21610,22577,23612,24898,25858,27139,28111,29203,30526,31013,31230,30465,31718,33204,34238,34911,35767,37865,40874,45830,46222,47536,49742
 "35015","Eddy, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",128152,136571,145626,154597,171921,193772,235560,260232,293381,320464,356764,416740,494129,557196,565056,596189,623828,597076,584595,606516,677958,717722,779966,827189,885934,909191,942205,1002193,1060360,1089246,1078251,1151489,1331091,1332510,1359564,1417552,1524237,1676329,1900798,2137747,2069228,2340606,2468236,2736466,2636744,2929948,2846427,2650859,2706466,3135226,3552461,3668420,4044070,4337672,4602832,4816924
 "35015","Eddy, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",41000,41013,40600,40987,40936,41086,42695,45008,45644,46575,47327,48238,49737,52233,53266,52581,52477,52453,50586,48932,48004,48717,49760,50998,51812,52337,52308,52374,52323,52569,52192,51399,50765,51002,51036,51242,50732,51366,51923,52566,53578,54008,54562,55302,56943,58354,59774,60071,59915,60889,61950,62342,60870,60221,60654,61436
 "35015","Eddy, NM",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3126,3330,3587,3772,4200,4716,5517,5782,6428,6881,7538,8639,9935,10668,10608,11338,11888,11383,11556,12395,14123,14732,15675,16220,17099,17372,18013,19135,20266,20720,20659,22403,26221,26127,26639,27664,30045,32635,36608,40668,38621,43338,45237,49482,46305,50210,47620,44129,45172,51491,57344,58843,66438,72029,75887,78406
 "35017","Grant, NM",6,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",71095,74288,82545,92988,98847,113112,120888,140785,160472,164708,194885,220562,274857,258335,253977,283975,282967,287813,306930,328488,343639,356478,384647,399862,426067,461870,509000,550510,573337,583981,564094,620442,594063,589547,602392,654074,709196,764882,820653,909335,885260,894598,947815,980072,975392,1010014,1048262,1039574,1048587,1106010,1156355,1235893,1352132,1416110,1443736,1508358
 "35017","Grant, NM",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",22100,22135,22619,22900,23548,23809,24730,24453,25099,25309,25244,26361,26970,27969,27259,27035,26852,26638,26711,27097,27474,27718,28009,28650,28475,29229,29792,30473,31324,31569,31264,30882,30692,30165,29485,29038,29281,29503,29841,29921,29865,29415,29493,29518,29482,29364,28971,28778,28503,28220,28002,28214,27907,27699,27512,27541
