GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "54013","Calhoun, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1783,2031,2138,2309,2564,2777,3020,3330,3586,4127,4665,5196,5708,6081,6618,7145,7616,7729,7977,9383,9865,10246,10729,11823,12168,12604,12684,12953,13569,14028,14471,15612,17020,17525,18306,18691,18843,20161,20532,23313,24316,25152,27207,30280,29578,30673,30006,28806,30923,32948,34697,38926,41878,41526,44877,46017
 "54015","Clay, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15449,17887,20491,23885,26336,28963,33504,38111,40962,45662,53832,59478,65714,72208,70104,73749,75663,77205,78796,80671,85921,91988,94435,102872,108794,117415,122408,127717,133517,135211,138682,143515,165659,173850,173224,179751,183247,201588,212242,232053,240488,241665,262041,262425,253515,258678,259906,252808,257367,271669,278957,295068,310021,306502,322207,340523
 "54015","Clay, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",8953,9412,9797,10027,9764,9607,9775,10345,10588,10775,10758,11276,11308,11267,11144,11201,10957,10881,10627,10470,10214,9947,9920,9957,10086,10075,10192,10224,10350,10327,10363,10302,10153,10166,10061,10055,9852,9695,9696,9603,9505,9374,9299,9137,9034,8742,8701,8621,8447,8312,8179,8013,7914,7819,7740,7689
 "54015","Clay, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1726,1900,2092,2382,2697,3015,3428,3684,3869,4238,5004,5275,5811,6409,6291,6584,6905,7095,7415,7705,8412,9248,9520,10332,10787,11654,12010,12492,12900,13093,13382,13931,16316,17101,17217,17877,18600,20793,21890,24165,25301,25780,28179,28721,28062,29590,29871,29325,30468,32684,34106,36824,39174,39200,41629,44287
 "54017","Doddridge, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",12164,13630,14569,15294,17381,19636,22364,24798,28536,32957,37561,43597,47166,50267,52763,57745,60722,61247,63156,65783,69203,76812,80009,85819,89949,93061,95751,102108,108741,114715,118004,127665,134379,130803,120117,122859,119797,123097,120268,129043,133376,142804,161232,169625,180000,220633,218810,215780,230708,251445,262607,264969,289390,303336,312531,319693
 "54017","Doddridge, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",6534,6383,6416,6651,6789,6718,6944,6968,7244,7415,7425,7464,7585,7566,7550,7508,7499,7403,7312,7230,6978,7000,7072,7078,7162,7144,7235,7136,7294,7368,7334,7396,7588,7627,7741,7669,7808,7848,7970,8034,8124,8184,8180,8168,8360,8221,8397,8209,8103,8082,7906,7790,7745,7719,7685,7615
 "54017","Doddridge, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",1862,2135,2271,2300,2560,2923,3221,3559,3939,4445,5059,5841,6218,6644,6988,7691,8097,8273,8637,9099,9917,10973,11313,12125,12559,13026,13234,14309,14908,15569,16090,17261,17709,17150,15517,16020,15343,15685,15090,16062,16418,17449,19711,20767,21531,26838,26058,26286,28472,31112,33216,34014,37365,39297,40668,41982
 "54019","Fayette, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",117406,134523,147337,164596,183599,202130,230768,263284,282730,314925,355498,388934,424513,452930,448545,477248,486859,492467,488895,516212,542537,569797,604143,649826,686233,723430,754052,788681,816190,847910,852928,879972,932383,966683,972842,1003082,1026422,1097546,1151280,1243081,1251416,1276701,1368718,1425396,1390439,1413853,1434146,1402074,1442820,1489020,1565559,1632269,1774281,1781420,1885675,1958764
 "54019","Fayette, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",49239,49341,49841,52044,52401,52656,53808,55679,57021,57827,58255,57790,57443,57186,57119,56148,54812,53382,51692,50023,48571,47867,47850,47921,48306,48259,48772,48991,48548,47960,47817,47507,47067,46935,47054,46717,46229,46200,46243,46171,46034,45986,45709,45486,45010,44444,43822,43107,42371,41646,40907,40445,40059,39411,39079,38600
 "54019","Fayette, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2384,2726,2956,3163,3504,3839,4289,4729,4958,5446,6102,6730,7390,7920,7853,8500,8882,9225,9458,10319,11170,11904,12626,13560,14206,14991,15461,16098,16812,17680,17837,18523,19810,20596,20675,21471,22203,23756,24896,26923,27185,27763,29944,31337,30892,31812,32727,32525,34052,35754,38271,40358,44292,45201,48253,50745
 "54021","Gilmer, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",15268,16935,18528,20177,21267,22974,25709,29706,33984,39534,44122,49124,55677,60551,64824,70485,74628,72711,74428,75276,84356,90643,91229,100477,105314,106812,107695,111729,118883,119697,118467,127294,136918,134821,141468,135841,144188,151413,154533,168817,168684,179104,196703,210604,213818,225697,229316,211596,221487,225278,236861,244309,268790,267986,277243,295087
 "54021","Gilmer, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",7273,7755,7720,7974,7932,8003,7958,8012,8066,8110,8157,8390,8608,8770,8755,8607,8441,8368,8259,8244,7827,7622,7607,7455,7451,7427,7287,7194,7146,7287,7152,7208,7309,7409,7615,7764,7905,8083,8248,8408,8529,8720,8700,8663,8495,8328,8089,7884,7748,7581,7489,7399,7396,7309,7221,7116
 "54021","Gilmer, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2099,2184,2400,2530,2681,2871,3231,3708,4213,4875,5409,5855,6468,6904,7404,8189,8841,8689,9012,9131,10778,11892,11993,13478,14134,14382,14779,15531,16636,16426,16564,17660,18733,18197,18578,17496,18240,18732,18736,20078,19778,20539,22610,24311,25170,27101,28349,26839,28586,29716,31628,33019,36343,36665,38394,41468
 "54023","Grant, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",19446,21837,25800,30126,33397,32950,37503,40821,46939,51242,61770,69696,74620,83289,91969,102150,106538,109138,111557,120942,132073,153727,165377,173780,184721,190162,197012,206688,214702,222501,227173,242198,288236,278146,281146,280504,287491,293153,313598,331986,340152,344958,363512,363950,373734,396049,394050,410665,423946,411256,428685,462817,508516,524683,530469,546536
 "54023","Grant, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",8861,8595,8715,9092,9180,9223,9351,9466,9707,9814,10026,10229,10299,10380,10335,10427,10335,10348,10350,10339,10393,10450,10564,10695,10855,10983,11151,11190,11216,11246,11314,11280,11325,11310,11406,11558,11648,11834,11969,12022,11963,11879,11813,11680,11561,11385,11365,11257,11234,11166,10987,10995,10998,10965,10985,10971
 "54023","Grant, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2195,2541,2960,3313,3638,3573,4011,4312,4836,5221,6161,6814,7245,8024,8899,9797,10308,10547,10778,11698,12708,14711,15655,16249,17017,17314,17668,18471,19142,19785,20079,21471,25451,24593,24649,24269,24682,24772,26201,27615,28434,29039,30772,31160,32327,34787,34672,36481,37738,36831,39017,42093,46237,47851,48290,49816
 "54025","Greenbrier, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",81417,88064,95803,105176,118450,131512,153475,167406,195261,220750,248904,265898,285822,311664,323737,347687,361314,371829,386754,423067,459915,491939,513513,560615,588727,587736,611350,633136,670383,694764,705223,743793,777581,792271,815619,870543,901682,963351,971792,1039295,1031410,1081382,1180679,1142710,1170880,1213295,1269556,1230291,1277211,1302387,1381083,1441586,1527654,1530876,1621181,1654336
 "54025","Greenbrier, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31958,32130,32550,32600,32651,33168,33726,34972,35792,36127,37023,37666,37636,37197,37508,37141,36760,36202,35600,35255,34778,34683,34901,35099,35203,35136,35190,35081,34841,34617,34588,34437,34452,34621,34831,34938,35020,35196,35354,35457,35351,35518,35561,35563,35348,34981,34836,34625,34146,33561,33282,32903,32705,32348,32123,31851
 "54025","Greenbrier, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2548,2741,2943,3226,3628,3965,4551,4787,5455,6110,6723,7059,7594,8379,8631,9361,9829,10271,10864,12000,13224,14184,14713,15972,16724,16727,17373,18048,19241,20070,20389,21599,22570,22884,23416,24917,25748,27371,27487,29311,29176,30446,33202,32132,33124,34684,36444,35532,37404,38807,41496,43813,46710,47325,50468,51940
 "54027","Hampshire, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",25464,27878,31823,35628,41553,48110,51835,57557,65671,76259,87058,96860,109070,113412,119597,132045,145143,155564,162821,173668,186972,202115,207125,228308,242430,258313,274504,293178,312568,330305,356082,394008,421313,433357,445977,484548,542649,576868,596142,631732,634311,668476,693563,702003,710619,720604,757992,811678,819349,838619,882741,951109,1056806,1056122,1100783,1161440
 "54027","Hampshire, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",12138,11712,11825,12620,12764,12934,13308,13533,14012,14444,14702,14905,15049,15220,15345,15318,15344,15263,15525,15843,16184,16606,17154,17537,17995,18307,18608,18981,19310,19589,19896,20288,20668,21030,21436,21766,22361,23016,23492,23664,23820,23942,23761,23643,23443,23383,23256,23269,23318,23288,23110,23085,23351,23464,23632,23793
 "54027","Hampshire, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2098,2380,2691,2823,3255,3720,3895,4253,4687,5280,5922,6498,7248,7452,7794,8620,9459,10192,10488,10962,11553,12171,12074,13019,13472,14110,14752,15446,16187,16862,17897,19421,20385,20607,20805,22262,24268,25064,25376,26696,26629,27921,29189,29692,30313,30817,32593,34882,35138,36011,38197,41200,45257,45010,46580,48814
 "54029","Hancock, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",148511,158435,175997,194979,207284,243633,263825,294510,327461,358095,403289,425152,466253,449656,433492,446588,462385,488075,504740,551082,589663,601230,584639,617452,633097,648684,653611,678806,690803,694284,694642,737856,785780,816145,810888,812996,828750,885995,930131,988578,968622,1008963,1057573,1086975,1093450,1114260,1146252,1146382,1172938,1225574,1260109,1333572,1435503,1448894,1515678,1578391
 "54029","Hancock, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",39815,39747,39906,39780,39898,39855,40152,40118,39879,39196,40043,40961,40560,40455,39891,39383,38268,37435,36975,36269,35590,35180,35101,34841,34636,34437,34272,34227,33823,33413,32954,32652,32421,32178,31925,31600,31510,31266,30887,30802,30748,30696,30696,30574,30544,30470,30233,29940,29713,29440,29220,29043,28604,28265,28191,28054
 "54029","Hancock, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3730,3986,4410,4901,5195,6113,6571,7341,8211,9136,10071,10379,11495,11115,10867,11340,12083,13038,13651,15194,16568,17090,16656,17722,18279,18837,19071,19832,20424,20779,21079,22598,24237,25363,25400,25728,26301,28337,30114,32095,31502,32870,34453,35552,35799,36569,37914,38289,39476,41630,43125,45917,50185,51261,53765,56263
 "54031","Hardy, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",19105,21254,22955,26483,32260,32637,36659,39639,45175,52520,58968,65021,68902,71130,77359,92467,101537,113705,114330,123586,136539,146195,153296,166675,189420,198443,200200,204162,215803,226755,245019,260727,272596,270207,284361,300766,310227,306789,314564,330632,343166,367783,390434,389010,405498,414487,431431,438215,471922,467977,488975,507602,572622,644970,621675,677103
 "54031","Hardy, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",9028,8873,8998,8839,9067,9357,9650,9718,9807,9954,9886,10024,9995,10171,10344,10410,10385,10418,10579,10667,10781,11029,11197,11313,11539,11666,11872,12071,12112,12314,12541,12677,12805,12877,13140,13325,13529,13611,13807,13793,13885,14058,14041,13990,14168,14215,14142,14205,14285,14275,14370,14241,14150,14196,14293,14335
 "54031","Hardy, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2116,2395,2551,2996,3558,3488,3799,4079,4606,5276,5965,6487,6894,6993,7479,8883,9777,10914,10807,11586,12665,13256,13691,14733,16416,17010,16863,16913,17817,18414,19537,20567,21288,20984,21641,22572,22931,22540,22783,23971,24715,26162,27807,27806,28621,29158,30507,30849,33036,32783,34027,35644,40468,45433,43495,47234
 "54033","Harrison, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",224266,246826,283783,316414,332110,368313,406843,436879,493355,542616,610193,663994,724097,767250,791033,847860,881103,860593,893652,961434,996825,1056811,1127448,1201426,1232878,1288792,1320628,1400620,1497586,1557326,1601647,1665953,1740304,1834591,1876880,1941364,2124138,2316640,2293600,2490181,2460127,2599882,2813801,2831686,2852853,2998440,2976602,2904731,3068106,3275435,3394012,3469336,3747684,3877590,4097242,4248468
 "54033","Harrison, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",72686,73227,74509,76019,76079,75694,76090,77300,77734,77497,77464,77724,77709,77432,77136,76094,75224,73777,73427,71692,70419,69216,69345,69740,69948,69961,69902,69922,70174,69647,69056,68520,67817,67778,67707,67900,67989,68141,67940,68441,68696,69217,69173,68869,68582,68241,68002,67712,67163,66650,66334,65842,65412,64683,64513,64472
 "54033","Harrison, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3085,3371,3809,4162,4365,4866,5347,5652,6347,7002,7877,8543,9318,9909,10255,11142,11713,11665,12171,13411,14156,15268,16259,17227,17626,18422,18893,20031,21341,22360,23193,24313,25662,27068,27721,28592,31242,33998,33759,36384,35812,37561,40678,41117,41598,43939,43772,42898,45681,49144,51165,52692,57294,59948,63510,65896
 "54035","Jackson, WV",5,CAINC1,1,"...","Personal income (thousands of dollars) ","Thousands of dollars",57983,61744,68664,74120,84905,97688,107513,125082,145132,167341,191321,216039,236895,224512,229090,247470,253910,262536,276149,298827,314324,331596,341961,387413,402459,436733,453244,470259,499194,531836,535811,563242,586785,602033,610952,636910,668697,732905,784957,850260,847676,797004,897687,940164,948845,982244,1010164,993759,1023800,1097887,1114302,1180532,1249340,1277676,1353392,1411014
 "54035","Jackson, WV",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",21624,20855,20802,21335,21466,21643,22285,22801,23581,24041,24986,25912,26363,26287,26196,26229,26486,26024,25923,26029,25944,25946,25933,25982,26314,26487,26892,27112,27373,27663,27912,28061,28098,28270,28362,28676,28622,28877,29089,29101,29155,29214,29228,29118,28959,28824,28791,28730,28383,28131,27977,27726,27789,27624,27668,27718
 "54035","Jackson, WV",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2681,2961,3301,3474,3955,4514,4824,5486,6155,6961,7657,8337,8986,8541,8745,9435,9587,10088,10653,11481,12115,12780,13186,14911,15294,16489,16854,17345,18237,19226,19196,20072,20884,21296,21541,22211,23363,25380,26985,29218,29075,27282,30713,32288,32765,34077,35086,34590,36071,39028,39829,42579,44958,46252,48915,50906
