outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_suicide_rate,or,broad,2010,1999,-11,2,42,-1.0621103775249254,0.6436006469754831
firearm_suicide_rate,or,broad,2010,2000,-10,2,42,-2.3686133440742547,1.6819906769477442
firearm_suicide_rate,or,broad,2010,2001,-9,2,42,-0.6566799358539377,1.3353728846275499
firearm_suicide_rate,or,broad,2010,2002,-8,2,42,1.1169840786947758,0.2827295666667586
firearm_suicide_rate,or,broad,2010,2003,-7,2,42,0.6162087833077228,0.3540109103525318
firearm_suicide_rate,or,broad,2010,2004,-6,2,42,-2.053216290434503,2.290616410566093
firearm_suicide_rate,or,broad,2010,2005,-5,2,42,-1.6040601539831718,1.643337738412106
firearm_suicide_rate,or,broad,2010,2006,-4,2,42,-0.049649663242718856,0.4295806454225626
firearm_suicide_rate,or,broad,2010,2007,-3,2,42,0.02609416191308611,1.3595972662797442
firearm_suicide_rate,or,broad,2010,2008,-2,2,42,0.43780145005276727,0.570970496801444
firearm_suicide_rate,or,broad,2010,2010,0,2,42,0.2868424470313379,0.6826243245735988
firearm_suicide_rate,or,broad,2010,2011,1,2,42,-0.01827038454006502,0.4780926375964161
firearm_suicide_rate,or,broad,2010,2012,2,2,42,1.0659710717756012,0.6313256752393237
firearm_suicide_rate,or,broad,2010,2013,3,2,42,0.32559908424628325,0.7763140701027023
firearm_suicide_rate,or,broad,2010,2014,4,2,42,-0.842042336895248,1.2967667525291475
firearm_suicide_rate,or,broad,2010,2015,5,2,42,0.2928341587125085,0.3146644586875423
firearm_suicide_rate,or,broad,2010,2016,6,2,42,0.09806579199222765,1.216231001928217
firearm_suicide_rate,or,broad,2010,2017,7,2,42,1.6135595915962326,1.0519646169874848
firearm_suicide_rate,or,broad,2010,2018,8,2,42,2.295575961454074,0.34311043834154353
firearm_suicide_rate,or,broad,2010,2019,9,2,42,1.223666815276293,1.2393187862368644
firearm_suicide_rate,or,broad,2010,2020,10,2,42,2.8528665607360324,1.5801685291069731
firearm_suicide_rate,or,broad,2010,2021,11,2,42,3.079659636783766,2.0041477569634005
firearm_suicide_rate,or,broad,2010,2022,12,2,42,0.13968626395171624,0.23819972409399578
firearm_suicide_rate,or,broad,2010,2023,13,2,42,1.8424535947282785,0.33792629635951127
firearm_suicide_rate,or,broad,2018,1999,-19,2,42,0.46586371752104094,0.5829691436429
firearm_suicide_rate,or,broad,2018,2000,-18,2,42,0.5620629864765707,0.5779505044175332
firearm_suicide_rate,or,broad,2018,2001,-17,2,42,0.12988629210628044,0.804677187026742
firearm_suicide_rate,or,broad,2018,2002,-16,2,42,0.9588537711256557,0.26168225897515784
firearm_suicide_rate,or,broad,2018,2003,-15,2,42,-0.15022702427858237,1.0266639158456456
firearm_suicide_rate,or,broad,2018,2004,-14,2,42,1.1059915665765252,0.319443760831658
firearm_suicide_rate,or,broad,2018,2005,-13,2,42,-0.8708228076949549,0.899176556755387
firearm_suicide_rate,or,broad,2018,2006,-12,2,42,0.08261501981160801,0.6325275543007939
firearm_suicide_rate,or,broad,2018,2007,-11,2,42,0.14714843519986065,0.7004301804360576
firearm_suicide_rate,or,broad,2018,2008,-10,2,42,0.09065743008182059,0.8295418248059233
firearm_suicide_rate,or,broad,2018,2009,-9,2,42,1.4978943367468458,0.23537291040348612
firearm_suicide_rate,or,broad,2018,2010,-8,2,42,1.6046014042298204,0.43209693191151116
firearm_suicide_rate,or,broad,2018,2011,-7,2,42,1.9028661835971197,0.6037260226467543
firearm_suicide_rate,or,broad,2018,2012,-6,2,42,0.09462944131266737,0.6586220518767135
firearm_suicide_rate,or,broad,2018,2013,-5,2,42,0.5402742794589436,0.21064496141071995
firearm_suicide_rate,or,broad,2018,2014,-4,2,42,0.39845329343718405,0.17994959336494995
firearm_suicide_rate,or,broad,2018,2015,-3,2,42,0.2986138491591904,0.19283770630656707
firearm_suicide_rate,or,broad,2018,2016,-2,2,42,0.9559072670209985,0.4469786659881486
firearm_suicide_rate,or,broad,2018,2018,0,2,42,1.015580352428071,0.2920320039427465
firearm_suicide_rate,or,broad,2018,2019,1,2,42,0.05016684281143299,0.28951371200008935
firearm_suicide_rate,or,broad,2018,2020,2,2,42,0.42080312371501655,0.5155491767611065
firearm_suicide_rate,or,broad,2018,2021,3,2,42,0.24475211874935343,0.3397548865764855
firearm_suicide_rate,or,broad,2018,2022,4,2,42,-0.10884511163036237,0.14184989704715495
firearm_suicide_rate,or,broad,2018,2023,5,2,42,0.0683166786047239,0.20880522281967193
firearm_suicide_rate,or,broad,2019,1999,-20,1,42,1.8178710448866244,
firearm_suicide_rate,or,broad,2019,2000,-19,1,42,0.6199303580638507,
firearm_suicide_rate,or,broad,2019,2001,-18,1,42,0.5828556563889724,
firearm_suicide_rate,or,broad,2019,2002,-17,1,42,1.1703017752527414,
firearm_suicide_rate,or,broad,2019,2003,-16,1,42,1.228571741085522,
firearm_suicide_rate,or,broad,2019,2004,-15,1,42,0.9421521821930021,
firearm_suicide_rate,or,broad,2019,2005,-14,1,42,0.2708992547502318,
firearm_suicide_rate,or,broad,2019,2006,-13,1,42,0.4637198053263156,
firearm_suicide_rate,or,broad,2019,2007,-12,1,42,0.5650228451432504,
firearm_suicide_rate,or,broad,2019,2008,-11,1,42,0.4528926888395266,
firearm_suicide_rate,or,broad,2019,2009,-10,1,42,0.8470056626698435,
firearm_suicide_rate,or,broad,2019,2010,-9,1,42,0.3755248699017719,
firearm_suicide_rate,or,broad,2019,2011,-8,1,42,0.6651651493512487,
firearm_suicide_rate,or,broad,2019,2012,-7,1,42,0.7705078353080659,
firearm_suicide_rate,or,broad,2019,2013,-6,1,42,-0.2323536024141799,
firearm_suicide_rate,or,broad,2019,2014,-5,1,42,0.638760540274326,
firearm_suicide_rate,or,broad,2019,2015,-4,1,42,0.06649759798697064,
firearm_suicide_rate,or,broad,2019,2016,-3,1,42,-0.5457511904599278,
firearm_suicide_rate,or,broad,2019,2017,-2,1,42,0.5636495856495177,
firearm_suicide_rate,or,broad,2019,2019,0,1,42,0.49001885981870036,
firearm_suicide_rate,or,broad,2019,2020,1,1,42,-0.04993963866436785,
firearm_suicide_rate,or,broad,2019,2021,2,1,42,-0.9086130482256854,
firearm_suicide_rate,or,broad,2019,2022,3,1,42,-0.3299627521283166,
firearm_suicide_rate,or,broad,2019,2023,4,1,42,0.1144388022023477,
firearm_suicide_rate,or,broad,2023,1999,-24,1,42,-1.5442091335887285,
firearm_suicide_rate,or,broad,2023,2000,-23,1,42,-0.8077295815977728,
firearm_suicide_rate,or,broad,2023,2001,-22,1,42,0.004868521801655312,
firearm_suicide_rate,or,broad,2023,2002,-21,1,42,-0.45180884781578623,
firearm_suicide_rate,or,broad,2023,2003,-20,1,42,-0.7967298867798336,
firearm_suicide_rate,or,broad,2023,2004,-19,1,42,-0.06311937079825425,
firearm_suicide_rate,or,broad,2023,2005,-18,1,42,-0.5172995490370207,
firearm_suicide_rate,or,broad,2023,2006,-17,1,42,-0.8865490762433037,
firearm_suicide_rate,or,broad,2023,2007,-16,1,42,-0.6222769137226165,
firearm_suicide_rate,or,broad,2023,2008,-15,1,42,-1.3633664935207448,
firearm_suicide_rate,or,broad,2023,2009,-14,1,42,-0.11837596530852457,
firearm_suicide_rate,or,broad,2023,2010,-13,1,42,-0.982198490572527,
firearm_suicide_rate,or,broad,2023,2011,-12,1,42,-0.8725165422197447,
firearm_suicide_rate,or,broad,2023,2012,-11,1,42,0.4270102593440386,
firearm_suicide_rate,or,broad,2023,2013,-10,1,42,-0.8268870662216068,
firearm_suicide_rate,or,broad,2023,2014,-9,1,42,-0.04839491743939339,
firearm_suicide_rate,or,broad,2023,2015,-8,1,42,-0.45607530391866313,
firearm_suicide_rate,or,broad,2023,2016,-7,1,42,0.5036859514066863,
firearm_suicide_rate,or,broad,2023,2017,-6,1,42,-0.4548942335475621,
firearm_suicide_rate,or,broad,2023,2018,-5,1,42,0.6909745855355838,
firearm_suicide_rate,or,broad,2023,2019,-4,1,42,0.41189089183484473,
firearm_suicide_rate,or,broad,2023,2020,-3,1,42,0.2302519182665137,
firearm_suicide_rate,or,broad,2023,2021,-2,1,42,0.9894536331538429,
firearm_suicide_rate,or,broad,2023,2023,0,1,42,0.5259770538031338,
nonfirearm_suicide_rate,or,broad,2010,1999,-11,2,42,1.9444898777163395,0.9352247323847865
nonfirearm_suicide_rate,or,broad,2010,2000,-10,2,42,2.0933256386953123,0.5400076100702369
nonfirearm_suicide_rate,or,broad,2010,2001,-9,2,42,1.099596508481567,0.6479209538020463
nonfirearm_suicide_rate,or,broad,2010,2002,-8,2,42,1.0836798998932895,0.5305055395606421
nonfirearm_suicide_rate,or,broad,2010,2003,-7,2,42,1.745143484783291,0.5021515897959862
nonfirearm_suicide_rate,or,broad,2010,2004,-6,2,42,2.5133521665716456,0.5668809500270323
nonfirearm_suicide_rate,or,broad,2010,2005,-5,2,42,1.269288209609748,0.6358051295520232
nonfirearm_suicide_rate,or,broad,2010,2006,-4,2,42,2.4769773750313284,0.8747962542745431
nonfirearm_suicide_rate,or,broad,2010,2007,-3,2,42,1.4222704773854342,0.1455115308047171
nonfirearm_suicide_rate,or,broad,2010,2008,-2,2,42,1.3762334098190088,0.3267160732961253
nonfirearm_suicide_rate,or,broad,2010,2010,0,2,42,1.100707908272443,1.290652619607003
nonfirearm_suicide_rate,or,broad,2010,2011,1,2,42,2.06664824354558,0.5710171681712002
nonfirearm_suicide_rate,or,broad,2010,2012,2,2,42,4.277286051251861,1.3832810372956768
nonfirearm_suicide_rate,or,broad,2010,2013,3,2,42,0.9732511607964415,0.18601183165040341
nonfirearm_suicide_rate,or,broad,2010,2014,4,2,42,1.8996930845674953,0.613432381918724
nonfirearm_suicide_rate,or,broad,2010,2015,5,2,42,2.772966858340352,0.9185735980132392
nonfirearm_suicide_rate,or,broad,2010,2016,6,2,42,2.44219908860562,0.6423534063671539
nonfirearm_suicide_rate,or,broad,2010,2017,7,2,42,2.157718494387324,0.6745468895327976
nonfirearm_suicide_rate,or,broad,2010,2018,8,2,42,0.9939016209076499,0.763503888988992
nonfirearm_suicide_rate,or,broad,2010,2019,9,2,42,2.339532737654298,0.38093174958594866
nonfirearm_suicide_rate,or,broad,2010,2020,10,2,42,2.810090066225624,0.2551880688756734
nonfirearm_suicide_rate,or,broad,2010,2021,11,2,42,3.1309065558197644,0.2052054681504751
nonfirearm_suicide_rate,or,broad,2010,2022,12,2,42,2.2146947962738146,0.17584178795365826
nonfirearm_suicide_rate,or,broad,2010,2023,13,2,42,0.9404174936510161,0.138086085365314
nonfirearm_suicide_rate,or,broad,2018,1999,-19,2,42,-0.3088854831975456,1.3340084241511907
nonfirearm_suicide_rate,or,broad,2018,2000,-18,2,42,0.7657551414006054,0.572783756592273
nonfirearm_suicide_rate,or,broad,2018,2001,-17,2,42,0.9723201294140713,0.9846371274886166
nonfirearm_suicide_rate,or,broad,2018,2002,-16,2,42,1.5748679918520256,0.5480774562640301
nonfirearm_suicide_rate,or,broad,2018,2003,-15,2,42,1.7790061259525447,0.195846675961247
nonfirearm_suicide_rate,or,broad,2018,2004,-14,2,42,1.1563920555354819,0.6480797311340837
nonfirearm_suicide_rate,or,broad,2018,2005,-13,2,42,1.5438413026546924,0.33073812890122006
nonfirearm_suicide_rate,or,broad,2018,2006,-12,2,42,0.8539821665035161,0.5555279712764871
nonfirearm_suicide_rate,or,broad,2018,2007,-11,2,42,1.5465843738404448,0.26865736782081273
nonfirearm_suicide_rate,or,broad,2018,2008,-10,2,42,1.8637833563303179,0.1966571159166566
nonfirearm_suicide_rate,or,broad,2018,2009,-9,2,42,-0.00946304686144539,1.3591696683361327
nonfirearm_suicide_rate,or,broad,2018,2010,-8,2,42,0.4526101650557772,0.5649475697153179
nonfirearm_suicide_rate,or,broad,2018,2011,-7,2,42,1.3490031735170231,0.1715031735871659
nonfirearm_suicide_rate,or,broad,2018,2012,-6,2,42,0.28147542270344905,0.8876780961755806
nonfirearm_suicide_rate,or,broad,2018,2013,-5,2,42,1.3354438599660927,0.2651351757288709
nonfirearm_suicide_rate,or,broad,2018,2014,-4,2,42,2.142594938879791,0.72431177200537
nonfirearm_suicide_rate,or,broad,2018,2015,-3,2,42,0.21904544797865239,0.5547315057828256
nonfirearm_suicide_rate,or,broad,2018,2016,-2,2,42,0.40481718806558553,0.1473314130915188
nonfirearm_suicide_rate,or,broad,2018,2018,0,2,42,0.9000274328130257,0.1606494569670884
nonfirearm_suicide_rate,or,broad,2018,2019,1,2,42,0.432557306202476,0.19267366218952064
nonfirearm_suicide_rate,or,broad,2018,2020,2,2,42,0.22752825437251112,0.18626651306067507
nonfirearm_suicide_rate,or,broad,2018,2021,3,2,42,1.6525533619449873,1.1177844637504357
nonfirearm_suicide_rate,or,broad,2018,2022,4,2,42,0.7036479466844605,0.6289845254234918
nonfirearm_suicide_rate,or,broad,2018,2023,5,2,42,0.9102774145600501,0.4721940137659244
nonfirearm_suicide_rate,or,broad,2019,1999,-20,1,42,0.6736363712416624,
nonfirearm_suicide_rate,or,broad,2019,2000,-19,1,42,0.1214683017791014,
nonfirearm_suicide_rate,or,broad,2019,2001,-18,1,42,-0.7302966422476973,
nonfirearm_suicide_rate,or,broad,2019,2002,-17,1,42,0.17213281380845036,
nonfirearm_suicide_rate,or,broad,2019,2003,-16,1,42,-0.20808009439871933,
nonfirearm_suicide_rate,or,broad,2019,2004,-15,1,42,0.19126288573408878,
nonfirearm_suicide_rate,or,broad,2019,2005,-14,1,42,0.31908994269982305,
nonfirearm_suicide_rate,or,broad,2019,2006,-13,1,42,-0.18480418482908867,
nonfirearm_suicide_rate,or,broad,2019,2007,-12,1,42,0.1800734606328931,
nonfirearm_suicide_rate,or,broad,2019,2008,-11,1,42,-0.08121436974465368,
nonfirearm_suicide_rate,or,broad,2019,2009,-10,1,42,-0.31439361149086587,
nonfirearm_suicide_rate,or,broad,2019,2010,-9,1,42,-0.045021794897150524,
nonfirearm_suicide_rate,or,broad,2019,2011,-8,1,42,0.21294235639514314,
nonfirearm_suicide_rate,or,broad,2019,2012,-7,1,42,-0.23596039721241535,
nonfirearm_suicide_rate,or,broad,2019,2013,-6,1,42,0.3444171706991137,
nonfirearm_suicide_rate,or,broad,2019,2014,-5,1,42,0.05494509503188916,
nonfirearm_suicide_rate,or,broad,2019,2015,-4,1,42,0.021716141002333766,
nonfirearm_suicide_rate,or,broad,2019,2016,-3,1,42,0.4210041516448256,
nonfirearm_suicide_rate,or,broad,2019,2017,-2,1,42,0.21027485711917776,
nonfirearm_suicide_rate,or,broad,2019,2019,0,1,42,-0.4258252283775934,
nonfirearm_suicide_rate,or,broad,2019,2020,1,1,42,-0.21682231937491514,
nonfirearm_suicide_rate,or,broad,2019,2021,2,1,42,-0.03910584651603999,
nonfirearm_suicide_rate,or,broad,2019,2022,3,1,42,-0.7719459831982158,
nonfirearm_suicide_rate,or,broad,2019,2023,4,1,42,-0.3641702354950602,
nonfirearm_suicide_rate,or,broad,2023,1999,-24,1,42,-1.4386056617081766,
nonfirearm_suicide_rate,or,broad,2023,2000,-23,1,42,-1.5827712248920967,
nonfirearm_suicide_rate,or,broad,2023,2001,-22,1,42,-0.4985137261248571,
nonfirearm_suicide_rate,or,broad,2023,2002,-21,1,42,-0.30496833426523384,
nonfirearm_suicide_rate,or,broad,2023,2003,-20,1,42,-0.08926396312405371,
nonfirearm_suicide_rate,or,broad,2023,2004,-19,1,42,0.13766843129535822,
nonfirearm_suicide_rate,or,broad,2023,2005,-18,1,42,0.27946512405952384,
nonfirearm_suicide_rate,or,broad,2023,2006,-17,1,42,-1.1751721640506865,
nonfirearm_suicide_rate,or,broad,2023,2007,-16,1,42,-0.37244857926017017,
nonfirearm_suicide_rate,or,broad,2023,2008,-15,1,42,-0.5856342566109474,
nonfirearm_suicide_rate,or,broad,2023,2009,-14,1,42,0.5089618009459986,
nonfirearm_suicide_rate,or,broad,2023,2010,-13,1,42,-0.768396602035139,
nonfirearm_suicide_rate,or,broad,2023,2011,-12,1,42,-0.2869311530388392,
nonfirearm_suicide_rate,or,broad,2023,2012,-11,1,42,0.38902263184032915,
nonfirearm_suicide_rate,or,broad,2023,2013,-10,1,42,0.27221805594308124,
nonfirearm_suicide_rate,or,broad,2023,2014,-9,1,42,0.16641483559554532,
nonfirearm_suicide_rate,or,broad,2023,2015,-8,1,42,-0.24732324612951653,
nonfirearm_suicide_rate,or,broad,2023,2016,-7,1,42,-0.25255673979408216,
nonfirearm_suicide_rate,or,broad,2023,2017,-6,1,42,-0.27144770361177234,
nonfirearm_suicide_rate,or,broad,2023,2018,-5,1,42,0.26023414130137384,
nonfirearm_suicide_rate,or,broad,2023,2019,-4,1,42,0.8524797924337313,
nonfirearm_suicide_rate,or,broad,2023,2020,-3,1,42,1.1188875444210338,
nonfirearm_suicide_rate,or,broad,2023,2021,-2,1,42,0.9472368102066092,
nonfirearm_suicide_rate,or,broad,2023,2023,0,1,42,-0.22648598050738028,
total_suicide_rate,or,broad,2010,1999,-11,2,42,0.8823795001914139,0.3688492811558329
total_suicide_rate,or,broad,2010,2000,-10,2,42,-0.27528770537894265,1.1728763597406462
total_suicide_rate,or,broad,2010,2001,-9,2,42,0.4429165726276294,1.9720050166760152
total_suicide_rate,or,broad,2010,2002,-8,2,42,2.2006639785880653,0.3300354084543151
total_suicide_rate,or,broad,2010,2003,-7,2,42,2.3613522680910135,0.23161387245926077
total_suicide_rate,or,broad,2010,2004,-6,2,42,0.46013587613714235,1.7450961439664192
total_suicide_rate,or,broad,2010,2005,-5,2,42,-0.33477194437342384,1.0467637211871017
total_suicide_rate,or,broad,2010,2006,-4,2,42,2.4273277117886094,0.4935223730960998
total_suicide_rate,or,broad,2010,2007,-3,2,42,1.4483646392985203,1.3494874977616376
total_suicide_rate,or,broad,2010,2008,-2,2,42,1.8140348598717762,0.8663793131389987
total_suicide_rate,or,broad,2010,2010,0,2,42,1.3875503553037807,0.6282545816719658
total_suicide_rate,or,broad,2010,2011,1,2,42,2.048377859005515,0.19279865382855652
total_suicide_rate,or,broad,2010,2012,2,2,42,5.3432571230274615,2.0061553938670937
total_suicide_rate,or,broad,2010,2013,3,2,42,1.2988502450427248,0.6495763737883027
total_suicide_rate,or,broad,2010,2014,4,2,42,1.0576507476722474,1.8933986779243992
total_suicide_rate,or,broad,2010,2015,5,2,42,3.0658010170528605,0.6953951527498117
total_suicide_rate,or,broad,2010,2016,6,2,42,2.5402648805978476,0.6310390143353422
total_suicide_rate,or,broad,2010,2017,7,2,42,3.7712780859835573,0.46927733733163424
total_suicide_rate,or,broad,2010,2018,8,2,42,3.2894775823617244,1.081427405308417
total_suicide_rate,or,broad,2010,2019,9,2,42,3.5631995529305907,1.5998817195206938
total_suicide_rate,or,broad,2010,2020,10,2,42,5.662956626961656,1.7952734279183935
total_suicide_rate,or,broad,2010,2021,11,2,42,6.21056619260353,1.8894600607641112
total_suicide_rate,or,broad,2010,2022,12,2,42,2.3543810602255304,0.31306903882886
total_suicide_rate,or,broad,2010,2023,13,2,42,2.7828710883792946,0.3486685472351453
total_suicide_rate,or,broad,2018,1999,-19,2,42,0.15697823432349534,1.8433133176883894
total_suicide_rate,or,broad,2018,2000,-18,2,42,1.3278181278771761,1.108332655839114
total_suicide_rate,or,broad,2018,2001,-17,2,42,1.1022064215203526,1.7686253284692681
total_suicide_rate,or,broad,2018,2002,-16,2,42,2.533721762977682,0.670951360210641
total_suicide_rate,or,broad,2018,2003,-15,2,42,1.6287791016739623,0.9670649972109947
total_suicide_rate,or,broad,2018,2004,-14,2,42,2.262383622112007,0.5704002339966284
total_suicide_rate,or,broad,2018,2005,-13,2,42,0.6730184949597371,1.1748304972206993
total_suicide_rate,or,broad,2018,2006,-12,2,42,0.936597186315125,1.1358319387011913
total_suicide_rate,or,broad,2018,2007,-11,2,42,1.6937328090403057,0.9170281058698303
total_suicide_rate,or,broad,2018,2008,-10,2,42,1.954440786412138,0.903699568077368
total_suicide_rate,or,broad,2018,2009,-9,2,42,1.4884312898854,1.436406225759219
total_suicide_rate,or,broad,2018,2010,-8,2,42,2.057211569285598,0.2999838409074933
total_suicide_rate,or,broad,2018,2011,-7,2,42,3.251869357114143,0.5632731819308747
total_suicide_rate,or,broad,2018,2012,-6,2,42,0.37610486401611665,1.530473818246009
total_suicide_rate,or,broad,2018,2013,-5,2,42,1.8757181394250364,0.2452363399704862
total_suicide_rate,or,broad,2018,2014,-4,2,42,2.541048232316976,0.7284858219486993
total_suicide_rate,or,broad,2018,2015,-3,2,42,0.5176592971378429,0.6886853997351554
total_suicide_rate,or,broad,2018,2016,-2,2,42,1.3607244550865838,0.4033404171891223
total_suicide_rate,or,broad,2018,2018,0,2,42,1.9156077852410966,0.3105151613517172
total_suicide_rate,or,broad,2018,2019,1,2,42,0.48272414901390903,0.4294658443599409
total_suicide_rate,or,broad,2018,2020,2,2,42,0.6483313780875274,0.6569636977404766
total_suicide_rate,or,broad,2018,2021,3,2,42,1.8973054806943406,1.437376180227097
total_suicide_rate,or,broad,2018,2022,4,2,42,0.5948028350540981,0.6565656929634757
total_suicide_rate,or,broad,2018,2023,5,2,42,0.9785940931647737,0.372333796099917
total_suicide_rate,or,broad,2019,1999,-20,1,42,2.4915074161282886,
total_suicide_rate,or,broad,2019,2000,-19,1,42,0.741398659842953,
total_suicide_rate,or,broad,2019,2001,-18,1,42,-0.1474409858587249,
total_suicide_rate,or,broad,2019,2002,-17,1,42,1.3424345890611926,
total_suicide_rate,or,broad,2019,2003,-16,1,42,1.0204916466868035,
total_suicide_rate,or,broad,2019,2004,-15,1,42,1.133415067927091,
total_suicide_rate,or,broad,2019,2005,-14,1,42,0.5899891974500546,
total_suicide_rate,or,broad,2019,2006,-13,1,42,0.2789156204972283,
total_suicide_rate,or,broad,2019,2007,-12,1,42,0.7450963057761442,
total_suicide_rate,or,broad,2019,2008,-11,1,42,0.37167831909487337,
total_suicide_rate,or,broad,2019,2009,-10,1,42,0.5326120511789783,
total_suicide_rate,or,broad,2019,2010,-9,1,42,0.3305030750046223,
total_suicide_rate,or,broad,2019,2011,-8,1,42,0.8781075057463923,
total_suicide_rate,or,broad,2019,2012,-7,1,42,0.5345474380956512,
total_suicide_rate,or,broad,2019,2013,-6,1,42,0.11206356828493491,
total_suicide_rate,or,broad,2019,2014,-5,1,42,0.6937056353062161,
total_suicide_rate,or,broad,2019,2015,-4,1,42,0.08821373898930562,
total_suicide_rate,or,broad,2019,2016,-3,1,42,-0.1247470388151024,
total_suicide_rate,or,broad,2019,2017,-2,1,42,0.7739244427686964,
total_suicide_rate,or,broad,2019,2019,0,1,42,0.06419363144110787,
total_suicide_rate,or,broad,2019,2020,1,1,42,-0.26676195803928204,
total_suicide_rate,or,broad,2019,2021,2,1,42,-0.9477188947417243,
total_suicide_rate,or,broad,2019,2022,3,1,42,-1.1019087353265316,
total_suicide_rate,or,broad,2019,2023,4,1,42,-0.24973143329271172,
total_suicide_rate,or,broad,2023,1999,-24,1,42,-2.982814795296905,
total_suicide_rate,or,broad,2023,2000,-23,1,42,-2.390500806489869,
total_suicide_rate,or,broad,2023,2001,-22,1,42,-0.4936452043232018,
total_suicide_rate,or,broad,2023,2002,-21,1,42,-0.7567771820810201,
total_suicide_rate,or,broad,2023,2003,-20,1,42,-0.8859938499038869,
total_suicide_rate,or,broad,2023,2004,-19,1,42,0.07454906049710441,
total_suicide_rate,or,broad,2023,2005,-18,1,42,-0.23783442497749707,
total_suicide_rate,or,broad,2023,2006,-17,1,42,-2.0617212402939904,
total_suicide_rate,or,broad,2023,2007,-16,1,42,-0.9947254929827869,
total_suicide_rate,or,broad,2023,2008,-15,1,42,-1.9490007501316904,
total_suicide_rate,or,broad,2023,2009,-14,1,42,0.3905858356374745,
total_suicide_rate,or,broad,2023,2010,-13,1,42,-1.750595092607666,
total_suicide_rate,or,broad,2023,2011,-12,1,42,-1.1594476952585837,
total_suicide_rate,or,broad,2023,2012,-11,1,42,0.816032891184368,
total_suicide_rate,or,broad,2023,2013,-10,1,42,-0.5546690102785257,
total_suicide_rate,or,broad,2023,2014,-9,1,42,0.11801991815615165,
total_suicide_rate,or,broad,2023,2015,-8,1,42,-0.7033985500481794,
total_suicide_rate,or,broad,2023,2016,-7,1,42,0.25112921161260404,
total_suicide_rate,or,broad,2023,2017,-6,1,42,-0.7263419371593345,
total_suicide_rate,or,broad,2023,2018,-5,1,42,0.9512087268369575,
total_suicide_rate,or,broad,2023,2019,-4,1,42,1.264370684268576,
total_suicide_rate,or,broad,2023,2020,-3,1,42,1.3491394626875477,
total_suicide_rate,or,broad,2023,2021,-2,1,42,1.9366904433604522,
total_suicide_rate,or,broad,2023,2023,0,1,42,0.2994910732957535,
firearm_homicide_rate,or,broad,2010,1999,-11,2,42,-0.5352447689047621,0.41361119508481586
firearm_homicide_rate,or,broad,2010,2000,-10,2,41,-0.60745094747561,0.3022662879902285
firearm_homicide_rate,or,broad,2010,2001,-9,2,42,-0.8578178326190478,0.3134460029044281
firearm_homicide_rate,or,broad,2010,2002,-8,2,42,-0.1141320686428573,0.2901664224492306
firearm_homicide_rate,or,broad,2010,2003,-7,2,42,-0.397705444857143,0.25468928803877144
firearm_homicide_rate,or,broad,2010,2004,-6,2,42,-0.6946001009285718,0.23340307921976133
firearm_homicide_rate,or,broad,2010,2005,-5,2,42,-0.1557376238333335,0.15680908970436644
firearm_homicide_rate,or,broad,2010,2006,-4,2,42,-0.8154467585238097,0.32567005657394893
firearm_homicide_rate,or,broad,2010,2007,-3,2,42,-0.8021774370238098,0.1491945338335904
firearm_homicide_rate,or,broad,2010,2008,-2,2,42,-1.3413099287857142,0.09284019969282555
firearm_homicide_rate,or,broad,2010,2010,0,2,42,-0.7024904566190477,0.15322406944967087
firearm_homicide_rate,or,broad,2010,2011,1,2,42,0.35774349004761896,0.08932812418988346
firearm_homicide_rate,or,broad,2010,2012,2,2,42,-0.2218605094047621,0.44004557252971416
firearm_homicide_rate,or,broad,2010,2013,3,2,42,-0.46946323090476216,0.19727373233697018
firearm_homicide_rate,or,broad,2010,2014,4,2,42,-0.00677949290476218,0.14298898949767272
firearm_homicide_rate,or,broad,2010,2015,5,2,42,-0.6252547373095241,0.31203614893147347
firearm_homicide_rate,or,broad,2010,2016,6,2,42,-0.3804121951190478,0.41040555886045016
firearm_homicide_rate,or,broad,2010,2017,7,2,42,-1.0458597457857146,0.49098688251041633
firearm_homicide_rate,or,broad,2010,2018,8,2,42,-0.4491082822142859,0.16965064229914567
firearm_homicide_rate,or,broad,2010,2019,9,2,42,-0.11753586085714307,0.21935795990046614
firearm_homicide_rate,or,broad,2010,2020,10,2,42,-0.9942185164285715,0.3491412932825331
firearm_homicide_rate,or,broad,2010,2021,11,2,41,-2.2666293502682926,0.7420913946803452
firearm_homicide_rate,or,broad,2010,2022,12,2,42,-1.543601939166666,0.4338330269208466
firearm_homicide_rate,or,broad,2010,2023,13,2,42,-1.999472177261905,0.3536267205420977
firearm_homicide_rate,or,broad,2018,1999,-19,2,42,0.3710467988809525,0.48992310814280693
firearm_homicide_rate,or,broad,2018,2000,-18,2,41,-0.1596784053902437,0.45365939585563403
firearm_homicide_rate,or,broad,2018,2001,-17,2,42,0.3470330816666668,0.4104602555644034
firearm_homicide_rate,or,broad,2018,2002,-16,2,42,0.1453459471428572,0.20327056297233842
firearm_homicide_rate,or,broad,2018,2003,-15,2,42,0.4912557989285715,0.3127500674069639
firearm_homicide_rate,or,broad,2018,2004,-14,2,42,0.13520699935714298,0.21482991936671056
firearm_homicide_rate,or,broad,2018,2005,-13,2,42,0.274376239452381,0.3963550882008684
firearm_homicide_rate,or,broad,2018,2006,-12,2,42,0.7247674427619051,0.2033447428731927
