event_time,beta,se,z,n,omitted,outcome,spec,tier
0,-0.189387745752613,0.11428311286588716,-1.6571804967796264,1587,False,firearm_suicide_rate,eb,expanded
1,-0.21968790525441434,0.20299315397758363,-1.0822429276539753,1587,False,firearm_suicide_rate,eb,expanded
2,-0.3410282257163854,0.19642873736676916,-1.7361422279043721,1587,False,firearm_suicide_rate,eb,expanded
3,-0.218323364146016,0.17239762238803388,-1.2663942873563077,1587,False,firearm_suicide_rate,eb,expanded
4,-0.4691664491382395,0.1605518049362529,-2.9222122375050352,1587,False,firearm_suicide_rate,eb,expanded
5,-0.8310863428941498,0.30487965244424114,-2.725948866155132,1587,False,firearm_suicide_rate,eb,expanded
-5,0.2588493759808388,0.19662403826162847,1.3164686183304461,1587,False,nonfirearm_suicide_rate,unweighted,all
-4,-0.0609171523057956,0.2843555301892408,-0.21422882918877914,1587,False,nonfirearm_suicide_rate,unweighted,all
-3,0.12038899119183111,0.21026541933076964,0.5725572544215963,1587,False,nonfirearm_suicide_rate,unweighted,all
-2,-0.1495406066953169,0.24259249960161236,-0.6164271646522208,1587,False,nonfirearm_suicide_rate,unweighted,all
-1,0.0,0.0,0.0,0,True,nonfirearm_suicide_rate,unweighted,all
0,-0.06726936811504897,0.2095924683956616,-0.3209531746534905,1587,False,nonfirearm_suicide_rate,unweighted,all
1,-0.03014404777518724,0.1402746693352341,-0.21489302322394194,1587,False,nonfirearm_suicide_rate,unweighted,all
2,0.133615274569227,0.24738967237771664,0.5401004548210164,1587,False,nonfirearm_suicide_rate,unweighted,all
3,-0.12120272889540909,0.12872797682610906,-0.9415414728309963,1587,False,nonfirearm_suicide_rate,unweighted,all
4,-0.1998570890480659,0.16767427338254315,-1.1919365148647387,1587,False,nonfirearm_suicide_rate,unweighted,all
5,0.17364810772603012,0.15910966137096683,1.091373749587504,1587,False,nonfirearm_suicide_rate,unweighted,all
-5,0.031526997740754126,0.23643734752197426,0.13334186866490724,1587,False,nonfirearm_suicide_rate,ra,minimal
-4,-0.24507020604145208,0.28066551705268566,-0.8731753320285807,1587,False,nonfirearm_suicide_rate,ra,minimal
-3,0.015799806980703424,0.2151514297636791,0.07343575173103813,1587,False,nonfirearm_suicide_rate,ra,minimal
-2,-0.23813135318676543,0.24698686853827073,-0.9641458049818016,1587,False,nonfirearm_suicide_rate,ra,minimal
-1,0.0,0.0,0.0,0,True,nonfirearm_suicide_rate,ra,minimal
0,0.01880553175430544,0.19511034561140947,0.09638408304477808,1587,False,nonfirearm_suicide_rate,ra,minimal
1,0.11060749882332908,0.1385773571650438,0.7981642967227107,1587,False,nonfirearm_suicide_rate,ra,minimal
2,0.2829435909473518,0.2404152007517159,1.1768955958802132,1587,False,nonfirearm_suicide_rate,ra,minimal
3,-0.02353892468690106,0.14717491067586227,-0.15993843365560548,1587,False,nonfirearm_suicide_rate,ra,minimal
4,-0.099467173609283,0.198069241353399,-0.5021838470709934,1587,False,nonfirearm_suicide_rate,ra,minimal
5,0.39127657409934147,0.25608054510614653,1.5279433817869905,1587,False,nonfirearm_suicide_rate,ra,minimal
