outcome,spec,control_rule,tier,g_cohort,t_year,event_time,n_treated,n_control,att,se
total_suicide_rate,ra,broad,minimal,2022,2017,-5,1,45,-3.355193647740126,
total_suicide_rate,ra,broad,minimal,2022,2018,-4,1,45,-3.0924047511523227,
total_suicide_rate,ra,broad,minimal,2022,2019,-3,1,45,-3.4871050369520624,
total_suicide_rate,ra,broad,minimal,2022,2020,-2,1,45,0.09016371234648757,
total_suicide_rate,ra,broad,minimal,2022,2022,0,1,45,-1.4920459627748133,
total_suicide_rate,ra,broad,minimal,2022,2023,1,1,45,0.09035505881003036,
total_suicide_rate,ra,broad,minimal,2023,1999,-24,2,45,0.804735254051085,0.7111688608331621
total_suicide_rate,ra,broad,minimal,2023,2000,-23,2,45,-0.5511166603958637,0.43744801523458615
total_suicide_rate,ra,broad,minimal,2023,2001,-22,2,45,0.2560681845700836,0.2188692286975212
total_suicide_rate,ra,broad,minimal,2023,2002,-21,2,45,0.40993425214580226,0.40311658937897354
total_suicide_rate,ra,broad,minimal,2023,2003,-20,2,45,-0.4046013608804375,0.4830657352462301
total_suicide_rate,ra,broad,minimal,2023,2004,-19,2,45,-0.45197270245208543,0.5525652660144363
total_suicide_rate,ra,broad,minimal,2023,2005,-18,2,45,-0.05924524513935747,0.38548166420568114
total_suicide_rate,ra,broad,minimal,2023,2006,-17,2,45,-0.48317975262661017,0.5314052843791307
total_suicide_rate,ra,broad,minimal,2023,2007,-16,2,45,-0.09508536335372675,0.45137590413706563
total_suicide_rate,ra,broad,minimal,2023,2008,-15,2,45,-0.46347597337798696,0.4206429091334707
total_suicide_rate,ra,broad,minimal,2023,2009,-14,2,45,-0.3145720239371488,0.26977338134232676
total_suicide_rate,ra,broad,minimal,2023,2010,-13,2,45,-0.7287160939880453,0.3813748776263033
total_suicide_rate,ra,broad,minimal,2023,2011,-12,2,45,0.33398626021733735,0.5668200753407072
total_suicide_rate,ra,broad,minimal,2023,2012,-11,2,45,-0.22909381331752465,0.4097329095210233
total_suicide_rate,ra,broad,minimal,2023,2013,-10,2,45,0.2726652699972454,0.3535464525123807
total_suicide_rate,ra,broad,minimal,2023,2014,-9,2,45,0.47964718005061235,0.2987180053361666
total_suicide_rate,ra,broad,minimal,2023,2015,-8,2,45,-0.17264277199696554,0.4322869450813909
total_suicide_rate,ra,broad,minimal,2023,2016,-7,2,45,-0.07618646436460819,0.3015230984419495
total_suicide_rate,ra,broad,minimal,2023,2017,-6,2,45,0.9052679995994426,0.45896758111769176
total_suicide_rate,ra,broad,minimal,2023,2018,-5,2,45,0.12505672703986193,0.46721345224376504
total_suicide_rate,ra,broad,minimal,2023,2019,-4,2,45,-0.4813606584996051,0.21862255597099703
total_suicide_rate,ra,broad,minimal,2023,2020,-3,2,45,0.19395068312699526,0.3366477459581505
total_suicide_rate,ra,broad,minimal,2023,2021,-2,2,45,-0.2298428300306794,0.19059745102897901
total_suicide_rate,ra,broad,minimal,2023,2023,0,2,45,0.46470910439830737,0.14305053724143021
total_suicide_rate,ra,broad,headline,2013,1999,-14,1,45,0.7138769052492404,
total_suicide_rate,ra,broad,headline,2013,2000,-13,1,45,-0.1296062427349738,
total_suicide_rate,ra,broad,headline,2013,2001,-12,1,45,0.5318196381279512,
total_suicide_rate,ra,broad,headline,2013,2002,-11,1,45,0.8434829779500492,
total_suicide_rate,ra,broad,headline,2013,2003,-10,1,45,1.391228738498271,
total_suicide_rate,ra,broad,headline,2013,2004,-9,1,45,0.7773921582224665,
total_suicide_rate,ra,broad,headline,2013,2005,-8,1,45,2.2088025907180286,
total_suicide_rate,ra,broad,headline,2013,2006,-7,1,45,1.7754364552201487,
total_suicide_rate,ra,broad,headline,2013,2007,-6,1,45,1.1305175129904514,
total_suicide_rate,ra,broad,headline,2013,2008,-5,1,45,0.2768039377442342,
total_suicide_rate,ra,broad,headline,2013,2009,-4,1,45,2.666258945254398,
total_suicide_rate,ra,broad,headline,2013,2010,-3,1,45,0.4125212917252581,
total_suicide_rate,ra,broad,headline,2013,2011,-2,1,45,0.10671806922885324,
total_suicide_rate,ra,broad,headline,2013,2013,0,1,45,1.1401629242984122,
total_suicide_rate,ra,broad,headline,2013,2014,1,1,45,-0.18775549257866514,
total_suicide_rate,ra,broad,headline,2013,2015,2,1,45,0.3296480613128705,
total_suicide_rate,ra,broad,headline,2013,2016,3,1,45,-0.6004416272862179,
total_suicide_rate,ra,broad,headline,2013,2017,4,1,45,0.6335870746402541,
total_suicide_rate,ra,broad,headline,2013,2018,5,1,45,-1.004765666485859,
total_suicide_rate,ra,broad,headline,2013,2019,6,1,45,-0.47248559779733545,
total_suicide_rate,ra,broad,headline,2013,2020,7,1,45,0.0640240687939817,
total_suicide_rate,ra,broad,headline,2013,2021,8,1,45,0.4028754272513573,
total_suicide_rate,ra,broad,headline,2013,2022,9,1,45,0.22358173514485558,
total_suicide_rate,ra,broad,headline,2013,2023,10,1,45,0.2388440082390545,
total_suicide_rate,ra,broad,headline,2022,1999,-23,0,0,3.2367954861460833,
total_suicide_rate,ra,broad,headline,2022,2000,-22,0,0,2.548773193466178,
total_suicide_rate,ra,broad,headline,2022,2001,-21,0,0,5.313400538587721,
total_suicide_rate,ra,broad,headline,2022,2002,-20,0,0,0.586396464377624,
total_suicide_rate,ra,broad,headline,2022,2003,-19,0,0,3.0833798077520074,
total_suicide_rate,ra,broad,headline,2022,2004,-18,0,0,2.5455583862409448,
total_suicide_rate,ra,broad,headline,2022,2005,-17,0,0,1.1959959266041036,
total_suicide_rate,ra,broad,headline,2022,2006,-16,0,0,1.8204591249077398,
total_suicide_rate,ra,broad,headline,2022,2007,-15,0,0,1.8905131468138894,
total_suicide_rate,ra,broad,headline,2022,2008,-14,0,0,2.8685123583019196,
total_suicide_rate,ra,broad,headline,2022,2009,-13,0,0,2.4026939745508598,
total_suicide_rate,ra,broad,headline,2022,2010,-12,0,0,1.3730793079896264,
total_suicide_rate,ra,broad,headline,2022,2011,-11,0,0,1.0221893195841525,
total_suicide_rate,ra,broad,headline,2022,2012,-10,0,0,2.6005404615059,
total_suicide_rate,ra,broad,headline,2022,2013,-9,0,0,2.048386310471796,
total_suicide_rate,ra,broad,headline,2022,2014,-8,0,0,1.8754679393597224,
total_suicide_rate,ra,broad,headline,2022,2015,-7,0,0,0.6258172209389998,
total_suicide_rate,ra,broad,headline,2022,2016,-6,0,0,0.13043887495726603,
total_suicide_rate,ra,broad,headline,2022,2017,-5,0,0,-1.7197165459491819,
total_suicide_rate,ra,broad,headline,2022,2018,-4,0,0,-1.523734944136312,
total_suicide_rate,ra,broad,headline,2022,2019,-3,0,0,-1.7311484837111792,
total_suicide_rate,ra,broad,headline,2022,2020,-2,0,0,-0.1892574992083722,
total_suicide_rate,ra,broad,headline,2022,2022,0,0,0,-0.8909976023202222,
total_suicide_rate,ra,broad,headline,2022,2023,1,0,0,0.7050726688248443,
total_suicide_rate,ra,broad,headline,2023,1999,-24,0,0,2.860773518085936,
total_suicide_rate,ra,broad,headline,2023,2000,-23,0,0,1.8710025566104278,
total_suicide_rate,ra,broad,headline,2023,2001,-22,0,0,1.7714500591496787,
total_suicide_rate,ra,broad,headline,2023,2002,-21,0,0,2.2461186524659427,
total_suicide_rate,ra,broad,headline,2023,2003,-20,0,0,1.653484583449587,
total_suicide_rate,ra,broad,headline,2023,2004,-19,0,0,1.636609436396263,
total_suicide_rate,ra,broad,headline,2023,2005,-18,0,0,1.6123882451854863,
total_suicide_rate,ra,broad,headline,2023,2006,-17,0,0,0.9996450114809092,
total_suicide_rate,ra,broad,headline,2023,2007,-16,0,0,1.4831314523411576,
total_suicide_rate,ra,broad,headline,2023,2008,-15,0,0,1.3726724167389097,
total_suicide_rate,ra,broad,headline,2023,2009,-14,0,0,1.3638821175225169,
total_suicide_rate,ra,broad,headline,2023,2010,-13,0,0,0.8560256825111026,
total_suicide_rate,ra,broad,headline,2023,2011,-12,0,0,1.2078641242699164,
total_suicide_rate,ra,broad,headline,2023,2012,-11,0,0,1.0436465506441954,
total_suicide_rate,ra,broad,headline,2023,2013,-10,0,0,0.9444442516578198,
total_suicide_rate,ra,broad,headline,2023,2014,-9,0,0,1.2903156440419612,
total_suicide_rate,ra,broad,headline,2023,2015,-8,0,0,0.49605253576416963,
total_suicide_rate,ra,broad,headline,2023,2016,-7,0,0,0.5674257338633186,
total_suicide_rate,ra,broad,headline,2023,2017,-6,0,0,0.7322716186871197,
total_suicide_rate,ra,broad,headline,2023,2018,-5,0,0,0.4677662113807024,
total_suicide_rate,ra,broad,headline,2023,2019,-4,0,0,0.39595144412229466,
total_suicide_rate,ra,broad,headline,2023,2020,-3,0,0,0.11328612726643639,
total_suicide_rate,ra,broad,headline,2023,2021,-2,0,0,-0.3899399238960553,
total_suicide_rate,ra,broad,headline,2023,2023,0,0,0,0.7799332502364109,
total_suicide_rate,ra,broad,expanded,2013,1999,-14,1,44,0.7624178457357669,
total_suicide_rate,ra,broad,expanded,2013,2000,-13,1,44,0.1806994000059774,
total_suicide_rate,ra,broad,expanded,2013,2001,-12,1,44,0.5285056559890897,
total_suicide_rate,ra,broad,expanded,2013,2002,-11,1,44,0.7185732953157942,
total_suicide_rate,ra,broad,expanded,2013,2003,-10,1,44,1.3244817740577126,
total_suicide_rate,ra,broad,expanded,2013,2004,-9,1,44,1.0184228674616413,
total_suicide_rate,ra,broad,expanded,2013,2005,-8,1,44,2.241245504357604,
total_suicide_rate,ra,broad,expanded,2013,2006,-7,1,44,1.7306982563858835,
total_suicide_rate,ra,broad,expanded,2013,2007,-6,1,44,0.9113778554422218,
total_suicide_rate,ra,broad,expanded,2013,2008,-5,1,44,0.2879451904444261,
total_suicide_rate,ra,broad,expanded,2013,2009,-4,1,44,2.979359562963497,
total_suicide_rate,ra,broad,expanded,2013,2010,-3,1,44,0.7089746487320325,
total_suicide_rate,ra,broad,expanded,2013,2011,-2,1,44,0.28211928978843304,
total_suicide_rate,ra,broad,expanded,2013,2013,0,1,44,1.086023568889452,
total_suicide_rate,ra,broad,expanded,2013,2014,1,1,44,0.14544417015138222,
total_suicide_rate,ra,broad,expanded,2013,2015,2,1,44,0.6100886061503257,
total_suicide_rate,ra,broad,expanded,2013,2016,3,1,44,-0.3521675437629632,
total_suicide_rate,ra,broad,expanded,2013,2017,4,1,44,0.6859981809550053,
total_suicide_rate,ra,broad,expanded,2013,2018,5,1,44,-0.8478239914985686,
total_suicide_rate,ra,broad,expanded,2013,2019,6,1,44,-0.19272563131620046,
total_suicide_rate,ra,broad,expanded,2013,2020,7,1,44,0.1874323172793506,
total_suicide_rate,ra,broad,expanded,2013,2021,8,1,44,0.4520658872208596,
total_suicide_rate,ra,broad,expanded,2013,2022,9,1,44,0.5410613059223959,
total_suicide_rate,ra,broad,expanded,2013,2023,10,1,44,0.636020167236913,
total_suicide_rate,ra,broad,expanded,2022,1999,-23,0,0,3.2367954861460833,
total_suicide_rate,ra,broad,expanded,2022,2000,-22,0,0,2.548773193466178,
total_suicide_rate,ra,broad,expanded,2022,2001,-21,0,0,5.313400538587721,
total_suicide_rate,ra,broad,expanded,2022,2002,-20,0,0,0.586396464377624,
total_suicide_rate,ra,broad,expanded,2022,2003,-19,0,0,3.0833798077520074,
total_suicide_rate,ra,broad,expanded,2022,2004,-18,0,0,2.5455583862409448,
total_suicide_rate,ra,broad,expanded,2022,2005,-17,0,0,1.1959959266041036,
total_suicide_rate,ra,broad,expanded,2022,2006,-16,0,0,1.8204591249077398,
total_suicide_rate,ra,broad,expanded,2022,2007,-15,0,0,1.8905131468138894,
total_suicide_rate,ra,broad,expanded,2022,2008,-14,0,0,2.8685123583019196,
total_suicide_rate,ra,broad,expanded,2022,2009,-13,0,0,2.4026939745508598,
total_suicide_rate,ra,broad,expanded,2022,2010,-12,0,0,1.3730793079896264,
total_suicide_rate,ra,broad,expanded,2022,2011,-11,0,0,1.0221893195841525,
total_suicide_rate,ra,broad,expanded,2022,2012,-10,0,0,2.6005404615059,
total_suicide_rate,ra,broad,expanded,2022,2013,-9,0,0,2.048386310471796,
total_suicide_rate,ra,broad,expanded,2022,2014,-8,0,0,1.8754679393597224,
total_suicide_rate,ra,broad,expanded,2022,2015,-7,0,0,0.6258172209389998,
total_suicide_rate,ra,broad,expanded,2022,2016,-6,0,0,0.13043887495726603,
total_suicide_rate,ra,broad,expanded,2022,2017,-5,0,0,-1.7197165459491819,
total_suicide_rate,ra,broad,expanded,2022,2018,-4,0,0,-1.523734944136312,
total_suicide_rate,ra,broad,expanded,2022,2019,-3,0,0,-1.7311484837111792,
total_suicide_rate,ra,broad,expanded,2022,2020,-2,0,0,-0.1892574992083722,
total_suicide_rate,ra,broad,expanded,2022,2022,0,0,0,-0.8909976023202222,
total_suicide_rate,ra,broad,expanded,2022,2023,1,0,0,0.7050726688248443,
total_suicide_rate,ra,broad,expanded,2023,1999,-24,0,0,2.860773518085936,
total_suicide_rate,ra,broad,expanded,2023,2000,-23,0,0,1.8710025566104278,
total_suicide_rate,ra,broad,expanded,2023,2001,-22,0,0,1.7714500591496787,
total_suicide_rate,ra,broad,expanded,2023,2002,-21,0,0,2.2461186524659427,
total_suicide_rate,ra,broad,expanded,2023,2003,-20,0,0,1.653484583449587,
total_suicide_rate,ra,broad,expanded,2023,2004,-19,0,0,1.636609436396263,
total_suicide_rate,ra,broad,expanded,2023,2005,-18,0,0,1.6123882451854863,
total_suicide_rate,ra,broad,expanded,2023,2006,-17,0,0,0.9996450114809092,
total_suicide_rate,ra,broad,expanded,2023,2007,-16,0,0,1.4831314523411576,
total_suicide_rate,ra,broad,expanded,2023,2008,-15,0,0,1.3726724167389097,
total_suicide_rate,ra,broad,expanded,2023,2009,-14,0,0,1.3638821175225169,
total_suicide_rate,ra,broad,expanded,2023,2010,-13,0,0,0.8560256825111026,
total_suicide_rate,ra,broad,expanded,2023,2011,-12,0,0,1.2078641242699164,
total_suicide_rate,ra,broad,expanded,2023,2012,-11,0,0,1.0436465506441954,
total_suicide_rate,ra,broad,expanded,2023,2013,-10,0,0,0.9444442516578198,
total_suicide_rate,ra,broad,expanded,2023,2014,-9,0,0,1.2903156440419612,
total_suicide_rate,ra,broad,expanded,2023,2015,-8,0,0,0.49605253576416963,
total_suicide_rate,ra,broad,expanded,2023,2016,-7,0,0,0.5674257338633186,
total_suicide_rate,ra,broad,expanded,2023,2017,-6,0,0,0.7322716186871197,
total_suicide_rate,ra,broad,expanded,2023,2018,-5,0,0,0.4677662113807024,
total_suicide_rate,ra,broad,expanded,2023,2019,-4,0,0,0.39595144412229466,
total_suicide_rate,ra,broad,expanded,2023,2020,-3,0,0,0.11328612726643639,
total_suicide_rate,ra,broad,expanded,2023,2021,-2,0,0,-0.3899399238960553,
total_suicide_rate,ra,broad,expanded,2023,2023,0,0,0,0.7799332502364109,
firearm_homicide_rate,ra,broad,minimal,2013,1999,-14,1,45,2.6762698952944457,
firearm_homicide_rate,ra,broad,minimal,2013,2000,-13,1,45,1.7413754089727047,
firearm_homicide_rate,ra,broad,minimal,2013,2001,-12,1,45,1.657959610187309,
firearm_homicide_rate,ra,broad,minimal,2013,2002,-11,1,45,1.5243623802698572,
firearm_homicide_rate,ra,broad,minimal,2013,2003,-10,1,45,1.4781349843946396,
firearm_homicide_rate,ra,broad,minimal,2013,2004,-9,1,45,1.8485162269090565,
firearm_homicide_rate,ra,broad,minimal,2013,2005,-8,1,45,2.224167194643542,
firearm_homicide_rate,ra,broad,minimal,2013,2006,-7,1,45,1.5417143940675748,
firearm_homicide_rate,ra,broad,minimal,2013,2007,-6,1,45,1.3521305707892317,
firearm_homicide_rate,ra,broad,minimal,2013,2008,-5,1,45,0.9642109720247042,
firearm_homicide_rate,ra,broad,minimal,2013,2009,-4,1,45,0.4406919225935566,
firearm_homicide_rate,ra,broad,minimal,2013,2010,-3,1,45,0.025918091009772437,
firearm_homicide_rate,ra,broad,minimal,2013,2011,-2,1,45,-0.38810498288019624,
firearm_homicide_rate,ra,broad,minimal,2013,2013,0,1,45,-0.22714249424675592,
firearm_homicide_rate,ra,broad,minimal,2013,2014,1,1,45,-1.1062800760498313,
firearm_homicide_rate,ra,broad,minimal,2013,2015,2,1,45,1.4516423792016424,
firearm_homicide_rate,ra,broad,minimal,2013,2016,3,1,45,1.1199942295843464,
firearm_homicide_rate,ra,broad,minimal,2013,2017,4,1,45,1.4416105353728241,
firearm_homicide_rate,ra,broad,minimal,2013,2018,5,1,45,0.9340635072942425,
firearm_homicide_rate,ra,broad,minimal,2013,2019,6,1,45,1.160479373349538,
firearm_homicide_rate,ra,broad,minimal,2013,2020,7,1,45,1.0999139063850816,
firearm_homicide_rate,ra,broad,minimal,2013,2021,8,1,43,1.015169283478369,
firearm_homicide_rate,ra,broad,minimal,2013,2022,9,1,45,0.36187365422000095,
firearm_homicide_rate,ra,broad,minimal,2013,2023,10,1,45,-0.7992813232976768,
firearm_homicide_rate,ra,broad,minimal,2022,1999,-23,1,43,-2.811789767574156,
firearm_homicide_rate,ra,broad,minimal,2022,2001,-21,1,43,-2.388420999291783,
firearm_homicide_rate,ra,broad,minimal,2022,2002,-20,1,43,-1.2636996960632074,
firearm_homicide_rate,ra,broad,minimal,2022,2003,-19,1,43,-2.3034923524824436,
firearm_homicide_rate,ra,broad,minimal,2022,2004,-18,1,43,-0.7142243167852871,
firearm_homicide_rate,ra,broad,minimal,2022,2005,-17,1,43,-0.07049573721275548,
firearm_homicide_rate,ra,broad,minimal,2022,2006,-16,1,43,-0.9516958722904105,
firearm_homicide_rate,ra,broad,minimal,2022,2007,-15,1,43,-1.230139213177376,
firearm_homicide_rate,ra,broad,minimal,2022,2008,-14,1,43,1.3579822895539042,
firearm_homicide_rate,ra,broad,minimal,2022,2009,-13,1,43,0.07081008260917976,
firearm_homicide_rate,ra,broad,minimal,2022,2010,-12,1,43,0.7369155425194349,
firearm_homicide_rate,ra,broad,minimal,2022,2011,-11,1,43,-0.6891996443835509,
firearm_homicide_rate,ra,broad,minimal,2022,2012,-10,1,43,0.9584792653914986,
firearm_homicide_rate,ra,broad,minimal,2022,2013,-9,1,43,-0.104885425681855,
firearm_homicide_rate,ra,broad,minimal,2022,2014,-8,1,43,-0.2964182255491705,
firearm_homicide_rate,ra,broad,minimal,2022,2015,-7,1,43,0.9028612011829553,
firearm_homicide_rate,ra,broad,minimal,2022,2016,-6,1,43,-0.020450238083514538,
firearm_homicide_rate,ra,broad,minimal,2022,2017,-5,1,43,1.429529497281429,
firearm_homicide_rate,ra,broad,minimal,2022,2018,-4,1,43,-0.8079783421720594,
firearm_homicide_rate,ra,broad,minimal,2022,2019,-3,1,43,-1.2534507268300796,
firearm_homicide_rate,ra,broad,minimal,2022,2020,-2,1,43,1.4028113346531152,
firearm_homicide_rate,ra,broad,minimal,2022,2022,0,1,43,-2.84255628290259,
firearm_homicide_rate,ra,broad,minimal,2022,2023,1,1,43,-3.808128621205432,
firearm_homicide_rate,ra,broad,minimal,2023,1999,-24,2,45,-1.5756748509497798,0.23222834513788415
firearm_homicide_rate,ra,broad,minimal,2023,2000,-23,2,45,-1.3370742068205141,0.25764858248714934
firearm_homicide_rate,ra,broad,minimal,2023,2001,-22,2,45,-1.5013312141022093,0.27089693811136567
firearm_homicide_rate,ra,broad,minimal,2023,2002,-21,2,45,-1.8721739017905759,0.2642996426710747
firearm_homicide_rate,ra,broad,minimal,2023,2003,-20,2,45,-1.8597972924881407,0.26159798095782955
firearm_homicide_rate,ra,broad,minimal,2023,2004,-19,2,45,-2.3952136059204925,0.30067681035707766
firearm_homicide_rate,ra,broad,minimal,2023,2005,-18,2,45,-2.436793595564301,0.3479916486028186
firearm_homicide_rate,ra,broad,minimal,2023,2006,-17,2,45,-2.4332570287707997,0.32556112993616776
firearm_homicide_rate,ra,broad,minimal,2023,2007,-16,2,45,-2.2359532003306732,0.3820030910667714
firearm_homicide_rate,ra,broad,minimal,2023,2008,-15,2,45,-1.5895140157403207,0.29377997516814525
firearm_homicide_rate,ra,broad,minimal,2023,2009,-14,2,45,-1.6955335440550001,0.23689076156331523
firearm_homicide_rate,ra,broad,minimal,2023,2010,-13,2,45,-2.154380159668394,0.24889471478954356
firearm_homicide_rate,ra,broad,minimal,2023,2011,-12,2,45,-1.9950909369707535,0.22795419360692165
firearm_homicide_rate,ra,broad,minimal,2023,2012,-11,2,45,-1.572424031770331,0.27025872258170947
firearm_homicide_rate,ra,broad,minimal,2023,2013,-10,2,45,-1.8080488030781656,0.29007520688404803
firearm_homicide_rate,ra,broad,minimal,2023,2014,-9,2,45,-1.485716145265883,0.25675977434469555
firearm_homicide_rate,ra,broad,minimal,2023,2015,-8,2,45,-1.5821098868203753,0.21811097917018796
firearm_homicide_rate,ra,broad,minimal,2023,2016,-7,2,45,-1.10889251712454,0.4034782631136947
firearm_homicide_rate,ra,broad,minimal,2023,2017,-6,2,45,-1.0674853834812332,0.3694306213202919
firearm_homicide_rate,ra,broad,minimal,2023,2018,-5,2,45,-1.1558569134470686,0.1863070021896313
firearm_homicide_rate,ra,broad,minimal,2023,2019,-4,2,45,-1.161861680441161,0.20857395577601962
firearm_homicide_rate,ra,broad,minimal,2023,2020,-3,2,45,-0.28128863257943687,0.3351276238922572
firearm_homicide_rate,ra,broad,minimal,2023,2021,-2,2,43,0.20965177929671247,0.2858499442865032
firearm_homicide_rate,ra,broad,minimal,2023,2023,0,2,45,-0.22515565371151797,0.1702800379739401
firearm_homicide_rate,ra,broad,headline,2013,1999,-14,1,37,2.222897634344128,
firearm_homicide_rate,ra,broad,headline,2013,2000,-13,1,37,1.4380562701317336,
firearm_homicide_rate,ra,broad,headline,2013,2001,-12,1,37,1.345008283859737,
firearm_homicide_rate,ra,broad,headline,2013,2002,-11,1,37,0.8323258542628273,
firearm_homicide_rate,ra,broad,headline,2013,2003,-10,1,37,1.1500580912811826,
firearm_homicide_rate,ra,broad,headline,2013,2004,-9,1,37,1.427043185097115,
firearm_homicide_rate,ra,broad,headline,2013,2005,-8,1,37,1.7819668853218522,
firearm_homicide_rate,ra,broad,headline,2013,2006,-7,1,37,0.9692232296370151,
firearm_homicide_rate,ra,broad,headline,2013,2007,-6,1,37,1.2298253236358812,
firearm_homicide_rate,ra,broad,headline,2013,2008,-5,1,37,0.7187229190976394,
firearm_homicide_rate,ra,broad,headline,2013,2009,-4,1,37,0.5520113919357814,
firearm_homicide_rate,ra,broad,headline,2013,2010,-3,1,37,-0.04777614778441991,
firearm_homicide_rate,ra,broad,headline,2013,2011,-2,1,37,-0.6541558651030253,
firearm_homicide_rate,ra,broad,headline,2013,2013,0,1,37,-0.4396121150230526,
firearm_homicide_rate,ra,broad,headline,2013,2014,1,1,37,-1.4989453749771315,
firearm_homicide_rate,ra,broad,headline,2013,2015,2,1,37,1.5100699899201189,
firearm_homicide_rate,ra,broad,headline,2013,2016,3,1,37,1.1012309933913784,
firearm_homicide_rate,ra,broad,headline,2013,2017,4,1,37,1.9019773621573157,
firearm_homicide_rate,ra,broad,headline,2013,2018,5,1,37,1.2417910431231831,
firearm_homicide_rate,ra,broad,headline,2013,2019,6,1,37,1.1056377525532917,
firearm_homicide_rate,ra,broad,headline,2013,2020,7,1,37,0.9569836909684155,
firearm_homicide_rate,ra,broad,headline,2013,2021,8,1,35,0.9904754287473421,
firearm_homicide_rate,ra,broad,headline,2013,2022,9,1,37,0.5315328209409218,
firearm_homicide_rate,ra,broad,headline,2013,2023,10,1,37,-0.5817442630750556,
firearm_homicide_rate,ra,broad,headline,2022,1999,-23,0,0,-3.107054449906977,
firearm_homicide_rate,ra,broad,headline,2022,2001,-21,0,0,-2.982153384674419,
firearm_homicide_rate,ra,broad,headline,2022,2002,-20,0,0,-1.96755876411628,
firearm_homicide_rate,ra,broad,headline,2022,2003,-19,0,0,-3.2714508227209307,
firearm_homicide_rate,ra,broad,headline,2022,2004,-18,0,0,-2.0742199449302325,
firearm_homicide_rate,ra,broad,headline,2022,2005,-17,0,0,-1.590280077116279,
firearm_homicide_rate,ra,broad,headline,2022,2006,-16,0,0,-1.5692319167906978,
firearm_homicide_rate,ra,broad,headline,2022,2007,-15,0,0,-2.082875666255815,
firearm_homicide_rate,ra,broad,headline,2022,2008,-14,0,0,0.8217440974651158,
firearm_homicide_rate,ra,broad,headline,2022,2009,-13,0,0,-1.1630187406511632,
firearm_homicide_rate,ra,broad,headline,2022,2010,-12,0,0,-0.0973174194883728,
firearm_homicide_rate,ra,broad,headline,2022,2011,-11,0,0,-1.7210959253488372,
firearm_homicide_rate,ra,broad,headline,2022,2012,-10,0,0,-0.22996086018604656,
firearm_homicide_rate,ra,broad,headline,2022,2013,-9,0,0,-1.044267206162791,
firearm_homicide_rate,ra,broad,headline,2022,2014,-8,0,0,-1.0526140853720936,
firearm_homicide_rate,ra,broad,headline,2022,2015,-7,0,0,-0.13238131558139532,
firearm_homicide_rate,ra,broad,headline,2022,2016,-6,0,0,-1.5087692893720932,
firearm_homicide_rate,ra,broad,headline,2022,2017,-5,0,0,-0.22063495981395387,
firearm_homicide_rate,ra,broad,headline,2022,2018,-4,0,0,-1.32518328255814,
firearm_homicide_rate,ra,broad,headline,2022,2019,-3,0,0,-1.6583262066511628,
firearm_homicide_rate,ra,broad,headline,2022,2020,-2,0,0,0.14926896058139544,
firearm_homicide_rate,ra,broad,headline,2022,2022,0,0,0,-2.9509079069767443,
firearm_homicide_rate,ra,broad,headline,2022,2023,1,0,0,-3.083413720930233,
firearm_homicide_rate,ra,broad,headline,2023,1999,-24,0,0,-0.4537653346111119,
firearm_homicide_rate,ra,broad,headline,2023,2000,-23,0,0,-0.35625436172222225,
firearm_homicide_rate,ra,broad,headline,2023,2001,-22,0,0,-0.2394648267000008,
firearm_homicide_rate,ra,broad,headline,2023,2002,-21,0,0,-0.35230831603333357,
firearm_homicide_rate,ra,broad,headline,2023,2003,-20,0,0,-0.5499201909111111,
firearm_homicide_rate,ra,broad,headline,2023,2004,-19,0,0,-0.8225327546666668,
firearm_homicide_rate,ra,broad,headline,2023,2005,-18,0,0,-0.9010050636222231,
firearm_homicide_rate,ra,broad,headline,2023,2006,-17,0,0,-0.9008853889000004,
firearm_homicide_rate,ra,broad,headline,2023,2007,-16,0,0,-1.0950460669555562,
firearm_homicide_rate,ra,broad,headline,2023,2008,-15,0,0,-0.6913955662000002,
firearm_homicide_rate,ra,broad,headline,2023,2009,-14,0,0,-0.6351468256888895,
firearm_homicide_rate,ra,broad,headline,2023,2010,-13,0,0,-0.7490624800666672,
firearm_homicide_rate,ra,broad,headline,2023,2011,-12,0,0,-0.8804207276000002,
firearm_homicide_rate,ra,broad,headline,2023,2012,-11,0,0,-0.562557393288889,
firearm_homicide_rate,ra,broad,headline,2023,2013,-10,0,0,-0.8213792507222228,
firearm_homicide_rate,ra,broad,headline,2023,2014,-9,0,0,-0.636673879855556,
firearm_homicide_rate,ra,broad,headline,2023,2015,-8,0,0,-0.6621871502777781,
firearm_homicide_rate,ra,broad,headline,2023,2016,-7,0,0,-0.14500212194444484,
firearm_homicide_rate,ra,broad,headline,2023,2017,-6,0,0,-0.09383884065555592,
firearm_homicide_rate,ra,broad,headline,2023,2018,-5,0,0,-0.5861320108444446,
firearm_homicide_rate,ra,broad,headline,2023,2019,-4,0,0,-0.7893284534333336,
firearm_homicide_rate,ra,broad,headline,2023,2020,-3,0,0,-0.18742981573333334,
firearm_homicide_rate,ra,broad,headline,2023,2021,-2,0,0,0.09077790697674404,
firearm_homicide_rate,ra,broad,headline,2023,2023,0,0,0,-0.10194866666666724,
firearm_homicide_rate,ra,broad,expanded,2013,1999,-14,1,37,1.9298919330729223,
firearm_homicide_rate,ra,broad,expanded,2013,2000,-13,1,37,0.8781977480959116,
firearm_homicide_rate,ra,broad,expanded,2013,2001,-12,1,37,1.1097468008902358,
