outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated_states,n_control_states,n_treated_counties,n_control_counties,att,se
state_total_suicide_rate,or,broad,2018,2021,3,2,38,35,2686,0.4046505980916011,1.8355575374942008
state_total_suicide_rate,or,broad,2018,2022,4,2,38,35,2686,-0.07919374171007071,0.8307615043074357
state_total_suicide_rate,or,broad,2018,2023,5,2,38,35,2686,-0.39344853856356876,0.8780351793629168
state_total_suicide_rate,or,broad,2019,2009,-10,1,38,33,2686,-3.1436848230674403,0.26131642403605787
state_total_suicide_rate,or,broad,2019,2010,-9,1,38,33,2686,-2.293193304503317,0.21850911095999584
state_total_suicide_rate,or,broad,2019,2011,-8,1,38,33,2686,-2.4047677875110907,0.20097810802242727
state_total_suicide_rate,or,broad,2019,2012,-7,1,38,33,2686,-1.8990617738545943,0.19984223880883836
state_total_suicide_rate,or,broad,2019,2013,-6,1,38,33,2686,-2.5527315913239623,0.18474233369423398
state_total_suicide_rate,or,broad,2019,2014,-5,1,38,33,2686,-2.03726185029788,0.15022811161204674
state_total_suicide_rate,or,broad,2019,2015,-4,1,38,33,2686,-0.29404094097094347,0.19737882112544197
state_total_suicide_rate,or,broad,2019,2016,-3,1,38,33,2686,-1.822747305577964,0.11986659399418362
state_total_suicide_rate,or,broad,2019,2017,-2,1,38,33,2686,-1.8730353407664933,0.19172942370451426
state_total_suicide_rate,or,broad,2019,2019,0,1,38,33,2686,-0.6286684594354568,0.1946922759378509
state_total_suicide_rate,or,broad,2019,2020,1,1,38,33,2686,-0.5003795843200749,0.21112999366396268
state_total_suicide_rate,or,broad,2019,2021,2,1,38,33,2686,-0.55857612390968,0.24158463932734367
state_total_suicide_rate,or,broad,2019,2022,3,1,38,33,2686,-1.014005798815455,0.19668804341116833
state_total_suicide_rate,or,broad,2019,2023,4,1,38,33,2686,-2.4905093608438973,0.16394491297771735
state_total_suicide_rate,or,broad,2020,2009,-11,1,38,133,2686,2.135016960641911,0.2938689255313502
state_total_suicide_rate,or,broad,2020,2010,-10,1,38,133,2686,1.4830364559164528,0.22653088670130148
state_total_suicide_rate,or,broad,2020,2011,-9,1,38,133,2686,2.226751811858142,0.2151448999300198
state_total_suicide_rate,or,broad,2020,2012,-8,1,38,133,2686,1.6777535226170217,0.22477031522039037
state_total_suicide_rate,or,broad,2020,2013,-7,1,38,133,2686,1.5288181055437884,0.20438350649131445
state_total_suicide_rate,or,broad,2020,2014,-6,1,38,133,2686,1.6700402269894337,0.2105066020828995
state_total_suicide_rate,or,broad,2020,2015,-5,1,38,133,2686,0.7762278926986746,0.21281484110390336
state_total_suicide_rate,or,broad,2020,2016,-4,1,38,133,2686,1.1666769101366703,0.17489193818661317
state_total_suicide_rate,or,broad,2020,2017,-3,1,38,133,2686,0.2816931587077422,0.2141323539588433
state_total_suicide_rate,or,broad,2020,2018,-2,1,38,133,2686,1.0615915961306297,0.2046680673549748
state_total_suicide_rate,or,broad,2020,2020,0,1,38,133,2686,0.8266476725279079,0.15973610584679548
state_total_suicide_rate,or,broad,2020,2021,1,1,38,133,2686,-0.21497474928781024,0.17630383151872403
state_total_suicide_rate,or,broad,2020,2022,2,1,38,133,2686,-0.14160718958243756,0.17793793388735402
state_total_suicide_rate,or,broad,2020,2023,3,1,38,133,2686,0.48353991273746266,0.18681230378033525
state_total_suicide_rate,or,broad,2021,2009,-12,1,38,24,2686,3.0872515160423144,0.3043125232806689
state_total_suicide_rate,or,broad,2021,2010,-11,1,38,24,2686,1.6355502585229917,0.2674120182636761
state_total_suicide_rate,or,broad,2021,2011,-10,1,38,24,2686,2.2546294983754964,0.23807183216341615
state_total_suicide_rate,or,broad,2021,2012,-9,1,38,24,2686,2.0711164799336252,0.22843379465029479
state_total_suicide_rate,or,broad,2021,2013,-8,1,38,24,2686,1.6494413796902192,0.22186846091687154
state_total_suicide_rate,or,broad,2021,2014,-7,1,38,24,2686,1.8474712737714365,0.2252259216415701
state_total_suicide_rate,or,broad,2021,2015,-6,1,38,24,2686,0.22370167916262196,0.20587779771943596
state_total_suicide_rate,or,broad,2021,2016,-5,1,38,24,2686,0.5744941384399007,0.17958832991172552
state_total_suicide_rate,or,broad,2021,2017,-4,1,38,24,2686,0.27931866239050696,0.19331521793085596
state_total_suicide_rate,or,broad,2021,2018,-3,1,38,24,2686,0.7540466637733367,0.21112438159610136
state_total_suicide_rate,or,broad,2021,2019,-2,1,38,24,2686,1.0304594718017435,0.15831759491644537
state_total_suicide_rate,or,broad,2021,2021,0,1,38,24,2686,-0.40796232958660417,0.15253502344864658
state_total_suicide_rate,or,broad,2021,2022,1,1,38,24,2686,-0.7411100481795658,0.14907117619625793
state_total_suicide_rate,or,broad,2021,2023,2,1,38,24,2686,-0.6186535835702247,0.16816142810346665
state_firearm_homicide_rate,or,broad,2014,2009,-5,1,38,39,2686,0.02654655804728215,0.09242896157449061
state_firearm_homicide_rate,or,broad,2014,2010,-4,1,38,39,2686,0.1548252716988087,0.07780496789867236
state_firearm_homicide_rate,or,broad,2014,2011,-3,1,38,39,2686,-0.3011215912781086,0.06877069960347318
state_firearm_homicide_rate,or,broad,2014,2012,-2,1,38,39,2686,0.04454321585629198,0.06425055744423837
state_firearm_homicide_rate,or,broad,2014,2014,0,1,38,39,2686,0.021084378934847346,0.07970889994148124
state_firearm_homicide_rate,or,broad,2014,2015,1,1,38,39,2686,-0.09098954565822726,0.12783761651245265
state_firearm_homicide_rate,or,broad,2014,2016,2,1,38,39,2686,-0.8758519844899477,0.15503306807312897
state_firearm_homicide_rate,or,broad,2014,2017,3,1,38,39,2686,-0.7605081523432612,0.2110791450300665
state_firearm_homicide_rate,or,broad,2014,2018,4,1,38,39,2686,-0.4585379921779599,0.2229590611632467
state_firearm_homicide_rate,or,broad,2014,2019,5,1,38,39,2686,-0.8345548555930747,0.2190392494095195
state_firearm_homicide_rate,or,broad,2014,2020,6,1,38,39,2686,-1.997601933885332,0.3465185348705715
state_firearm_homicide_rate,or,broad,2014,2021,7,1,38,39,2676,-1.8295043576958137,0.427829208935674
state_firearm_homicide_rate,or,broad,2014,2022,8,1,38,39,2686,-0.5713488306269547,0.35840593763108664
state_firearm_homicide_rate,or,broad,2014,2023,9,1,38,39,2686,0.019347371904691713,0.3527022234147791
state_firearm_homicide_rate,or,broad,2015,2009,-6,1,38,36,2686,0.03688347611243488,0.10264905599019938
state_firearm_homicide_rate,or,broad,2015,2010,-5,1,38,36,2686,0.36901431876396135,0.07657759444254408
state_firearm_homicide_rate,or,broad,2015,2011,-4,1,38,36,2686,0.3550820077870441,0.079362077354082
state_firearm_homicide_rate,or,broad,2015,2012,-3,1,38,36,2686,-0.09430221107855542,0.08699263634173206
state_firearm_homicide_rate,or,broad,2015,2013,-2,1,38,36,2686,0.0534150940651528,0.0820068418914961
state_firearm_homicide_rate,or,broad,2015,2015,0,1,38,36,2686,0.3261371144069253,0.09818643567210525
state_firearm_homicide_rate,or,broad,2015,2016,1,1,38,36,2686,-0.630337069424795,0.13542596500777082
state_firearm_homicide_rate,or,broad,2015,2017,2,1,38,36,2686,-0.8830734632781088,0.18570031271559295
state_firearm_homicide_rate,or,broad,2015,2018,3,1,38,36,2686,-0.812205028112807,0.1870006241256084
state_firearm_homicide_rate,or,broad,2015,2019,4,1,38,36,2686,-0.8086966215279222,0.17855357402971983
state_firearm_homicide_rate,or,broad,2015,2020,5,1,38,36,2686,-1.8269637458201777,0.3042705454742917
state_firearm_homicide_rate,or,broad,2015,2021,6,1,38,36,2676,-1.3343340006789992,0.3779462175802602
state_firearm_homicide_rate,or,broad,2015,2022,7,1,38,36,2686,-0.5945469985618024,0.3161460506047388
state_firearm_homicide_rate,or,broad,2015,2023,8,1,38,36,2686,-0.5215407960301564,0.3025181053889704
state_firearm_homicide_rate,or,broad,2017,2009,-8,1,38,17,2686,-0.26293821346276913,0.16250907555154043
state_firearm_homicide_rate,or,broad,2017,2010,-7,1,38,17,2686,-0.3965869108112432,0.16046235681405668
state_firearm_homicide_rate,or,broad,2017,2011,-6,1,38,17,2686,-0.6938618057881605,0.15302282904928857
state_firearm_homicide_rate,or,broad,2017,2012,-5,1,38,17,2686,-1.1946799966537598,0.1506526864363544
state_firearm_homicide_rate,or,broad,2017,2013,-4,1,38,17,2686,-0.6987538535100513,0.15651586364476675
state_firearm_homicide_rate,or,broad,2017,2014,-3,1,38,17,2686,-0.13346736657520464,0.1359854138135936
state_firearm_homicide_rate,or,broad,2017,2015,-2,1,38,17,2686,-0.11130421216827968,0.10511727276386369
state_firearm_homicide_rate,or,broad,2017,2017,0,1,38,17,2686,-0.07395505385331351,0.09602657620912051
state_firearm_homicide_rate,or,broad,2017,2018,1,1,38,17,2686,0.2638816083119886,0.12393032068914131
state_firearm_homicide_rate,or,broad,2017,2019,2,1,38,17,2686,-1.359168768103127,0.1277890294494361
state_firearm_homicide_rate,or,broad,2017,2020,3,1,38,17,2686,-2.2129284533953832,0.2391138093463748
state_firearm_homicide_rate,or,broad,2017,2021,4,1,38,17,2676,-0.9725986074588939,0.3280201405499928
state_firearm_homicide_rate,or,broad,2017,2022,5,1,38,17,2686,-1.1086809921370064,0.2602234374425602
state_firearm_homicide_rate,or,broad,2017,2023,6,1,38,17,2686,-0.44846478960536085,0.26124145762799356
state_firearm_homicide_rate,or,broad,2018,2009,-9,2,38,35,2686,0.6987646711905436,0.3202855397433196
state_firearm_homicide_rate,or,broad,2018,2010,-8,2,38,35,2686,1.16238667724207,0.369199686699295
state_firearm_homicide_rate,or,broad,2018,2011,-7,2,38,35,2686,1.6169904714651526,0.23910502767988617
state_firearm_homicide_rate,or,broad,2018,2012,-6,2,38,35,2686,1.063597262399553,0.3674338155662667
state_firearm_homicide_rate,or,broad,2018,2013,-5,2,38,35,2686,1.4011667835432615,0.37516335799933465
state_firearm_homicide_rate,or,broad,2018,2014,-4,2,38,35,2686,1.411980693878109,0.18927984627184147
state_firearm_homicide_rate,or,broad,2018,2015,-3,2,38,35,2686,0.9817001030850334,0.2138868761447218
state_firearm_homicide_rate,or,broad,2018,2016,-2,2,38,35,2686,0.29803173325331345,0.2205106554272002
state_firearm_homicide_rate,or,broad,2018,2018,0,2,38,35,2686,0.15325431496530162,0.3263735034084492
state_firearm_homicide_rate,or,broad,2018,2019,1,2,38,35,2686,-0.576475878649814,0.18073372997606216
state_firearm_homicide_rate,or,broad,2018,2020,2,2,38,35,2686,-1.7813112225420702,0.2094683213421403
state_firearm_homicide_rate,or,broad,2018,2021,3,2,38,21,2676,-2.0376464199783255,0.32614708709337886
state_firearm_homicide_rate,or,broad,2018,2022,4,2,38,35,2686,-1.4673643036836932,0.4967809431270868
state_firearm_homicide_rate,or,broad,2018,2023,5,2,38,35,2686,-1.0526561011520477,0.6551444497949923
state_firearm_homicide_rate,or,broad,2019,2009,-10,1,38,33,2686,-0.9022568567747584,0.22181367037064434
state_firearm_homicide_rate,or,broad,2019,2010,-9,1,38,33,2686,-1.5856773281232317,0.21282410132645624
state_firearm_homicide_rate,or,broad,2019,2011,-8,1,38,33,2686,-1.819691685100149,0.21210183821762285
state_firearm_homicide_rate,or,broad,2019,2012,-7,1,38,33,2686,-1.6969039199657485,0.21590518890787153
state_firearm_homicide_rate,or,broad,2019,2013,-6,1,38,33,2686,-1.4676380628220402,0.2157695884570219
state_firearm_homicide_rate,or,broad,2019,2014,-5,1,38,33,2686,-1.7701905328871927,0.19100923507570997
state_firearm_homicide_rate,or,broad,2019,2015,-4,1,38,33,2686,-1.722023616480268,0.14381966187419126
state_firearm_homicide_rate,or,broad,2019,2016,-3,1,38,33,2686,-1.1851132023119886,0.1266049515891395
state_firearm_homicide_rate,or,broad,2019,2017,-2,1,38,33,2686,-1.8875168661653017,0.08356967684869938
state_firearm_homicide_rate,or,broad,2019,2019,0,1,38,33,2686,0.7978155715848843,0.10051542994964566
state_firearm_homicide_rate,or,broad,2019,2020,1,1,38,33,2686,-1.4021953577073714,0.18830355170459423
state_firearm_homicide_rate,or,broad,2019,2021,2,1,38,33,2676,2.0196147230418524,0.3098192631172623
state_firearm_homicide_rate,or,broad,2019,2022,3,1,38,33,2686,1.9896404855510044,0.22879822645089817
state_firearm_homicide_rate,or,broad,2019,2023,4,1,38,33,2686,2.5262666880826514,0.22533971883685355
state_firearm_homicide_rate,or,broad,2020,2009,-11,1,38,133,2686,0.7011077496403574,0.22690913512006133
state_firearm_homicide_rate,or,broad,2020,2010,-10,1,38,133,2686,0.8411836512918829,0.21122634721493985
state_firearm_homicide_rate,or,broad,2020,2011,-9,1,38,133,2686,0.2580753843149659,0.21417003600082277
state_firearm_homicide_rate,or,broad,2020,2012,-8,1,38,133,2686,-0.06583507655063303,0.2258419344192754
state_firearm_homicide_rate,or,broad,2020,2013,-7,1,38,133,2686,0.15132029859307483,0.21750244306740882
state_firearm_homicide_rate,or,broad,2020,2014,-6,1,38,133,2686,0.13869692752792195,0.17639018518586708
state_firearm_homicide_rate,or,broad,2020,2015,-5,1,38,133,2686,-0.06333781906515312,0.1352615796336936
state_firearm_homicide_rate,or,broad,2020,2016,-4,1,38,133,2686,0.31191199910312684,0.12917418322144855
state_firearm_homicide_rate,or,broad,2020,2017,-3,1,38,133,2686,0.07925630724981339,0.12176616827762604
state_firearm_homicide_rate,or,broad,2020,2018,-2,1,38,133,2686,0.161518273415115,0.10082404827411336
state_firearm_homicide_rate,or,broad,2020,2020,0,1,38,133,2686,-0.6236622782922563,0.17271627614326135
state_firearm_homicide_rate,or,broad,2020,2021,1,1,38,133,2676,-0.28137146732473917,0.2667885004375145
state_firearm_homicide_rate,or,broad,2020,2022,2,1,38,133,2686,0.8103863399661195,0.1947128590848352
state_firearm_homicide_rate,or,broad,2020,2023,3,1,38,133,2686,0.4175625424977656,0.18633443101206298
state_firearm_homicide_rate,or,broad,2021,2009,-12,1,38,24,2686,-0.14549064706738646,0.3413220814102593
state_firearm_homicide_rate,or,broad,2021,2010,-11,1,38,24,2686,-0.18617589741586116,0.33959617722027147
state_firearm_homicide_rate,or,broad,2021,2011,-10,1,38,24,2686,-0.799772353392779,0.32496644650720224
state_firearm_homicide_rate,or,broad,2021,2012,-9,1,38,24,2686,-0.7464591132583767,0.3362533535541251
state_firearm_homicide_rate,or,broad,2021,2013,-8,1,38,24,2686,-0.5665207951146685,0.3428994378199245
state_firearm_homicide_rate,or,broad,2021,2014,-7,1,38,24,2686,-1.4576292801798219,0.31198852852591835
state_firearm_homicide_rate,or,broad,2021,2015,-6,1,38,24,2686,1.112721452227103,0.28694512195276284
state_firearm_homicide_rate,or,broad,2021,2016,-5,1,38,24,2686,0.4219087753953834,0.2348558460497003
state_firearm_homicide_rate,or,broad,2021,2017,-4,1,38,24,2686,0.5671760515420701,0.21105824231998965
state_firearm_homicide_rate,or,broad,2021,2018,-3,1,38,24,2686,0.34974944070737135,0.1913213758204273
state_firearm_homicide_rate,or,broad,2021,2019,-2,1,38,24,2686,0.793955162292256,0.1763394082307862
state_firearm_homicide_rate,or,broad,2021,2021,0,1,38,24,2676,0.5367284683886386,0.14639728490475426
state_firearm_homicide_rate,or,broad,2021,2022,1,1,38,24,2686,0.17121303925837625,0.1326643054452947
state_firearm_homicide_rate,or,broad,2021,2023,2,1,38,24,2686,-0.5457707582099787,0.1433299390885718
county_violent_crime_rate,ra,broad,2014,2009,-5,1,38,39,2679,-26.727781668357196,5.69787533333559
county_violent_crime_rate,ra,broad,2014,2010,-4,1,38,39,2679,-25.59564659387824,4.565296202396668
county_violent_crime_rate,ra,broad,2014,2011,-3,1,38,39,2679,-16.281670340926674,3.9014342985114023
county_violent_crime_rate,ra,broad,2014,2012,-2,1,38,39,2679,-8.639354895366424,2.9001515833427436
county_violent_crime_rate,ra,broad,2014,2014,0,1,38,39,2679,-25.033534296536445,3.141093958489854
county_violent_crime_rate,ra,broad,2014,2015,1,1,38,39,2679,-40.19581891198541,4.83647989794468
county_violent_crime_rate,ra,broad,2014,2016,2,1,38,39,2679,-45.89610207165638,4.5017620083617285
county_violent_crime_rate,ra,broad,2014,2017,3,1,38,39,2679,-48.51801802562027,5.5103869965914045
county_violent_crime_rate,ra,broad,2014,2018,4,1,38,39,2679,-25.76329756517942,6.960128368171603
county_violent_crime_rate,ra,broad,2014,2019,5,1,38,39,2679,-24.6415544402609,5.355308098661553
county_violent_crime_rate,ra,broad,2014,2020,6,1,38,39,2679,-39.47453946208565,6.934211430526412
county_violent_crime_rate,ra,broad,2014,2021,7,1,38,39,2679,26.717854440323553,10.551207220616918
county_violent_crime_rate,ra,broad,2014,2022,8,1,38,39,2679,24.1984747734086,6.965533434062837
county_violent_crime_rate,ra,broad,2014,2023,9,1,38,39,2679,21.111026864318397,7.255502001657557
county_violent_crime_rate,ra,broad,2014,2024,10,1,38,39,2679,40.964745409133144,7.0607748516605655
county_violent_crime_rate,ra,broad,2015,2009,-6,1,38,36,2679,-55.41780185093932,4.43064774305807
county_violent_crime_rate,ra,broad,2015,2010,-5,1,38,36,2679,-42.68553658981098,3.532246164872662
county_violent_crime_rate,ra,broad,2015,2011,-4,1,38,36,2679,-24.3409735997657,3.287517048668273
county_violent_crime_rate,ra,broad,2015,2012,-3,1,38,36,2679,-16.907207176064624,2.239417168555437
county_violent_crime_rate,ra,broad,2015,2013,-2,1,38,36,2679,2.4298614584531455,2.968121911734417
county_violent_crime_rate,ra,broad,2015,2015,0,1,38,36,2679,-15.763259760902681,3.085403556096507
county_violent_crime_rate,ra,broad,2015,2016,1,1,38,36,2679,-6.048644091808697,3.1514391300169837
county_violent_crime_rate,ra,broad,2015,2017,2,1,38,36,2679,-4.649886159300497,4.519357636642579
county_violent_crime_rate,ra,broad,2015,2018,3,1,38,36,2679,9.717519197804236,5.294675538420529
county_violent_crime_rate,ra,broad,2015,2019,4,1,38,36,2679,43.98845759390219,4.640797729182268
county_violent_crime_rate,ra,broad,2015,2020,5,1,38,36,2679,31.278280104298922,7.419813004624441
county_violent_crime_rate,ra,broad,2015,2021,6,1,38,36,2679,98.68740536089601,10.058501283825759
county_violent_crime_rate,ra,broad,2015,2022,7,1,38,36,2679,61.5127282399601,5.817551911985711
county_violent_crime_rate,ra,broad,2015,2023,8,1,38,36,2679,46.454569958514995,5.905046705123577
county_violent_crime_rate,ra,broad,2015,2024,9,1,38,36,2679,51.78904404700316,5.881906066603731
county_violent_crime_rate,ra,broad,2017,2009,-8,1,38,17,2679,7.5255918182964905,4.842058515831533
county_violent_crime_rate,ra,broad,2017,2010,-7,1,38,17,2679,29.309711085628436,4.804712042345031
county_violent_crime_rate,ra,broad,2017,2011,-6,1,38,17,2679,-39.170791118828866,4.1850539115861505
county_violent_crime_rate,ra,broad,2017,2012,-5,1,38,17,2679,78.85984284404758,3.4578543444576555
county_violent_crime_rate,ra,broad,2017,2013,-4,1,38,17,2679,8.365793592436741,4.870703252833376
county_violent_crime_rate,ra,broad,2017,2014,-3,1,38,17,2679,-17.746764651736086,4.0631305138975415
county_violent_crime_rate,ra,broad,2017,2015,-2,1,38,17,2679,27.257519671031886,1.7911023016698053
county_violent_crime_rate,ra,broad,2017,2017,0,1,38,17,2679,-50.73913310525795,3.010016729877179
county_violent_crime_rate,ra,broad,2017,2018,1,1,38,17,2679,17.007986930155653,2.6073409076956224
county_violent_crime_rate,ra,broad,2017,2019,2,1,38,17,2679,43.19334396394443,3.9083849738140795
county_violent_crime_rate,ra,broad,2017,2020,3,1,38,17,2679,-43.19545974745956,5.969551145840165
county_violent_crime_rate,ra,broad,2017,2021,4,1,38,17,2679,-87.6578063456097,10.240753583854895
county_violent_crime_rate,ra,broad,2017,2022,5,1,38,17,2679,-72.97129066264819,5.677598126410346
county_violent_crime_rate,ra,broad,2017,2023,6,1,38,17,2679,-83.65866694161569,5.779882095508032
county_violent_crime_rate,ra,broad,2017,2024,7,1,38,17,2679,-67.6798829203837,5.500343341377837
county_violent_crime_rate,ra,broad,2018,2009,-9,2,38,35,2679,8.918179710553318,11.66686721840945
county_violent_crime_rate,ra,broad,2018,2010,-8,2,38,35,2679,16.7730613842887,14.854797771073676
county_violent_crime_rate,ra,broad,2018,2011,-7,2,38,35,2679,37.281499743813455,13.526192678448998
county_violent_crime_rate,ra,broad,2018,2012,-6,2,38,35,2679,30.84229960892239,13.295826108846919
county_violent_crime_rate,ra,broad,2018,2013,-5,2,38,35,2679,33.83665474867021,14.464572805744075
county_violent_crime_rate,ra,broad,2018,2014,-4,2,38,35,2679,16.394684907034186,16.587992901107405
county_violent_crime_rate,ra,broad,2018,2015,-3,2,38,35,2679,6.22326775275584,12.964085589472907
county_violent_crime_rate,ra,broad,2018,2016,-2,2,38,35,2679,-5.385943315191605,9.126907084096613
county_violent_crime_rate,ra,broad,2018,2018,0,2,38,35,2679,4.416061291273737,5.185083372684873
county_violent_crime_rate,ra,broad,2018,2019,1,2,38,35,2679,17.976510748806476,6.046694654514164
county_violent_crime_rate,ra,broad,2018,2020,2,2,38,35,2679,-22.827761297796506,10.993348635973028
county_violent_crime_rate,ra,broad,2018,2021,3,2,38,35,2679,8.692056550602537,14.962990651494824
county_violent_crime_rate,ra,broad,2018,2022,4,2,38,35,2679,14.831868622387962,7.888175706759512
county_violent_crime_rate,ra,broad,2018,2023,5,2,38,35,2679,25.595087501259346,7.242271811653808
county_violent_crime_rate,ra,broad,2018,2024,6,2,38,35,2679,38.08553279605885,6.330565518430592
county_violent_crime_rate,ra,broad,2019,2009,-10,1,38,33,2679,-117.18616106336013,17.560127209652542
county_violent_crime_rate,ra,broad,2019,2010,-9,1,38,33,2679,-132.040249447389,14.773123361932038
county_violent_crime_rate,ra,broad,2019,2011,-8,1,38,33,2679,-134.95241653170473,13.496368470890571
county_violent_crime_rate,ra,broad,2019,2012,-7,1,38,33,2679,-112.07831649504729,10.033402911982847
county_violent_crime_rate,ra,broad,2019,2013,-6,1,38,33,2679,-125.1260777743783,12.299919335077275
county_violent_crime_rate,ra,broad,2019,2014,-5,1,38,33,2679,-94.95922177332984,10.337674654275887
county_violent_crime_rate,ra,broad,2019,2015,-4,1,38,33,2679,-111.04954343293306,9.873753026846602
county_violent_crime_rate,ra,broad,2019,2016,-3,1,38,33,2679,-124.3538559886982,8.916410505225189
county_violent_crime_rate,ra,broad,2019,2017,-2,1,38,33,2679,-108.20674980584734,14.301985793176877
county_violent_crime_rate,ra,broad,2019,2019,0,1,38,33,2679,-39.92776010725177,12.276290394354744
county_violent_crime_rate,ra,broad,2019,2020,1,1,38,33,2679,-186.1118043664331,21.89565512468575
county_violent_crime_rate,ra,broad,2019,2021,2,1,38,33,2679,-127.82724408198604,16.231086717562068
county_violent_crime_rate,ra,broad,2019,2022,3,1,38,33,2679,-148.40830378018305,12.09888812396244
county_violent_crime_rate,ra,broad,2019,2023,4,1,38,33,2679,-131.35227684084126,13.669381080746538
county_violent_crime_rate,ra,broad,2019,2024,5,1,38,33,2679,-97.04981923627635,14.469936951253134
county_violent_crime_rate,ra,broad,2020,2009,-11,1,38,82,2679,-49.969584494632386,5.65651557325074
county_violent_crime_rate,ra,broad,2020,2010,-10,1,38,82,2679,-49.15793746767962,4.644459776478345
county_violent_crime_rate,ra,broad,2020,2011,-9,1,38,82,2679,-53.52461632522302,4.689080655934296
county_violent_crime_rate,ra,broad,2020,2012,-8,1,38,82,2679,-64.84560630483985,5.051510908628886
county_violent_crime_rate,ra,broad,2020,2013,-7,1,38,82,2679,-51.951765161302944,5.542818424685269
county_violent_crime_rate,ra,broad,2020,2014,-6,1,38,82,2679,-47.271372284520254,5.590889022648895
county_violent_crime_rate,ra,broad,2020,2015,-5,1,38,82,2679,-46.84787281692775,4.6556951012585905
county_violent_crime_rate,ra,broad,2020,2016,-4,1,38,82,2679,-32.76008834380019,5.023008488016393
county_violent_crime_rate,ra,broad,2020,2017,-3,1,38,82,2679,-47.25785046839166,5.580709321884194
county_violent_crime_rate,ra,broad,2020,2018,-2,1,38,82,2679,-16.328110611711427,6.001259498298539
county_violent_crime_rate,ra,broad,2020,2020,0,1,38,82,2679,-34.18586956401054,6.3095727841213005
county_violent_crime_rate,ra,broad,2020,2021,1,1,38,82,2679,9.163515861598217,9.032933786915436
county_violent_crime_rate,ra,broad,2020,2022,2,1,38,82,2679,5.220108898280516,5.885610403735938
county_violent_crime_rate,ra,broad,2020,2023,3,1,38,82,2679,18.5324350718388,6.0558314154551525
county_violent_crime_rate,ra,broad,2020,2024,4,1,38,82,2679,20.17230347053819,5.812109199770933
county_violent_crime_rate,ra,broad,2021,2009,-12,1,38,24,2679,122.16974414856419,9.130571288566427
county_violent_crime_rate,ra,broad,2021,2010,-11,1,38,24,2679,104.98343781966052,8.411115453907636
county_violent_crime_rate,ra,broad,2021,2011,-10,1,38,24,2679,72.74569074450316,8.390637904842073
county_violent_crime_rate,ra,broad,2021,2012,-9,1,38,24,2679,62.33070831325684,7.401927676101771
county_violent_crime_rate,ra,broad,2021,2013,-8,1,38,24,2679,67.87194012154357,7.046442861498364
county_violent_crime_rate,ra,broad,2021,2014,-7,1,38,24,2679,50.00265350081739,7.694612758308251
county_violent_crime_rate,ra,broad,2021,2015,-6,1,38,24,2679,41.21224260219593,7.261348088750081
county_violent_crime_rate,ra,broad,2021,2016,-5,1,38,24,2679,41.34272006604892,7.381340536177365
county_violent_crime_rate,ra,broad,2021,2017,-4,1,38,24,2679,45.634597819761446,6.362487834146414
county_violent_crime_rate,ra,broad,2021,2018,-3,1,38,24,2679,52.027377864735435,8.629402109094752
county_violent_crime_rate,ra,broad,2021,2019,-2,1,38,24,2679,37.47233507109946,5.62157934718614
county_violent_crime_rate,ra,broad,2021,2021,0,1,38,24,2679,-139.65624332683075,11.733747864668487
county_violent_crime_rate,ra,broad,2021,2022,1,1,38,24,2679,-25.92813662036313,8.317058684455356
county_violent_crime_rate,ra,broad,2021,2023,2,1,38,24,2679,12.885379705907564,9.004895606418263
county_violent_crime_rate,ra,broad,2021,2024,3,1,38,24,2679,13.134708786908263,8.749876813103086
county_murder_rate,ra,broad,2014,2009,-5,1,38,39,2679,0.31496282899402817,0.1250136689594045
county_murder_rate,ra,broad,2014,2010,-4,1,38,39,2679,-0.4942112794690875,0.11368609217877246
county_murder_rate,ra,broad,2014,2011,-3,1,38,39,2679,-0.2809196451926259,0.09523642104760936
county_murder_rate,ra,broad,2014,2012,-2,1,38,39,2679,0.6480631790455615,0.08816333220582341
county_murder_rate,ra,broad,2014,2014,0,1,38,39,2679,-0.523031099808728,0.08789811604526446
county_murder_rate,ra,broad,2014,2015,1,1,38,39,2679,-0.3784489048475387,0.09045390108959635
county_murder_rate,ra,broad,2014,2016,2,1,38,39,2679,-0.2289406180677723,0.09326608602033208
county_murder_rate,ra,broad,2014,2017,3,1,38,39,2679,-0.9576298716151418,0.36075502720578695
county_murder_rate,ra,broad,2014,2018,4,1,38,39,2679,-0.16782370711508934,0.11654488348128235
county_murder_rate,ra,broad,2014,2019,5,1,38,39,2679,-0.38526776001829244,0.13397005016612265
county_murder_rate,ra,broad,2014,2020,6,1,38,39,2679,-0.7813593121260325,0.1823399084068637
county_murder_rate,ra,broad,2014,2021,7,1,38,39,2679,-0.3677800050306361,0.25721338254952925
county_murder_rate,ra,broad,2014,2022,8,1,38,39,2679,0.538201955404646,0.19549790921094876
county_murder_rate,ra,broad,2014,2023,9,1,38,39,2679,-0.3047355341062647,0.15179748678624402
county_murder_rate,ra,broad,2014,2024,10,1,38,39,2679,-0.1822584851726155,0.14802563046986805
county_murder_rate,ra,broad,2015,2009,-6,1,38,36,2679,0.6581174244163841,0.10817658970878244
county_murder_rate,ra,broad,2015,2010,-5,1,38,36,2679,1.2636896490357372,0.11152522401942702
county_murder_rate,ra,broad,2015,2011,-4,1,38,36,2679,-0.7939777692439199,0.09404026344389935
