year	state	division	total_population	fss	homicide_rate	firearm_homicide_rate	nonfirearm_homicide_rate	firearm_suicides	total_suicides	firearm_homicides	nonfirearm_homicides	total_homicides	nextyearfss
1986	"Vermont"	"New England"	542237.2	0.644736842	2.950738164	1.290947947	1.659790217	49	76	7	9	16	0.630434783
1986	"Virginia"	"South Atlantic"	5851142	0.667484663	7.571171576	4.95629742	2.614874156	544	815	290	153	443	0.655836342
1986	"Washington"	"Pacific"	4572877.6	0.479472141	4.96405152	2.339883315	2.624168204	327	682	107	120	227	0.53008596
1986	"West Virginia"	"South Atlantic"	1855943.8	0.761029412	6.250189257	3.987189698	2.262999558	207	272	74	42	116	0.798353909
1986	"Wisconsin"	"East North Central"	4817368.2	0.5	3.42510668	1.681416006	1.743690673	298	596	81	84	165	0.51026393
1986	"Wyoming"	"Mountain"	459975.6	0.773195876	6.087279412	3.478445378	2.608834034	75	97	16	12	28	0.692307692
1987	"Alabama"	"East South Central"	3996577.3	0.777282851	11.38474164	7.65655152	3.728190119	349	449	306	149	455	0.769076305
1987	"Alaska"	"Pacific"	505585.4	0.70212766	9.098363995	5.538134606	3.56022939	66	94	28	18	46	0.745454545
1987	"Arizona"	"Mountain"	3381124.1	0.672992701	8.340421459	4.613850169	3.72657129	461	685	156	126	282	0.65832106
1987	"Arkansas"	"West South Central"	2331438	0.821637427	9.264668415	5.661741809	3.602926606	281	342	132	84	216	0.814569536
1987	"California"	"Pacific"	27932385.3	0.521170936	10.45023534	6.329570429	4.120664911	1994	3826	1768	1151	2919	0.541343669
1987	"Colorado"	"Mountain"	3173065	0.540925267	6.176992907	3.183042264	2.993950644	304	562	101	95	196	0.58096828
1987	"Connecticut"	"New England"	3233254	0.432885906	4.917646433	2.876359234	2.041287199	129	298	93	66	159	0.436746988
1987	"Delaware"	"South Atlantic"	644619	0.530612245	4.653911846	2.637216713	2.016695133	52	98	17	13	30	0.448275862
1987	"District of Columbia"	"South Atlantic"	616329.9	0.431818182	33.42365834	19.1455907	14.27806764	19	44	118	88	206	0.354166667
1987	"Florida"	"South Atlantic"	11980445.4	0.610094013	12.35346392	7.879506717	4.473957204	1233	2021	944	536	1480	0.624031008
1987	"Georgia"	"South Atlantic"	6173682.7	0.772397094	13.49275692	9.070760958	4.421995967	638	826	560	273	833	0.736470588
1987	"Hawaii"	"Pacific"	1065167.6	0.351351351	4.412451149	1.783756847	2.628694301	39	111	19	28	47	0.287356322
1987	"Idaho"	"Mountain"	987904.8	0.676136364	3.441627169	1.923262241	1.518364927	119	176	19	15	34	0.748603352
1987	"Illinois"	"East North Central"	11429376.8	0.444628099	9.335592121	5.083391773	4.252200347	538	1210	581	486	1067	0.487609912
1987	"Indiana"	"East North Central"	5527978.5	0.627260083	5.155591687	3.183803989	1.971787698	451	719	176	109	285	0.64953271
1987	"Iowa"	"West North Central"	2817870.9	0.4875	2.129267171	0.958170227	1.171096944	195	400	27	33	60	0.544025157
1987	"Kansas"	"West North Central"	2443405.5	0.632835821	4.542839901	2.619295078	1.923544823	212	335	64	47	111	0.615635179
1987	"Kentucky"	"East South Central"	3677940.3	0.748031496	6.715715315	4.730908764	1.984806551	380	508	174	73	247	0.778723404
1987	"Louisiana"	"West South Central"	4215751.1	0.802513465	13.16491384	9.511946756	3.652967083	447	557	401	154	555	0.761658031
1987	"Maine"	"New England"	1196947.6	0.583333333	1.921554461	1.086096	0.835458461	98	168	13	10	23	0.654320988
1987	"Maryland"	"South Atlantic"	4612120.1	0.54459203	9.973721196	6.092642731	3.881078465	287	527	281	179	460	0.553846154
1987	"Massachusetts"	"New England"	5932608.6	0.279792746	3.270062347	1.230487378	2.039574969	162	579	73	121	194	0.293069307
1987	"Michigan"	"East North Central"	9285331.3	0.540166205	12.50359263	7.948020121	4.555572508	585	1083	738	423	1161	0.547531993
1987	"Minnesota"	"West North Central"	4285360.3	0.43040293	2.80023129	1.330109863	1.470121427	235	546	57	63	120	0.469262295
1987	"Mississippi"	"East South Central"	2557442.6	0.866666667	12.00417949	8.25042955	3.753749938	247	285	211	96	307	0.818181818
1987	"Missouri"	"West North Central"	5056956.9	0.638184246	9.333676544	5.95219627	3.381480273	478	749	301	171	472	0.645255474
1987	"Montana"	"Mountain"	795352.5	0.670886076	4.65202536	2.011686642	2.640338718	106	158	16	21	37	0.627586207
1987	"Nebraska"	"West North Central"	1575817	0.582010582	3.172957266	1.90377436	1.269182906	110	189	30	20	50	0.512048193
1987	"Nevada"	"Mountain"	1081431	0.65037594	6.935255231	2.589161953	4.346093278	173	266	28	47	75	0.660583942
1987	"New Hampshire"	"New England"	1052659.4	0.486486486	2.754927187	1.424962338	1.329964849	72	148	15	14	29	0.64084507
1987	"New Jersey"	"Middle Atlantic"	7620578.5	0.356564019	4.868396802	1.942109776	2.926287027	220	617	148	223	371	0.349907919
1987	"New Mexico"	"Mountain"	1451416.5	0.667774086	10.40362983	6.063042552	4.340587281	201	301	88	63	151	0.645348837
1987	"New York"	"Middle Atlantic"	17860740.1	0.402889246	11.20894201	7.032183398	4.17675861	502	1246	1256	746	2002	0.408333333
1987	"North Carolina"	"South Atlantic"	6404575.7	0.707908163	9.102866877	5.823961141	3.278905736	555	784	373	210	583	0.728081321
1987	"North Dakota"	"West North Central"	642975.1	0.576470588	1.710797199	0.77763509	0.933162108	49	85	5	6	11	0.577464789
1987	"Ohio"	"East North Central"	10832269.5	0.570358035	5.132811734	2.898746195	2.234065539	685	1201	314	242	556	0.574958814
1987	"Oklahoma"	"West South Central"	3109496.5	0.739229025	8.876035075	5.370644411	3.505390664	326	441	167	109	276	0.748792271
1987	"Oregon"	"Pacific"	2779556.2	0.625	5.504475858	2.410456748	3.09401911	255	408	67	86	153	0.583333333
1987	"Pennsylvania"	"Middle Atlantic"	11876318.6	0.525787006	5.414135656	2.820739417	2.59339624	785	1493	335	308	643	0.513149022
1987	"Rhode Island"	"New England"	986571	0.338582677	4.763975426	2.331307123	2.432668303	43	127	23	24	47	0.323232323
1987	"South Carolina"	"South Atlantic"	3377238.1	0.71395881	10.09700797	6.366148718	3.730859249	312	437	215	126	341	0.742028986
1987	"South Dakota"	"West North Central"	694433.2	0.578431373	3.45605596	0.86401399	2.59204197	59	102	6	18	24	0.597560976
1987	"Tennessee"	"East South Central"	4791365.5	0.745098039	10.18498797	6.783035024	3.401952951	456	612	325	163	488	0.766412214
1987	"Texas"	"West South Central"	16159314.3	0.711320755	11.86931552	7.760230272	4.109085248	1508	2120	1254	664	1918	0.691559876
1987	"Utah"	"Mountain"	1644306.1	0.636363636	3.770587484	1.885293742	1.885293742	147	231	31	31	62	0.589519651
1987	"Vermont"	"New England"	547367.4	0.630434783	2.37500443	2.009619133	0.365385297	58	92	11	2	13	0.666666667
1987	"Virginia"	"South Atlantic"	5935196	0.655836342	7.851467753	5.121987547	2.729480206	545	831	304	162	466	0.686092715
1987	"Washington"	"Pacific"	4646331.2	0.53008596	5.595812886	2.668772299	2.927040586	370	698	124	136	260	0.559109875
1987	"West Virginia"	"South Atlantic"	1840327.1	0.798353909	5.759845627	4.184038805	1.575806823	194	243	77	29	106	0.775700935
1987	"Wisconsin"	"East North Central"	4835968.4	0.51026393	3.660073544	1.736984055	1.923089489	348	682	84	93	177	0.517611026
1987	"Wyoming"	"Mountain"	458378.7	0.692307692	1.745281794	0.654480673	1.090801121	54	78	3	5	8	0.654320988
1988	"Alabama"	"East South Central"	4011247.2	0.769076305	11.71705399	8.476166714	3.240887273	383	498	340	130	470	0.78458498
1988	"Alaska"	"Pacific"	520404.6	0.745454545	5.188270819	3.266689034	1.921581785	41	55	17	10	27	0.719101124
1988	"Arizona"	"Mountain"	3475825.4	0.65832106	9.120135896	5.667718522	3.452417374	447	679	197	120	317	0.676602086
1988	"Arkansas"	"West South Central"	2337867	0.814569536	10.86460436	7.143263496	3.721340863	246	302	167	87	254	0.772357724
1988	"California"	"Pacific"	28541597.2	0.541343669	10.41987938	6.551840764	3.868038611	2095	3870	1870	1104	2974	0.540912773
1988	"Colorado"	"Mountain"	3213508	0.58096828	5.66359256	2.769558999	2.894033561	348	599	89	93	182	0.540983607
1988	"Connecticut"	"New England"	3251208	0.436746988	5.474888103	3.567904607	1.906983497	145	332	116	62	178	0.431438127
1988	"Delaware"	"South Atlantic"	651802	0.448275862	4.756045548	1.534208241	3.221837306	39	87	10	21	31	0.642105263
1988	"District of Columbia"	"South Atlantic"	613186.6	0.354166667	50.06632565	35.55198369	14.51434196	17	48	218	89	307	0.31372549
1988	"Florida"	"South Atlantic"	12299605.6	0.624031008	13.89475448	9.423066379	4.4716881	1288	2064	1159	550	1709	0.628612717
1988	"Georgia"	"South Atlantic"	6275193.8	0.736470588	12.73267449	8.318468188	4.414206299	626	850	522	277	799	0.756725146
1988	"Hawaii"	"Pacific"	1079521.4	0.287356322	3.242177506	1.389504645	1.85267286	25	87	15	20	35	0.330275229
1988	"Idaho"	"Mountain"	994186.2	0.748603352	3.621052073	1.911110816	1.709941256	134	179	19	17	36	0.68125
1988	"Illinois"	"East North Central"	11429785.2	0.487609912	9.938944434	5.809383014	4.12956142	610	1251	664	472	1136	0.466268147
1988	"Indiana"	"East North Central"	5533372	0.64953271	5.927669421	3.632504737	2.295164684	417	642	201	127	328	0.595870206
1988	"Iowa"	"West North Central"	2804165.6	0.544025157	1.854384063	0.855869568	0.998514496	173	318	24	28	52	0.53968254
1988	"Kansas"	"West North Central"	2454795	0.615635179	3.99218672	2.281249554	1.710937166	189	307	56	42	98	0.635087719
1988	"Kentucky"	"East South Central"	3680392.2	0.778723404	5.950452781	4.129994624	1.820458157	366	470	152	67	219	0.742738589
1988	"Louisiana"	"West South Central"	4217158.4	0.761658031	13.72962419	9.603623141	4.126001053	441	579	405	174	579	0.750462107
1988	"Maine"	"New England"	1207274.4	0.654320988	2.981923579	1.905117842	1.076805737	106	162	23	13	36	0.605882353
1988	"Maryland"	"South Atlantic"	4668569.4	0.553846154	10.30294205	6.768668792	3.534273262	288	520	316	165	481	0.56
1988	"Massachusetts"	"New England"	5960547.4	0.293069307	3.94259091	1.509928434	2.432662477	148	505	90	145	235	0.359183673
1988	"Michigan"	"East North Central"	9288653.2	0.547531993	11.3148804	7.525310558	3.789569838	599	1094	699	352	1051	0.567464115
1988	"Minnesota"	"West North Central"	4315273.2	0.469262295	2.873514474	1.112328184	1.761186291	229	488	48	76	124	0.518446602
1988	"Mississippi"	"East South Central"	2562700.4	0.818181818	11.86248693	7.414054331	4.448432599	243	297	190	114	304	0.770700637
1988	"Missouri"	"West North Central"	5076995.6	0.645255474	8.548362736	5.948399876	2.59996286	442	685	302	132	434	0.614457831
1988	"Montana"	"Mountain"	796590	0.627586207	4.14265808	2.385166773	1.757491307	91	145	19	14	33	0.633540373
1988	"Nebraska"	"West North Central"	1576673	0.512048193	3.488358081	1.966165464	1.522192617	85	166	31	24	55	0.563218391
1988	"Nevada"	"Mountain"	1121565	0.660583942	8.648629371	5.171345397	3.477283974	181	274	58	39	97	0.64453125
1988	"New Hampshire"	"New England"	1071523.6	0.64084507	2.613101569	0.839925504	1.773176064	91	142	9	19	28	0.547619048
1988	"New Jersey"	"Middle Atlantic"	7657115	0.349907919	5.315317845	2.481352311	2.833965534	190	543	190	217	407	0.423459245
1988	"New Mexico"	"Mountain"	1472634	0.645348837	11.20441332	5.704064961	5.500348355	222	344	84	81	165	0.647651007
1988	"New York"	"Middle Atlantic"	17903978.4	0.408333333	12.78486797	8.450635754	4.334232217	490	1200	1513	776	2289	0.383805135
1988	"North Carolina"	"South Atlantic"	6479262.8	0.728081321	8.905334107	5.818563186	3.086770921	573	787	377	200	577	0.746268657
1988	"North Dakota"	"West North Central"	641583.4	0.577464789	2.337965727	1.402779436	0.935186291	41	71	9	6	15	0.6
1988	"Ohio"	"East North Central"	10837218	0.574958814	5.056648302	2.823602884	2.233045418	698	1214	306	242	548	0.595951417
1988	"Oklahoma"	"West South Central"	3121526	0.748792271	8.297223858	4.260736576	4.036487282	310	414	133	126	259	0.716346154
1988	"Oregon"	"Pacific"	2800477.8	0.583333333	5.070563316	2.785239005	2.285324311	273	468	78	64	142	0.618336887
1988	"Pennsylvania"	"Middle Atlantic"	11878093.4	0.513149022	5.640635895	2.929763122	2.710872774	761	1483	348	322	670	0.537560303
1988	"Rhode Island"	"New England"	992202	0.323232323	4.434580862	1.814146716	2.620434145	32	99	18	26	44	0.38
1988	"South Carolina"	"South Atlantic"	3413726.4	0.742028986	10.13555158	6.151635351	3.983916227	256	345	210	136	346	0.761792453
1988	"South Dakota"	"West North Central"	694956.8	0.597560976	4.604602761	1.295044527	3.309558234	49	82	9	23	32	0.566666667
1988	"Tennessee"	"East South Central"	4819972	0.766412214	10.4979863	7.199211946	3.29877435	502	655	347	159	506	0.763803681
1988	"Texas"	"West South Central"	16435046.2	0.691559876	12.55244418	8.110716476	4.441727703	1565	2263	1333	730	2063	0.697554092
1988	"Utah"	"Mountain"	1670487.4	0.589519651	3.172726714	1.556431973	1.616294741	135	229	26	27	53	0.630331754
1988	"Vermont"	"New England"	552497.6	0.666666667	2.533947659	1.809962613	0.723985045	60	90	10	4	14	0.734042553
1988	"Virginia"	"South Atlantic"	6019250	0.686092715	8.107322341	5.283050214	2.824272127	518	755	318	170	488	0.69041769
1988	"Washington"	"Pacific"	4719784.8	0.559109875	5.74178721	3.135736189	2.606051022	402	719	148	123	271	0.580246914
1988	"West Virginia"	"South Atlantic"	1824710.4	0.775700935	5.754337784	3.562209105	2.19212868	166	214	65	40	105	0.757575758
1988	"Wisconsin"	"East North Central"	4854568.6	0.517611026	3.48125681	1.853923745	1.627333065	338	653	90	79	169	0.539363484
1988	"Wyoming"	"Mountain"	456781.8	0.654320988	2.627074897	1.532460356	1.09461454	53	81	7	5	12	0.853658537
1989	"Alabama"	"East South Central"	4025917.1	0.78458498	12.51888669	8.494958826	4.023927865	397	506	342	162	504	0.842412451
1989	"Alaska"	"Pacific"	535223.8	0.719101124	5.97880737	4.297267797	1.681539573	64	89	23	9	32	0.685714286
1989	"Arizona"	"Mountain"	3570526.7	0.676602086	8.682192462	4.593159883	4.089032579	454	671	164	146	310	0.688046647
1989	"Arkansas"	"West South Central"	2344296	0.772357724	10.3229285	7.25164399	3.071284514	190	246	170	72	242	0.778156997
1989	"California"	"Pacific"	29150809.1	0.540912773	10.90535768	7.34456458	3.560793103	2003	3703	2141	1038	3179	0.560679612
1989	"Colorado"	"Mountain"	3253951	0.540983607	4.732708022	2.397085881	2.335622141	297	549	78	76	154	0.572202166
1989	"Connecticut"	"New England"	3269162	0.431438127	5.934242476	4.098909751	1.835332724	129	299	134	60	194	0.412751678
1989	"Delaware"	"South Atlantic"	658985	0.642105263	6.828683506	2.883221925	3.945461581	61	95	19	26	45	0.4625
1989	"District of Columbia"	"South Atlantic"	610043.3	0.31372549	58.52043617	43.43953946	15.08089672	16	51	265	92	357	0.351351351
1989	"Florida"	"South Atlantic"	12618765.8	0.628612717	12.62405552	8.313015842	4.311039674	1305	2076	1049	544	1593	0.627516779
1989	"Georgia"	"South Atlantic"	6376704.9	0.756725146	14.25501124	9.268109616	4.986901621	647	855	591	318	909	0.75
1989	"Hawaii"	"Pacific"	1093875.2	0.330275229	4.662323453	1.645525925	3.016797529	36	109	18	33	51	0.272
1989	"Idaho"	"Mountain"	1000467.6	0.68125	2.898644594	2.099018499	0.799626095	109	160	21	8	29	0.71875
1989	"Illinois"	"East North Central"	11430193.6	0.466268147	10.28853964	5.730436622	4.558103023	546	1171	655	521	1176	0.480138169
1989	"Indiana"	"East North Central"	5538765.5	0.595870206	5.1636055	3.394258161	1.769347339	404	678	188	98	286	0.64010989
1989	"Iowa"	"West North Central"	2790460.3	0.53968254	1.899328222	0.93174592	0.967582302	170	315	26	27	53	0.532738095
1989	"Kansas"	"West North Central"	2466184.5	0.635087719	5.2307522	3.122231934	2.108520267	181	285	77	52	129	0.68013468
1989	"Kentucky"	"East South Central"	3682844.1	0.742738589	5.729267769	3.964327461	1.764940308	358	482	146	65	211	0.751824818
1989	"Louisiana"	"West South Central"	4218565.7	0.750462107	16.1192227	11.25975115	4.85947155	406	541	475	205	680	0.781362007
1989	"Maine"	"New England"	1217601.2	0.605882353	3.613662667	2.217474819	1.396187849	103	170	27	17	44	0.632258065
1989	"Maryland"	"South Atlantic"	4725018.7	0.56	12.23275582	7.894148652	4.338607168	294	525	373	205	578	0.619341564
1989	"Massachusetts"	"New England"	5988486.2	0.359183673	3.790607383	1.736665937	2.053941445	176	490	104	123	227	0.320075758
1989	"Michigan"	"East North Central"	9291975.1	0.567464115	11.439979	7.479572346	3.960406652	593	1045	695	368	1063	0.588070829
1989	"Minnesota"	"West North Central"	4345186.1	0.518446602	2.646607012	1.104670753	1.541936259	267	515	48	67	115	0.518315018
1989	"Mississippi"	"East South Central"	2567958.2	0.770700637	12.03290614	7.63252299	4.400383153	242	314	196	113	309	0.809688581
1989	"Missouri"	"West North Central"	5097034.3	0.614457831	8.76980561	5.728821562	3.040984048	408	664	292	155	447	0.684582744
1989	"Montana"	"Mountain"	797827.5	0.633540373	3.634870946	2.256126794	1.378744152	102	161	18	11	29	0.664670659
1989	"Nebraska"	"West North Central"	1577529	0.563218391	2.725781903	1.457976367	1.267805536	98	174	23	20	43	0.563636364
1989	"Nevada"	"Mountain"	1161699	0.64453125	10.07145569	6.283899702	3.787555985	165	256	73	44	117	0.717687075
1989	"New Hampshire"	"New England"	1090387.8	0.547619048	2.934735697	1.375657358	1.559078339	69	126	15	17	32	0.583892617
1989	"New Jersey"	"Middle Atlantic"	7693651.5	0.423459245	5.49803952	2.690529978	2.807509542	213	503	207	216	423	0.363315697
1989	"New Mexico"	"Mountain"	1493851.5	0.647651007	10.30892294	4.953638297	5.355284645	193	298	74	80	154	0.636042403
1989	"New York"	"Middle Atlantic"	17947216.7	0.383805135	12.72620729	8.881600009	3.844607281	583	1519	1594	690	2284	0.379265937
1989	"North Carolina"	"South Atlantic"	6553949.9	0.746268657	10.6805821	6.774540648	3.906041454	650	871	444	256	700	0.699677072
1989	"North Dakota"	"West North Central"	640191.7	0.6	1.40582891	0.781016061	0.624812849	42	70	5	4	9	0.561643836
1989	"Ohio"	"East North Central"	10842166.5	0.595951417	5.598512069	3.126681369	2.471830699	736	1235	339	268	607	0.590909091
1989	"Oklahoma"	"West South Central"	3133555.5	0.716346154	7.754769303	4.946457786	2.808311517	298	416	155	88	243	0.737244898
1989	"Oregon"	"Pacific"	2821399.4	0.618336887	4.784859598	2.693698737	2.091160862	290	469	76	59	135	0.650224215
1989	"Pennsylvania"	"Middle Atlantic"	11879868.2	0.537560303	6.565729408	3.771085609	2.794643799	780	1451	448	332	780	0.575465196
1989	"Rhode Island"	"New England"	997833	0.38	5.111075701	1.904126242	3.206949459	38	100	19	32	51	0.299212598
1989	"South Carolina"	"South Atlantic"	3450214.7	0.761792453	9.825475499	6.550316999	3.2751585	323	424	226	113	339	0.762672811
1989	"South Dakota"	"West North Central"	695480.4	0.566666667	3.019495589	1.437855042	1.581640547	51	90	10	11	21	0.615384615
1989	"Tennessee"	"East South Central"	4848578.5	0.763803681	9.52856595	6.744244731	2.784321219	498	652	327	135	462	0.736600306
1989	"Texas"	"West South Central"	16710778.1	0.697554092	12.48296152	8.306016582	4.176944938	1483	2126	1388	698	2086	0.723028105
1989	"Utah"	"Mountain"	1696668.7	0.630331754	3.123768359	1.532414666	1.591353692	133	211	26	27	53	0.640151515
1989	"Vermont"	"New England"	557627.8	0.734042553	2.151973054	1.075986527	1.075986527	69	94	6	6	12	0.607142857
1989	"Virginia"	"South Atlantic"	6103304	0.69041769	8.257822321	5.619906857	2.637915463	562	814	343	161	504	0.69047619
1989	"Washington"	"Pacific"	4793238.4	0.580246914	4.881876937	2.712153854	2.169723083	376	648	130	104	234	0.553914328
1989	"West Virginia"	"South Atlantic"	1809093.7	0.757575758	7.572852639	4.753761511	2.819091128	175	231	86	51	137	0.739726027
1989	"Wisconsin"	"East North Central"	4873168.8	0.539363484	3.775777272	2.216217095	1.559560178	322	597	108	76	184	0.559677419
1989	"Wyoming"	"Mountain"	455184.9	0.853658537	4.83320075	1.537836602	3.295364148	70	82	7	15	22	0.827160494
1990	"Alabama"	"East South Central"	4040587	0.842412451	13.58713474	9.429323017	4.157811724	433	514	381	168	549	0.786641929
1990	"Alaska"	"Pacific"	550043	0.685714286	5.63592301	2.181647617	3.454275393	48	70	12	19	31	0.712328767
1990	"Arizona"	"Mountain"	3665228	0.688046647	8.18502969	5.020151543	3.164878147	472	686	184	116	300	0.666163142
1990	"Arkansas"	"West South Central"	2350725	0.778156997	10.76263706	7.742292272	3.020344787	228	293	182	71	253	0.80565371
1990	"California"	"Pacific"	29760021	0.560679612	12.40590522	8.531580001	3.874325223	2079	3708	2539	1153	3692	0.526386645
1990	"Colorado"	"Mountain"	3294394	0.572202166	4.46212566	2.367658513	2.094467146	317	554	78	69	147	0.541740675
1990	"Connecticut"	"New England"	3287116	0.412751678	5.202128553	3.498507506	1.703621047	123	298	115	56	171	0.463636364
1990	"Delaware"	"South Atlantic"	666168	0.4625	5.854379076	2.852133396	3.00224568	37	80	19	20	39	0.405063291
1990	"District of Columbia"	"South Atlantic"	606900	0.351351351	65.57917285	51.5735706	14.00560224	13	37	313	85	398	0.382352941
1990	"Florida"	"South Atlantic"	12937926	0.627516779	12.23534591	8.046111873	4.18923404	1309	2086	1041	542	1583	0.616706444
1990	"Georgia"	"South Atlantic"	6478216	0.75	12.98196911	8.381937249	4.600031861	660	880	543	298	841	0.736842105
1990	"Hawaii"	"Pacific"	1108229	0.272	3.609362325	1.804681162	1.804681162	34	125	20	20	40	0.317757009
1990	"Idaho"	"Mountain"	1006749	0.71875	2.483240609	1.489944365	0.993296244	138	192	15	10	25	0.727272727
1990	"Illinois"	"East North Central"	11430602	0.480138169	11.582942	7.794865047	3.788076953	556	1158	891	433	1324	0.467619849
1990	"Indiana"	"East North Central"	5544159	0.64010989	5.843988241	3.841881158	2.002107082	466	728	213	111	324	0.59886202
1990	"Iowa"	"West North Central"	2776755	0.532738095	1.800663004	1.008371282	0.792291722	179	336	28	22	50	0.558208955
1990	"Kansas"	"West North Central"	2477574	0.68013468	4.439827024	2.663896215	1.77593081	202	297	66	44	110	0.687096774
1990	"Kentucky"	"East South Central"	3685296	0.751824818	6.512366985	4.395847715	2.11651927	412	548	162	78	240	0.740816327
1990	"Louisiana"	"West South Central"	4219973	0.781362007	17.96220023	13.24653025	4.715669982	436	558	559	199	758	0.770609319
1990	"Maine"	"New England"	1227928	0.632258065	1.954511991	0.977255995	0.977255995	98	155	12	12	24	0.638418079
1990	"Maryland"	"South Atlantic"	4781468	0.619341564	12.52753339	8.951225858	3.576307527	301	486	428	171	599	0.601398601
1990	"Massachusetts"	"New England"	6016425	0.320075758	4.504336047	2.144130443	2.360205604	169	528	129	142	271	0.331967213
1990	"Michigan"	"East North Central"	9295297	0.588070829	11.52195567	7.864191967	3.657763706	631	1073	731	340	1071	0.577057793
1990	"Minnesota"	"West North Central"	4375099	0.518315018	3.154214339	1.485680667	1.668533672	283	546	65	73	138	0.518590998
1990	"Mississippi"	"East South Central"	2573216	0.809688581	14.68978896	9.676607016	5.013181948	234	289	249	129	378	0.84
1990	"Missouri"	"West North Central"	5117073	0.684582744	9.263108031	6.42945684	2.833651191	484	707	329	145	474	0.656862745
1990	"Montana"	"Mountain"	799065	0.664670659	4.254973	3.003510353	1.251462647	111	167	24	10	34	0.664596273
1990	"Nebraska"	"West North Central"	1578385	0.563636364	2.597591842	1.457185668	1.140406175	124	220	23	18	41	0.628272251
1990	"Nevada"	"Mountain"	1201833	0.717687075	10.81681066	5.741230271	5.075580384	211	294	69	61	130	0.686520376
1990	"New Hampshire"	"New England"	1109252	0.583892617	1.622715127	0.721206723	0.901508404	87	149	8	10	18	0.523076923
1990	"New Jersey"	"Middle Atlantic"	7730188	0.363315697	6.22235837	2.781303637	3.441054732	206	567	215	266	481	0.349609375
1990	"New Mexico"	"Mountain"	1515069	0.636042403	9.042492454	4.158226457	4.884265997	180	283	63	74	137	0.64664311
1990	"New York"	"Middle Atlantic"	17990455	0.379265937	14.318704	9.799640976	4.519063025	589	1553	1763	813	2576	0.361742424
1990	"North Carolina"	"South Atlantic"	6628637	0.699677072	11.510662	7.105533159	4.405128837	650	929	471	292	763	0.718009479
1990	"North Dakota"	"West North Central"	638800	0.561643836	1.252348153	0.782717595	0.469630557	41	73	5	3	8	0.5
1990	"Ohio"	"East North Central"	10847115	0.590909091	6.084567187	3.816683054	2.267884133	702	1188	414	246	660	0.620856912
1990	"Oklahoma"	"West South Central"	3145585	0.737244898	8.774202573	5.436190724	3.338011848	289	392	171	105	276	0.70361991
1990	"Oregon"	"Pacific"	2842321	0.650224215	3.588616486	2.07576836	1.512848127	290	446	59	43	102	0.607064018
1990	"Pennsylvania"	"Middle Atlantic"	11881643	0.575465196	6.960316852	4.20817222	2.752144632	835	1451	500	327	827	0.55547602
1990	"Rhode Island"	"New England"	1003464	0.299212598	5.082394585	2.59102469	2.491369895	38	127	26	25	51	0.353658537
1990	"South Carolina"	"South Atlantic"	3486703	0.762672811	12.33256747	7.485581651	4.84698582	331	434	261	169	430	0.719047619
1990	"South Dakota"	"West North Central"	696004	0.615384615	2.729869369	1.005741346	1.724128022	56	91	7	12	19	0.610526316
1990	"Tennessee"	"East South Central"	4877185	0.736600306	11.46152955	7.83238692	3.62914263	481	653	382	177	559	0.752265861
1990	"Texas"	"West South Central"	16986510	0.723028105	14.25837326	9.796008715	4.462364547	1595	2206	1664	758	2422	0.697953737
1990	"Utah"	"Mountain"	1722850	0.640151515	3.308471428	1.276953885	2.031517544	169	264	22	35	57	0.629370629
1990	"Vermont"	"New England"	562758	0.607142857	2.843140391	1.421570195	1.421570195	51	84	8	8	16	0.695652174
1990	"Virginia"	"South Atlantic"	6187358	0.69047619	9.228494618	6.190041048	3.038453569	551	798	383	188	571	0.696586599
1990	"Washington"	"Pacific"	4866692	0.553914328	5.054768208	2.856149516	2.198618692	375	677	139	107	246	0.570809249
1990	"West Virginia"	"South Atlantic"	1793477	0.739726027	6.18909526	4.126063507	2.063031753	162	219	74	37	111	0.75
1990	"Wisconsin"	"East North Central"	4891769	0.559677419	4.640448067	2.94372036	1.696727707	347	620	144	83	227	0.581151832
1990	"Wyoming"	"Mountain"	453588	0.827160494	4.850216496	4.188823337	0.661393159	67	81	19	3	22	0.75862069
1991	"Alabama"	"East South Central"	4081238.3	0.786641929	14.38288962	10.36450138	4.018388243	424	539	423	164	587	0.757170172
1991	"Alaska"	"Pacific"	557731.9	0.712328767	7.709797485	3.048059471	4.661738014	52	73	17	26	43	0.655555556
1991	"Arizona"	"Mountain"	3811768.4	0.666163142	8.919744442	5.640426632	3.27931781	441	662	215	125	340	0.675344564
1991	"Arkansas"	"West South Central"	2382992.5	0.80565371	12.37939272	8.476736708	3.902656009	228	283	202	93	295	0.689419795
1991	"California"	"Pacific"	30171183.7	0.526386645	13.46317745	9.605191592	3.857985857	1955	3714	2898	1164	4062	0.529948966
1991	"Colorado"	"Mountain"	3395080.7	0.541740675	5.890876173	2.974892467	2.915983705	305	563	101	99	200	0.573578595
1991	"Connecticut"	"New England"	3298960.9	0.463636364	5.607826392	3.758759311	1.84906708	153	330	124	61	185	0.456375839
1991	"Delaware"	"South Atlantic"	677911.2	0.405063291	7.523109221	2.507703074	5.015406148	32	79	17	34	51	0.488636364
1991	"District of Columbia"	"South Atlantic"	603415.9	0.382352941	68.77511845	53.52858617	15.24653228	13	34	323	92	415	0.411764706
1991	"Florida"	"South Atlantic"	13242371.2	0.616706444	11.02521579	7.257008473	3.768207313	1292	2095	961	499	1460	0.594474593
