outcome,spec,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_suicide_rate,ra,2019,2015,-4,3,21,-0.3324642638165238,0.3944369852388496
firearm_suicide_rate,ra,2019,2016,-3,3,21,0.25984116312708017,0.3472760711388874
firearm_suicide_rate,ra,2019,2017,-2,3,21,-0.41773628778140487,0.12422602499224933
firearm_suicide_rate,ra,2019,2019,0,3,21,-0.1062684499005077,0.27787299821221956
firearm_suicide_rate,ra,2019,2020,1,3,21,0.2355791017966329,0.2950055763169992
firearm_suicide_rate,ra,2019,2021,2,3,21,-0.1184815641288317,0.2567323926232334
firearm_suicide_rate,ra,2019,2022,3,3,21,-0.26519360305407425,0.19607897816760797
firearm_suicide_rate,ra,2019,2023,4,3,21,-0.34193973308180037,0.39521704083258635
firearm_suicide_rate,ra,2021,1999,-22,6,21,-0.7564289672303302,0.45901250252919606
firearm_suicide_rate,ra,2021,2000,-21,6,21,-0.411624588890771,0.4088510599875295
firearm_suicide_rate,ra,2021,2001,-20,6,21,-0.13878695909325467,0.3358431261183806
firearm_suicide_rate,ra,2021,2002,-19,6,21,-0.6928029781554095,0.27471465512618193
firearm_suicide_rate,ra,2021,2003,-18,6,21,-0.4479219278620059,0.26204792403535504
firearm_suicide_rate,ra,2021,2004,-17,6,21,-0.9464303083161738,0.3847206973654863
firearm_suicide_rate,ra,2021,2005,-16,6,21,0.1800337196057753,0.29447484397642204
firearm_suicide_rate,ra,2021,2006,-15,6,21,-0.8408560041152482,0.42522748991575393
firearm_suicide_rate,ra,2021,2007,-14,6,21,-0.6647825394690678,0.34173056679781944
firearm_suicide_rate,ra,2021,2008,-13,6,21,-0.003982437040937814,0.3264832219626745
firearm_suicide_rate,ra,2021,2009,-12,6,21,-0.11380008056237267,0.3340558679457512
firearm_suicide_rate,ra,2021,2010,-11,6,21,0.11579425384378883,0.3524357764864541
firearm_suicide_rate,ra,2021,2011,-10,6,21,0.12344446496223904,0.24837807999569017
firearm_suicide_rate,ra,2021,2012,-9,6,21,0.11570735370738072,0.22856078050596965
firearm_suicide_rate,ra,2021,2013,-8,6,21,-0.1762023968823152,0.35198759216740455
firearm_suicide_rate,ra,2021,2014,-7,6,21,-0.4276059549866198,0.2360600182039946
firearm_suicide_rate,ra,2021,2015,-6,6,21,-0.11806452141245627,0.196167820707129
firearm_suicide_rate,ra,2021,2016,-5,6,21,-0.3239832293622885,0.26505859206069154
firearm_suicide_rate,ra,2021,2017,-4,6,21,0.942792857363207,0.31903437788946587
firearm_suicide_rate,ra,2021,2018,-3,6,21,-0.4884944037292052,0.19535956530946388
firearm_suicide_rate,ra,2021,2019,-2,6,21,-0.04504258461505917,0.13350822497502052
firearm_suicide_rate,ra,2021,2021,0,6,21,0.5374608531106569,0.27611159357597354
firearm_suicide_rate,ra,2021,2022,1,6,21,0.061828962537874954,0.24596203233604022
firearm_suicide_rate,ra,2021,2023,2,6,21,0.37409523267936196,0.22058592331274568
firearm_suicide_rate,ra,2022,1999,-23,3,21,-0.4428417390274859,0.2839084593887217
firearm_suicide_rate,ra,2022,2000,-22,3,21,-0.5744844437761154,0.2457785555665756
firearm_suicide_rate,ra,2022,2001,-21,3,21,-0.222794313956308,0.2627103985562325
firearm_suicide_rate,ra,2022,2002,-20,3,21,-0.42004030265713777,0.19018545751192512
firearm_suicide_rate,ra,2022,2003,-19,3,21,-0.5966968841005866,0.20577416851708388
firearm_suicide_rate,ra,2022,2004,-18,3,21,-0.6276436724718377,0.23093767977600466
firearm_suicide_rate,ra,2022,2005,-17,3,21,-0.5751503225136219,0.230430574066782
firearm_suicide_rate,ra,2022,2006,-16,3,21,-0.6793820698211364,0.23328274513467057
firearm_suicide_rate,ra,2022,2007,-15,3,21,-0.6973180705900646,0.20015688084254107
firearm_suicide_rate,ra,2022,2008,-14,3,21,-0.6889092176537162,0.23235005444831308
firearm_suicide_rate,ra,2022,2009,-13,3,21,-0.6159073584160932,0.19060606235697444
firearm_suicide_rate,ra,2022,2010,-12,3,21,-0.5302356216347386,0.20224438754094226
firearm_suicide_rate,ra,2022,2011,-11,3,21,-0.9778818623993915,0.2509411335919783
firearm_suicide_rate,ra,2022,2012,-10,3,21,-0.18546146233545802,0.17611256502060688
firearm_suicide_rate,ra,2022,2013,-9,3,21,-0.9231349684701982,0.22542966689835434
firearm_suicide_rate,ra,2022,2014,-8,3,21,-0.4399596542324624,0.11696560296783182
firearm_suicide_rate,ra,2022,2015,-7,3,21,-0.5619896692206123,0.21611284424797295
firearm_suicide_rate,ra,2022,2016,-6,3,21,-0.16209525388002755,0.21476286767691347
firearm_suicide_rate,ra,2022,2017,-5,3,21,-0.3028834591933611,0.16558420598528792
firearm_suicide_rate,ra,2022,2018,-4,3,21,-0.22155239843923213,0.15745059876907294
firearm_suicide_rate,ra,2022,2019,-3,3,21,-0.07633951621214352,0.20965291632193644
firearm_suicide_rate,ra,2022,2020,-2,3,21,-0.5731599301021711,0.11791409846172869
firearm_suicide_rate,ra,2022,2022,0,3,21,-0.4582236380374371,0.17577107893561775
firearm_suicide_rate,ra,2022,2023,1,3,21,0.1237266992930636,0.16253321763478026
firearm_suicide_rate,ra,2023,1999,-24,3,21,0.635825469704125,0.47674778089215003
firearm_suicide_rate,ra,2023,2000,-23,3,21,0.3631632898283903,0.39338795940311233
firearm_suicide_rate,ra,2023,2001,-22,3,21,-0.23004236735552652,0.4052638462616783
firearm_suicide_rate,ra,2023,2002,-21,3,21,-0.5616139647655065,0.34852329479537014
firearm_suicide_rate,ra,2023,2003,-20,3,21,-0.38868417366712515,0.4190988196655712
firearm_suicide_rate,ra,2023,2004,-19,3,21,-1.028275222582029,0.4929512513983508
firearm_suicide_rate,ra,2023,2005,-18,3,21,-0.6569813318371036,0.33452753020907444
firearm_suicide_rate,ra,2023,2006,-17,3,21,-0.5433738848948351,0.36750551512928864
firearm_suicide_rate,ra,2023,2007,-16,3,21,-0.7727906836897418,0.46694113721236447
firearm_suicide_rate,ra,2023,2008,-15,3,21,-0.43815232468761645,0.47498302078682014
firearm_suicide_rate,ra,2023,2009,-14,3,21,-0.40252742925039575,0.644781704577813
firearm_suicide_rate,ra,2023,2010,-13,3,21,-0.5279510855037182,0.4691648160377713
firearm_suicide_rate,ra,2023,2011,-12,3,21,-0.7552182712934892,0.41471088439832987
firearm_suicide_rate,ra,2023,2012,-11,3,21,-0.37616800527441185,0.5385150435452246
firearm_suicide_rate,ra,2023,2013,-10,3,21,-0.9055295830061194,0.47051821926993326
firearm_suicide_rate,ra,2023,2014,-9,3,21,-0.27384390217084187,0.3168417946315798
firearm_suicide_rate,ra,2023,2015,-8,3,21,-0.9896902964892748,0.5113201035894768
firearm_suicide_rate,ra,2023,2016,-7,3,21,-0.7927967776545929,0.5130624720025774
firearm_suicide_rate,ra,2023,2017,-6,3,21,-0.6157067230745595,0.448122122482175
firearm_suicide_rate,ra,2023,2018,-5,3,21,-0.177545864925853,0.2746984887373713
firearm_suicide_rate,ra,2023,2019,-4,3,21,-0.2870950524299998,0.26986078362486976
firearm_suicide_rate,ra,2023,2020,-3,3,21,-0.9033077728411545,0.2712694284388718
firearm_suicide_rate,ra,2023,2021,-2,3,21,-0.5667915868231761,0.40074663984365544
firearm_suicide_rate,ra,2023,2023,0,3,21,-0.23041948238399593,0.2548463903370393
firearm_homicide_rate,ra,2010,1999,-11,1,21,1.9437467597164129,
firearm_homicide_rate,ra,2010,2000,-10,1,20,1.1666085850563461,
firearm_homicide_rate,ra,2010,2001,-9,1,21,2.5012333742382498,
firearm_homicide_rate,ra,2010,2002,-8,1,21,2.371876114181972,
firearm_homicide_rate,ra,2010,2003,-7,1,21,1.7474466826728414,
firearm_homicide_rate,ra,2010,2004,-6,1,21,2.0405277926684997,
firearm_homicide_rate,ra,2010,2005,-5,1,21,2.4022229211987938,
firearm_homicide_rate,ra,2010,2006,-4,1,21,2.570321302984183,
firearm_homicide_rate,ra,2010,2007,-3,1,21,1.9012092887413474,
firearm_homicide_rate,ra,2010,2008,-2,1,21,1.6126463431253035,
firearm_homicide_rate,ra,2010,2010,0,1,21,1.2288896745476419,
firearm_homicide_rate,ra,2010,2011,1,1,21,1.0487472749814262,
firearm_homicide_rate,ra,2010,2012,2,1,21,0.6263659620322901,
firearm_homicide_rate,ra,2010,2013,3,1,21,0.5383550086203677,
firearm_homicide_rate,ra,2010,2014,4,1,21,0.010185747295217928,
firearm_homicide_rate,ra,2010,2015,5,1,21,-0.28504024814622486,
firearm_homicide_rate,ra,2010,2016,6,1,21,-0.154020268693555,
firearm_homicide_rate,ra,2010,2017,7,1,21,0.1925114790188851,
firearm_homicide_rate,ra,2010,2018,8,1,21,-0.39516118473814155,
firearm_homicide_rate,ra,2010,2019,9,1,21,-0.6134543335573364,
firearm_homicide_rate,ra,2010,2020,10,1,21,-0.6510452141357459,
firearm_homicide_rate,ra,2010,2021,11,1,21,-1.298401899296978,
firearm_homicide_rate,ra,2010,2022,12,1,21,-0.14458844266649562,
firearm_homicide_rate,ra,2010,2023,13,1,21,-0.6528182168524004,
firearm_homicide_rate,ra,2011,1999,-12,1,21,0.5889430923607675,
firearm_homicide_rate,ra,2011,2000,-11,1,20,0.017673550253357373,
firearm_homicide_rate,ra,2011,2001,-10,1,21,1.8564975743983798,
firearm_homicide_rate,ra,2011,2002,-9,1,21,1.406183889837932,
firearm_homicide_rate,ra,2011,2003,-8,1,21,1.482499071541353,
firearm_homicide_rate,ra,2011,2004,-7,1,21,0.8148375369112383,
firearm_homicide_rate,ra,2011,2005,-6,1,21,1.8129742145745864,
firearm_homicide_rate,ra,2011,2006,-5,1,21,0.640341450217741,
firearm_homicide_rate,ra,2011,2007,-4,1,21,1.4057217835204887,
firearm_homicide_rate,ra,2011,2008,-3,1,21,-0.407246054579673,
firearm_homicide_rate,ra,2011,2009,-2,1,21,1.4289676516532965,
firearm_homicide_rate,ra,2011,2011,0,1,21,2.096817181407001,
firearm_homicide_rate,ra,2011,2012,1,1,21,0.5117449962091438,
firearm_homicide_rate,ra,2011,2013,2,1,21,1.146578842401264,
firearm_homicide_rate,ra,2011,2014,3,1,21,1.3113918280730097,
firearm_homicide_rate,ra,2011,2015,4,1,21,1.0613311762889512,
firearm_homicide_rate,ra,2011,2016,5,1,21,0.9418748202302634,
firearm_homicide_rate,ra,2011,2017,6,1,21,0.1358683288150262,
firearm_homicide_rate,ra,2011,2018,7,1,21,0.9335649913473472,
firearm_homicide_rate,ra,2011,2019,8,1,21,1.3554136156011174,
firearm_homicide_rate,ra,2011,2020,9,1,21,1.1050118476265443,
firearm_homicide_rate,ra,2011,2021,10,1,21,-1.0953623907665042,
firearm_homicide_rate,ra,2011,2022,11,1,21,0.6419852263375916,
firearm_homicide_rate,ra,2011,2023,12,1,21,-0.20870623059644755,
firearm_homicide_rate,ra,2015,1999,-16,3,21,-0.7442116862774125,0.3770467589798759
firearm_homicide_rate,ra,2015,2000,-15,3,20,-0.9044771899543307,0.4219559997394361
firearm_homicide_rate,ra,2015,2001,-14,3,21,-0.27096184278561924,0.31626595566511073
firearm_homicide_rate,ra,2015,2002,-13,3,21,-1.113625196641885,0.35011721812950886
firearm_homicide_rate,ra,2015,2003,-12,3,21,-0.8946584552821288,0.361705393097258
firearm_homicide_rate,ra,2015,2004,-11,3,21,-0.7132855704780894,0.36598581682009435
firearm_homicide_rate,ra,2015,2005,-10,3,21,-1.4907939436022837,0.3595983283849702
firearm_homicide_rate,ra,2015,2006,-9,3,21,-0.5271407334771936,0.25379973298425695
firearm_homicide_rate,ra,2015,2007,-8,3,21,-0.518208247673081,0.255440381906075
firearm_homicide_rate,ra,2015,2008,-7,3,21,-0.5724095422518747,0.14755164476558086
firearm_homicide_rate,ra,2015,2009,-6,3,21,-0.5291202374538697,0.3881846464277849
firearm_homicide_rate,ra,2015,2010,-5,3,21,-0.6223130651490641,0.20538882884464743
firearm_homicide_rate,ra,2015,2011,-4,3,21,0.10721135086879721,0.22582276533881404
firearm_homicide_rate,ra,2015,2012,-3,3,21,-0.5955544119017171,0.24437978210062353
firearm_homicide_rate,ra,2015,2013,-2,3,21,-0.4831168710844694,0.23359790616571835
firearm_homicide_rate,ra,2015,2015,0,3,21,-0.31967775677760263,0.11878082379285644
firearm_homicide_rate,ra,2015,2016,1,3,21,-0.5615090392331287,0.21587201198639858
firearm_homicide_rate,ra,2015,2017,2,3,21,0.1743874039630814,0.30800782038070396
firearm_homicide_rate,ra,2015,2018,3,3,21,-0.09905157851659174,0.31985503037767193
firearm_homicide_rate,ra,2015,2019,4,3,21,0.20310727358080882,0.49573537862461886
firearm_homicide_rate,ra,2015,2020,5,3,21,1.3553065594491627,0.9703665716538417
firearm_homicide_rate,ra,2015,2021,6,3,21,0.7402881911419987,1.2637800879313472
firearm_homicide_rate,ra,2015,2022,7,3,21,0.6986760601528057,1.016687143725294
firearm_homicide_rate,ra,2015,2023,8,3,21,1.3676776220727116,0.8586544997473181
firearm_homicide_rate,ra,2016,1999,-17,2,21,0.09914822438659643,0.33198450916919087
firearm_homicide_rate,ra,2016,2000,-16,2,20,-0.5552912366021452,0.21487485087533448
firearm_homicide_rate,ra,2016,2001,-15,2,21,0.4996116185024648,0.40789228722325804
firearm_homicide_rate,ra,2016,2002,-14,2,21,0.3034274546128588,0.26939747554652566
firearm_homicide_rate,ra,2016,2003,-13,2,21,0.6972019167828344,0.28543525741828557
firearm_homicide_rate,ra,2016,2004,-12,2,21,0.36074619169607214,0.22203076640551964
firearm_homicide_rate,ra,2016,2005,-11,2,21,0.8668197798234925,0.17214413401004022
firearm_homicide_rate,ra,2016,2006,-10,2,21,0.8684912564303711,0.21307719093739297
firearm_homicide_rate,ra,2016,2007,-9,2,21,0.7578181321572087,0.28567393053855333
firearm_homicide_rate,ra,2016,2008,-8,2,21,-0.41811313031385966,0.20114277531486038
firearm_homicide_rate,ra,2016,2009,-7,2,21,0.35608779130754553,0.2459876273698449
firearm_homicide_rate,ra,2016,2010,-6,2,21,0.4482439758674885,0.15390111662836548
firearm_homicide_rate,ra,2016,2011,-5,2,21,1.3100530111982924,0.23318819964022888
firearm_homicide_rate,ra,2016,2012,-4,2,21,0.9033261048082785,0.27300502279156824
firearm_homicide_rate,ra,2016,2013,-3,2,21,0.14549999956621584,0.1773306654266749
firearm_homicide_rate,ra,2016,2014,-2,2,21,0.9122834339660666,0.14911957213308386
firearm_homicide_rate,ra,2016,2016,0,2,21,-0.15915162663169524,0.37346801280815256
firearm_homicide_rate,ra,2016,2017,1,2,21,0.35687416312502573,0.12977571273834448
firearm_homicide_rate,ra,2016,2018,2,2,21,-0.19965502794534873,0.24235483744957703
firearm_homicide_rate,ra,2016,2019,3,2,21,-0.34180104524661115,0.4564310968197337
firearm_homicide_rate,ra,2016,2020,4,2,21,-0.9696715744861852,0.4115571946472775
firearm_homicide_rate,ra,2016,2021,5,2,21,-2.6892100147230877,0.4177013059861078
firearm_homicide_rate,ra,2016,2022,6,2,21,-1.6136647819160852,0.49643402529917774
firearm_homicide_rate,ra,2016,2023,7,2,21,-1.9336907115740567,0.5104576528194676
firearm_homicide_rate,ra,2017,1999,-18,3,21,-0.8390987589898473,0.4866777681546514
firearm_homicide_rate,ra,2017,2000,-17,3,20,-0.661098350658273,0.42340662415178315
firearm_homicide_rate,ra,2017,2001,-16,3,21,-0.2711378290738484,0.42126790697399547
firearm_homicide_rate,ra,2017,2002,-15,3,21,-0.9465573393699354,0.4260799180352736
firearm_homicide_rate,ra,2017,2003,-14,3,21,-0.38233929417106294,0.642343497077942
firearm_homicide_rate,ra,2017,2004,-13,3,21,-0.5626325485725628,0.45956851090651807
firearm_homicide_rate,ra,2017,2005,-12,3,21,-0.7904671445045934,0.3385689796119082
firearm_homicide_rate,ra,2017,2006,-11,3,21,-0.6390919180197447,0.34439988934781335
firearm_homicide_rate,ra,2017,2007,-10,3,21,-0.6256705224813024,0.4074375828928374
firearm_homicide_rate,ra,2017,2008,-9,3,21,-0.7718612133450687,0.24789431037597276
firearm_homicide_rate,ra,2017,2009,-8,3,21,-0.348338960881613,0.2366191840130511
firearm_homicide_rate,ra,2017,2010,-7,3,21,-0.25397450991687126,0.19589734086947713
firearm_homicide_rate,ra,2017,2011,-6,3,21,0.09588081537417481,0.30184878835354273
firearm_homicide_rate,ra,2017,2012,-5,3,21,-0.17207300467306108,0.31394314213863206
firearm_homicide_rate,ra,2017,2013,-4,3,21,-0.45131564691377235,0.2951953435221081
firearm_homicide_rate,ra,2017,2014,-3,3,21,-0.08644221819443254,0.2278726989613477
firearm_homicide_rate,ra,2017,2015,-2,3,21,0.21093265118550775,0.20548081828452652
firearm_homicide_rate,ra,2017,2017,0,3,21,0.6630819034749432,0.34177017591140596
firearm_homicide_rate,ra,2017,2018,1,3,21,0.7451286521172518,0.21124843789930703
firearm_homicide_rate,ra,2017,2019,2,3,21,0.7672559943191354,0.20954215245042485
firearm_homicide_rate,ra,2017,2020,3,3,21,0.5410023910547127,0.4630431616277438
firearm_homicide_rate,ra,2017,2021,4,2,21,0.09808928026971087,0.20238549916241985
firearm_homicide_rate,ra,2017,2022,5,3,21,0.632249441841437,0.23899069372270165
firearm_homicide_rate,ra,2017,2023,6,3,21,0.23172495612739447,0.25262792750962443
firearm_homicide_rate,ra,2019,1999,-20,3,21,-0.3163679368047732,0.19842607579227228
firearm_homicide_rate,ra,2019,2000,-19,3,20,-1.095224331191216,0.18186287336423404
firearm_homicide_rate,ra,2019,2001,-18,3,21,-0.14183505190608348,0.19500669700896028
firearm_homicide_rate,ra,2019,2002,-17,3,21,-0.8664734291973991,0.18860831933970015
firearm_homicide_rate,ra,2019,2003,-16,3,21,-0.5264159500447957,0.18626133254730837
firearm_homicide_rate,ra,2019,2004,-15,3,21,-0.17310626389557116,0.15722646028729967
firearm_homicide_rate,ra,2019,2005,-14,3,21,-0.2363994466035063,0.1584093891056872
firearm_homicide_rate,ra,2019,2006,-13,3,21,-0.3747707247447225,0.23296715164238596
firearm_homicide_rate,ra,2019,2007,-12,3,21,0.022490165595199674,0.1424602148400753
firearm_homicide_rate,ra,2019,2008,-11,3,21,0.06548848997570533,0.19320626130183813
firearm_homicide_rate,ra,2019,2009,-10,3,21,0.09557845282015465,0.13899815844029917
firearm_homicide_rate,ra,2019,2010,-9,3,21,-0.239364011755838,0.19670674377833366
firearm_homicide_rate,ra,2019,2011,-8,3,21,0.5526137392388318,0.21053899376050286
firearm_homicide_rate,ra,2019,2012,-7,3,21,0.4776864077433508,0.28580822855659777
firearm_homicide_rate,ra,2019,2013,-6,3,21,0.1352118757859636,0.24813492698841866
firearm_homicide_rate,ra,2019,2014,-5,3,21,0.26543143434546623,0.14772408933602504
firearm_homicide_rate,ra,2019,2015,-4,3,21,0.6690515717682056,0.2506935360752234
firearm_homicide_rate,ra,2019,2016,-3,3,21,0.5765067163542461,0.1744968438070433
firearm_homicide_rate,ra,2019,2017,-2,3,21,0.7383170317521096,0.26615477561523815
firearm_homicide_rate,ra,2019,2019,0,3,21,0.24209458347692644,0.28945090727819767
firearm_homicide_rate,ra,2019,2020,1,3,21,0.882854845869522,0.2582076237210642
firearm_homicide_rate,ra,2019,2021,2,3,21,-0.29338168710001744,0.21817416606311618
firearm_homicide_rate,ra,2019,2022,3,3,21,-0.3042850074642456,0.27846024182192924
firearm_homicide_rate,ra,2019,2023,4,3,21,-0.8260544949092945,0.21564744342901995
firearm_homicide_rate,ra,2021,1999,-22,6,21,-0.061384883235390486,0.4408097342530879
firearm_homicide_rate,ra,2021,2000,-21,6,20,-0.3994692287216619,0.2754125681557424
firearm_homicide_rate,ra,2021,2001,-20,6,21,0.6083822939915753,0.4687993222693
firearm_homicide_rate,ra,2021,2002,-19,6,21,0.261861565168231,0.34384764508200005
firearm_homicide_rate,ra,2021,2003,-18,6,21,0.3976819080888636,0.451093895386733
firearm_homicide_rate,ra,2021,2004,-17,6,21,0.37653117870646025,0.3818606121613079
firearm_homicide_rate,ra,2021,2005,-16,6,21,0.3822889963653817,0.30291555187180524
firearm_homicide_rate,ra,2021,2006,-15,6,21,0.6148468872493464,0.33926549276123796
firearm_homicide_rate,ra,2021,2007,-14,6,21,0.5942446610800394,0.3326157103903674
firearm_homicide_rate,ra,2021,2008,-13,6,21,0.25318760424957354,0.2812072902781765
firearm_homicide_rate,ra,2021,2009,-12,6,21,0.7277877288443926,0.3060389137196391
firearm_homicide_rate,ra,2021,2010,-11,6,21,0.5234862929033128,0.3571142687202882
firearm_homicide_rate,ra,2021,2011,-10,6,21,0.7360648579275537,0.3554887736631806
firearm_homicide_rate,ra,2021,2012,-9,6,21,0.3309358359596768,0.2947332571322592
firearm_homicide_rate,ra,2021,2013,-8,6,21,0.4249040355572262,0.3350047961670347
firearm_homicide_rate,ra,2021,2014,-7,6,21,0.8823246339857156,0.35970344961211137
firearm_homicide_rate,ra,2021,2015,-6,6,21,0.11707619359336752,0.3060978654610411
firearm_homicide_rate,ra,2021,2016,-5,6,21,0.07159666400506581,0.271181553612004
firearm_homicide_rate,ra,2021,2017,-4,6,21,0.47284337884002925,0.2069519209900972
firearm_homicide_rate,ra,2021,2018,-3,6,21,0.1879003324130777,0.2206295442003052
firearm_homicide_rate,ra,2021,2019,-2,6,21,-0.04668020706848419,0.27940323893473323
firearm_homicide_rate,ra,2021,2021,0,6,21,-1.3382355353779911,0.25484927325584644
firearm_homicide_rate,ra,2021,2022,1,6,21,-0.9684337946209995,0.3647010437643521
firearm_homicide_rate,ra,2021,2023,2,6,21,-0.3045871490960962,0.40237007508296324
firearm_homicide_rate,ra,2022,1999,-23,3,21,-1.0169778875697708,0.33355218440001255
firearm_homicide_rate,ra,2022,2000,-22,3,20,-1.3472998798628963,0.28095436553203035
firearm_homicide_rate,ra,2022,2001,-21,3,21,-0.5164613637151021,0.3117633801371603
firearm_homicide_rate,ra,2022,2002,-20,3,21,-0.758379366918684,0.26517857115644794
firearm_homicide_rate,ra,2022,2003,-19,3,21,-0.8151751552154272,0.26379766128907145
firearm_homicide_rate,ra,2022,2004,-18,3,21,-0.9056564490128776,0.2777191179958362
firearm_homicide_rate,ra,2022,2005,-17,3,21,-0.9537674159868552,0.2934863121629192
firearm_homicide_rate,ra,2022,2006,-16,3,21,-0.21523087590815138,0.2776123890537832
firearm_homicide_rate,ra,2022,2007,-15,3,21,-0.3423312203932287,0.2646792704611601
firearm_homicide_rate,ra,2022,2008,-14,3,21,-0.21696722685558356,0.2725671961903353
firearm_homicide_rate,ra,2022,2009,-13,3,21,-0.39196067027933745,0.2696915973712638
firearm_homicide_rate,ra,2022,2010,-12,3,21,-0.10737749029485233,0.286793076925933
firearm_homicide_rate,ra,2022,2011,-11,3,21,-0.04445136761098034,0.35347999445657785
firearm_homicide_rate,ra,2022,2012,-10,3,21,-0.1134558499127678,0.35798860137726507
firearm_homicide_rate,ra,2022,2013,-9,3,21,0.19061011972576525,0.3383981558737712
firearm_homicide_rate,ra,2022,2014,-8,3,21,0.23751502233970534,0.27189208072166193
firearm_homicide_rate,ra,2022,2015,-7,3,21,-0.003064219056112094,0.24167641522019334
firearm_homicide_rate,ra,2022,2016,-6,3,21,0.010154944147481082,0.2018184962490088
firearm_homicide_rate,ra,2022,2017,-5,3,21,0.5416715147880722,0.19641093238126855
firearm_homicide_rate,ra,2022,2018,-4,3,21,0.25611061369718247,0.20930264939649085
firearm_homicide_rate,ra,2022,2019,-3,3,21,0.10997023401613815,0.14094474400481158
firearm_homicide_rate,ra,2022,2020,-2,3,21,0.4603067928013529,0.18927879802998357
firearm_homicide_rate,ra,2022,2022,0,3,21,-0.2764921030932316,0.16074558171850967
firearm_homicide_rate,ra,2022,2023,1,3,21,-0.05531416204550421,0.12062018850217035
firearm_homicide_rate,ra,2023,1999,-24,3,21,-0.5433760505642278,0.5458170511213484
firearm_homicide_rate,ra,2023,2000,-23,3,20,-0.43513858512979287,0.5844463775293269
firearm_homicide_rate,ra,2023,2001,-22,3,21,-0.1744259961409842,0.49633464748420447
firearm_homicide_rate,ra,2023,2002,-21,3,21,-0.21246083450091557,0.552194716528507
firearm_homicide_rate,ra,2023,2003,-20,3,21,-0.13356310903123303,0.49351452013607977
firearm_homicide_rate,ra,2023,2004,-19,3,21,-0.36804850472297534,0.5804198255662605
firearm_homicide_rate,ra,2023,2005,-18,3,21,-0.44551272456932267,0.4521268281296048
firearm_homicide_rate,ra,2023,2006,-17,3,21,0.5988765656830304,0.49196839978189877
firearm_homicide_rate,ra,2023,2007,-16,3,21,1.19137988582916,0.4679425702868349
firearm_homicide_rate,ra,2023,2008,-15,3,21,1.3731347765481519,0.552851639483245
firearm_homicide_rate,ra,2023,2009,-14,3,21,0.7139265593036077,0.5296846614385031
firearm_homicide_rate,ra,2023,2010,-13,3,21,0.7897422287306739,0.6090856791632947
firearm_homicide_rate,ra,2023,2011,-12,3,21,1.0457787824603244,0.612005636914451
firearm_homicide_rate,ra,2023,2012,-11,3,21,0.9542326985600207,0.6685541449636837
firearm_homicide_rate,ra,2023,2013,-10,3,21,0.8996559730888185,0.6496441504036503
firearm_homicide_rate,ra,2023,2014,-9,3,21,0.9257976322866068,0.6519255184854171
firearm_homicide_rate,ra,2023,2015,-8,3,21,1.046005558529161,0.44760723442484945
firearm_homicide_rate,ra,2023,2016,-7,3,21,0.8686014438635372,0.36866941075979753
firearm_homicide_rate,ra,2023,2017,-6,3,21,1.4123118492576638,0.3028675057029066
firearm_homicide_rate,ra,2023,2018,-5,3,21,0.8126619181468342,0.3289528530318711
firearm_homicide_rate,ra,2023,2019,-4,3,21,0.7451257486458831,0.2852621258027537
firearm_homicide_rate,ra,2023,2020,-3,3,21,0.6703728265360462,0.2784260673459504
firearm_homicide_rate,ra,2023,2021,-2,3,21,0.02696794150179707,0.16138753107968995
firearm_homicide_rate,ra,2023,2023,0,3,21,0.40361930248265226,0.20018574331332564
homicide_rate,ra,2010,1999,-11,1,21,1.070750617307155,
homicide_rate,ra,2010,2000,-10,1,21,0.9361229705113274,
homicide_rate,ra,2010,2001,-9,1,21,1.7378073926032522,
homicide_rate,ra,2010,2002,-8,1,21,0.8078820955345876,
homicide_rate,ra,2010,2003,-7,1,21,2.1949438392411844,
homicide_rate,ra,2010,2004,-6,1,21,1.0353732032750054,
homicide_rate,ra,2010,2005,-5,1,21,1.3332300161559862,
homicide_rate,ra,2010,2006,-4,1,21,2.8229048558175123,
homicide_rate,ra,2010,2007,-3,1,21,2.5245879725583555,
homicide_rate,ra,2010,2008,-2,1,21,1.5388646910725594,
homicide_rate,ra,2010,2010,0,1,21,1.5044942616944885,
homicide_rate,ra,2010,2011,1,1,21,1.1644066767703585,
homicide_rate,ra,2010,2012,2,1,21,0.5178695706094913,
homicide_rate,ra,2010,2013,3,1,21,0.41249629815549227,
homicide_rate,ra,2010,2014,4,1,21,-0.011733695272780231,
homicide_rate,ra,2010,2015,5,1,21,-0.6451583634785374,
homicide_rate,ra,2010,2016,6,1,21,-0.4732376147415871,
homicide_rate,ra,2010,2017,7,1,21,0.0595628744796759,
homicide_rate,ra,2010,2018,8,1,21,-0.3793279884950085,
homicide_rate,ra,2010,2019,9,1,21,-0.3871557785891442,
homicide_rate,ra,2010,2020,10,1,21,-0.15926514266367064,
homicide_rate,ra,2010,2021,11,1,21,-2.038968715603029,
homicide_rate,ra,2010,2022,12,1,21,-1.3183778522848186,
homicide_rate,ra,2010,2023,13,1,21,-1.1519789279262946,
homicide_rate,ra,2011,1999,-12,1,21,1.0305611122311902,
homicide_rate,ra,2011,2000,-11,1,21,1.8319296228798918,
homicide_rate,ra,2011,2001,-10,1,21,1.7239556612196762,
homicide_rate,ra,2011,2002,-9,1,21,2.659563456590998,
homicide_rate,ra,2011,2003,-8,1,21,2.8912369303071834,
homicide_rate,ra,2011,2004,-7,1,21,1.4931628619723223,
