outcome,spec,control_rule,tier,event_time,att,se,n_cohorts,total_treated_states
firearm_suicide_rate,or,strict,all,4,0.4890587276866254,0.3088274944295369,6,13
firearm_suicide_rate,or,strict,all,5,0.3199557688874868,0.2762933403229213,5,10
firearm_suicide_rate,ra,broad,expanded,-5,-0.0846355437074101,0.12187248873626093,9,10
firearm_suicide_rate,ra,broad,expanded,-4,-0.11944474911526519,0.2023636448458022,9,10
firearm_suicide_rate,ra,broad,expanded,-3,1.300976547868085,0.2072441832520978,9,10
firearm_suicide_rate,ra,broad,expanded,-2,0.5438773088907277,0.12894585393719363,9,10
firearm_suicide_rate,ra,broad,expanded,0,0.8548108110040631,0.20150663662214036,9,10
firearm_suicide_rate,ra,broad,expanded,1,1.0487613249731746,0.1286436090874981,8,10
firearm_suicide_rate,ra,broad,expanded,2,1.3017220786352628,0.10039500339852854,7,10
firearm_suicide_rate,ra,broad,expanded,3,0.1077807413141524,0.19467737747415545,6,10
firearm_suicide_rate,ra,broad,expanded,4,0.7085578397002505,0.2631835903893776,6,10
firearm_suicide_rate,ra,broad,expanded,5,0.42859681331507504,0.18265638763855865,5,10
firearm_suicide_rate,ra,broad,headline,-5,0.1725414317079163,0.11407769133748301,9,10
firearm_suicide_rate,ra,broad,headline,-4,0.16422893324758397,0.20506900238252768,9,10
firearm_suicide_rate,ra,broad,headline,-3,1.4813774218637028,0.21243219158665755,9,10
firearm_suicide_rate,ra,broad,headline,-2,0.6161800259871286,0.1377298853522919,9,10
firearm_suicide_rate,ra,broad,headline,0,1.0080266153677788,0.22221006414394232,9,10
firearm_suicide_rate,ra,broad,headline,1,1.0962035591316281,0.10297402017013725,8,10
firearm_suicide_rate,ra,broad,headline,2,1.5516303057701264,0.12551894257909382,7,10
firearm_suicide_rate,ra,broad,headline,3,0.25313647465957856,0.1701973326161172,6,10
firearm_suicide_rate,ra,broad,headline,4,0.8519725204733452,0.2433874234356361,6,10
firearm_suicide_rate,ra,broad,headline,5,0.4881250479800075,0.18834325883284248,5,10
firearm_suicide_rate,ra,broad,minimal,-5,-0.08732929149514229,0.07786880943774505,9,25
firearm_suicide_rate,ra,broad,minimal,-4,0.103873235479607,0.13856591098485993,9,25
firearm_suicide_rate,ra,broad,minimal,-3,0.29618277639794965,0.11031461155887391,9,25
firearm_suicide_rate,ra,broad,minimal,-2,-0.1461750129861699,0.08017867177351214,9,25
firearm_suicide_rate,ra,broad,minimal,0,0.3851055097921048,0.11371687979662341,9,25
firearm_suicide_rate,ra,broad,minimal,1,0.599286726765566,0.0936500633456702,8,22
firearm_suicide_rate,ra,broad,minimal,2,0.7720536529185731,0.09114586858983549,7,19
firearm_suicide_rate,ra,broad,minimal,3,0.026563712886028296,0.09356814460521183,6,13
firearm_suicide_rate,ra,broad,minimal,4,0.5278996305402937,0.18618781501425583,6,13
firearm_suicide_rate,ra,broad,minimal,5,0.37630654179178646,0.18019272806036277,5,10
firearm_suicide_rate,ra,strict,expanded,-5,-0.4426006204508993,0.2018619822423623,9,10
firearm_suicide_rate,ra,strict,expanded,-4,-0.33040565511856684,0.29522054752323545,9,10
firearm_suicide_rate,ra,strict,expanded,-3,0.7599378967898085,0.2974928491521142,9,10
firearm_suicide_rate,ra,strict,expanded,-2,0.07967499822986675,0.21828951444347333,9,10
firearm_suicide_rate,ra,strict,expanded,0,0.6047150257273766,0.2490082806009542,9,10
firearm_suicide_rate,ra,strict,expanded,1,0.7535217714426776,0.1909409833516312,8,10
firearm_suicide_rate,ra,strict,expanded,2,0.8559160470450221,0.15233626406933237,7,10
firearm_suicide_rate,ra,strict,expanded,3,-0.19162987103495913,0.14132175682658318,6,10
firearm_suicide_rate,ra,strict,expanded,4,0.6103541344971647,0.340847642149343,6,10
firearm_suicide_rate,ra,strict,expanded,5,0.3199557688874868,0.2762933403229213,5,10
firearm_suicide_rate,ra,strict,headline,-5,-0.4426006204508993,0.2018619822423623,9,10
firearm_suicide_rate,ra,strict,headline,-4,-0.33040565511856684,0.29522054752323545,9,10
firearm_suicide_rate,ra,strict,headline,-3,0.7599378967898085,0.2974928491521142,9,10
firearm_suicide_rate,ra,strict,headline,-2,0.07967499822986675,0.21828951444347333,9,10
firearm_suicide_rate,ra,strict,headline,0,0.6047150257273766,0.2490082806009542,9,10
firearm_suicide_rate,ra,strict,headline,1,0.7535217714426776,0.1909409833516312,8,10
firearm_suicide_rate,ra,strict,headline,2,0.8559160470450221,0.15233626406933237,7,10
firearm_suicide_rate,ra,strict,headline,3,-0.19162987103495913,0.14132175682658318,6,10
