county_fips,state_fips,lat,lon,nearest_other_state_fips,distance_to_nearest_other_state_km,nearest_other_state_county_fips
18171,18,40.312721,-87.325412,17,33.29162534679316,17183
18173,18,38.011051,-87.355616,21,28.225662897495592,21101
18175,18,38.573362,-86.084553,21,53.99517230038567,21111
18177,18,39.843304,-84.948672,39,29.779219492512226,39135
18179,18,40.770773,-85.192988,39,53.62673198616217,39161
18181,18,40.753581,-86.809953,17,86.63270289751372,17075
18183,18,41.16305,-85.478007,39,74.55620615924053,39125
19001,19,41.347726,-94.478337,29,96.3664038897119,29227
19003,19,41.007205,-94.708824,29,62.76367919846876,29227
19005,19,43.252971,-91.42476,55,35.37702179930185,55023
19007,19,40.741265,-92.864741,29,30.441791990251495,29171
19009,19,41.675888,-94.925428,31,104.14371306193615,31177
19011,19,42.063318,-92.013283,17,140.60780570280733,17161
19013,19,42.490207,-92.37179,55,134.37761690852946,55023
19015,19,42.026222,-93.892211,29,177.6854470343852,29227
19017,19,42.740346,-92.380697,27,109.0191939894477,27045
19019,19,42.48513,-91.901131,55,105.17103902541366,55023
19021,19,42.676707,-95.184296,31,105.86208208275177,31043
19023,19,42.701602,-92.758281,27,107.80059546761176,27099
19025,19,42.39777,-94.623179,27,141.27494724841267,27091
19027,19,42.039462,-94.867701,31,122.3139047256617,31177
19029,19,41.366511,-94.977692,31,91.94701330895687,31055
19031,19,41.756011,-91.140408,17,60.76326029758616,17161
19033,19,43.135216,-93.246108,27,59.399838450230185,27047
19035,19,42.751225,-95.591928,31,77.12659194471429,31043
19037,19,43.038731,-92.342847,27,76.10018750451434,27045
19039,19,41.034767,-93.783479,29,71.02413666204926,29129
19041,19,43.127358,-95.159344,27,59.95807705404192,27063
19043,19,42.860684,-91.321147,55,42.52235783816072,55023
19045,19,41.852141,-90.341168,17,38.965441399899284,17015
19047,19,42.026692,-95.357436,31,84.36741358403917,31021
19049,19,41.630722,-93.900543,29,135.45959750902307,29227
19051,19,40.762546,-92.418316,29,34.52603941272791,29197
19053,19,40.7123,-93.817156,29,38.67443213942793,29129
19055,19,42.48163,-91.383936,55,73.85845678879369,55043
19057,19,40.83528,-91.143256,17,16.74427356374223,17071
19059,19,43.38895,-95.134559,27,30.801315462193525,27063
19061,19,42.493173,-90.762214,17,38.324158051589706,17085
19063,19,43.395995,-94.75827,27,36.07127195121019,27091
19065,19,42.821543,-91.855739,55,79.04355189114591,55023
19067,19,43.075228,-92.751434,27,66.74227414953081,27099
19069,19,42.754609,-93.239282,27,101.46903007400044,27047
19071,19,40.753741,-95.616798,31,36.58738649233048,31131
19073,19,42.029106,-94.379863,31,158.47091983840636,31177
19075,19,42.38048,-92.747282,27,143.42868856714463,27099
19077,19,41.665841,-94.427696,29,131.67916004566803,29227
19079,19,42.406603,-93.767427,27,142.71733843227773,27043
19081,19,43.092315,-93.702667,27,68.74676312175123,27043
19083,19,42.436346,-93.217038,27,136.8777174618266,27047
19085,19,41.662599,-95.804583,31,34.14083635294914,31177
19087,19,40.977985,-91.536884,17,52.60326728813441,17071
19089,19,43.361965,-92.229351,27,39.03113389985224,27045
19091,19,42.746569,-94.216619,27,104.9049727511081,27091
19093,19,42.393275,-95.505465,31,76.83240706279456,31043
19095,19,41.701018,-92.039155,17,125.0214892463032,17131
19097,19,42.141479,-90.567662,17,36.80969707085664,17085
19099,19,41.678059,-93.07144,29,133.0801767329248,29171
19101,19,41.012603,-91.965861,29,64.69986887841242,29199
19103,19,41.683586,-91.561276,17,89.6370616103897,17131
19105,19,42.138136,-91.200472,17,79.42782825643401,17085
19107,19,41.324433,-92.175248,29,97.46817073428528,29199
19109,19,43.143301,-94.221432,27,62.55719827993651,27091
19111,19,40.560697,-91.397062,17,22.331168176611147,17067
19113,19,42.008474,-91.648394,17,111.2267528915049,17161
19115,19,41.225335,-91.262686,17,48.19736263811759,17131
19117,19,41.022123,-93.312466,29,66.00282415981212,29171
19119,19,43.385476,-96.227291,27,29.2113460381298,27133
19121,19,41.348667,-93.98679,29,103.56728277401392,29227
19123,19,41.311761,-92.642105,29,95.0569164580108,29197
19125,19,41.357267,-93.041728,29,97.32894513410179,29171
19127,19,42.030436,-92.938199,29,172.1066832701339,29171
19129,19,41.050907,-95.693715,31,31.44138962500279,31153
19131,19,43.334549,-92.806056,27,37.59312003922123,27099
19133,19,42.062617,-95.988925,31,38.275641427636565,31021
19135,19,41.03376,-92.825189,29,62.69089086495552,29171
19137,19,41.009252,-95.169693,29,69.16623915993786,29005
19139,19,41.465515,-91.077753,17,42.95758222556102,17131
19141,19,43.129233,-95.69531,27,56.296913472880505,27105
19143,19,43.387203,-95.680981,27,27.58911537590262,27105
19145,19,40.746972,-95.18734,29,41.902561858914254,29005
19147,19,43.101085,-94.688525,27,64.41513500050029,27091
19149,19,42.748026,-96.20304,46,32.65763026640577,46127
19151,19,42.744041,-94.706993,27,103.71264006896841,27091
19153,19,41.630968,-93.640165,29,135.30317959400938,29129
19155,19,41.278446,-95.79385,31,23.13239503046259,31055
19157,19,41.712451,-92.624939,29,139.33497263641658,29197
19159,19,40.737978,-94.237097,29,33.12731627627278,29227
19161,19,42.37525,-95.089609,31,111.03806092705729,31043
19163,19,41.5647,-90.562678,17,9.78348106788697,17161
19165,19,41.662625,-95.32328,31,71.50027525365013,31177
19167,19,43.080798,-96.167993,46,56.311917800742634,46127
19169,19,42.025132,-93.604948,29,179.04914881863954,29129
19171,19,42.062414,-92.544134,55,175.78571808101864,55023
19173,19,40.753586,-94.679839,29,36.52683884842572,29227
19175,19,41.054759,-94.318334,29,64.50743262595904,29227
19177,19,40.744224,-91.942474,29,37.374611230497884,29199
19179,19,41.01642,-92.418899,29,62.253521592457126,29197
19181,19,41.40685,-93.595647,29,110.29502425579619,29129
19183,19,41.365129,-91.69418,17,85.83156867599331,17131
19185,19,40.733313,-93.304108,29,38.76024294365078,29171
19187,19,42.481229,-94.179496,27,134.38897803808752,27091
19189,19,43.341507,-93.663913,27,43.24816983121905,27047
19191,19,43.281109,-91.813207,27,50.99460067608688,27045
19193,19,42.483312,-96.345995,31,8.61308778465741,31043
19195,19,43.369396,-93.250437,27,33.832442550043595,27047
19197,19,42.732976,-93.756305,27,106.83068018766912,27043
20001,20,37.896944,-95.369306,29,90.82938460563996,29217
20003,20,38.251802,-95.263224,29,78.67783226868642,29013
20005,20,39.555375,-95.179193,29,37.660455291884276,29021
20007,20,37.211912,-98.557723,40,51.18884231409813,40151
20009,20,38.396456,-98.75829,40,181.1860356159353,40151
20011,20,37.845974,-94.749672,29,36.2176570553021,29217
20013,20,39.805025,-95.551801,31,34.29202365969586,31147
20015,20,37.725409,-96.99849,40,109.6746025463928,40071
20017,20,38.358225,-96.558338,40,186.2917458620429,40071
20019,20,37.115752,-96.228059,40,50.22022718930618,40147
20021,20,37.114832,-94.751725,29,27.321445854166235,29097
20023,20,39.769323,-101.738091,31,37.51689754872286,31057
20025,20,37.295814,-99.886429,40,59.65935058070591,40059
20027,20,39.354338,-97.122448,31,90.07034103462662,31095
20029,20,39.53486,-97.635801,31,71.54540808307388,31169
20031,20,38.249077,-95.741609,29,120.42966372573522,29013
20033,20,37.233664,-99.373213,40,62.17008186564849,40059
20035,20,37.17461,-96.99836,40,49.16258784263249,40071
20037,20,37.438265,-94.729385,29,37.968128534614706,29011
20039,20,39.804239,-100.484373,31,45.68707922366894,31145
20041,20,38.886002,-97.152074,31,142.13470387601575,31095
20043,20,39.787452,-95.071424,29,21.88825196195009,29021
20045,20,38.942493,-95.254186,29,60.5987500473036,29165
20047,20,37.913198,-99.352782,40,132.31111994527163,40059
20049,20,37.423675,-96.239085,40,81.80561211987556,40147
20051,20,38.882206,-99.330542,31,140.6052595662827,31083
20053,20,38.725437,-98.268058,31,155.48359364077538,31129
20055,20,37.977246,-100.863047,40,129.17296613487525,40007
20057,20,37.753005,-99.995523,40,111.39899174636761,40059
20059,20,38.603542,-95.260357,29,74.40548263602383,29037
20061,20,39.040483,-96.838824,31,127.61981903294249,31095
20063,20,39.047079,-100.377754,31,130.2486177495911,31145
20065,20,39.358244,-99.855627,31,95.57874226038653,31083
20067,20,37.580299,-101.351338,40,96.91251036512074,40139
20069,20,37.724149,-100.412286,40,101.48067760774015,40007
20071,20,38.483553,-101.758084,08,72.12976620687537,08017
20073,20,37.861919,-96.224613,40,128.56966642813725,40147
20075,20,37.98058,-101.760582,08,69.95404906771746,08099
20077,20,37.215327,-98.049879,40,55.9242303154398,40053
20079,20,38.046143,-97.385867,40,146.58326572881597,40071
20081,20,37.495004,-100.890211,40,77.31031620970282,40007
20083,20,38.085859,-99.860131,40,146.73082248993785,40059
20085,20,39.402317,-95.752834,31,77.89022748663085,31147
20087,20,39.210953,-95.397523,29,61.7205006940511,29165
20089,20,39.777617,-98.198892,31,39.25395318743767,31129
20091,20,38.924919,-94.740299,29,27.283453565766607,29095
20093,20,37.951539,-101.24168,08,115.41989906667287,08099
20095,20,37.610273,-98.098011,40,98.54971719609792,40053
20097,20,37.595999,-99.252339,40,102.47765302454837,40059
20099,20,37.259841,-95.262384,40,58.66360115018183,40115
20101,20,38.504038,-100.483419,08,175.97998383962386,08017
20103,20,39.23513,-94.959527,29,23.91374809563495,29165
20105,20,39.035019,-98.186201,31,120.51956216017915,31129
20107,20,38.239619,-94.800976,29,38.532080596104244,29013
20109,20,39.095504,-100.926327,31,124.21315156419136,31087
20111,20,38.416221,-96.17907,29,157.0011102258877,29037
20113,20,38.382645,-97.646719,40,180.69266798685442,40053
20115,20,38.324754,-97.127529,40,175.74370142376347,40071
20117,20,39.800328,-96.573926,31,50.12270528368365,31133
20119,20,37.292243,-100.396872,40,55.74321776118692,40007
20121,20,38.595195,-94.83105,29,39.334018935276134,29037
20123,20,39.45426,-98.175033,31,74.06426867576242,31129
20125,20,37.143443,-95.693873,40,41.299477694084736,40105
20127,20,38.694354,-96.58085,31,163.70428173467496,31133
20129,20,37.043232,-101.840026,40,50.67909956795322,40139
20131,20,39.829395,-95.96626,31,38.27130423498121,31133
20133,20,37.623786,-95.396134,29,96.07497363272222,29217
20135,20,38.488254,-99.897744,31,189.04654680645976,31083
20137,20,39.82351,-99.876765,31,47.76412595805654,31065
20139,20,38.699173,-95.713137,29,108.67859303612599,29165
20141,20,39.425897,-98.705316,31,87.1580527063644,31061
20143,20,39.096393,-97.682422,31,117.79476605250566,31129
20145,20,38.179763,-99.146958,40,161.7420569507612,40151
20147,20,39.759487,-99.348621,31,43.18678341499713,31083
20149,20,39.251723,-96.332282,31,98.9085883508582,31133
20151,20,37.6448,-98.730599,40,97.57205834174542,40151
20153,20,39.807173,-101.050348,31,45.06614647218472,31087
20155,20,38.051646,-97.931942,40,144.13593827306704,40053
20157,20,39.817924,-97.659071,31,40.15397365207202,31169
20159,20,38.320405,-98.199874,40,177.30512329231155,40053
20161,20,39.190165,-96.632706,31,111.87104058119472,31133
20163,20,39.321747,-99.314061,31,91.91941668817356,31083
20165,20,38.527826,-99.281206,31,180.18171276153348,31083
20167,20,38.904218,-98.830652,31,142.92148069322667,31061
20169,20,38.814764,-97.605554,31,149.75011552675016,31129
20171,20,38.481574,-100.913143,08,140.2710283773961,08017
20173,20,37.680269,-97.34439,40,105.87451607147385,40071
20175,20,37.051086,-100.918735,40,35.064719440105435,40007
20177,20,39.034789,-95.706417,29,91.68660773902563,29165
20179,20,39.368138,-100.463405,31,93.89457634637031,31145
20181,20,39.350878,-101.726045,08,63.46122272812395,08063
20183,20,39.770601,-98.805608,31,47.900345016371915,31061
20185,20,38.005058,-98.733831,40,137.6293350665496,40151
20187,20,37.565287,-101.757372,08,71.79867121762398,08009
20189,20,37.187133,-101.322543,40,53.98317791688312,40139
20191,20,37.303365,-97.406786,40,67.0077480260001,40071
20193,20,39.384656,-101.050191,31,91.36007696179053,31057
20195,20,39.003748,-99.881416,31,133.31015295156166,31083
20197,20,38.989695,-96.178582,31,127.15244351435902,31133
20199,20,38.885844,-101.761616,08,61.8139717914638,08017
20201,20,39.779332,-97.048861,31,43.523023490904016,31095
20203,20,38.494575,-101.349645,08,103.70846502803285,08017
20205,20,37.511463,-95.739717,40,82.41345182119834,40105
20207,20,37.876071,-95.735035,40,122.75163409925747,40105
20209,20,39.106038,-94.712818,29,17.34040205716717,29165
21001,21,37.107461,-85.27965,47,61.494596919773386,47137
21003,21,36.750241,-86.210149,47,29.02480581854928,47111
21005,21,38.02799,-84.925693,18,80.28786625652232,18019
21007,21,37.043623,-88.976992,17,21.957857258107634,17153
21009,21,36.995285,-85.932182,47,51.824733108150895,47111
21011,21,38.138475,-83.7406,39,81.55542132633333,39001
21013,21,36.680825,-83.70439,47,22.126903752658553,47025
21015,21,38.984893,-84.678985,18,20.256765640076413,18115
21017,21,38.203999,-84.246703,39,88.6900076596613,39015
21019,21,38.432179,-82.666251,39,13.507131726674775,39087
21021,21,37.637853,-84.796823,18,115.80510270304363,18019
21023,21,38.701217,-84.072685,39,31.95338229356677,39015
21025,21,37.518699,-83.377385,51,92.52983033537575,51195
21027,21,37.769799,-86.408122,18,37.23201394937558,18123
21029,21,38.023787,-85.651771,18,37.76120079016844,18043
21031,21,37.217537,-86.677714,47,82.62595663605305,47147
21033,21,37.125484,-87.878812,17,53.85332978117592,17069
21035,21,36.621007,-88.30609,47,33.515325418006015,47079
21037,21,39.032376,-84.439251,39,17.596414967792928,39061
21039,21,36.855639,-88.946346,29,37.5562758644974,29133
21041,21,38.669245,-85.140741,18,19.311343075999144,18155
21043,21,38.314087,-83.034886,54,47.47399763484226,54099
21045,21,37.301616,-84.925995,47,84.04670548212052,47137
21047,21,36.80904,-87.477832,47,30.379155112199943,47125
21049,21,37.986421,-84.182808,39,110.30506889982445,39015
21051,21,37.168974,-83.750091,47,76.27671600844711,47025
21053,21,36.715915,-85.13447,47,16.72298445929935,47137
21055,21,37.33223,-88.095012,17,24.056874968404276,17069
21057,21,36.782421,-85.389733,47,29.8380094464414,47027
21059,21,37.747426,-87.095079,18,31.149888899362974,18147
21061,21,37.192292,-86.253259,47,75.81267791402912,47111
21063,21,38.122978,-83.108689,54,56.04795063390304,54099
21065,21,37.707053,-83.991846,39,133.7405801230153,39001
21067,21,38.020293,-84.49441,18,99.86821370560725,18155
21069,21,38.388852,-83.709683,39,54.00411851769108,39001
21071,21,37.558551,-82.7396,54,54.10752259280014,54059
21073,21,38.195361,-84.867165,18,70.44921691685397,18155
21075,21,36.538105,-89.037115,47,16.132489938715427,47131
21077,21,38.764935,-84.841609,18,16.806981091322168,18155
21079,21,37.650333,-84.575237,18,129.39896715068986,18019
21081,21,38.689224,-84.602905,18,39.15476502443802,18155
21083,21,36.742207,-88.650736,17,49.14037910306821,17127
21085,21,37.471252,-86.30457,18,69.37741734070724,18123
21087,21,37.265986,-85.538884,47,79.32829524230621,47027
21089,21,38.55436,-82.809161,39,24.248557334176308,39087
21091,21,37.868547,-86.805118,18,17.857529124101198,18123
21093,21,37.743564,-85.915853,18,56.84486994499985,18061
21095,21,36.866097,-83.2338,51,20.51486914724179,51105
21097,21,38.414072,-84.314294,39,70.12544868615169,39015
21099,21,37.280435,-85.88777,47,83.76077483563093,47111
21101,21,37.817983,-87.564508,18,20.085497545712293,18163
21103,21,38.4314,-85.180752,18,42.493225183417984,18077
21105,21,36.664413,-88.956556,47,31.694883130211103,47131
21107,21,37.308856,-87.52201,17,70.91964912646574,17069
21109,21,37.400575,-83.992381,47,106.12529984412372,47025
21111,21,38.201451,-85.686227,18,19.54390614046095,18019
21113,21,37.886869,-84.585371,18,110.2589886413158,18155
21115,21,37.830575,-82.817074,54,56.19592055762163,54099
21117,21,39.011065,-84.549073,39,19.214166278697363,39061
21119,21,37.328988,-82.942351,51,51.159969385512845,51195
21121,21,36.902733,-83.921054,47,52.422490876323636,47025
21123,21,37.542807,-85.723159,18,83.62401732522609,18061
21125,21,37.091997,-84.087505,47,78.03350819219955,47025
21127,21,38.081027,-82.677508,54,26.19095977261134,54099
21129,21,37.590698,-83.702693,51,111.0043274924299,51105
21131,21,37.115702,-83.376004,51,50.809158352922,51105
21133,21,37.146816,-82.807202,51,27.755623316169714,51195
21135,21,38.564104,-83.350474,39,35.11554738719459,39001
21137,21,37.473364,-84.670402,47,109.25197692387972,47137
21139,21,37.133064,-88.351386,17,32.900788389269785,17127
21141,21,36.859958,-86.862831,47,41.84322467455239,47147
21143,21,37.065485,-88.079475,17,49.73637847939663,17069
21145,21,37.0493,-88.649871,17,15.821020966282527,17127
21147,21,36.713019,-84.447417,47,29.258074611228444,47151
21149,21,37.51554,-87.221398,18,56.34734998047813,18173
21151,21,37.70685,-84.286707,18,139.20218660912877,18155
21153,21,37.733397,-83.057067,54,77.18431216460317,54099
21155,21,37.570127,-85.28442,18,97.57678501711135,18019
21157,21,36.897003,-88.34,17,46.05016149476368,17127
21159,21,37.835468,-82.516965,54,35.15015117044406,54059
21161,21,38.616511,-83.789096,39,35.05509938077151,39001
21163,21,37.934417,-86.134606,18,33.48367552375132,18061
21165,21,37.945275,-83.595979,39,100.95130884864022,39001
21167,21,37.785035,-84.84891,18,101.30218776589858,18019
21169,21,36.990976,-85.64095,47,49.213305504573874,47027
21171,21,36.707799,-85.723364,47,22.404652881003674,47027
21173,21,38.037988,-83.918227,39,96.86814091664779,39001
21175,21,37.914473,-83.268972,54,78.33804650673804,54099
21177,21,37.238076,-87.146244,47,77.77332105374181,47125
21179,21,37.820783,-85.4595,18,65.7658988554719,18043
21181,21,38.324558,-84.022987,39,70.68775391006459,39015
21183,21,37.464465,-86.864757,18,62.106254693365884,18123
21185,21,38.372614,-85.459227,18,23.826985461224577,18019
21187,21,38.530989,-84.831041,18,35.929167155753824,18155
21189,21,37.45244,-83.68482,51,96.96069448677724,51105
21191,21,38.715312,-84.359242,39,45.11409960458426,39025
21193,21,37.258818,-83.200329,51,61.151444840346734,51105
21195,21,37.463914,-82.427235,51,35.90002085004767,51051
21197,21,37.850736,-83.880539,39,115.61802457834284,39001
21199,21,37.092197,-84.614379,47,71.53915569898375,47151
21201,21,38.520923,-84.051005,39,49.86818287019774,39015
21203,21,37.380897,-84.351176,47,103.95614461440785,47151
21205,21,38.194754,-83.444323,39,73.27842552433151,39001
21207,21,37.030799,-85.058512,47,52.24815007236341,47137
21209,21,38.230636,-84.568282,18,76.29000548063091,18155
21211,21,38.212966,-85.232221,18,47.16829868361773,18019
21213,21,36.732484,-86.571947,47,35.93964627432879,47147
21215,21,38.06313,-85.350311,18,48.01499017503999,18019
21217,21,37.350286,-85.342524,47,89.06334661168248,47137
21219,21,36.812095,-87.173233,47,32.265654164414585,47125
21221,21,36.845549,-87.834907,47,39.24496255850538,47161
21223,21,38.61932,-85.33207,18,17.809080912227778,18077
21225,21,37.652277,-87.929907,17,30.33304918147958,17059
21227,21,36.966984,-86.435814,47,60.33244784574621,47111
21229,21,37.738166,-85.192752,18,84.9889958245382,18019
21231,21,36.838184,-84.845965,47,40.14805524328924,47137
21233,21,37.502386,-87.68192,17,54.24148241455344,17069
21235,21,36.814087,-84.141533,47,48.12312931951412,47013
21237,21,37.739826,-83.509721,54,106.5722262572541,54099
21239,21,38.048373,-84.726705,18,89.29328816440014,18155
22001,22,30.281563,-92.350979,28,141.1911204080847,28157
22003,22,30.669442,-92.779523,48,93.28937187500915,48351
22005,22,30.254386,-90.934071,28,101.08645592404521,28157
22007,22,29.921462,-91.065832,28,134.7285926322906,28157
22009,22,31.057263,-92.067528,28,78.64501578678284,28157
22011,22,30.723548,-93.282544,48,45.34879006976532,48351
22013,22,32.384335,-93.079008,05,98.4939225887281,05027
22015,22,32.560816,-93.659046,48,72.06700597437266,48203
22017,22,32.468933,-93.799166,48,59.35045564907857,48203
22019,22,30.225067,-93.257749,48,59.605477908063065,48361
22021,22,32.073032,-92.104629,28,91.99557023803872,28001
22023,22,29.957136,-93.210852,48,65.60375767319475,48361
22025,22,31.694978,-91.820047,28,47.1125293643634,28001
22027,22,32.826371,-93.033201,05,52.05282909370965,05027
22029,22,31.592181,-91.54632,28,18.90467073204899,28001
22031,22,32.121308,-93.778274,48,50.429821100575666,48419
22033,22,30.460289,-91.100064,28,75.00623563845875,28157
22035,22,32.761788,-91.184557,28,21.01351140175631,28055
22037,22,30.820502,-91.090607,28,36.74592360714201,28157
22039,22,30.690294,-92.361575,28,116.87968018903582,28157
22041,22,32.147658,-91.695666,28,74.21552548758193,28021
22043,22,31.530198,-92.538082,28,112.19694989431765,28001
22045,22,29.994242,-91.80964,28,136.67405432312114,28157
22047,22,30.271035,-91.232013,28,94.76616603059966,28157
22049,22,32.283184,-92.643112,05,102.77381177908572,05139
22051,22,29.945816,-90.152287,28,86.57763629763164,28045
22053,22,30.241059,-92.746247,48,108.45117638289408,48361
22055,22,30.198103,-92.042199,28,128.03393694214498,28157
22057,22,29.690273,-90.63396,28,141.00901905135396,28045
22059,22,31.726006,-92.16954,28,79.73422750222458,28001
22061,22,32.54964,-92.645045,05,73.14477701354215,05139
22063,22,30.48237,-90.843081,28,78.43654338680605,28005
22065,22,32.397655,-91.197847,28,34.228192227370556,28149
22067,22,32.785896,-91.8883,05,43.78750521045756,05003
22069,22,31.757091,-93.097411,48,85.08218044372605,48403
22071,22,29.975765,-90.05295,28,76.8244129125071,28045
22073,22,32.516411,-92.131922,05,77.46583698339838,05003
22075,22,29.725872,-89.903288,28,87.09175019631381,28045
22077,22,30.664814,-91.4947,28,56.25647370639109,28157
22079,22,31.286365,-92.455373,28,108.39087901869179,28001
22081,22,32.054844,-93.305191,48,86.59732316892766,48419
22083,22,32.440206,-91.718715,28,82.39538887138836,28055
22085,22,31.578134,-93.564477,48,37.912492936773994,48403
22087,22,29.930597,-89.937239,28,71.52072257063246,28045
22089,22,29.938265,-90.376212,28,105.53878779452118,28045
22091,22,30.786666,-90.693517,28,45.83625954475602,28005
22093,22,30.020844,-90.736618,28,126.47915606410406,28109
22095,22,30.072182,-90.511201,28,105.44456304236707,28109
22097,22,30.510054,-92.112737,28,107.29187211951613,28157
22099,22,30.231079,-91.83735,28,114.22512064919269,28157
22101,22,29.738031,-91.339006,28,154.28735094853866,28157
22103,22,30.386943,-89.961836,28,42.38861933037268,28109
22105,22,30.561076,-90.449002,28,72.5892570016431,28147
22107,22,31.960595,-91.298951,28,33.014807160941125,28021
22109,22,29.596256,-90.725647,28,154.19896575260182,28045
22111,22,32.788831,-92.398543,05,52.202032851229866,05139
22113,22,29.998731,-92.161801,28,152.76043261519223,28157
22115,22,31.09456,-93.24714,48,63.39618170974844,48403
22117,22,30.839568,-90.004103,28,36.419087607357284,28147
22119,22,32.699031,-93.338052,05,62.81425104064326,05027
22121,22,30.436753,-91.266575,28,76.35802790074692,28157
22123,22,32.827035,-91.427421,28,38.81110381308324,28055
22125,22,30.888343,-91.442588,28,32.18556868235189,28157
22127,22,31.930579,-92.67791,48,128.94640530762592,48403
23001,23,44.117226,-70.202081,33,84.66714083137353,33003
23003,23,46.701279,-68.088411,33,349.7797004188093,33007
23005,23,43.746359,-70.305033,33,69.81081131105798,33003
23007,23,44.707406,-70.225872,33,91.84036327768449,33007
23009,23,44.471045,-68.468176,33,227.7728961813971,33003
23011,23,44.395615,-69.748924,33,129.18880991169274,33007
23013,23,44.132937,-69.161632,33,164.68219630536186,33003
23015,23,44.034295,-69.553445,33,131.8549230766485,33003
23017,23,44.279251,-70.614092,33,66.44005799391361,33007
23019,23,44.944506,-68.797457,33,207.47782744216445,33007
23021,23,45.242664,-69.256031,33,183.26336815587482,33007
23023,23,43.956844,-69.871506,33,105.34301555581165,33003
23025,23,44.820189,-69.685098,33,136.19575221750216,33007
23027,23,44.490051,-69.086158,33,180.66569479768404,33007
23029,23,44.861852,-67.46595,33,310.02617087468155,33007
23031,23,43.422532,-70.64015,33,32.1013590152275,33017
24001,24,39.628458,-78.820665,54,19.73587892000311,54057
24003,24,39.071038,-76.604417,11,39.66103444782509,11001
24005,24,39.368834,-76.620325,11,61.26843984407,11001
24009,24,38.551108,-76.54407,51,51.137708747136216,51193
24011,24,38.873476,-75.830203,10,36.659589486940355,10001
24013,24,39.526206,-76.993056,42,38.759580690013046,42001
24015,24,39.614177,-75.936285,10,26.755659725498784,10003
24017,24,38.58147,-76.951519,51,29.133159780929315,51510
24019,24,38.571271,-76.011658,10,59.94618087699794,10005
24021,24,39.427679,-77.400605,54,40.457715823168876,54037
24023,24,39.51324,-79.305826,54,31.236060432412213,54077
24025,24,39.520613,-76.309261,42,60.3267529799348,42133
24027,24,39.217658,-76.854298,11,36.866532173033455,11001
24029,24,39.244676,-76.05767,10,44.913293332264885,10001
24031,24,39.087069,-77.124126,11,21.851933472912528,11001
24033,24,38.909313,-76.888689,11,10.842321749300604,11001
24035,24,39.021381,-76.149985,10,52.34150106938973,10001
24037,24,38.307223,-76.577954,51,29.11008615269085,51193
24039,24,38.13306,-75.742151,51,39.506648241017494,51001
24041,24,38.7685,-76.098027,10,61.33201343518178,10001
24043,24,39.618688,-77.73148,54,27.827508564272637,54003
24045,24,38.372255,-75.593756,10,39.461866989964015,10005
24047,24,38.30361,-75.234513,10,40.71260965505747,10005
24510,24,39.314378,-76.618104,11,56.451632015205554,11001
25001,25,41.692343,-70.328659,44,79.40264158808667,44001
25003,25,42.456888,-73.218336,36,43.04359946364625,36021
25005,25,41.794278,-71.109451,44,17.141961954082475,44001
25007,25,41.419712,-70.60331,44,57.077901355300845,44005
25009,25,42.625306,-70.991432,33,35.94717692696944,33015
25011,25,42.578152,-72.559152,50,42.04565197100069,50025
25013,25,42.125554,-72.574333,09,35.62469027345458,09013
25015,25,42.312741,-72.572165,09,54.83449206003391,09013
25017,25,42.447845,-71.254598,33,53.06265784570753,33011
25019,25,41.267216,-70.089225,44,103.05212941121844,44005
25021,25,42.202442,-71.146359,44,45.83791629288695,44007
25023,25,42.023677,-70.855576,44,49.58967844161294,44001
25025,25,42.336102,-71.077148,44,61.482644682400135,44007
25027,25,42.303377,-71.802715,44,57.532760957772446,44007
26001,26,44.668106,-83.46556,55,306.6090945875386,55029
26003,26,46.384467,-86.711752,55,132.04650042965594,55037
26005,26,42.608445,-85.871027,18,107.71361883564735,18141
26007,26,45.050588,-83.502895,55,301.80450416995643,55029
26009,26,44.978317,-85.198554,55,168.34044540720777,55029
26011,26,44.044452,-83.884489,39,266.90361526056734,39095
26013,26,46.766517,-88.450012,55,102.72815388881904,55037
26015,26,42.618511,-85.349392,18,110.02806132989603,18087
26017,26,43.629992,-83.929196,39,221.39368129208955,39095
26019,26,44.651834,-86.011382,55,108.54465604027284,55029
26021,26,41.985704,-86.406377,18,37.462087841923946,18141
26023,26,41.929177,-85.030705,18,31.0858599430287,18151
26025,26,42.289631,-85.106049,18,71.55650211272564,18151
26027,26,41.892277,-86.040504,18,28.55542300788078,18141
26029,26,45.244536,-85.11101,55,178.4754675017625,55029
26031,26,45.511041,-84.52108,55,230.21410876583914,55029
26033,26,46.365585,-84.396326,55,279.6764148171831,55029
26035,26,43.944384,-84.825685,55,226.64830291108655,55029
26037,26,42.886259,-84.55428,18,142.5083897692776,18151
26039,26,44.657052,-84.668957,55,212.40060089490052,55029
26041,26,45.801912,-87.065752,55,88.96774176409546,55075
26043,26,45.832994,-88.014029,55,17.985513883665046,55037
26045,26,42.645094,-84.739621,18,112.88747545978693,18151
26047,26,45.432042,-84.910442,55,198.60807712458129,55029
26049,26,43.002399,-83.693809,39,150.28433984812114,39095
26051,26,43.968003,-84.439806,55,252.8592894629671,55029
26053,26,46.446365,-89.992958,55,18.97034810900666,55051
26055,26,44.713441,-85.613028,55,137.72618424227454,55029
26057,26,43.34413,-84.631259,18,190.9325040404918,18151
26059,26,41.916883,-84.605231,39,42.826556878027326,39171
26061,26,47.127331,-88.54177,55,143.44542074022462,55037
