state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44,controls_source,education_source,income_interpolated,poverty_interpolated,education_interpolated
Hawaii,HI,2023,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,46,1434950.0,3345.0,233.10916756681416,30882.0,2152.1307362625876,2.8666666666666667,65888.0,67833.08600615463,14.176640563363245,11.124805349089115,96716.0,99571.16236903914,0.102,0.2147965813483818,0.019617909693926752,0.10069675944073313,0.3699971802044498,0.5013851241894093,0.11408178372636911,0.2644140678388247,historical_demographic_mix,acs1,False,False,False
Hawaii,HI,2024,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,48,1434952.0,3148.0,219.38016045136007,28154.0,1962.0168479503145,2.766666666666666,69520.0,69520.0,14.17664195713906,11.149369759939274,101581.0,101581.0,0.1,0.21280838864125753,0.019681968487275835,0.10226975699549008,0.377574922394315,0.5009418136204782,0.11428583282739087,0.26387792103978436,historical_demographic_mix,acs1,False,False,False
Idaho,ID,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1011882.0,2776.0,274.34028868978794,38069.0,3762.197568491188,5.583333333333333,16143.0,38757.79963900759,13.827322521240633,10.565087295533836,26197.0,62896.49242043498,0.1325,0.9224860210973216,0.0031989896055073614,0.05285695367641682,0.177,0.49769439519627784,0.14595773024917924,0.29822943781982486,historical_demographic_mix,stat_abstract_229_anchor,True,True,False
Idaho,ID,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1038915.0,3016.0,290.302864045663,40578.0,3905.8055760095867,6.341666666666666,16517.0,38051.549220318244,13.853687457302645,10.546697077843854,27127.0,62494.664630354964,0.13,0.9204814638348662,0.0033573487725174823,0.054913058334897465,0.1858,0.4976239634618809,0.14873209069076873,0.29966744151350205,historical_demographic_mix,interpolated,True,True,True
Idaho,ID,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1066490.0,3003.0,281.5778863374246,39636.0,3716.4905437463076,6.558333333333334,17619.0,39392.15773712657,13.87988344038451,10.581322033269586,28057.0,62729.19970659857,0.1275,0.917505086779998,0.0033896239064595073,0.05786927209819126,0.1946,0.49820439010211065,0.15248431771512155,0.2943871953792347,historical_demographic_mix,interpolated,True,True,True
Idaho,ID,1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1101204.0,3097.0,281.23762717897864,39161.0,3556.198488200188,6.091666666666666,18660.0,40516.406229451466,13.911914684645009,10.609462263152205,28987.0,62939.39267808734,0.125,0.9149276609965092,0.0036768845736121552,0.060267670658660885,0.2034,0.4985679311008678,0.15623989742136787,0.2910141990039993,historical_demographic_mix,interpolated,False,False,True
Idaho,ID,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1135459.0,3238.0,285.17101894476156,42954.0,3782.96354161621,5.5,19329.0,40907.214461123294,13.942547532434205,10.619061719168032,30495.0,64538.54337999663,0.1255,0.912674962283975,0.003640818382698098,0.06285651881750023,0.2122,0.4985930799791098,0.15989480905959616,0.2869667685050715,historical_demographic_mix,interpolated,True,True,True
Idaho,ID,1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1165000.0,3745.0,321.45922746781116,47444.0,4072.4463519313304,5.4750000000000005,20206.0,41596.31514163841,13.968231644981937,10.635766864000063,32003.0,65881.76153013234,0.126,0.9100841201716738,0.0038257510729613736,0.06518712446351932,0.221,0.4987442060085837,0.16311845493562233,0.28457768240343345,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1187706.0,3177.0,267.49043955322276,44532.0,3749.412733454239,5.3999999999999995,20999.0,41995.52336078203,13.987534273530324,10.645318304936698,33279.0,66554.07504754822,0.11900000000000001,0.9079384965639645,0.0037324051575053085,0.06751249888440405,0.203,0.49878084307059156,0.16446746922218125,0.28213968776784826,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1210638.0,3107.0,256.6415394197109,44388.0,3666.496508452568,5.25,21465.0,41946.931303535275,14.006658051340777,10.64416055793326,33612.0,65684.61472044853,0.13,0.9051186234035278,0.003661705646113867,0.06995237222026733,0.19399999999999998,0.49895427039296636,0.16628670172256282,0.27887774875726684,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1230923.0,3468.0,281.7398001337208,42185.0,3427.103076309403,5.2250000000000005,22756.0,43792.33462910895,14.02327485243848,10.687214072580936,35863.0,69015.8418352845,0.126,0.9026194164866527,0.00380608697700831,0.0720053163357903,0.203,0.49896297331352163,0.16745889060485505,0.2748124781160154,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1251700.0,3066.0,244.9468722537349,36363.0,2905.0890788527604,4.983333333333333,23658.0,44551.10291345673,14.040013185316115,10.704392189347994,36656.0,69028.0340010005,0.121,0.9003059838619477,0.003885116241911001,0.07432132300071902,0.20800000000000002,0.4989246624590557,0.16742989534233443,0.2723615882399936,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1299430.0,3267.0,251.41792939981374,37961.0,2921.3578261237617,4.625,25139.0,45798.140900159706,14.077436264740935,10.731998777578841,37929.0,69098.91746696994,0.11199999999999999,0.8827547463118445,0.003841684430865841,0.07929476770584025,0.2,0.5013321225460394,0.15874344905073762,0.2789392271996183,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1319962.0,3211.0,243.26457882878444,38181.0,2892.583271336599,5.075,25803.0,45720.049674747,14.093113506269386,10.730292204407435,38459.0,68145.07578347847,0.115,0.8782805868653795,0.004199363315004523,0.08262889386209603,0.212,0.5014682240852388,0.1594083769078201,0.2743669893527238,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1340372.0,3419.0,255.0784409104338,39128.0,2919.189598111569,5.641666666666667,26272.0,45819.93088213491,14.108457745340328,10.732474447541374,38242.0,66696.3229595997,0.11699999999999999,0.8743871104439663,0.0044584637697594395,0.08567621525964433,0.209,0.5011190923116866,0.15833216450358556,0.2704211965036572,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1363380.0,3362.0,246.59302615558394,40042.0,2936.965482844108,5.591666666666666,26739.0,45586.822165760874,14.125477468593898,10.727373966144553,39859.0,67954.86535416667,0.11699999999999999,0.8704682480306297,0.004704484443075298,0.08852557614164797,0.225,0.5013297833325998,0.15798383429418064,0.26680822661326997,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1391802.0,3452.0,248.02378499240552,38799.0,2787.681006350041,4.8999999999999995,28299.0,46992.86824385725,14.146109868379927,10.757751129686195,40509.0,67268.59958621906,0.115,0.8666268621542432,0.004970534601904581,0.09146990735751206,0.23800000000000002,0.5019507085059512,0.1566781769245913,0.2650650020620749,historical_demographic_mix,cps_state_table,False,False,False
Idaho,ID,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1428241.0,3670.0,256.9594347172501,38556.0,2699.544404620789,4.0249999999999995,29214.0,46932.630117787645,14.171954175149036,10.756468450639945,41269.0,66299.12755291909,0.134,0.8621780217764369,0.00520780456519593,0.09476341877876353,0.23302825099682908,0.5014965961626924,0.1546972814812066,0.26240599450652935,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1468669.0,3666.0,249.6137659336447,35135.0,2392.30214568429,3.391666666666667,31244.0,48627.04189523298,14.199867106417678,10.7919350727431,42846.0,66683.97890933146,0.128,0.8570501590215358,0.00542327781140611,0.09906588891029905,0.23321943031082362,0.5015187220537779,0.15189807914513073,0.26096213646505784,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1505105.0,3841.0,255.19814232229646,34124.0,2267.217237335601,2.9499999999999997,32459.0,49108.3446210608,14.22437322117334,10.801784250891583,46136.0,69800.7513305173,0.121,0.8518960471196362,0.005614226249995848,0.10313034638779355,0.24464054132038798,0.5016115154756645,0.14909458144116192,0.2599685736211095,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1534320.0,3680.0,239.84566452891184,31940.0,2081.7039470253926,5.016666666666667,32690.0,47640.37443318,14.243597844108718,10.771435883076888,47561.0,69312.44565360887,0.125,0.8475624380833203,0.005731529276813181,0.1067938891495907,0.23995633688573983,0.5015433547108817,0.1468500703894885,0.2585940351426039,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1554439.0,3805.0,244.78284448601713,31220.0,2008.4416307105005,9.025,31200.0,45615.072379111814,14.256625266797524,10.727993475517586,44644.0,65270.49010554705,0.14400000000000002,0.8435281152878948,0.005912100764327194,0.10989044922316026,0.23891753914478123,0.5011718053908838,0.14435690303704424,0.257115267951975,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1570819.0,3464.0,220.52190608847994,31436.0,2001.2490299646236,9.125,31948.0,45956.55353748728,14.26710769736023,10.735451740845603,43259.0,62227.19886935527,0.158,0.8400924307230967,0.005728872000249469,0.11270260586671622,0.24389646386166028,0.5008683676787758,0.1424816669095593,0.25500417160141764,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1584272.0,3202.0,202.1117585869093,32875.0,2075.0855913630994,8.441666666666666,33447.0,46648.24220066423,14.27563555378652,10.750390524979583,43345.0,60452.89736561698,0.165,0.8357632587215165,0.006094978826376285,0.11454174228675136,0.2524838250906396,0.5004972020568663,0.14279466626335954,0.25333610606977214,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1595910.0,3348.0,209.7862661428276,31825.0,1994.1600716832402,7.5249999999999995,34812.0,47565.86470506887,14.282954664424416,10.769870654915424,45296.0,61890.82522350912,0.16,0.8317723669273797,0.006190136141760865,0.11652862563108712,0.25463720865019857,0.5002877026335568,0.1431259687706757,0.2515945473322375,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1612053.0,3471.0,215.3155014134151,30230.0,1875.2485185040441,6.8999999999999995,35699.0,48073.09175326365,14.293019079920137,10.780477876549346,46621.0,62780.907325944834,0.156,0.8273968845612386,0.006482415505908239,0.11895547493546309,0.26235162709893667,0.5002486346713482,0.14341927341845184,0.2504106332864068,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1632248.0,3439.0,210.69102244266804,30440.0,1864.912684837108,4.408333333333333,37107.0,49174.73700652683,14.305468763745633,10.803135295129625,47572.0,63043.10746960128,0.14800000000000002,0.8237336118416403,0.006770359826557896,0.12055944584321478,0.2502140752951847,0.50024921943741,0.14348885276188758,0.24950460781756895,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1652495.0,3593.0,217.4287970614132,28912.0,1749.5968217755574,3.908333333333333,38813.0,51373.320841864384,14.317796824984793,10.846874266921118,48311.0,63944.97985704044,0.147,0.8194610263679636,0.0070786277741908725,0.12241607542841479,0.25977174098624556,0.5000342659688433,0.1430057146017513,0.2487817546340214,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1684036.0,3876.0,230.16135046994242,29357.0,1743.2525195423377,3.7083333333333335,39653.0,51828.30277580541,14.336703851228119,10.855691664666603,51647.0,67505.01484029007,0.138,0.8149170375459683,0.007415032647002846,0.12438151592163776,0.2762987864044184,0.49985121616788236,0.14322609308977174,0.24871353543971958,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1719745.0,4111.0,239.04706802461993,28557.0,1660.5368819214477,3.1833333333333336,41197.0,52722.62830262061,14.357686581984703,10.8728000219288,52280.0,66906.30404303725,0.126,0.8114275964788505,0.007684645925270104,0.12602888486173172,0.26772909943262563,0.4997965286519937,0.14253427310581432,0.24949910311213172,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1752074.0,4196.0,239.48760155107604,25822.0,1473.7961981057879,2.875,43254.0,54037.14663310759,14.376310787029421,10.89742698966434,55524.0,69366.03619680644,0.11699999999999999,0.8083603448811821,0.007874843512000474,0.127510519667327,0.2765139493262059,0.49989459137910086,0.14215751382605035,0.2507142635102484,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1789060.0,4162.0,232.63613294132114,22244.0,1243.334488502342,2.8833333333333333,45880.0,56296.993752263406,14.397200900218008,10.938396415761854,60830.0,74641.37162053582,0.11,0.8051082240549265,0.008047543157459336,0.12916160227563042,0.28749433175319833,0.49985345984080765,0.14216109685032666,0.2514358170692189,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1849328.0,4432.0,239.6546204891723,20313.0,1098.3989860100535,5.55,49607.0,60116.976168516,14.430332887822457,11.004047546003791,62603.0,75866.3708564841,0.10099999999999999,0.8136340410345975,0.007627276733453552,0.13057155911463894,0.2866798097340188,0.5024448271480441,0.14189622123752646,0.2575452237599457,historical_demographic_mix,acs5,False,False,False
Idaho,ID,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1904855.0,4585.0,240.70073575154015,18371.0,964.4303634659856,3.5500000000000003,55408.0,64144.25530179621,14.459916448160444,11.068889815009628,66318.0,76774.44995496176,0.10800000000000001,0.8104137442987577,0.007760199238994398,0.13293974112370122,0.3071520699510006,0.5026574298841693,0.14237986443012776,0.2595976161877483,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1942951.0,4823.0,248.23065532790068,18250.0,939.2928591611419,2.858333333333333,56984.0,61087.363652803055,14.479718509307663,11.020060309577607,72634.0,77864.30527091284,0.105,0.8056430621010452,0.00811294970578085,0.13591170905298003,0.3227426186046003,0.5029010455696372,0.14288337339061533,0.26082870998750707,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1970497.0,4738.0,240.4469532305809,16139.0,819.0319498075867,3.1833333333333336,59192.0,60939.41274399443,14.493796353159807,11.017635415866986,74859.0,77068.91976285104,0.10099999999999999,0.8008479434555548,0.008514439999147694,0.1392856454344277,0.3214258361772653,0.5029719114291251,0.14374097595176757,0.2611056038134626,historical_demographic_mix,acs1,False,False,False
Idaho,ID,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000872.0,4616.0,230.699415055036,14737.0,736.5288734111926,3.5666666666666664,61836.0,61836.0,14.509093643503837,11.032240998116224,80852.0,80852.0,0.10400000000000001,0.7955564970156658,0.009050673479818087,0.14298075707714605,0.33026560441872777,0.5031422063839323,0.144051889995049,0.2614783332892024,historical_demographic_mix,acs1,False,False,False
Illinois,IL,1990,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11446979.0,110575.0,965.9753896639454,567841.0,4960.618867213786,6.316666666666666,21024.0,50476.613988137,16.25323641035713,10.829265418660645,32282.5,77507.19611263475,0.12275000000000001,0.7478868442057944,0.14664873588044497,0.07944716243473496,0.21,0.4857601293756195,0.14686276614991606,0.3242982275061394,historical_demographic_mix,stat_abstract_229_anchor,True,True,False
Illinois,IL,1991,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11535973.0,119955.0,1039.8342645219436,587868.0,5095.955061614655,7.266666666666667,21276.0,49015.2425507956,16.260980798004823,10.799886601184973,32719.0,75377.40745532437,0.1265,0.7446008238750212,0.14711251491313304,0.08142148044209188,0.2172,0.4859292753199058,0.14307748466470926,0.32602330119878054,historical_demographic_mix,interpolated,True,True,True
Illinois,IL,1992,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,11635197.0,113664.0,976.8979416506656,556900.0,4786.339242902377,7.891666666666667,22714.0,50783.442354338666,16.26954528624687,10.835325642530549,33155.5,74128.30954386175,0.13025,0.7408173664786252,0.14769668274632566,0.08373016804098804,0.22440000000000002,0.4861675311556822,0.14069276179853252,0.32347780617723965,historical_demographic_mix,interpolated,True,True,True
