state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
Montana,MT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1087156.0,5077.0,466.9982964726313,22917.0,2107.977144034526,5.825,53487.0,64819.01151703217,13.89907567006559,11.07935422691916,57730.0,69960.95378088634,0.124,0.8566209541679314,0.0053999613697193,0.04232407126367,0.3314277625332114,0.5069580493547824,0.126864600866422,0.2533668129098719,54,4.997330130106415,279,25.81953900554981,598,55.34080403340068,4146,383.68390221150366,2919,270.13345647741903,17322,1603.032453957469,2676,247.64547089194014,0.63,17.490655455372455,27.76294516725786,3.053923968,2.961380818,6.015304786,189.0,300.0,,
Montana,MT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1106416.0,5197.0,469.7148269728565,22449.0,2028.9836734103628,3.3833333333333333,58973.0,68271.35373795893,13.9166365205441,11.131245539393392,63357.0,73346.585026637,0.12,0.8547999949390974,0.0055136725704504,0.044083172318309,0.3479846313960859,0.5068801162561613,0.1277715219399162,0.2569185248915069,36,3.2543049482610713,289,26.124836945762485,720,65.08609896522142,4152,375.3298373661102,2736,247.32717606784138,16674,1507.2855752029195,3039,274.7175760490387,0.68286,21.599209053231657,31.630640872933387,2.7112,1.44597,4.15717,239.0,350.0,,
Montana,MT,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1121533.0,4816.0,429.41224199377103,21841.0,1947.423749457216,2.6583333333333337,61610.0,66046.47751384943,13.930207057386893,11.098113977928032,67915.0,72805.49456830196,0.118,0.8530944349631716,0.0054656691278367,0.0458713388795066,0.3459751119757384,0.5067093249680286,0.1277636920225114,0.2596812212869677,52,4.6310026031578095,269,23.95653269710482,652,58.06564802420946,3843,342.2489039218358,2281,203.14071034236466,17020,1515.7627751104983,2540,226.20666561578528,0.67173,19.695302091177663,29.32015560179842,3.47564,1.60414,5.07978,221.0,329.0,,
Montana,MT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1130612.0,5076.0,448.9603860564013,20855.0,1844.5762118215623,2.733333333333333,65075.0,66996.08535470058,13.938269637000364,11.112389469124366,70939.0,73033.19706457327,0.118,0.8510795525863121,0.0056474752099792,0.0476062094825254,0.3462169140975943,0.5068151563419847,0.1281611806573311,0.2607119937912246,36,3.182174167463683,274,24.21988116347359,657,58.07467855621222,4109,363.20982372522985,1954,172.7213423117788,16723,1478.208294513755,2178,192.52153713155286,0.66452,18.20910773604219,27.402055330937277,2.65181,1.76787,4.41969,206.0,310.0,,
Montana,MT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1137557.0,4816.0,423.3634006911302,18392.0,1616.7981033038343,3.0,67615.0,67615.0,13.944393538441894,11.12158513090746,75520.0,75520.0,0.104,0.849024782080717,0.0058431297719992,0.0492036372493587,0.3633522405626632,0.5066859649693598,0.1283580409643406,0.2609394908519186,31,2.7259145663201827,217,19.081401964241277,673,59.17872590753171,3895,342.49797534893906,1902,167.24804855293507,14625,1286.0161462075055,1865,163.99453761894,,,,,,,,,,
Nebraska,NE,1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1580664.0,5209.0,329.5450519528502,61290.0,3877.484398961449,2.375,18486.0,44383.11863511704,14.273355569886078,10.70061446520103,26203.0,62910.89784680146,0.11,0.9252453399330914,0.0360778761330681,0.0235344133857669,0.1889999999999999,0.4875545973084729,0.1407066903529149,0.3080268798429014,43,2.7243036394795945,807,51.12821016418682,473,29.96734003427554,3886,246.2010219306443,11424,723.7777855212765,47054,2981.148452373787,2812,178.156786842247,0.563636364,7.856131425476041,13.938297690360718,1.457185668,1.140406175,2.597591842,124.0,220.0,0.523,0.038
Nebraska,NE,1991,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1590805.0,5330.0,335.05049330370474,64031.0,4025.069068804788,2.625,19014.0,43804.09014198287,14.2797507353834,10.68748247424174,27148.0,62543.04402937577,0.109,0.9230301639735856,0.0361823102140111,0.025383375083684,0.1937999999999999,0.4879070659194559,0.140043562850255,0.3085588742806315,52,3.264281230382925,861,54.04896421845575,447,28.060263653483993,3970,249.2153170119272,11574,726.5536723163842,49071,3080.4143126177023,3386,212.5549278091651,0.628272251,7.539237963983552,11.999953759340487,1.947636474,1.507847593,3.455484067,120.0,191.0,0.526,0.038
Nebraska,NE,1992,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1602406.0,5598.0,349.3496654405937,63846.0,3984.383483336932,2.8166666666666664,19974.0,44657.41294292333,14.28701680771016,10.706775595882036,28093.0,62809.6876842668,0.108,0.919835547295754,0.0363366088244801,0.0276109799888417,0.1985999999999999,0.4881178677563613,0.1406647254191509,0.3057202731392668,68,4.2341220423412205,911,56.72478206724782,504,31.38231631382316,4115,256.2266500622665,11477,714.6326276463262,49144,3060.0249066002493,3225,200.80946450809463,0.579787234,6.7914439768801795,11.713683189481412,2.367659368,1.37075016,3.738409529,109.0,188.0,0.471,0.047
Nebraska,NE,1993,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1612149.0,6071.0,376.57809544899385,62725.0,3890.7694015875695,2.766666666666667,20460.0,44424.74123550788,14.293078629538943,10.701551828256488,29038.0,63050.12883659227,0.107,0.9163179085804104,0.0362944119929361,0.0302236331753454,0.2033999999999999,0.4881645555094473,0.1416401337593485,0.3026078854994172,63,3.9203484754200373,1003,62.41443683883012,447,27.815805849408836,4558,283.6341008089608,10662,663.4723086496577,46811,2912.943372744244,5252,326.8201617921593,0.614035088,6.4884970688060015,10.566980940626914,2.286422777,1.421289834,3.707712611,105.0,171.0,0.465,0.038
Nebraska,NE,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1621551.0,6322.0,389.87364566393535,65746.0,4054.5132407183,2.6333333333333333,21592.0,45696.54791476922,14.29889365659382,10.729778036059122,30607.0,64775.57623320403,0.1025,0.9129049903456627,0.0367845352998456,0.0326668726423035,0.2082,0.4883491176040717,0.1428854226601568,0.2995089269471019,51,3.142329020332717,1223,75.35428219346889,500,30.807147258163894,4548,280.2218114602588,10963,675.4775107825016,48547,2991.1891558841653,6236,384.2267406038201,0.579787234,6.68082019877953,11.522882544683961,2.083925567,1.041962783,3.12588835,109.0,188.0,0.419,0.047
Nebraska,NE,1995,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1635142.0,6253.0,382.41327052940966,68140.0,4167.222173976327,2.6333333333333333,22561.0,46444.346526304274,14.30724020869514,10.746010025883136,32176.0,66237.90141529038,0.098,0.9087730606883072,0.0369955636880466,0.0355394210411083,0.2129999999999999,0.4884841805788121,0.1444895917296479,0.2974903708668727,48,2.9321930360415394,1067,65.18020769700672,317,19.364691508857668,4821,294.5021380574221,10344,631.8875992669517,52044,3179.230299328039,5752,351.37446548564446,0.598930481,6.8092391647981785,11.368997534082673,2.735855022,1.337529122,4.073384143,112.0,187.0,0.451,0.047
Nebraska,NE,1996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1647657.0,7182.0,435.89169347746525,66110.0,4012.3642238645534,2.7,24321.0,48639.13156138767,14.314864836721316,10.792183662068396,33562.0,67120.04167029698,0.094,0.904870370471524,0.037334226723159,0.0384194040385832,0.2178,0.4888402137095281,0.1458416405841749,0.2954103918473323,48,2.9055690072639226,1052,63.680387409200975,447,27.058111380145277,5635,341.10169491525426,10152,614.5278450363196,50315,3045.7021791767556,5643,341.5859564164649,0.608465608,6.9355998793326235,11.398507627772748,1.990215618,0.844333898,2.834549516,115.0,189.0,0.504,0.038
Nebraska,NE,1997,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1656042.0,7265.0,438.6966031054768,63717.0,3847.547344813718,2.408333333333333,24880.0,48620.52880652027,14.319940975924563,10.791801124127716,35337.0,69055.61199501636,0.096,0.901377501295257,0.0379205358318206,0.0409053635113119,0.2225999999999999,0.4889996751290124,0.1477220988356575,0.2909026461889251,50,3.017501508750754,1097,66.20398310199155,406,24.502112251056126,5712,344.7193723596862,9813,592.214846107423,48363,2918.7085093542546,5541,334.39951719975863,0.5625,5.9231795915231755,10.530097051596757,2.153883488,1.495752422,3.64963591,99.0,176.0,0.438,0.029
Nebraska,NE,1998,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1660772.0,7507.0,452.0186997372306,65752.0,3959.1226248997455,2.5166666666666666,26387.0,50779.9408445376,14.322793112466693,10.835256690321748,37233.0,71652.31126936252,0.103,0.898240697699624,0.0383147114715325,0.0433912662304036,0.2274,0.4890406389317739,0.1498218900607669,0.2855918813660153,51,3.0667468430547205,1290,77.57065544197233,417,25.07516536380036,5749,345.70054119061933,10544,634.0348767288034,49420,2971.737823211064,5788,348.0457005411906,0.568627451,6.885550399439089,12.10907139211702,2.018178565,1.246522055,3.26470062,116.0,204.0,0.42,0.047
Nebraska,NE,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1666028.0,7167.0,430.18484683330655,61277.0,3678.029420874079,2.766666666666667,27467.0,51723.94723661831,14.325952908290382,10.853676149320457,38668.0,72816.89269834917,0.0969999999999999,0.8944621578989068,0.0386404070039639,0.0462165101666958,0.2322,0.488985179120639,0.1512069425003661,0.2805907223648102,60,3.6013800488347134,1264,75.86907302878463,414,24.849522336959524,5429,325.86487141872766,10158,609.713642267717,45679,2741.790654178681,5440,326.5251244276807,0.610169492,6.360516926277839,10.424180518066459,1.707916582,1.884597608,3.59251419,108.0,177.0,0.455,0.036
Nebraska,NE,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1713820.0,5606.0,327.1055303357412,64479.0,3762.2970907096433,2.833333333333333,28924.0,52693.64045491942,14.35423535512222,10.872250052767995,40429.0,73653.4085863621,0.089,0.8739733460923551,0.0400059516168559,0.0557263890023456,0.237,0.4929572533871701,0.1495302890618618,0.2836546428446395,63,3.681491389692876,1147,67.02651784091633,436,25.4782578715253,3960,231.40803020926649,10131,592.0188772853734,49118,2870.277683792614,5230,305.62222171577366,0.595854922,6.720182695471124,11.278219654138493,2.395891222,1.344036539,3.739927761,115.0,193.0,0.486,0.029
Nebraska,NE,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1719836.0,5214.0,303.16844164211005,68963.0,4009.8590795866585,3.158333333333333,30184.0,53482.69501153213,14.357739495406436,10.887113422831993,41091.0,72808.68740786068,0.093,0.8679949716135724,0.0405556111164087,0.060014443237611,0.24125,0.493435420586614,0.1510207950060354,0.2784963217423056,43,2.499943315238782,1128,65.57990836254294,431,25.057571369021282,3612,209.99523848005774,9760,567.4289943425701,52713,3064.63981339958,6490,377.31702595115576,0.572192513,6.218130869807668,10.867200679009661,1.220380825,1.33660757,2.556988395,107.0,187.0,0.4,0.021
Nebraska,NE,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1728292.0,5428.0,314.06729881293205,68178.0,3944.819509666191,3.658333333333333,30553.0,53286.24955244626,14.362644195551855,10.883433594740357,41130.0,71733.1667624166,0.1,0.8622096266140212,0.0409230616122738,0.0642217865962464,0.2455,0.4938337966038146,0.1518724845107192,0.2739236193883904,48,2.7784788291490212,1359,78.66568185028167,464,26.858628681773872,3557,205.89685823506395,10329,597.893913047505,51440,2977.603145238035,6409,370.98480866700163,0.52238806,6.068362120923701,11.616578917196799,1.560435974,1.329260274,2.889696248,105.0,201.0,0.419,0.021
Nebraska,NE,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1738643.0,5105.0,293.61979428784406,65189.0,3749.418368233157,3.9166666666666665,32268.0,55013.11109782609,14.368615481864682,10.91532681940259,41984.0,71577.73820289856,0.099,0.856630717174256,0.0414800508212439,0.0680875832473946,0.24975,0.4942250939382035,0.1524620062888126,0.269575180183626,56,3.2230679578123422,1165,67.05132447948891,504,29.007611620311085,3380,194.53517316795924,10133,583.2026360091512,48924,2815.8102994287688,6132,352.92594138045155,0.517045455,5.230495281920821,10.116122743055655,1.781817074,1.839295044,3.621112118,91.0,176.0,0.391,0.032
Nebraska,NE,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1749370.0,5393.0,308.28241023911465,61512.0,3516.237273990065,3.85,33496.0,55622.92359080683,14.37476628108414,10.926350690067212,42166.0,70020.18736953549,0.1,0.8516826057380658,0.0419699663307362,0.0712639407329495,0.254,0.4946843720882374,0.1523679953354636,0.2654772861087134,40,2.2887170825265604,1138,65.11400099788064,620,35.475114779161686,3595,205.69844779207463,9826,562.2233513226496,46399,2654.854597803747,5287,302.5111803829481,0.524096386,4.973394247245033,9.489464885547996,1.371970827,0.857481767,2.229452594,87.0,166.0,0.466,0.019
Nebraska,NE,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1761497.0,5052.0,286.8015103062906,60348.0,3425.949632613624,3.775,34401.0,55265.60582878116,14.381674573668024,10.919906037935602,43675.0,70164.3944819051,0.11,0.8470499807833904,0.0423338785135597,0.0746336780590599,0.25825,0.4950499489922492,0.1525611454348205,0.2613067180926223,44,2.5026121013808162,1040,59.152649669001114,581,33.045855247778505,3387,192.6442542585642,9408,535.1039693134254,45359,2579.9086887848284,5581,317.4335940410531,0.534759358,5.6856312148572306,10.632130371783022,1.59197674,0.909700994,2.501677735,100.0,187.0,0.371,0.044
Nebraska,NE,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1772693.0,5197.0,293.16977051299915,59411.0,3351.4545383774857,3.0416666666666665,35718.0,55590.21515855625,14.38801041721538,10.925762478394356,45369.0,70610.68569148718,0.113,0.8419207386727425,0.0429047782103274,0.0781189974801051,0.2625,0.4952950116009935,0.1511395374156721,0.2584389964872654,51,2.8840754361033087,1136,64.24136657673253,577,32.62963777709037,3433,194.13786219887567,9535,539.2090055538245,44710,2528.3727989839003,5166,292.13987652764104,0.51980198,5.937802368447989,11.423200746918987,1.753065461,1.35721197,3.110277431,105.0,202.0,0.351,0.044
Nebraska,NE,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1783440.0,5524.0,309.738482931862,55765.0,3126.8223209079083,2.958333333333333,38184.0,57769.895283606565,14.39405464149946,10.964223076130542,47072.0,71216.85812879553,0.111,0.8371422643879245,0.0433914233167362,0.0813467231866505,0.26675,0.495297851343471,0.1482533754990355,0.2570162158525098,71,4.0009669942763635,1115,62.83208730448091,550,30.99340629369014,3788,213.46004189181497,9035,509.13713793361893,41484,2337.69175761353,5246,295.6207443939972,0.491712707,5.015296654797131,10.199648253014391,2.423120856,1.577846139,4.000966994,89.0,181.0,0.426,0.032
Nebraska,NE,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1796378.0,5570.0,310.0683709107994,51350.0,2858.529774913743,3.2583333333333333,40291.0,58717.59945816015,14.401282973405074,10.980494781290616,49731.0,72474.86879585421,0.108,0.8316367713254115,0.0441154367287953,0.0850060510649763,0.2713636367584583,0.4957553477052157,0.1458857768242541,0.2555609120129505,69,3.86894482099682,1297,72.72494830192572,601,33.69907010752302,3603,202.02620565292088,8731,489.5616990162787,38394,2152.815470396404,4225,236.90278070596466,0.513089005,5.495023079096932,10.709687837831776,2.74751154,1.626078258,4.373589798,98.0,191.0,0.34,0.044
Nebraska,NE,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1812683.0,5199.0,286.8124211458926,49731.0,2743.502311214923,4.633333333333334,39422.0,57635.81356824827,14.410318626131534,10.961899416806888,47470.0,69402.16300757814,0.122,0.8262371302649167,0.0445919115476892,0.088747453360571,0.27354907520616,0.4959852329392398,0.1432638801158283,0.2550760392192126,41,2.2820642551370103,1220,67.905326616272,617,34.342284034622814,3321,184.8472046660978,8726,485.69006561769635,37496,2087.0312514784714,3509,195.31130417745777,0.547058824,5.17638100835902,9.462201843236919,1.725460336,0.946220184,2.67168052,93.0,170.0,0.415,0.032
Nebraska,NE,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1829591.0,5093.0,278.3682254667847,48827.0,2668.73853227306,4.641666666666667,41085.0,59099.94372379069,14.419603002570607,10.986985251173612,48415.0,69644.00086131986,0.126,0.8207075315513,0.0449116323187596,0.0925918235990283,0.2862858932824712,0.496317330293947,0.1410298580369075,0.2552008147770127,54,2.950592331410531,1020,55.73341070442113,674,36.82776354390181,3345,182.77280275126344,8318,454.5005002346814,36896,2016.01953073561,3613,197.41648321085643,0.549222798,5.803954464144429,10.567577467734667,2.244925783,1.040331461,3.285257244,106.0,193.0,0.425,0.032
Nebraska,NE,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1840914.0,4672.0,253.78697755571417,50894.0,2764.604973399083,4.366666666666666,45607.0,63607.6892410588,14.425772745381565,11.060489642037044,50281.0,70126.47669721046,0.129,0.8156807960358733,0.0452260570724487,0.0952472888173511,0.2793442420107816,0.4963694529693802,0.1403225815198675,0.2550618594886918,68,3.691170611333848,993,53.90194730962516,699,37.94306260768176,2912,158.06895323829656,8725,473.60975858658566,38060,2065.9699039318566,4109,223.04441238192325,0.575129534,6.023962345351048,10.474096690565336,2.225067173,1.411018207,3.63608538,111.0,193.0,0.418,0.032
Nebraska,NE,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1853691.0,4802.0,259.05072636162123,51203.0,2762.2187300903984,3.9166666666666665,46385.0,63378.79565507927,14.43268934455084,11.056884631093393,50766.0,69364.83648217644,0.128,0.8103870606839721,0.0453655991479931,0.0980324235937046,0.2897171946826104,0.4965774497886119,0.1398969415966522,0.2548576223415127,52,2.8027056889535666,1128,60.79715417576199,710,38.26771229148139,2912,156.95151858139974,8745,471.3396394211334,38301,2064.35443447328,4157,224.05476055730725,0.495689655,6.197706848466067,12.503199902992414,2.479082739,0.970075855,3.449158594,115.0,232.0,0.416,0.026
Nebraska,NE,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1865813.0,4949.0,265.2463028181281,49197.0,2636.759418012416,3.716666666666667,45911.0,61824.80505011589,14.43920744100536,11.032059939131363,51502.0,69353.77381653784,0.129,0.8048648622684438,0.0456988142592042,0.1010187966895111,0.2936057037149195,0.4970163010672574,0.1396470370356533,0.2550060549261053,56,2.9963043795804,1035,55.37812558688775,847,45.31910374115354,3011,161.10486583779615,8945,478.6061192026192,35791,1915.013036599323,4461,238.68774709478862,0.504545455,5.940543190424915,11.774049566607939,2.729438763,1.284441771,4.013880534,111.0,220.0,0.405,0.032
Nebraska,NE,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1879955.0,5201.0,276.65555824474524,47526.0,2528.0392349816884,3.233333333333333,48187.0,63858.11442944751,14.446758398349443,11.064418939203469,52803.0,69975.30487928522,0.123,0.7988426878674794,0.0462797885138516,0.1033618975771356,0.2953937328376477,0.4973315586046654,0.1401836378622419,0.2544065786285565,53,2.814687357274108,1044,55.44403020743715,878,46.62821697522013,3226,171.32417763332592,7936,421.4596012703268,35063,1862.10156241702,4527,240.41678615811108,0.529880478,7.068816791681969,13.340398606858454,2.072810939,1.275575962,3.348386901,133.0,251.0,0.365,0.035
