state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024
Connecticut,CT,1982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3139013.0,12597.0,401.3044864739331,158532.0,5050.377300125868,6.833333333333333,14852.0,48263.58948204419,14.959418977261835,10.784432714408231
Connecticut,CT,1983,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3162354.0,11767.0,372.0962295808755,144437.0,4567.388723716574,5.9750000000000005,15797.0,49762.24206359833,14.966827244944325,10.815011783946199
Connecticut,CT,1984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3180014.0,12422.0,390.6272110751714,133573.0,4200.390312747051,4.6499999999999995,17536.0,52928.26540089802,14.972396157262391,10.876692792746887
Connecticut,CT,1985,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3201131.0,12758.0,398.5466386723942,136572.0,4266.367105876017,4.45,18723.0,54585.230246282525,14.979014742825635,10.907518616829181
Connecticut,CT,1986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3223740.0,13578.0,421.187812912952,140411.0,4355.531153256776,3.733333333333333,20007.0,57216.37213857024,14.98605273419537,10.954595362611766
Connecticut,CT,1987,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3247291.0,13455.0,414.34537280459307,146958.0,4525.556841071527,3.1666666666666665,21590.0,59610.47456359102,14.993331668258033,10.99558658532288
Connecticut,CT,1988,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3271953.0,14759.0,451.0761615463303,150455.0,4598.323997930288,2.908333333333333,23717.0,62904.07456210809,15.000897612298429,11.049366219002394
Connecticut,CT,1989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3283403.0,16576.0,504.84208000053604,154119.0,4693.880099396876,3.6333333333333333,25633.0,64877.496990519736,15.004390942529168,11.080256108984063
Connecticut,CT,1990,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3289056.0,18201.0,553.3806660634541,158867.0,4830.170115680608,4.916666666666667,26392.0,63364.6687773455,15.006111151478054,11.056661710284725
Connecticut,CT,1991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3288640.0,17761.0,540.0712756641043,158770.0,4827.831565631994,6.491666666666667,26615.0,61315.12880660956,15.005984663418845,11.023781890929621
Connecticut,CT,1992,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3274997.0,16252.0,496.24472938448497,149535.0,4565.958381030578,7.3,28540.0,63809.08007364733,15.001827511020535,11.063650780109786
Connecticut,CT,1993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3272325.0,14949.0,456.8311521624533,137443.0,4200.163492318153,6.483333333333333,29390.0,63814.425459998856,15.001011299400474,11.063734548163833
Connecticut,CT,1994,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,23,3268346.0,14916.0,456.37762954105835,134030.0,4100.851011490216,5.566666666666666,30153.0,63814.74663180975,14.999794604510651,11.06373958105413
Connecticut,CT,1995,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,3265293.0,13293.0,407.0997610321646,134188.0,4109.524015149636,5.3,31733.0,65325.93627583944,14.998860056329399,11.087144422866883
Connecticut,CT,1996,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,3267030.0,13490.0,412.91325760706206,124924.0,3823.7787837883334,5.2250000000000005,33122.0,66240.0935642565,14.999391873277501,11.101041201562015
Connecticut,CT,1997,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,3268514.0,12781.0,391.0339683415766,117505.0,3595.0587943022424,4.683333333333334,35017.0,68430.26757306754,14.999846005336135,11.133570514110863
Connecticut,CT,1998,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,24,3272563.0,11993.0,366.4711725946911,111978.0,3421.721751422356,3.225,37638.0,72431.7055181228,15.001084027917786,11.190399404035198
Connecticut,CT,1999,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,29,3282031.0,11342.0,345.5786980683607,99894.0,3043.6641213931252,2.5,39479.0,74344.1115867934,15.00397299604765,11.21645975018829
Connecticut,CT,2000,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,29,3411777.0,11058.0,324.1126251803679,99033.0,2902.6809196497893,2.1583333333333337,42857.0,78076.73036151574,15.042743827896262,11.26544734471729
Connecticut,CT,2001,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,29,3432835.0,11492.0,334.76703657472615,95299.0,2776.1019681982966,2.9333333333333336,45032.0,79791.70162202872,15.04889700836604,11.287174788331708
Connecticut,CT,2002,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,30,3458749.0,10807.0,312.45401155157543,93426.0,2701.150040086748,4.3500000000000005,44656.0,77882.72051890289,15.056417520961439,11.262959391065325
Connecticut,CT,2003,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,30,3484336.0,11045.0,316.9900950998985,92981.0,2668.542873017987,5.458333333333333,44898.0,76545.76242934783,15.06378805317697,11.24564404265414
Connecticut,CT,2004,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,30,3496094.0,10113.0,289.26567763910236,93942.0,2687.055897238461,5.05,47098.0,78210.18794124134,15.067156903267945,11.267155198626158
Connecticut,CT,2005,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,30,3506956.0,9542.0,272.0878163284626,90270.0,2574.027162017431,4.858333333333333,49424.0,79400.22971662684,15.07025898270771,11.282256540387552
Connecticut,CT,2006,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,30,3517460.0,10505.0,298.65300529359257,90638.0,2576.802579133807,4.425,53224.0,82835.92618844834,15.073249696193159,11.324617137434634
Connecticut,CT,2007,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3527270.0,10547.0,299.0131177936478,86528.0,2453.1152988004887,4.533333333333333,57112.0,86406.72164878846,15.076034758598956,11.366820748627106
Connecticut,CT,2008,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3545579.0,10737.0,302.8278315050941,87210.0,2459.682889592927,5.641666666666667,60543.0,88231.60566864535,15.081212033243572,11.387720518720457
Connecticut,CT,2009,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3561807.0,10588.0,297.2648433786558,82625.0,2319.7494979374233,8.258333333333333,59586.0,87116.01611479989,15.085778558320555,11.374996027851425
Connecticut,CT,2010,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3579173.0,10083.0,281.71312199773524,78259.0,2186.5106827750433,9.491666666666667,61392.0,88311.153586247,15.09064232610439,11.388621693295057
Connecticut,CT,2011,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3588632.0,9889.0,275.5646162660312,77205.0,2151.3769035108644,9.008333333333333,62964.0,87815.34732330621,15.093281629347402,11.382991563018614
Connecticut,CT,2012,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,31,3595211.0,10183.0,283.2378961902375,77169.0,2146.438693028031,8.383333333333335,63556.0,86840.63245993787,15.09511324004359,11.371829907014277
Connecticut,CT,2013,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,40,3595792.0,9439.0,262.5012792731059,71274.0,1982.1502467328476,7.95,62000.0,83490.62126956908,15.095274830854013,11.332489584405648
Connecticut,CT,2014,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,41,3595697.0,8575.0,238.47949368370024,69326.0,1928.0267497511609,6.616666666666667,64484.0,85455.13625808814,15.09524841073434,11.355746795082394
Connecticut,CT,2015,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,41,3588561.0,7938.0,221.20287212618095,65610.0,1828.309453287822,5.608333333333333,66222.0,87652.17975394696,15.093261844453782,11.381131758881535
Connecticut,CT,2016,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3579830.0,8169.0,228.195193626513,64875.0,1812.2368939307173,4.875,67551.0,88292.27752776413,15.090825871215866,11.388407925550732
Connecticut,CT,2017,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3575324.0,8190.0,229.07014860751082,63646.0,1780.1463587635694,4.408333333333333,69147.0,88492.1615467463,15.089566359374281,11.390669256980196
Connecticut,CT,2018,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3574561.0,7485.0,209.39634265578346,59356.0,1660.511598487199,3.9,72159.0,90148.11263463288,15.089352929367253,11.40920929257906
Connecticut,CT,2019,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3566022.0,6583.0,184.60346010204086,51076.0,1432.2962673814127,3.5833333333333335,74176.0,91017.56339511531,15.086961246763646,11.418807771217972
Connecticut,CT,2020,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3579643.0,6459.0,180.4369877107857,55670.0,1555.1830168539154,8.008333333333333,76779.0,93045.76598549579,15.090773632734056,11.440846758461193
Connecticut,CT,2021,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3607765.0,6109.0,169.3292107440479,55018.0,1524.9884623859923,6.441666666666666,81692.0,94572.48960645279,15.09859902500571,11.457121905204474
Connecticut,CT,2022,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,43,3618707.0,5569.0,153.89474748853664,54671.0,1510.7882456358032,4.0,84777.0,90881.71115389731,15.101627337676714,11.41731406249578
Connecticut,CT,2023,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,47,3641369.0,5552.0,152.4701286796257,56993.0,1565.1531058785858,3.1999999999999997,89307.0,91943.44056507484,15.10787026780656,11.42892889051206
Connecticut,CT,2024,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,47,3674449.0,4998.0,136.02039380598288,50205.0,1366.3273051279255,3.3083333333333336,93235.0,93235.0,15.116913747415364,11.442878466658193
Delaware,DE,1979,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,594984.0,3127.0,525.5603512027214,34853.0,5857.804579618948,6.833333333333333,9549.0,41269.85708610793,13.296289793409901,10.627887659840411
Delaware,DE,1980,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,594919.0,2824.0,474.6864699227962,37482.0,6300.353493500796,7.55,10815.0,41181.213908557555,13.29618054080685,10.625737458257012
Delaware,DE,1981,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,595975.0,3044.0,510.75967951675824,36958.0,6201.266831662402,7.8500000000000005,11886.0,41003.84614002932,13.297953998858992,10.62142114958012
Delaware,DE,1982,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,599148.0,3370.0,562.4653674885003,35067.0,5852.810991608084,8.433333333333334,12720.0,41335.36616022099,13.303263925042836,10.629473736005373
Delaware,DE,1983,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,605458.0,2746.0,453.5409557723244,30378.0,5017.358759814884,7.7250000000000005,13431.0,42309.08863430963,13.313740475407629,10.652757203286177
Delaware,DE,1984,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,611565.0,2671.0,436.7483423675325,28021.0,4581.851479401208,6.1000000000000005,14643.0,44196.429645606164,13.323776524453804,10.696399287554403
Delaware,DE,1985,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,618280.0,2695.0,435.88665329624115,28164.0,4555.217700718122,5.066666666666666,15727.0,45850.66047552664,13.334696708266256,10.733144882717752
Delaware,DE,1986,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,627559.0,2703.0,430.71647446694254,27881.0,4442.769524459055,4.325,16492.0,47164.11302590595,13.349592969472488,10.761388565138141
Delaware,DE,1987,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,636947.0,2774.0,435.51504285285904,29032.0,4557.993051227182,3.0416666666666665,17490.0,48290.2825436409,13.364441728581005,10.784985629826675
Delaware,DE,1988,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,647622.0,2981.0,460.29937216462696,28693.0,4430.516566762711,3.0083333333333333,18912.0,50159.87933206511,13.381062471795996,10.822970769643325
Delaware,DE,1989,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,658273.0,3745.0,568.9128978402578,28998.0,4405.163207362295,3.275,20692.0,52371.75390035635,13.397375017879918,10.866122677267565
Delaware,DE,1990,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,669063.0,4365.0,652.4049304773989,31344.0,4684.760627922931,4.358333333333333,21462.0,51528.21011288986,13.413633505080199,10.84988470586338
Delaware,DE,1991,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,680495.0,4857.0,713.7451414044189,35055.0,5151.397144725531,5.9750000000000005,22276.0,51319.023456548355,13.43057575350809,10.845816790032323
Delaware,DE,1992,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,690158.0,4280.0,620.1478502024174,29126.0,4220.193057241965,5.458333333333333,22808.0,50993.605407139046,13.444675835867509,10.839455519671466
Delaware,DE,1993,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,699475.0,4801.0,686.3719217984917,29304.0,4189.427785124558,4.983333333333333,23300.0,50591.22535617466,13.458085332634838,10.831533428304661
Delaware,DE,1994,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,708416.0,4549.0,642.1368235612973,29971.0,4230.7062516939195,4.758333333333334,23912.0,50606.51415977962,13.470786770745296,10.831835585325054
