state_abbr,year,population,male_population,white_nh_population,black_nh_population,hispanic_population,age_15_24_population,age_25_44_population,state,share_male,share_white_nh,share_black_nh,share_hispanic,share_age_15_24,share_age_25_44
TX,1999,20044141,9887415,11088296,2327069,6045430,3043095,6033741,Texas,0.49328205184747004,0.5531938734615767,0.11609721763581687,0.3016058408289984,0.15181967638323837,0.3010226778987436
TX,2000,20944499,10399343,10993384,2385272,6739868,3196375,6495058,Texas,0.4965190621174562,0.5248816885044613,0.11388536913678383,0.3217965729330647,0.1526116714465216,0.31010806226494125
TX,2001,21319622,10588432,11028949,2427913,6987005,3276041,6529822,Texas,0.4966519575253257,0.5173144720858559,0.11388161572470656,0.3277264953384258,0.15366318408459587,0.30628225960103794
TX,2002,21690325,10775672,11052815,2467431,7244849,3348917,6552685,Texas,0.49679624440850934,0.5095735080041447,0.11375721663921587,0.3340129297278856,0.1543968105595467,0.302101743519288
TX,2003,22030931,10934978,11060414,2500929,7498587,3403924,6556417,Texas,0.4963466137677069,0.502040245144429,0.11351898837139475,0.34036632405593753,0.1545065889407942,0.29760054171110606
TX,2004,22394023,11115621,11087824,2539860,7749995,3450015,6589095,Texas,0.4963655257476515,0.49512425703947877,0.11341687020684046,0.3460742627619879,0.1540596345730287,0.29423453749243716
TX,2005,22778123,11307684,11118359,2582761,8010747,3488551,6634314,Texas,0.4964273834152182,0.4881156801199115,0.11338778880068388,0.3516860015199672,0.15315357635043064,0.2912581515166987
TX,2006,23359580,11588337,11207413,2715864,8308008,3547328,6742164,Texas,0.496084989541764,0.4797780182691641,0.11626339172194021,0.3556574219228257,0.1518575248356349,0.2886252235699443
TX,2007,23831983,11821411,11267710,2756205,8618270,3582610,6835875,Texas,0.4960313625601361,0.47279783642007467,0.11565151754262329,0.3616262230465673,0.1503278178739889,0.28683618144574874
TX,2008,24309039,12059103,11327399,2803189,8927300,3624192,6921332,Texas,0.4960748551187071,0.4659747758848056,0.11531467780359396,0.3672419958682859,0.1490882465571757,0.28472256760129433
TX,2009,24801761,12301611,11391513,2858593,9239906,3672427,7007959,Texas,0.4959974817917163,0.4593025874251429,0.11525766255065517,0.3725504007558173,0.14807121962025196,0.2825589279728968
TX,2010,25238386,12516433,11439787,2909142,9511551,3714353,7090262,Texas,0.4959284242661159,0.4532693572401975,0.11526656260824286,0.3768684336629133,0.14717078184001148,0.2809316728890667
TX,2011,25627909,12701042,11485666,2953501,9718884,3771152,7167342,Texas,0.4955941586962869,0.4481702350355622,0.11524549271655365,0.3792304709681933,0.1471502025389586,0.27966940260323225
TX,2012,26052403,12908790,11550453,3008837,9920442,3843507,7264262,Texas,0.49549325641861136,0.44335461108904234,0.11549172642538963,0.38078798335800346,0.14752984590327425,0.2788327049907834
TX,2013,26433846,13093620,11583610,3062368,10110609,3901444,7349850,Texas,0.49533541203198356,0.4382112992562641,0.1158502625762441,0.38248724759915753,0.14759274908388284,0.2780469402749793
TX,2014,26903208,13322517,11656651,3126719,10320421,3968809,7470375,Texas,0.4952017989824857,0.4332810793419134,0.11622104694726369,0.3836130248853594,0.14752177509834516,0.2776759931380674
TX,2015,27394564,13564390,11725268,3196533,10546468,4027262,7600855,Texas,0.4951489645902012,0.42801440460961526,0.11668493793148159,0.3849839698124051,0.14700953079596377,0.2774585133021281
TX,2016,27825975,13771950,11758478,3263118,10761432,4063781,7711476,Texas,0.49493144445073356,0.4225720033170446,0.1172687749485867,0.38674051852630503,0.14604271728124532,0.277132283774423
TX,2017,28188852,13944807,11765850,3324922,10946530,4088590,7810600,Texas,0.4946922634522328,0.4173937271372385,0.1179516640124259,0.3883283363224583,0.14504279918884244,0.27708116669667854
TX,2018,28508309,14092135,11764601,3380614,11116606,4119921,7896226,Texas,0.4943167621762483,0.4126727053505699,0.11858346280728191,0.3899426654874549,0.1445164986811389,0.27697980964076124
TX,2019,28856455,14256875,11777130,3438415,11297757,4166292,7993482,Texas,0.49406190053490634,0.4081280947365156,0.11915583532350041,0.39151576311088804,0.14437989697625714,0.2770084544341985
TX,2020,29239570,14596130,12016856,3619216,11487426,4089160,8271216,Texas,0.4991909935748029,0.4109792312267246,0.12377801725538372,0.3928726038036811,0.13985020983550717,0.2828774841764089
TX,2021,29570351,14757064,12034420,3689245,11664215,4163616,8390042,Texas,0.4990493349233494,0.4069758928461823,0.12476162356003147,0.39445642697984884,0.14080373952950373,0.2837315661217549
TX,2022,30113488,15021870,12069772,3791410,11938765,4251067,8587660,Texas,0.4988419142943521,0.4008094977240763,0.1259040467182015,0.3964590551582733,0.14116820343096753,0.28517652953387534
TX,2023,30727890,15333645,12102060,3893342,12266156,4363209,8805051,Texas,0.4990139251344625,0.3938461117896478,0.12670385112677765,0.39918640687661927,0.1419950735309193,0.28654915778467055
TX,2024,31290831,15617671,12094093,3980643,12602294,4452315,9000743,Texas,0.49911333451003587,0.3865059703911347,0.12721435873658965,0.4027471817542973,0.142288167418756,0.2876479375060381
UT,1990,1729722,859121,1577587,10945,85307,293350,503005,Utah,0.49668154767066613,0.9120465600830654,0.006327606401491106,0.04931832976628614,0.16959372662196584,0.29080106514225984
UT,1991,1771941,880137,1612385,11382,89675,304557,517843,Utah,0.49670784749605096,0.9099541124676274,0.006423464438150029,0.05060834418301738,0.17187761895006662,0.29224618652652656
UT,1992,1821498,905195,1654661,11889,94026,320208,529315,Utah,0.4969508613240311,0.9084067070070898,0.006527045322037136,0.05162015000839968,0.17579376974336508,0.29059323699504475
UT,1993,1875993,932426,1700438,12219,99832,337522,541456,Utah,0.4970306392401251,0.9064202265147044,0.006513350529559545,0.05321555037785322,0.1799164495816349,0.28862367823334095
UT,1994,1930436,959638,1743640,12791,106612,357087,553639,Utah,0.4971094612823217,0.903236367328417,0.0066259642899324294,0.055226902109160834,0.18497738334759609,0.286794796615894
UT,1995,1976774,982678,1780562,13235,113348,375811,562361,Utah,0.49711196120547924,0.9007413088193188,0.006695251961023364,0.057339888120746224,0.19011328558550447,0.28448421519101325
UT,1996,2022253,1004920,1814620,13543,122544,390645,571348,Utah,0.49693089835940407,0.8973259033365262,0.006696985985433079,0.06059775903410701,0.19317315884807687,0.282530425223748
UT,1997,2065397,1026280,1843987,14033,133391,403984,574757,Utah,0.49689236500295103,0.8928002703596452,0.006794335423165619,0.06458370957254222,0.19559629456225608,0.27827918797209444
UT,1998,2100562,1043877,1867332,14335,142892,415540,573150,Utah,0.4969512920827855,0.8889678095671539,0.006824364146357022,0.06802560457629911,0.19782324920664088,0.27285555008611984
UT,1999,2129836,1058639,1886328,14844,150699,422926,572493,Utah,0.497051885685095,0.88566819229274,0.006969550707190601,0.07075615211687661,0.1985720966309143,0.26879675242600837
UT,2000,2244502,1124675,1917865,16607,204356,444748,627787,Utah,0.5010799723056607,0.8544723952128356,0.00739896867991207,0.09104736819125134,0.19814996823348788,0.2796999067053627
UT,2001,2283715,1144533,1939037,17586,217648,451720,633099,Utah,0.5011715559953848,0.8490713596048544,0.007700610627858555,0.09530436153372904,0.19780051363677167,0.27722329625194037
UT,2002,2324815,1165962,1961882,18434,231111,455687,641229,Utah,0.5015289388618019,0.8438873630805032,0.007929233078761106,0.09941049072721915,0.19601000509717978,0.275819366272155
UT,2003,2360137,1184270,1981343,18873,243047,453515,650255,Utah,0.5017801932684416,0.8395033847611388,0.007996569690657788,0.10298003887062489,0.19215621805005387,0.27551578573616703
UT,2004,2401580,1204831,2006561,19668,254864,449426,663806,Utah,0.5016826422605118,0.8355170346188759,0.00818960850773241,0.10612346871642835,0.18713763439069278,0.27640386745392614
UT,2005,2457719,1232978,2042590,20696,269469,449492,679624,Utah,0.5016757407986837,0.8310917562178589,0.008420816212105615,0.10964190780150213,0.18288990726767382,0.27652632379861164
UT,2006,2525507,1267516,2085324,22215,287418,447473,701224,Utah,0.5018857599681965,0.8257050960460612,0.00879625358393384,0.11380605953576846,0.17718145307061117,0.27765672397661145
UT,2007,2597746,1305074,2127722,23539,309661,446967,726571,Utah,0.5023870694055539,0.8190646814584643,0.009061317003278996,0.11920372507550776,0.17205954700729018,0.27969285680740147
UT,2008,2663029,1337398,2165034,24504,330732,447242,746850,Utah,0.5022093262972352,0.8129967792314692,0.009201552067213688,0.12419391602569856,0.16794484776545807,0.2804513206577923
UT,2009,2723421,1367912,2201203,25886,347583,447580,765668,Utah,0.5022770992806473,0.8082492570924583,0.009504957184364811,0.1276273481037269,0.16434477078644838,0.28114199016604485
UT,2010,2776212,1394424,2233920,26466,361085,448798,781482,Utah,0.5022757628019762,0.8046647734394924,0.009533133636768373,0.13006391442728438,0.1616584036089463,0.2814921915185152
UT,2011,2818798,1415445,2258172,27145,371488,455406,791320,Utah,0.5021448858697928,0.8011116795172978,0.009629991223209325,0.131789507442534,0.16156035302990848,0.280729587575981
UT,2012,2861360,1437317,2281459,28181,381096,465443,799876,Utah,0.5023195263790645,0.7973337853328487,0.00984881315178796,0.1331870159644365,0.16266495652417032,0.27954399306623423
UT,2013,2909190,1461348,2308765,29094,392768,475887,811127,Utah,0.5023212646819217,0.7936109363774796,0.01000072185041197,0.13500940124227018,0.16358058428634775,0.27881540910012753
UT,2014,2951948,1482540,2331633,29821,403688,482480,822801,Utah,0.5022242939238767,0.7898624908026836,0.01010214272067123,0.13675308643648193,0.16344461352300244,0.27873153592136446
UT,2015,3000449,1507108,2357331,30729,417166,491519,835820,Utah,0.5022941566412227,0.7856594129745248,0.010241467193743336,0.1390345244994999,0.16381514899936642,0.27856497477544195
UT,2016,3064277,1539325,2392519,32482,433570,501221,856831,Utah,0.5023452514247243,0.7807776516287529,0.010600216625324668,0.14149177766892485,0.16356908987013902,0.2796193033462706
UT,2017,3126779,1571082,2424764,34394,451164,512180,878083,Utah,0.5024601994576527,0.7754830130303421,0.010999818023595528,0.14429033839615785,0.16380434945993944,0.28082669098135815
UT,2018,3181595,1598215,2453013,35742,467039,524397,895953,Utah,0.5023313778152153,0.7710010230717612,0.011233987984014307,0.14679398226361307,0.16482204680356866,0.28160498114939203
UT,2019,3233028,1623876,2479561,37204,481334,536803,911439,Utah,0.502277122251957,0.7669469611769524,0.011507478438170038,0.14888024477363018,0.16603722578338326,0.2819149725891641
UT,2020,3284077,1662941,2531048,38393,496147,537732,935814,Utah,0.5063648020433138,0.7707030011781087,0.011690651589472476,0.15107654296778059,0.16373915715130918,0.28495495081266364
UT,2021,3339738,1690745,2561652,39618,512250,551449,953619,Utah,0.5062507897326077,0.7670218442284994,0.011862607186551759,0.15338029510099296,0.16511744334435816,0.2855370690754784
UT,2022,3391011,1717717,2578662,41602,534942,564941,969541,Utah,0.5065501114564358,0.7604404704083826,0.012268317619730518,0.15775295332277012,0.16659957753012303,0.285915026521589
UT,2023,3443222,1744836,2590206,43972,562591,581268,984722,Utah,0.5067451358059399,0.7522622706290794,0.012770596842143782,0.1633908589106366,0.16881513884379223,0.2859885305100862
UT,2024,3503613,1776197,2606049,46897,592413,595940,1004680,Utah,0.5069615279998105,0.7438175962927412,0.01338532537697514,0.16908631175874733,0.17009298686812727,0.2867554150529753
VA,1990,6213526,3047763,4719805,1160449,162042,961513,2140159,Virginia,0.4905045862848244,0.7596017140670209,0.18676175170104703,0.026078912359906437,0.15474514792406116,0.34443551052977006
VA,1991,6283853,3079771,4749964,1184116,169481,939720,2176141,Virginia,0.490108696050019,0.755899923184072,0.1884378899379091,0.026970872806859104,0.14954519146135342,0.3463067961647098
VA,1992,6383315,3130501,4798282,1216009,177481,934108,2192004,Virginia,0.49041931974217157,0.7516912450662391,0.19049804059489467,0.02780389186496358,0.14633587720486926,0.34339586876098077
VA,1993,6464795,3168775,4835153,1241214,187692,929356,2208984,Virginia,0.4901586206523177,0.7479205450443518,0.19199587921968136,0.029032939172858537,0.1437564532208678,0.3416943615381462
VA,1994,6536771,3201122,4866383,1263467,197910,922656,2225599,Virginia,0.4897099806617059,0.7444628242292716,0.19328610410246894,0.03027641629177464,0.14114858850034673,0.34047375990378126
VA,1995,6601392,3230008,4888742,1283368,209720,917846,2239836,Virginia,0.48929195539365034,0.7405622935283952,0.1944086944086944,0.031769057192786006,0.13903825132638692,0.33929752997549606
VA,1996,6665491,3259356,4910554,1301252,223090,914143,2256132,Virginia,0.4889896333218363,0.7367130193409608,0.19522222743980902,0.033469402329100735,0.13714563563284385,0.33847949085821283
VA,1997,6732878,3289694,4931324,1321292,237671,920892,2259130,Virginia,0.48860145691040296,0.7324243807774328,0.1962447559572593,0.035300060390222425,0.1367753878801903,0.3355370467131589
VA,1998,6789225,3316383,4944272,1340488,251405,932668,2245189,Virginia,0.48847740353280383,0.7282527829023194,0.1974434489945465,0.03702999974223862,0.13737473717545082,0.3306988647452397
VA,1999,6872912,3358569,4977060,1363819,266228,951171,2241185,Virginia,0.48866754004707175,0.7241559327400089,0.19843393891846717,0.03873583715316012,0.1383941770242366,0.3260895818249965
VA,2000,7105817,3486075,4999290,1390699,334268,972477,2237682,Virginia,0.49059453684213933,0.7035489374409727,0.19571275196082308,0.04704145913130046,0.13685646562527573,0.31490847568970604
VA,2001,7198362,3532976,5027048,1403995,361650,998788,2227441,Virginia,0.4908027687409997,0.6983599880083831,0.1950436779922988,0.0502405964023482,0.13875212166323395,0.30943720251912865
VA,2002,7286873,3573178,5049595,1417563,389793,1017922,2212969,Virginia,0.4903582098933246,0.6929714570296477,0.19453653165081922,0.05349249259593244,0.13969256771731853,0.3036925441132294
VA,2003,7366977,3609197,5065992,1428611,418238,1038149,2196616,Virginia,0.48991560581769156,0.687662252780211,0.19392092577457484,0.05677199752354324,0.1409192671566641,0.298170606478071
VA,2004,7475575,3661265,5099021,1446240,449301,1062781,2192025,Virginia,0.48976366366466795,0.6820908090681987,0.1934620413814322,0.060102533918795546,0.1421671242680329,0.29322493587449794
VA,2005,7577105,3713459,5122621,1461805,482696,1086341,2190025,Virginia,0.49008942069563505,0.6760657269498047,0.19292394654686718,0.06370454151024699,0.14337151194288583,0.2890318927875488
VA,2006,7673725,3765250,5140929,1479716,516096,1106715,2190642,Virginia,0.49066783081228477,0.6699391755633672,0.19282890643071,0.06725495114823635,0.1442213527328644,0.28547309162108364
VA,2007,7751000,3803034,5149291,1491097,546471,1114822,2186905,Virginia,0.4906507547413237,0.6643389240098052,0.1923747903496323,0.07050328989807766,0.14382944136240486,0.28214488453102826
VA,2008,7833496,3844513,5162957,1504072,575669,1117343,2189453,Virginia,0.4907787021273771,0.6590872070401261,0.1920052043174593,0.0734881335230145,0.1426365699299521,0.27949883423697414
VA,2009,7925937,3888042,5181990,1518483,607430,1121608,2191638,Virginia,0.49054666975021377,0.6538015631464141,0.1915840360578188,0.07663825740729456,0.14151109200085743,0.2765146884210662
VA,2010,8025105,3938149,5203798,1532941,638986,1125316,2202676,Virginia,0.49072865713283503,0.648439864649746,0.19101818605488652,0.07962338187475429,0.1402244581223548,0.27447316888688683
VA,2011,8107953,3978072,5216562,1538853,667576,1133064,2210262,Virginia,0.49063826591002685,0.6433882880179498,0.18979550078793006,0.0823359484200266,0.13974723336457426,0.2726041949182488
VA,2012,8197400,4020999,5230596,1547902,695836,1142133,2223913,Virginia,0.4905212628394369,0.6380798789860199,0.18882840900773415,0.08488496352502013,0.1393286895845024,0.2712949227803938
VA,2013,8270221,4056383,5233634,1555809,722973,1149449,2233038,Virginia,0.4904806050527549,0.6328287962316848,0.18812181681722895,0.08741882472064531,0.1389864914129864,0.2700094713309354
VA,2014,8334206,4086768,5227969,1563292,747172,1156394,2238375,Virginia,0.49036080941603793,0.6272905901294017,0.18757539710441523,0.08965125172091978,0.1387527498120397,0.26857687462968877
VA,2015,8390494,4113664,5212755,1571343,773716,1159961,2238803,Virginia,0.4902767345998936,0.6212691410064771,0.18727657751736668,0.0922134024528234,0.13824704481047242,0.26682612489800955
VA,2016,8445270,4137868,5197517,1576743,801971,1162418,2238536,Virginia,0.4899627839015212,0.6154352673153137,0.18670131327950437,0.0949609663160562,0.13764130690907456,0.2650638759921234
VA,2017,8503046,4164636,5182137,1583221,832735,1165289,2247763,Virginia,0.4897816617715581,0.60944478014114,0.1861945707455893,0.09793372868969544,0.13704371351160513,0.2643479760076565
VA,2018,8547370,4183473,5164281,1587912,860574,1164634,2257148,Virginia,0.4894456423437853,0.6041953255796813,0.18577784745483114,0.10068290012015392,0.13625641571617936,0.26407514826198
VA,2019,8597508,4205879,5148015,1593499,888549,1169042,2272153,Virginia,0.48919745116840835,0.5987799022693553,0.18534428813558534,0.1033495985115687,0.13597451726709647,0.2642804170696904
VA,2020,8637615,4271060,5207776,1650861,910001,1124394,2330114,Virginia,0.4944721430626394,0.6029182824193947,0.1911246333623344,0.10535327170752574,0.1301741279276745,0.26976358636035525
VA,2021,8658910,4281664,5189489,1655885,927954,1129578,2341960,Virginia,0.4944807140852602,0.5993235869179839,0.19123480900020903,0.10716753032425559,0.1304526782239335,0.2704682229056544
VA,2022,8683414,4290814,5161720,1661297,953448,1132563,2352172,Virginia,0.4941390563665397,0.594434401031668,0.19131841462355706,0.10980105290384634,0.13042830849709572,0.2708810152320274
VA,2023,8734685,4314363,5150160,1666274,985384,1144050,2367156,Virginia,0.49393458378865407,0.5896217207603938,0.1907652079038912,0.11281276886344499,0.1309778200358685,0.271006453008895
VA,2024,8811195,4350566,5148629,1676551,1021625,1155379,2391548,Virginia,0.4937543658947509,0.5843281189441387,0.19027509889407737,0.11594624792664332,0.13112625472481315,0.27142152681900694
VT,1990,564526,276416,554115,1876,3687,85561,188606,Vermont,0.4896426382487255,0.9815579796147564,0.0033231418924903372,0.0065311429411577145,0.15156254982055742,0.33409621523189365
VT,1991,567141,277833,556516,1917,3819,84102,189352,Vermont,0.4898834681322634,0.9812656817264137,0.0033801118240437563,0.006733775198760097,0.14829116568895565,0.33387111846965745
VT,1992,570115,279586,558977,2139,3882,83046,187755,Vermont,0.49040281346745834,0.9804635906790735,0.0037518746217868326,0.0068091525393999455,0.14566534821921892,0.32932829341448655
VT,1993,574004,281735,561726,2641,4271,81694,187891,Vermont,0.49082410575536056,0.9786099051574554,0.004601013233357259,0.007440714698852273,0.14232305001358875,0.3273339558609348
VT,1994,578900,284277,566374,2532,4371,80199,189106,Vermont,0.4910640870616687,0.9783624114700293,0.004373812402832959,0.007550526861288651,0.13853688029020556,0.3266643634479185
VT,1995,582827,286373,569836,2686,4443,78836,190592,Vermont,0.4913516360772579,0.9777103668841698,0.0046085716687799295,0.0076231883560644925,0.1352648384512042,0.32701299013257795
VT,1996,586352,288165,572703,2937,4727,77356,191981,Vermont,0.49145393893088113,0.9767221737113543,0.005008936611455235,0.00806171037192676,0.13192757933800855,0.32741595492127595
VT,1997,588665,289359,574460,2849,5141,77259,191787,Vermont,0.49155122183245137,0.9758691276022865,0.0048397645519947675,0.0087333203095139,0.13124442594684582,0.32579990317073376
VT,1998,590579,290394,576323,2913,5093,78440,189806,Vermont,0.4917106771490351,0.975860977108905,0.004932447648832755,0.008623740431000764,0.13281881001525622,0.32138968706980775
VT,1999,593740,292120,579450,2974,5128,79740,187907,Vermont,0.4919998652608886,0.9759322262269681,0.005008926466129956,0.008636777040455419,0.13430120928352476,0.31648027756256947
VT,2000,609618,298769,587155,3040,5556,83943,175916,Vermont,0.4900921560715071,0.9631523347407721,0.00498672939447326,0.009113904117004419,0.13769770577640425,0.2885675947888678
VT,2001,612223,300444,588287,3359,6104,86161,172405,Vermont,0.4907427522324382,0.9609031349687941,0.005486562902733154,0.009970223268318897,0.14073466694325434,0.2816049054021165
VT,2002,615442,302483,590076,3602,6577,88162,169409,Vermont,0.49148904364667995,0.958784093383292,0.005852704235330055,0.010686628471894995,0.1432498919475759,0.2752639566360437
VT,2003,617858,303652,591226,3942,6928,90127,165614,Vermont,0.49145920259995013,0.9568962447682153,0.006380106755921263,0.011212932421365427,0.14587008665421505,0.2680454084919189
VT,2004,619920,304840,591990,4277,7344,91714,161932,Vermont,0.49174086978965026,0.9549457994579946,0.0068992773261065945,0.011846689895470384,0.14794489611562783,0.26121435023874046
VT,2005,621215,305793,591941,4590,7754,92833,158855,Vermont,0.49224986518355157,0.9528762183785002,0.007388746247273488,0.01248199093711517,0.14943779528826573,0.2557166198498105
VT,2006,622892,306602,592125,5014,8137,93369,155997,Vermont,0.49222337098566044,0.9506062046068982,0.008049549520623157,0.01306325976252705,0.14989596912466366,0.25043988363953945
VT,2007,623481,306943,591478,5248,8492,92593,153309,Vermont,0.4923052987981991,0.9486704486584194,0.008417257302147138,0.013620302783885957,0.148509738067399,0.24589201595557844
VT,2008,624151,307429,591023,5618,8923,91476,151259,Vermont,0.4925554873740489,0.9469231003395012,0.009001026995070103,0.014296219985227933,0.14656068803863168,0.24234359954562276
VT,2009,624817,307689,590153,6075,9274,90587,149150,Vermont,0.49244658836107214,0.9445213558529938,0.009722846849557551,0.014842745956015922,0.14498165062730367,0.23870989425703845
VT,2010,626366,308487,590993,6074,9347,89964,147683,Vermont,0.4925027859111127,0.943526628201403,0.009697205787031864,0.014922585197791707,0.14362848558191219,0.23577748472937549
VT,2011,629600,310368,591267,6422,10181,90070,147173,Vermont,0.4929606099110546,0.9391153113087675,0.01020012706480305,0.01617058449809403,0.14305908513341806,0.23375635324015248
VT,2012,630693,310887,590316,6631,10687,89512,146352,Vermont,0.4929292064443398,0.9359799458690679,0.010513831610625139,0.01694485272549402,0.14192642061985783,0.23204950744657069
VT,2013,632859,312110,590011,7001,11389,89391,146553,Vermont,0.4931746249954571,0.9322945553432913,0.011062495753398467,0.017996109717962453,0.14124947263134444,0.23157290960545715
VT,2014,633872,312579,588909,7193,11845,89082,145764,Vermont,0.4931263725168488,0.9290661206047909,0.011347716889214226,0.018686738016508064,0.14053625968649822,0.22995809879597143
VT,2015,635912,313684,587825,7603,12404,89153,145638,Vermont,0.4932820893456956,0.9243810464340978,0.01195605681289235,0.019505843575840683,0.14019707129288328,0.22902225465158702
VT,2016,636397,313925,585843,7834,13058,88003,145652,Vermont,0.4932848520656131,0.9205621648122163,0.012309926036734932,0.020518638522808875,0.1382831785819229,0.22886971497351496
VT,2017,639087,315191,585355,8137,13807,86572,147473,Vermont,0.49318950315058824,0.9159238100602891,0.012732225815890482,0.021604257323337824,0.1354619950022454,0.23075574999960882
VT,2018,640680,315842,584841,8359,14430,84994,149695,Vermont,0.49297933445713926,0.9128441655740775,0.013047074982830743,0.02252294437160517,0.13266217144284198,0.2336501841793095
VT,2019,641847,316596,583683,8707,15016,83968,151467,Vermont,0.4932577389938724,0.9093802728687678,0.013565538204587698,0.02339498353969092,0.13082245457250716,0.23598614623111117
VT,2020,642977,319773,592174,8398,15625,86727,152598,Vermont,0.49733194188905666,0.9209878424889226,0.01306112038222207,0.02430102476449391,0.13488351838401685,0.23733041772878347
VT,2021,647210,321639,594932,8671,16219,86657,156023,Vermont,0.4969623460700545,0.9192255991100261,0.01339750621900156,0.025059872375272324,0.13389317223157862,0.24107013179648026
VT,2022,648142,321864,593802,9260,16524,85996,157598,Vermont,0.4965948819857377,0.9161603475781541,0.014286992665187567,0.025494413261291506,0.1326808014293164,0.24315350648469009
VT,2023,648708,322013,592480,9779,16982,85764,158615,Vermont,0.4963912885304328,0.9133230976032359,0.015074579009353977,0.02617818802912867,0.13220740302262343,0.24450908575198702
VT,2024,648493,321798,590186,10394,17401,85417,158949,Vermont,0.4962243231615453,0.9100884666449753,0.016027929368551394,0.02683298046393716,0.1317161480540268,0.24510519003289163
WA,1990,4900780,2431445,4250194,147800,217699,678809,1656490,Washington,0.4961342888274928,0.8672484788135766,0.03015846457094585,0.044421296201829094,0.1385104003852448,0.33800537873562986
WA,1991,5013443,2486950,4331195,151687,231201,681060,1707046,Washington,0.4960563030236905,0.8639162747038313,0.030256053574359974,0.04611621195254439,0.13584676239462581,0.34049374850776204
WA,1992,5139011,2550674,4418731,157009,247579,693069,1729852,Washington,0.49633557896645875,0.8598407358925677,0.03055237671217283,0.04817639035993501,0.13486427641427504,0.3366118500232827
WA,1993,5247704,2605118,4492446,160255,263924,705020,1756714,Washington,0.4964300577928938,0.8560783916166004,0.030538117241368797,0.050293233002471176,0.13434827879011468,0.3347585915669024
WA,1994,5334896,2648185,4543692,164662,280694,715078,1771537,Washington,0.4963892454510828,0.8516927040377169,0.030865081531111383,0.052614708890295146,0.13403785190939055,0.3320658921935873
WA,1995,5431024,2698097,4601009,169817,299305,731291,1790171,Washington,0.4967934223822248,0.8471715462866671,0.031267952415603394,0.05511023335562502,0.13465066624636532,0.3296194235193952
WA,1996,5509963,2738858,4643284,175111,317413,746705,1796369,Washington,0.49707375530470893,0.8427069292479823,0.03178079417230206,0.057607101898869376,0.13551905883941506,0.3260219714724037
WA,1997,5604105,2786764,4696215,180990,337871,772471,1798785,Washington,0.49727191050132,0.8379955407687757,0.03229596875861534,0.06028991248379536,0.1378402082045215,0.32097632003683013
WA,1998,5687832,2827652,4739084,183958,357666,796577,1790117,Washington,0.49714056252013067,0.8331969017369009,0.032342375794503074,0.0628826589814889,0.1400493193188547,0.31472747436984777
WA,1999,5756361,2862019,4769059,188588,376664,817496,1774957,Washington,0.49719241027447725,0.8284850446314955,0.03276167008983627,0.0654343950978752,0.14201611052538227,0.30834706162452286
WA,2000,5910512,2942778,4683516,189674,446953,823408,1814246,Washington,0.49788884617779305,0.7924044482102397,0.0320909592942202,0.07562001396833302,0.1393124656544137,0.3069524264564559
WA,2001,5985722,2983642,4703650,194584,473640,849477,1805606,Washington,0.49845983492049917,0.785811636424144,0.03250802492999174,0.07912829897546195,0.14191721566755022,0.30165216493515734
WA,2002,6052349,3015607,4717352,198705,499071,867316,1792653,Washington,0.4982539837012043,0.7794249802845143,0.032831054521145424,0.08245905845812923,0.1433023773083806,0.2961912804433452
WA,2003,6104115,3038376,4720498,200778,524164,878656,1774739,Washington,0.49775864314482937,0.7733304500324781,0.03289223744965487,0.08587059712996888,0.14394486342409998,0.29074468616662696
WA,2004,6178645,3070830,4739760,203627,553147,885668,1771863,Washington,0.4970070298584884,0.7671196516388302,0.032956578667329164,0.08952561605335797,0.14334340296294737,0.28677209970794565
WA,2005,6257305,3111909,4759787,207050,583264,896245,1774193,Washington,0.4973241675130108,0.7606768409083463,0.03308932519671009,0.09321329230395514,0.14323179068304964,0.2835394790568783
WA,2006,6370753,3170058,4800565,212966,618798,907509,1791998,Washington,0.4975954961681924,0.7535318038542697,0.03342870144235697,0.09713106127329062,0.14244925207428383,0.28128511653175065
WA,2007,6461587,3213787,4824289,216854,652679,910536,1803331,Washington,0.4973680614375385,0.7466105462945868,0.03356048599206356,0.10100908646745761,0.1409152271725197,0.27908484401742173
WA,2008,6562231,3269069,4851079,223345,690377,922084,1819408,Washington,0.49816426760959803,0.7392423399907745,0.03403491891705732,0.10520461714925915,0.1405137978227222,0.2772544886030376
WA,2009,6667426,3323506,4879627,229758,729810,928278,1835742,Washington,0.49846912436673463,0.7318606910672875,0.034459775031623896,0.10945903261618502,0.13922584217657608,0.2753299399198431
WA,2010,6743680,3358462,4890922,232536,762289,924334,1845399,Washington,0.49801621666508494,0.7252600953781911,0.03448206320584607,0.11303754033406092,0.1370667054189997,0.273648660671918
WA,2011,6830840,3402817,4906050,239131,789667,935327,1863541,Washington,0.49815498533123304,0.7182205995163113,0.035007553975792145,0.11560320546228575,0.13692708363832268,0.27281286049739123
WA,2012,6904658,3439203,4911139,245906,814379,941428,1878847,Washington,0.4980989644961416,0.7112791104208203,0.035614508350739454,0.11794631971634222,0.13634679661179452,0.27211297069311763
WA,2013,6975001,3474805,4912981,250877,840035,944870,1894224,Washington,0.4981798568917768,0.704369934857357,0.035968023517129244,0.12043510818134649,0.1354652135533744,0.27157329439809397
WA,2014,7068971,3523568,4927038,256067,868652,950796,1922016,Washington,0.49845557436860327,0.696995078916012,0.03622408409936892,0.12288238274000558,0.13450274445884697,0.27189473545725396
