state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Nevada,NV,2021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3148472.0,13592.0,431.70147296847483,70236.0,2230.796399015141,6.841666666666666,60775.0,70357.47754776683,14.96242781374768,11.16134434755175,186578.0,82682.0,38067.0,5007.0,46479.0,0.0,5534.0,5925.985684484411,acs1,66274.0,76723.51241465568,0.1409475324635148,0.4517366620960429,0.08715133090393706,0.29922445706746614,0.27572912761888085,0.5042021430722925,0.11918450148235157,0.28167447044218635
Nevada,NV,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3177672.0,14597.0,459.3614444788512,76224.0,2398.7371887343943,5.2250000000000005,62493.0,66993.06150418751,14.97165941118656,11.112344333371441,152261.0,68890.0,31021.0,4499.0,33231.0,0.0,4905.0,4791.589566198148,acs1,72333.0,77541.6305471396,0.12450806558998044,0.44375272990006837,0.0901483806893635,0.3025254801162576,0.27034712741675254,0.5034728734471825,0.12227497756289626,0.28234121264835865
Nevada,NV,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3211077.0,13941.0,434.15340086830685,81631.0,2542.168873558622,5.116666666666666,65822.0,67765.13761378567,14.982116952852648,11.123803147198231,141728.0,60473.0,29270.0,4063.0,33010.0,0.0,4575.0,4413.721626731467,acs1,76364.0,78618.34901308268,0.11965893782588713,0.4438612650023042,0.08898194714380171,0.2994199442986235,0.287207428548858,0.5032578042036506,0.11982401721132462,0.282491321705504
Nevada,NV,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,13,3253543.0,13135.0,403.7137360717224,71786.0,2206.39469034219,5.391666666666667,68657.0,68657.0,14.995255114365877,11.13687837249461,141730.0,59854.0,29585.0,4017.0,32549.0,2.0,4527.0,4356.1741768896245,acs1,81134.0,81134.0,0.11578105072867526,0.42835260463227326,0.09112502130855492,0.30587210215129945,0.28528910629047965,0.5041578078676847,0.11885781860995076,0.2860172727069623
New Hampshire,NH,2008,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1315906.0,2054.0,156.09017665395552,28387.0,2157.2209565120916,3.766666666666666,45713.0,66619.28530021282,14.09003595974483,11.106749383683713,67293.0,23478.0,26434.0,144.0,17087.0,0.0,0.0,5113.815120532925,acs1,63731.0,92877.59874582425,0.07605936134185379,0.9299715992214675,0.009097064999555407,0.026299409716759804,0.33317572595361694,0.492028858291743,0.1340916500799128,0.2616945164533758
New Hampshire,NH,2009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1316102.0,2125.0,161.46164962898013,28790.0,2187.520420149806,6.05,45119.0,65964.95034208802,14.090184895462626,11.09687882452578,76102.0,27945.0,29280.0,82.0,18663.0,0.0,0.0,5782.378569442186,acs1,60567.0,88550.25925595082,0.08501792014248927,0.9266119321291735,0.012040088330219127,0.02763225940395976,0.31999330931036046,0.49356133099296,0.14159938093350696,0.25138251892116337
New Hampshire,NH,2010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,1316807.0,2204.0,167.37456590069766,29230.0,2219.7634125578006,6.058333333333334,46982.0,67582.65926813032,14.090720424808188,11.121106709422035,79940.0,28788.0,27960.0,75.0,22799.0,0.0,160.0,6070.745371189551,acs1,61042.0,87807.68564652868,0.08286451503743497,0.9216568863398693,0.010820507017609145,0.02805448833081832,0.32771067083078587,0.49162299251419583,0.13471105950291587,0.24514964393636193
New Hampshire,NH,2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1320444.0,2864.0,216.89674079324834,32756.0,2480.680740720545,5.491666666666667,49086.0,68459.82051190853,14.093478601641351,11.134002290285656,90984.0,33604.0,30808.0,110.0,25986.0,0.0,224.0,6890.409589501713,acs1,62647.0,87373.23015950645,0.0881193134644341,0.91987143015368,0.010699487328875719,0.029204350801171907,0.33396484603596344,0.493903021861729,0.1340735885613195,0.24312202907917954
New Hampshire,NH,2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1324677.0,2841.0,214.46737582067175,32074.0,2421.269486825845,5.4750000000000005,50715.0,69295.15191651061,14.096679214099943,11.146130224816115,128178.0,50981.0,43602.0,19.0,32899.0,0.0,457.0,9676.170115431913,acs1,63280.0,86463.51598692285,0.10036194549021231,0.9179771911944866,0.011062164671034998,0.030391044871047414,0.34557764411343617,0.4908602744870593,0.13488647841552853,0.2399740141347358
New Hampshire,NH,2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1327272.0,2952.0,222.41108077319495,30409.0,2291.0902964878337,5.25,50423.0,67900.7676818626,14.09863626593484,11.125802619548598,147726.0,56470.0,46503.0,23.0,43805.0,0.0,682.0,11130.047194546409,acs1,64230.0,86493.59038942616,0.08702517442890582,0.913543222721671,0.010063779837531801,0.03158768046460072,0.345507307196442,0.493148635507409,0.13536724598193067,0.23608664869859966
New Hampshire,NH,2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1334257.0,2625.0,196.73870925916071,26098.0,1955.9949844745051,4.316666666666666,51988.0,68895.25500566786,14.103885140575533,11.140342586787986,124677.0,47546.0,38906.0,21.0,36823.0,0.0,952.0,9344.301734973096,acs1,66532.0,88169.17569510452,0.0916369968559321,0.9118225401771011,0.01162032630069196,0.03199546582675931,0.3500790289744273,0.4935239555234988,0.13557600053662422,0.23678393262652686
New Hampshire,NH,2015,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1337480.0,2692.0,201.27403774262046,23453.0,1753.5215479857643,3.391666666666667,54161.0,71688.10527700042,14.10629780436947,11.18008011710723,136816.0,55003.0,38243.0,22.0,41217.0,0.0,1265.0,10229.386607650207,acs1,70303.0,93053.83699135836,0.08233001568249926,0.9093715053569495,0.013899660906893692,0.03333438548392915,0.35670935346676425,0.49429734377066725,0.13556960427113018,0.2342756093455022
New Hampshire,NH,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,1343694.0,2668.0,198.55711196150313,20323.0,1512.4723337307453,2.891666666666666,55677.0,72772.41100669604,14.110933095571102,11.195092192669376,165164.0,68529.0,44681.0,55.0,48347.0,0.0,2206.0,12291.786671667805,acs1,70936.0,92716.62889830612,0.07296470123930648,0.9073123588266363,0.011864743275184579,0.03541442693447308,0.3658538644513532,0.49799557235380715,0.13194535490468573,0.23455436977213728
New Hampshire,NH,2017,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1350395.0,2642.0,195.64645899903363,18550.0,1373.6721477789833,2.808333333333333,57878.0,74070.44884091258,14.11590770021034,11.212771930674577,129090.0,62280.0,36962.0,55.0,26602.0,0.0,1827.0,9559.425205217733,acs1,73381.0,93910.70193156305,0.07696216331074496,0.9031832856094937,0.01342200410338138,0.03752843881605159,0.36940517011915386,0.49578751782662284,0.13087552455884927,0.2350053433323776
New Hampshire,NH,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1355064.0,2404.0,177.40859472320125,17201.0,1269.3865382004096,2.6333333333333333,60335.0,75376.41009174981,14.119359243652845,11.230249641539407,120889.0,59794.0,37642.0,53.0,19580.0,0.0,1961.0,8921.276043050364,acs1,74991.0,93686.12528698782,0.07638684579186375,0.897755035541093,0.013970207702708083,0.03881284934734433,0.368354093956413,0.49352209946787884,0.13052081229201346,0.2379631363448039
New Hampshire,NH,2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1360783.0,2152.0,158.14424489429982,16552.0,1216.3585229974212,2.5500000000000003,63946.0,78464.85532873226,14.123570827334374,11.270406100702973,112173.0,58376.0,33578.0,9.0,15050.0,7.0,2644.0,8243.26876511538,acs1,77933.0,95627.58531157681,0.07270137752137304,0.8965633138218342,0.014318483854289625,0.03984817361924703,0.37584792038785403,0.4949287017608889,0.12653424146748832,0.2424890289186452
New Hampshire,NH,2020,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1378752.0,2000.0,145.0587197697628,15014.0,1088.9558093116093,6.75,67535.0,81843.28795413405,14.1366893001381,11.312561575211143,174662.0,99054.0,51978.0,8.0,18959.0,58.0,2923.0,12668.123056213155,acs5,77923.0,94432.13929443974,0.07420797245519017,0.8958010513235993,0.013534832104034403,0.03895387103724495,0.37551407489172767,0.49570557036223734,0.1288675692347651,0.23956719232846632
New Hampshire,NH,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1387907.0,1800.0,129.6916868349248,14396.0,1037.2452909308765,3.4583333333333335,73672.0,85287.96521429993,14.14330741492225,11.353788635768629,151853.0,85206.0,48038.0,6.0,13753.0,39.0,2572.0,10941.150956079911,acs1,88465.0,102413.39779947665,0.0722096357603129,0.8725104248260609,0.01301519375201585,0.043429335806109755,0.40246727718834735,0.4990914274524259,0.12394239851633415,0.24822317191171728
New Hampshire,NH,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1396647.0,1794.0,128.45049608097108,14410.0,1031.7567717540653,2.425,74952.0,80349.22224668143,14.149584921985486,11.294137691550441,133507.0,74917.0,42038.0,8.0,10653.0,31.0,3929.0,9559.108350213046,acs1,89992.0,96472.2383448521,0.0721063553482845,0.865878840134716,0.012851635320602826,0.04549712556558735,0.41303499287651985,0.4994054747923462,0.12093624639934175,0.25375869658859357
New Hampshire,NH,2023,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1401530.0,1613.0,115.08851041361939,12788.0,912.4314142401519,2.2666666666666666,78936.0,81266.27727327922,14.1530750549947,11.305486415798603,140156.0,78234.0,39534.0,2.0,13806.0,31.0,6318.0,10000.21405178626,acs1,96838.0,99696.76394281207,0.07187657793069435,0.8647505730877698,0.014009446141161468,0.046681511553763266,0.40748328022774777,0.4991804880553816,0.11987127457287665,0.2538853710342112
New Hampshire,NH,2024,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,1408518.0,1551.0,110.11573867000634,12935.0,918.3411216612071,2.5833333333333335,82878.0,82878.0,14.158048645769622,11.325124925928014,149309.0,85698.0,39678.0,17.0,14608.0,42.0,7044.0,10600.432511334608,acs1,99782.0,99782.0,0.07204808271981586,0.8639967012814471,0.013094805511869142,0.05032674914409325,0.4151834957395464,0.4983499310164709,0.12056433068943785,0.25327103997638095
New Jersey,NJ,2008,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,33,8711090.0,28351.0,325.4586969024542,199127.0,2285.9022234875315,5.425,51606.0,75207.37727129663,15.980107484512093,11.228004607138168,40525.0,19042.0,20719.0,722.0,0.0,0.0,0.0,465.21158660971247,acs1,70378.0,102564.52345849929,0.08718803671466364,0.6142166554700224,0.12994242202937556,0.1633767574249415,0.3440464020585244,0.48970736045090324,0.13036602488568885,0.27392489468378417
New Jersey,NJ,2009,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,33,8755602.0,27113.0,309.66460101772554,180752.0,2064.4154451058876,8.833333333333334,49828.0,72849.60982392255,15.985204282046347,11.196152455725995,55533.0,29976.0,24517.0,1022.0,0.0,0.0,0.0,634.2567878256687,acs1,68342.0,99917.47681196345,0.09366827020006659,0.608846038122406,0.1293391855981001,0.16684202789702035,0.3450257074066661,0.49007365860717017,0.1276957052002012,0.27163339741425446
New Jersey,NJ,2010,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8799451.0,27055.0,307.4623632769817,183042.0,2080.152500423038,9.666666666666666,50961.0,73306.37050281362,15.990199891138689,11.202402794095745,50522.0,25593.0,24032.0,888.0,0.0,0.0,0.0,574.1494554603464,acs1,67681.0,97357.75322307114,0.1025661088985552,0.5920056344147399,0.12867773038248395,0.17769868378835543,0.35393568545064535,0.4867339254664821,0.1293873721485944,0.26657478210839275
New Jersey,NJ,2011,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8828552.0,27203.0,308.1252735442913,189719.0,2148.9254410009707,9.4,52854.0,73715.01758824132,15.993501572722936,11.207961823881753,60256.0,31163.0,28005.0,849.0,0.0,0.0,231.0,682.5128288308207,acs1,67458.0,94083.09033313624,0.10378361174315101,0.5855185630453155,0.12744748278428392,0.18146036431737114,0.35287919471246526,0.48729922555493016,0.12898548999535775,0.2651685635271118
New Jersey,NJ,2012,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8845671.0,25727.0,290.84283148220186,181481.0,2051.636331489154,9.450000000000001,54235.0,74104.75331148483,15.995438744767608,11.213234956480338,85851.0,45151.0,38508.0,0.0,0.0,0.0,2191.0,970.5425399610725,acs1,69667.0,95190.48306354225,0.10756766850294529,0.5792703328636745,0.1271515095452807,0.18516355522364825,0.3623831114473087,0.4874941762675995,0.12944772403461413,0.2625198683751871
New Jersey,NJ,2013,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8857821.0,25748.0,290.6809699586388,167634.0,1892.4970373639296,8.416666666666666,54365.0,73209.15524709875,15.996811355539268,11.20107576381027,120071.0,66786.0,50287.0,0.0,0.0,0.0,2998.0,1355.5365365816267,acs1,70165.0,94485.79744160184,0.11449923804696933,0.5730113214026346,0.12753846100255312,0.18922911016200192,0.3656935895529683,0.48809793626245723,0.12879585775977295,0.2610988299243348
New Jersey,NJ,2014,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8867277.0,23319.0,262.9781386100829,154945.0,1747.3797198395855,6.683333333333334,56367.0,74698.36960268677,15.997878317301293,11.221213544948139,92320.0,49910.0,40664.0,0.0,0.0,0.0,1745.0,1041.1313416734358,acs1,71919.0,95308.10657752994,0.11103462057696054,0.5661073988817628,0.1281165338561843,0.19345917930673767,0.3739056461308066,0.4881747112805466,0.12912199638069294,0.26007591035082667
New Jersey,NJ,2015,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8870312.0,22879.0,257.92779329520766,145701.0,1642.569055068187,5.691666666666666,58408.0,77309.48197077306,15.998220528413482,11.255571891616519,90034.0,47849.0,40533.0,0.0,0.0,0.0,1652.0,1015.0037563503967,acs1,72222.0,95593.84685134182,0.10773853209703271,0.5604822185455636,0.12661580196411862,0.19671538766465285,0.37592096113378604,0.4883775006801173,0.12809023608248837,0.25908390621893496
New Jersey,NJ,2016,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,34,8873584.0,21861.0,246.36043339421815,138012.0,1555.3129378163324,4.933333333333334,59776.0,78129.99336056653,15.998589331300636,11.266129300011476,121853.0,70249.0,49099.0,0.0,0.0,0.0,2505.0,1373.210644086989,acs1,76126.0,99500.19865107212,0.10444316754218348,0.5552878544271326,0.12638995115305335,0.19975126527913506,0.3856320971121855,0.4885936772769854,0.12772552512619811,0.25808686910312956
New Jersey,NJ,2017,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,38,8888147.0,20604.0,231.81434780500365,140086.0,1576.0990451665573,4.516666666666667,61704.0,78966.84362416928,16.00022914931875,11.276783342390177,103739.0,58989.0,42432.0,0.0,0.0,0.0,2318.0,1167.1611641886661,acs1,80088.0,102494.11014152195,0.09994938400217411,0.5484870376843677,0.1275112584952281,0.20436439637187523,0.39725589931443195,0.4882324906469765,0.1269104130698482,0.25785884940599474
New Jersey,NJ,2018,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,43,8891730.0,18536.0,208.46336989539716,125155.0,1407.5438637925351,4.016666666666667,64198.0,80202.4492428964,16.000632189232746,11.29230933257653,93124.0,51074.0,39488.0,0.0,0.0,0.0,2270.0,1047.3102534602378,acs1,81740.0,102117.63919614867,0.09521730792291926,0.5460541144881529,0.12770303035745556,0.2064718943213912,0.40796459276199043,0.48833992627282646,0.12466560102014701,0.25803208613776474
New Jersey,NJ,2019,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,45,8891258.0,18382.0,206.74239798237772,118637.0,1334.3106228612419,3.4583333333333335,67518.0,82847.87323812817,16.000579104790457,11.3247613524966,91257.0,48969.0,38355.0,0.0,0.0,0.0,2450.0,1026.367697349464,acs1,85751.0,105220.65194529947,0.09161762677129531,0.5432067992240652,0.12661775980923623,0.20905260977304022,0.41215807071584654,0.4889099422552321,0.12285708817307443,0.2581077414466477
New Jersey,NJ,2020,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,45,9270476.0,17353.0,187.18564181601894,102875.0,1109.7056936450729,9.483333333333333,70430.0,85351.636493813,16.042345284659568,11.354534901955734,177901.0,100125.0,69822.0,0.0,0.0,0.0,6112.0,1919.0061006576148,acs5,85245.0,103305.4132175932,0.0967092168369408,0.5468293106750859,0.12617684390312306,0.20427603968659663,0.40733634697522536,0.4885671107425672,0.124429936779564,0.25676451012208995
New Jersey,NJ,2021,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,45,9266509.0,17003.0,183.48873345938583,102821.0,1109.5980158223556,6.7,76040.0,88029.33101986327,16.04191727545952,11.385425344969791,223437.0,134985.0,76880.0,0.0,0.0,0.0,9206.0,2411.2316731144383,acs1,89296.0,103375.42270843912,0.10234116176654147,0.5210674718062658,0.12317999207953272,0.21491389459304014,0.43102594252742366,0.49244588130305716,0.1221457991848609,0.2599320393692546
New Jersey,NJ,2022,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,47,9298402.0,20185.0,217.08031121906754,133241.0,1432.945144767886,3.8666666666666667,77456.0,83033.53290557899,16.04535311540238,11.326999816098892,167740.0,100866.0,54234.0,0.0,0.0,0.0,10852.0,1803.9658857511215,acs1,96346.0,103283.78384270958,0.09689443900432751,0.5146438034749348,0.12002463047006819,0.21901705075926134,0.43528400673657786,0.4928581678156459,0.1237939172931446,0.2610256498294751
New Jersey,NJ,2023,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,48,9395315.0,21136.0,224.9631864391987,143279.0,1525.0047497077,4.3,81325.0,83725.80317281638,16.055721718740227,11.335302490603151,159796.0,96066.0,50062.0,0.0,0.0,0.0,11816.0,1700.8051353254255,acs1,99781.0,102726.6445298099,0.09710995673498746,0.5061637584799912,0.12016124266898981,0.2266048896972836,0.4377591063603724,0.4922212101143481,0.12219787207638146,0.2606108532047852
