state,state_abbr,year,controls_source,median_hh_income_nominal,median_hh_income_real_2024,poverty_rate,share_white_nh,share_black_nh,share_hispanic,share_bachelors_plus,share_male,share_age_15_24,share_age_25_44
Iowa,IA,1999,historical_mix,39537,74453.3331595798,0.085,0.9444161575904201,0.01917744151852661,0.021457350336114043,0.217,0.4869316476924026,0.14532728470945103,0.27781884308741894
Iowa,IA,2000,historical_mix,40443,73678.91373663068,0.083,0.9270549290951692,0.021109452259029923,0.028478010233292717,0.255,0.49069959819969977,0.1474278328218508,0.2751521218189956
Iowa,IA,2001,historical_mix,41216,73030.17352224054,0.08199999999999999,0.9232390074068971,0.02165691165441165,0.030856102513065326,0.239,0.4910339267059277,0.148184667310369,0.2705623505071799
Iowa,IA,2002,historical_mix,41052,71597.13012231282,0.091,0.9195834415387457,0.022220109234641818,0.03298509934790477,0.231,0.4917072053558101,0.14867832626845712,0.2659245990606066
Iowa,IA,2003,historical_mix,42278,72078.973317029,0.091,0.9158293391670086,0.02280048361675174,0.03502074609814619,0.24600000000000002,0.49221362753692305,0.14928964965657704,0.2612111696842861
Iowa,IA,2004,historical_mix,42865,71180.93562574442,0.105,0.9118875555036421,0.023477173042708393,0.03716505255388699,0.243,0.4925276819918507,0.14963460278605853,0.2571915622614169
Kansas,KS,1999,historical_mix,39726,74809.2448364182,0.102,0.8632242322305667,0.056335746247624385,0.05594426936623698,0.265,0.49185471874703285,0.1500652587063102,0.28924301407809644
Kansas,KS,2000,historical_mix,41150,74966.92382519478,0.08900000000000001,0.831668634853199,0.05675096642846721,0.0707704438647338,0.273,0.49418657962839696,0.14929793097252422,0.2850467445848265
Kansas,KS,2001,historical_mix,42081,74562.85743374913,0.095,0.8267779651997178,0.0567049643951769,0.07428126070901744,0.27899999999999997,0.4944914479590787,0.15109197746101086,0.27973415361477216
Kansas,KS,2002,historical_mix,42104,73431.88070422535,0.1,0.8217767598354176,0.056737797743533804,0.07757408693825582,0.29100000000000004,0.494424063076393,0.15250144184615272,0.27451239803429844
Kansas,KS,2003,historical_mix,43113,73502.54923641305,0.10400000000000001,0.8170193653773553,0.056558492018373825,0.08092312754590152,0.31,0.49415608643982895,0.15307102009398443,0.26904697899819463
Kansas,KS,2004,historical_mix,41664,69186.5741726587,0.111,0.8123507656051314,0.056616635696739255,0.0841596958425204,0.3,0.4944376645029775,0.15342639793473678,0.26499237668013836
Kentucky,KY,1999,historical_mix,33732,63521.76022811406,0.14300000000000002,0.9110023795547645,0.07205089848705762,0.008917839086553938,0.198,0.4856579121773873,0.1456620779761792,0.29871706020841615
Kentucky,KY,2000,historical_mix,35150,64036.14513865363,0.139,0.8937590098939966,0.07318312253752203,0.01499868733701307,0.205,0.48883544935924017,0.14201432889579976,0.2983093938016128
Kentucky,KY,2001,historical_mix,35977,63747.24749635209,0.147,0.8906888960338554,0.07375227745805692,0.0165088055156519,0.204,0.48947797170789936,0.1427790445344448,0.2935723324611886
Kentucky,KY,2002,historical_mix,35875,62568.134150296515,0.14800000000000002,0.8879623460374706,0.074113267520401,0.017897123995232127,0.21600000000000003,0.4896609309575476,0.14272758947400593,0.28891396436321404
Kentucky,KY,2003,historical_mix,36663,62506.06458967392,0.15,0.8854482569337676,0.0741531197400156,0.019434708792690124,0.213,0.48938032677785953,0.14180881527845582,0.2843166544009599
Kentucky,KY,2004,historical_mix,37046,61517.99699501522,0.163,0.8820706490266397,0.0747934022832536,0.021033496289646587,0.21,0.49059345153434514,0.1414799108849495,0.2816024018710591
Louisiana,LA,1999,historical_mix,31904,60079.39755477739,0.183,0.6358972423596791,0.32087048708438975,0.027331894644027323,0.207,0.48120040210108106,0.1596087405521685,0.2851932795597473
