state,state_abbr,year,school_shooting_victims_gius_2018,killed_gius_2018,wounded_gius_2018,incident_count_raw,victims_raw,killed_raw,wounded_raw,gius_assault_ban,gius_state_private_sale_bg,gius_restrictive_ccw,gius_federal_bg,population,land_area_sq_mi,population_density,share_bachelors_plus,pcpi_nominal,unemployment_rate,age_5_18_population,share_age_5_18,per_capita_alcohol_ethanol_14plus,firearm_suicides,total_suicides,firearm_suicide_ratio,firearm_suicide_share_proxy_fss
Montana,MT,1994,0,0,0,0,0,0,0,1,0,0,1,854923.0,145546.0,5.873902408860429,21.64,18082.0,5.491666666666667,189185,0.22128893479295797,2.5113,117,158,0.740506329113924,0.740506329
Montana,MT,1995,0,0,0,0,0,0,0,1,0,0,1,868522.0,145546.0,5.967336786995177,22.1,18710.0,5.708333333333333,190376,0.21919536868380995,2.5462,133,201,0.6616915422885572,0.661691542
Montana,MT,1996,0,0,0,0,0,0,0,1,0,0,1,876656.0,145546.0,6.023222898602504,22.56,19378.0,5.533333333333334,189774,0.216474877260864,2.4503,124,174,0.7126436781609196,0.712643678
Montana,MT,1997,0,0,0,0,0,0,0,1,0,0,1,878706.0,145546.0,6.037307792725324,23.02,20127.0,5.4750000000000005,188399,0.21440504560114532,2.3198,120,183,0.6557377049180327,0.655737705
Montana,MT,1998,0,0,0,0,0,0,0,1,0,0,1,879533.0,145546.0,6.042989845134872,23.48,21431.0,5.591666666666666,187505,0.21318699810012814,2.4471,101,158,0.6392405063291139,0.639240506
Montana,MT,1999,0,0,0,0,0,0,0,1,0,0,1,882779.0,145546.0,6.065292072609346,23.939999999999998,21723.0,5.3,185117,0.20969801048733602,2.514,96,162,0.5925925925925926,0.592592593
Montana,MT,2000,0,0,0,0,0,0,0,1,0,0,1,903773.0,145546.0,6.209535129787146,24.4,22982.0,4.833333333333333,189486,0.2096610542691583,2.5408,107,158,0.6772151898734177,0.67721519
Montana,MT,2001,0,0,0,0,0,0,0,1,0,0,1,906961.0,145546.0,6.231438857818147,24.737499999999997,23910.0,4.616666666666666,186932,0.2061080906455735,2.5636,133,175,0.76,0.76
Montana,MT,2002,0,0,0,0,0,0,0,1,0,0,1,911667.0,145546.0,6.263772278180094,25.075,24516.0,4.566666666666666,184180,0.20202552028317358,2.6503,115,184,0.625,0.625
Montana,MT,2003,0,0,0,0,0,0,0,1,0,0,1,919630.0,145546.0,6.318483503497176,25.4125,26114.0,4.733333333333333,182198,0.19812098343899176,2.6215,120,180,0.6666666666666666,0.666666667
Montana,MT,2004,0,0,0,0,0,0,0,1,0,0,1,930009.0,145546.0,6.3897942918390065,25.75,28034.0,4.541666666666667,180118,0.1936733945585473,2.6579,105,175,0.6,0.6
Montana,MT,2005,0,0,0,0,0,0,0,0,0,0,1,940102.0,145546.0,6.459140065683702,26.0875,29839.0,4.083333333333333,178487,0.18985918549263803,2.7821,135,206,0.6553398058252428,0.655339806
Montana,MT,2006,0,0,0,0,0,0,0,0,0,0,1,952692.0,145546.0,6.545641927637997,26.425,31870.0,3.3666666666666667,177900,0.1867340126714615,2.8667,102,189,0.5396825396825397,0.53968254
Montana,MT,2007,0,0,0,0,0,0,0,0,0,0,1,964706.0,145546.0,6.628186277877784,26.762500000000003,33841.0,3.391666666666667,177459,0.18395138000592925,2.9438,120,196,0.6122448979591837,0.612244898
Montana,MT,2008,0,0,0,0,0,0,0,0,0,0,1,976415.0,145546.0,6.708635070699298,0.2712281941207231,35569.0,4.7250000000000005,177599,0.1818888484916762,2.9669,132,203,0.6502463054187192,0.650246305
Montana,MT,2009,0,0,0,0,0,0,0,0,0,0,1,983982.0,145546.0,6.760625506712654,0.273773634923277,34479.0,7.1000000000000005,175815,0.178677048970408,2.9646,136,219,0.6210045662100456,0.621004566
Montana,MT,2010,0,0,0,0,0,0,0,0,0,0,1,990730.0,145546.0,6.806988855756943,0.2880740379700187,35999.0,7.15,174718,0.1763527903666993,2.9835,141,227,0.6211453744493393,0.621145374
Montana,MT,2011,0,0,0,0,0,0,0,0,0,0,1,997518.0,145546.0,6.853627032003628,0.2820921611186877,38150.0,6.625,174275,0.17470862681174676,2.9748,152,232,0.6551724137931034,0.655172414
Montana,MT,2012,0,0,0,0,0,0,0,0,0,0,1,1004168.0,145546.0,6.899317054402045,0.2940271124248292,40217.0,5.783333333333334,174505,0.17378068211693662,3.074,153,233,0.6566523605150214,0.656652361
Montana,MT,2013,0,0,0,0,0,0,0,0,0,0,1,1014158.0,145546.0,6.967955148200569,0.2898969628639709,40142.0,5.3,175488,0.17303812620913112,3.0722,147,243,0.6049382716049383,0.604938272
Montana,MT,2014,0,0,0,0,0,0,0,0,0,0,1,1022657.0,145546.0,7.026349058029764,0.2929352590357117,41850.0,4.641666666666667,176359,0.1724517604631856,3.083,149,251,0.5936254980079682,0.593625498
North Carolina,NC,1990,0,0,0,0,0,0,0,0,0,1,0,6656987.0,48618.0,136.92432843802706,17.4,17481.0,4.125,1256104,0.18868956781799334,2.0799,650,929,0.6996770721205597,0.699677072
North Carolina,NC,1991,0,0,0,0,0,0,0,0,0,1,0,6748135.0,48618.0,138.79910732650458,17.91,17978.0,5.925,1253105,0.1856964924382811,1.9556,606,844,0.7180094786729858,0.718009479
North Carolina,NC,1992,0,0,0,0,0,0,0,0,0,1,0,6831850.0,48618.0,140.5210004525073,18.419999999999998,19222.0,6.241666666666667,1273018,0.18633576556862344,1.9634,621,860,0.7220930232558139,0.722093023
North Carolina,NC,1993,0,0,0,0,0,0,0,0,0,1,0,6947412.0,48618.0,142.89793903492534,18.93,20067.0,5.116666666666666,1303374,0.1876056868370553,1.9221,584,789,0.7401774397972116,0.74017744
North Carolina,NC,1994,1,1,0,1,1,1,0,1,0,1,1,7060959.0,48618.0,145.2334320621992,19.439999999999998,20928.0,4.408333333333333,1337852,0.18947171340323601,1.8948,650,897,0.7246376811594203,0.724637681
North Carolina,NC,1995,5,2,3,1,4,2,2,1,1,0,1,7185403.0,48618.0,147.79306018347114,19.95,21959.0,4.366666666666666,1377783,0.19174749140723213,1.8652,609,908,0.670704845814978,0.670704846
North Carolina,NC,1996,0,0,0,0,0,0,0,1,1,0,1,7307658.0,48618.0,150.3076638282118,20.46,23000.0,4.341666666666667,1415338,0.19367874084966757,1.9792,666,908,0.7334801762114538,0.733480176
North Carolina,NC,1997,0,0,0,0,0,0,0,1,1,0,1,7428672.0,48618.0,152.79674194742688,20.97,24189.0,3.825,1454084,0.19573942691237411,1.9657,616,906,0.6799116997792495,0.6799117
North Carolina,NC,1998,0,0,0,0,0,0,0,1,1,0,1,7545828.0,48618.0,155.20646674071332,21.48,25385.0,3.525,1485348,0.19684360682485738,1.9444,559,857,0.6522753792298717,0.652275379
North Carolina,NC,1999,0,0,0,0,0,0,0,1,1,0,1,7650789.0,48618.0,157.36535850919412,21.990000000000002,26158.0,3.3000000000000003,1506111,0.1968569516163627,1.9603,567,884,0.6414027149321267,0.641402715
North Carolina,NC,2000,0,0,0,0,0,0,0,1,1,0,1,8081614.0,48618.0,166.22678843226788,22.5,27410.0,3.75,1537697,0.1902710275447454,1.9828,621,971,0.639546858908342,0.639546859
North Carolina,NC,2001,0,0,0,0,0,0,0,1,1,0,1,8210122.0,48618.0,168.87000699329465,22.95,27782.0,5.4750000000000005,1562682,0.19033602667536487,1.9965,632,997,0.633901705115346,0.633901705
North Carolina,NC,2002,0,0,0,0,0,0,0,1,1,0,1,8326201.0,48618.0,171.25757949730553,23.4,27856.0,6.525,1581435,0.18993476136355583,2.0164,630,986,0.6389452332657201,0.638945233
North Carolina,NC,2003,0,0,0,0,0,0,0,1,1,0,1,8422501.0,48618.0,173.23832736846435,23.85,28709.0,6.258333333333333,1603170,0.1903436995733215,1.9993,619,955,0.6481675392670158,0.648167539
North Carolina,NC,2004,0,0,0,0,0,0,0,1,1,0,1,8553152.0,48618.0,175.92562425439138,24.3,30586.0,5.466666666666666,1620876,0.1895062779195319,1.9869,608,1027,0.5920155793573515,0.592015579
North Carolina,NC,2005,0,0,0,0,0,0,0,0,1,0,1,8705407.0,48618.0,179.05728331070796,24.75,32209.0,5.216666666666667,1649767,0.1895106110489722,1.9644,632,1009,0.626362735381566,0.626362735
North Carolina,NC,2006,3,3,0,1,3,3,0,0,1,0,1,8917270.0,48618.0,183.41499033279854,25.200000000000003,34189.0,4.733333333333333,1689633,0.18947873059804177,2.0068,660,1106,0.596745027124774,0.596745027
North Carolina,NC,2007,1,1,0,1,1,1,0,0,1,0,1,9118037.0,48618.0,187.5444691266609,25.650000000000002,35960.0,4.716666666666667,1731121,0.1898567641258749,2.0447,607,1074,0.5651769087523277,0.565176909
North Carolina,NC,2008,0,0,0,0,0,0,0,0,1,0,1,9309449.0,48618.0,191.48152947468017,0.2606407392222095,37772.0,5.933333333333334,1758609,0.18890580957046973,2.034,669,1162,0.5757314974182444,0.575731497
North Carolina,NC,2009,1,0,1,1,1,0,1,0,1,0,1,9449566.0,48618.0,194.3635279114731,0.2654483632933767,35921.0,10.791666666666666,1775299,0.18787095618994565,2.0093,678,1174,0.5775127768313458,0.577512777
North Carolina,NC,2010,1,1,0,1,1,1,0,0,1,0,1,9574586.0,48618.0,196.93500349664734,0.2645303915615558,35848.0,10.8,1784887,0.1864192352546627,1.9992,707,1174,0.6022146507666098,0.602214651
North Carolina,NC,2011,0,0,0,0,0,0,0,0,1,0,1,9658913.0,48618.0,198.6694845530462,0.2691636050309429,36822.0,10.35,1791801,0.18550752035969265,2.0108,728,1204,0.6046511627906976,0.604651163
North Carolina,NC,2012,1,1,0,1,1,1,0,0,1,0,1,9751810.0,48618.0,200.5802377720186,0.2736348251578649,38876.0,9.6,1797901,0.18436587669365995,2.0387,709,1278,0.554773082942097,0.554773083
North Carolina,NC,2013,2,0,2,2,2,0,2,0,1,0,1,9846717.0,48618.0,202.5323337035666,0.2839460666767152,38074.0,7.774999999999999,1805346,0.18334496665233702,2.0386,771,1284,0.6004672897196262,0.60046729
North Carolina,NC,2014,2,0,2,2,2,0,2,0,1,0,1,9937295.0,48618.0,204.39538853922414,0.2870882747765402,39880.0,6.116666666666667,1810971,0.18223983488464415,2.0718,760,1352,0.5621301775147929,0.562130178
North Dakota,ND,1990,0,0,0,0,0,0,0,0,0,0,0,637364.0,69001.0,9.237025550354343,18.1,16084.0,4.158333333333333,133299,0.20914108735353737,2.5636,41,73,0.5616438356164384,0.561643836
North Dakota,ND,1991,0,0,0,0,0,0,0,0,0,0,0,634199.0,69001.0,9.191156649903625,18.490000000000002,16362.0,4.358333333333333,134659,0.21232925312086584,2.4426,37,74,0.5,0.5
North Dakota,ND,1992,0,0,0,0,0,0,0,0,0,0,0,635427.0,69001.0,9.208953493427632,18.880000000000003,17839.0,4.533333333333333,135659,0.21349265926691816,2.3863,39,65,0.6,0.6
North Dakota,ND,1993,0,0,0,0,0,0,0,0,0,0,0,637229.0,69001.0,9.23506905697019,19.27,17991.0,4.25,136721,0.2145555208567093,2.3606,50,79,0.6329113924050633,0.632911392
North Dakota,ND,1994,0,0,0,0,0,0,0,1,0,0,1,639762.0,69001.0,9.27177866987435,19.66,19435.0,3.7083333333333335,137381,0.21473766807031364,2.3203,48,80,0.6,0.6
North Dakota,ND,1995,0,0,0,0,0,0,0,1,0,0,1,641548.0,69001.0,9.297662352719525,20.05,19376.0,3.325,137623,0.21451707432647285,2.2839,61,94,0.648936170212766,0.64893617
North Dakota,ND,1996,0,0,0,0,0,0,0,1,0,0,1,642858.0,69001.0,9.316647584817611,20.44,21584.0,3.141666666666667,136155,0.21179638427148764,2.2969,45,77,0.5844155844155844,0.584415584
North Dakota,ND,1997,0,0,0,0,0,0,0,1,0,0,1,640945.0,69001.0,9.288923348936972,20.83,21194.0,2.9416666666666664,134807,0.21032537893266973,2.2987,50,80,0.625,0.625
North Dakota,ND,1998,0,0,0,0,0,0,0,1,0,0,1,637808.0,69001.0,9.243460239706671,21.22,23286.0,2.966666666666667,133397,0.20914914833304066,2.3467,40,72,0.5555555555555556,0.555555556
North Dakota,ND,1999,0,0,0,0,0,0,0,1,0,0,1,633666.0,69001.0,9.183432124172114,21.61,23683.0,3.1500000000000004,131181,0.2070191552016362,2.4072,39,73,0.5342465753424658,0.534246575
North Dakota,ND,2000,0,0,0,0,0,0,0,1,0,0,1,642023.0,69001.0,9.30454631092303,22.0,25842.0,2.908333333333333,132170,0.20586489892106669,2.4019,35,68,0.5147058823529411,0.514705882
North Dakota,ND,2001,0,0,0,0,0,0,0,1,0,0,1,639062.0,69001.0,9.261633889363923,22.6125,26493.0,2.8166666666666664,129313,0.20234812897653123,2.4168,41,79,0.5189873417721519,0.518987342
North Dakota,ND,2002,0,0,0,0,0,0,0,1,0,0,1,638168.0,69001.0,9.248677555397748,23.225,27197.0,3.375,126415,0.19809047147459602,2.4997,53,91,0.5824175824175825,0.582417582
North Dakota,ND,2003,0,0,0,0,0,0,0,1,0,0,1,638817.0,69001.0,9.258083216185273,23.8375,29663.0,3.45,123872,0.1939084276091588,2.5615,41,81,0.5061728395061729,0.50617284
North Dakota,ND,2004,0,0,0,0,0,0,0,1,0,0,1,644705.0,69001.0,9.343415312821554,24.45,29984.0,3.358333333333333,121689,0.1887514444590937,2.494,41,73,0.5616438356164384,0.561643836
North Dakota,ND,2005,0,0,0,0,0,0,0,0,0,0,1,646089.0,69001.0,9.363472993145027,25.0625,31731.0,3.325,119554,0.18504261796749363,2.5982,56,92,0.6086956521739131,0.608695652
North Dakota,ND,2006,0,0,0,0,0,0,0,0,0,0,1,649422.0,69001.0,9.411776640918248,25.674999999999997,33120.0,3.1166666666666667,117661,0.1811780321578265,2.698,41,90,0.45555555555555555,0.455555556
North Dakota,ND,2007,0,0,0,0,0,0,0,0,0,0,1,652822.0,69001.0,9.461051289111753,26.287499999999998,36501.0,3.0416666666666665,116410,0.17831813266097038,2.8213,49,95,0.5157894736842106,0.515789474
North Dakota,ND,2008,0,0,0,0,0,0,0,0,0,0,1,657569.0,69001.0,9.529847393516036,0.2689063794334114,40973.0,3.075,115388,0.17547664199498456,2.936,55,86,0.6395348837209303,0.639534884
North Dakota,ND,2009,0,0,0,0,0,0,0,0,0,0,1,664968.0,69001.0,9.637077723511254,0.257572687067126,40186.0,3.875,114994,0.17293162979271182,2.956,50,90,0.5555555555555556,0.555555556
North Dakota,ND,2010,0,0,0,0,0,0,0,0,0,0,1,674752.0,69001.0,9.778872769959856,0.2761036334000081,44081.0,3.658333333333333,115381,0.17099764061462583,2.9336,56,106,0.5283018867924528,0.528301887
North Dakota,ND,2011,0,0,0,0,0,0,0,0,0,0,1,685526.0,69001.0,9.935015434558919,0.2630844927423044,48873.0,3.341666666666667,116654,0.17016714172766606,3.1767,51,106,0.4811320754716981,0.481132075
North Dakota,ND,2012,0,0,0,0,0,0,0,0,0,0,1,702227.0,69001.0,10.17705540499413,0.2792615919494042,56056.0,2.9416666666666664,119658,0.17039789128017008,3.4241,63,105,0.6,0.6
North Dakota,ND,2013,0,0,0,0,0,0,0,0,0,0,1,723149.0,69001.0,10.48026840190722,0.2713423041159433,54337.0,2.891666666666666,124251,0.17181936226144268,3.387,76,128,0.59375,0.59375
North Dakota,ND,2014,0,0,0,0,0,0,0,0,0,0,1,738736.0,69001.0,10.706163678787265,0.2742320142006891,56647.0,2.6666666666666665,127491,0.17257992029628988,3.4189,85,137,0.6204379562043796,0.620437956
Nebraska,NE,1990,0,0,0,0,0,0,0,0,0,1,0,1580664.0,76824.0,20.57513277100906,18.9,18486.0,2.375,331625,0.20980107094233816,2.2511,124,220,0.5636363636363636,0.563636364
Nebraska,NE,1991,0,0,0,0,0,0,0,0,1,1,0,1590805.0,76824.0,20.70713579089868,19.38,19014.0,2.625,335750,0.21105666627902225,2.1884,120,191,0.6282722513089005,0.628272251
Nebraska,NE,1992,0,0,0,1,0,0,0,0,1,1,0,1602406.0,76824.0,20.85814328855566,19.86,19974.0,2.8166666666666664,338863,0.2114713749199641,2.162,109,188,0.5797872340425532,0.579787234
Nebraska,NE,1993,0,0,0,0,0,0,0,0,1,1,0,1612149.0,76824.0,20.98496563573883,20.34,20460.0,2.766666666666667,343381,0.2129958211058655,2.136,105,171,0.6140350877192983,0.614035088
Nebraska,NE,1994,0,0,0,0,0,0,0,1,1,1,1,1621551.0,76824.0,21.10734926585442,20.82,21592.0,2.6333333333333333,347009,0.21399820295507202,2.1434,109,188,0.5797872340425532,0.579787234
Nebraska,NE,1995,0,0,0,0,0,0,0,1,1,1,1,1635142.0,76824.0,21.28426012704363,21.299999999999997,22561.0,2.6333333333333333,350955,0.21463273526091312,2.1031,112,187,0.5989304812834224,0.598930481
Nebraska,NE,1996,0,0,0,0,0,0,0,1,1,1,1,1647657.0,76824.0,21.447164948453608,21.779999999999998,24321.0,2.7,353278,0.21441234431680867,2.1065,115,189,0.6084656084656085,0.608465608
Nebraska,NE,1997,0,0,0,0,0,0,0,1,1,1,1,1656042.0,76824.0,21.55631052796001,22.259999999999998,24880.0,2.408333333333333,355901,0.21491061217046428,2.0947,99,176,0.5625,0.5625
Nebraska,NE,1998,0,0,0,0,0,0,0,1,1,1,1,1660772.0,76824.0,21.617879829220037,22.74,26387.0,2.5166666666666666,356589,0.21471279621766262,2.1609,116,204,0.5686274509803921,0.568627451
Nebraska,NE,1999,0,0,0,0,0,0,0,1,1,1,1,1666028.0,76824.0,21.686295949182547,23.22,27467.0,2.766666666666667,355597,0.21343999020424625,2.1884,108,177,0.6101694915254238,0.610169492
Nebraska,NE,2000,0,0,0,0,0,0,0,1,1,1,1,1713820.0,76824.0,22.308393210455066,23.7,28924.0,2.833333333333333,360289,0.21022569464704577,2.2287,115,193,0.5958549222797928,0.595854922
Nebraska,NE,2001,0,0,0,0,0,0,0,1,1,1,1,1719836.0,76824.0,22.38670207226908,24.125,30184.0,3.158333333333333,357896,0.2080989117567024,2.1965,107,187,0.5721925133689839,0.572192513
Nebraska,NE,2002,0,0,0,0,0,0,0,1,1,1,1,1728292.0,76824.0,22.496771842132667,24.55,30553.0,3.658333333333333,355601,0.2057528473197816,2.2329,105,201,0.5223880597014925,0.52238806
Nebraska,NE,2003,0,0,0,0,0,0,0,1,1,1,1,1738643.0,76824.0,22.631508382797044,24.975,32268.0,3.9166666666666665,353297,0.20320272764449057,2.2418,91,176,0.5170454545454546,0.517045455
Nebraska,NE,2004,0,0,0,0,0,0,0,1,1,1,1,1749370.0,76824.0,22.771139227324795,25.4,33496.0,3.85,350974,0.2006287977957779,2.2781,87,166,0.5240963855421686,0.524096386
Nebraska,NE,2005,0,0,0,0,0,0,0,0,1,1,1,1761497.0,76824.0,22.928993543684264,25.825,34401.0,3.775,349235,0.1982603433329719,2.2905,100,187,0.5347593582887701,0.534759358
Nebraska,NE,2006,0,0,0,0,0,0,0,0,1,1,1,1772693.0,76824.0,23.07472925127564,26.25,35718.0,3.0416666666666665,348854,0.1967932405667535,2.3453,105,202,0.5198019801980198,0.51980198
Nebraska,NE,2007,0,0,0,0,0,0,0,0,1,0,1,1783440.0,76824.0,23.214620431115275,26.675,38184.0,2.958333333333333,348846,0.19560287982774863,2.3086,89,181,0.49171270718232046,0.491712707
Nebraska,NE,2008,0,0,0,0,0,0,0,0,1,0,1,1796378.0,76824.0,23.38303134437155,0.2713636367584583,40291.0,3.2583333333333333,350919,0.19534808375520074,2.3317,98,191,0.5130890052356021,0.513089005
Nebraska,NE,2009,0,0,0,0,0,0,0,0,1,0,1,1812683.0,76824.0,23.59526970738311,0.27354907520616,39422.0,4.633333333333334,352129,0.1942584555600731,2.2944,93,170,0.5470588235294118,0.547058824
Nebraska,NE,2010,0,0,0,0,0,0,0,0,1,0,1,1829591.0,76824.0,23.8153571800479,0.2862858932824712,41085.0,4.641666666666667,353907,0.19343503548060742,2.2819,106,193,0.5492227979274611,0.549222798
Nebraska,NE,2011,4,2,2,1,4,2,2,0,1,0,1,1840914.0,76824.0,23.96274601686973,0.2793442420107816,45607.0,4.366666666666666,355267,0.19298402858580033,2.2849,111,193,0.5751295336787565,0.575129534
Nebraska,NE,2012,0,0,0,0,0,0,0,0,1,0,1,1853691.0,76824.0,24.129061230865354,0.2897171946826104,46385.0,3.9166666666666665,357478,0.1928465963313195,2.3149,115,232,0.4956896551724138,0.495689655
Nebraska,NE,2013,0,0,0,0,0,0,0,0,1,0,1,1865813.0,76824.0,24.286850463396856,0.2936057037149195,45911.0,3.716666666666667,359825,0.19285158802087884,2.317,111,220,0.5045454545454545,0.504545455
Nebraska,NE,2014,0,0,0,0,0,0,0,0,1,0,1,1879955.0,76824.0,24.470933562428407,0.2953937328376477,48187.0,3.233333333333333,361459,0.1922700277400257,2.2978,133,251,0.5298804780876494,0.529880478
New Hampshire,NH,1990,0,0,0,0,0,0,0,0,0,0,0,1111831.0,8953.0,124.18530101641907,24.4,20681.0,5.241666666666666,207947,0.1870311225357091,4.3033,87,149,0.5838926174496645,0.583892617
New Hampshire,NH,1991,0,0,0,0,0,0,0,0,0,0,0,1107055.0,8953.0,123.65184854238802,24.83,21459.0,6.758333333333333,209558,0.18929321488092282,4.3045,68,130,0.5230769230769231,0.523076923
New Hampshire,NH,1992,0,0,0,0,0,0,0,0,0,0,0,1112766.0,8953.0,124.28973528426226,25.259999999999998,22323.0,7.291666666666667,213991,0.19230548021776367,4.2991,80,137,0.583941605839416,0.583941606
New Hampshire,NH,1993,0,0,0,0,0,0,0,0,0,0,0,1122191.0,8953.0,125.34245504300235,25.689999999999998,22812.0,6.125,219032,0.19518246002685818,4.3791,82,144,0.5694444444444444,0.569444444
New Hampshire,NH,1994,0,0,0,0,0,0,0,1,0,0,1,1133054.0,8953.0,126.55579135485313,26.119999999999997,24071.0,4.5,224696,0.19831005406626692,4.1288,73,137,0.5328467153284672,0.532846715
New Hampshire,NH,1995,0,0,0,0,0,0,0,1,0,0,1,1145604.0,8953.0,127.95755612643806,26.549999999999997,25205.0,3.8166666666666655,230158,0.20090537393375024,4.0187,82,137,0.5985401459854015,0.598540146
New Hampshire,NH,1996,0,0,0,0,0,0,0,1,0,0,1,1160768.0,8953.0,129.65129007036748,26.98,26298.0,3.7416666666666663,233557,0.20120902712686772,4.1078,83,137,0.6058394160583942,0.605839416
New Hampshire,NH,1997,0,0,0,0,0,0,0,1,0,0,1,1173239.0,8953.0,131.0442309840277,27.41,27985.0,3.358333333333333,237338,0.2022929684403604,4.0443,70,136,0.5147058823529411,0.514705882
New Hampshire,NH,1998,0,0,0,0,0,0,0,1,0,0,1,1185823.0,8953.0,132.4497933653524,27.84,30348.0,2.833333333333333,241984,0.20406418158527875,3.9889,84,154,0.5454545454545454,0.545454545
New Hampshire,NH,1999,0,0,0,0,0,0,0,1,0,0,1,1201134.0,8953.0,134.15994638668602,28.27,31857.0,2.725,246021,0.20482394137540025,4.0653,64,137,0.46715328467153283,0.467153285
New Hampshire,NH,2000,0,0,0,0,0,0,0,1,0,0,1,1239882.0,8953.0,138.48788115715402,28.7,35323.0,2.6666666666666665,251905,0.20316852732760052,4.0566,67,131,0.5114503816793893,0.511450382
New Hampshire,NH,2001,0,0,0,0,0,0,0,1,0,0,1,1255517.0,8953.0,140.23422316541942,29.275,36782.0,3.408333333333333,254004,0.20231028333347936,4.0286,79,167,0.47305389221556887,0.473053892
New Hampshire,NH,2002,0,0,0,0,0,0,0,1,0,0,1,1269089.0,8953.0,141.75013961800514,29.849999999999998,37013.0,4.466666666666666,254906,0.2008574654732647,4.0941,66,132,0.5,0.5
New Hampshire,NH,2003,0,0,0,0,0,0,0,1,0,0,1,1279840.0,8953.0,142.95096615659554,30.424999999999997,37374.0,4.433333333333334,254772,0.19906550818852356,4.0919,75,158,0.47468354430379744,0.474683544
New Hampshire,NH,2004,0,0,0,0,0,0,0,1,0,0,1,1290121.0,8953.0,144.0992963252541,31.0,39324.0,3.825,253119,0.19619787601318017,4.1389,57,133,0.42857142857142855,0.428571429
New Hampshire,NH,2005,0,0,0,0,0,0,0,0,0,0,1,1298492.0,8953.0,145.03429018206188,31.575,40404.0,3.633333333333333,250882,0.19321027776836516,4.2046,79,162,0.4876543209876543,0.487654321
New Hampshire,NH,2006,0,0,0,0,0,0,0,0,0,0,1,1308389.0,8953.0,146.13972969954204,32.15,42866.0,3.516666666666667,249187,0.19045329791063667,4.2802,69,151,0.45695364238410596,0.456953642
New Hampshire,NH,2007,0,0,0,0,0,0,0,0,0,0,1,1312540.0,8953.0,146.60337317100414,32.724999999999994,44422.0,3.533333333333333,246326,0.18767123287671234,4.356,71,158,0.44936708860759494,0.449367089
New Hampshire,NH,2008,0,0,0,0,0,0,0,0,0,0,1,1315906.0,8953.0,146.97933653523958,0.3331757259536169,45713.0,3.766666666666666,242960,0.18463324887947924,4.3879,85,179,0.4748603351955307,0.474860335
New Hampshire,NH,2009,0,0,0,0,0,0,0,0,0,0,1,1316102.0,8953.0,147.0012286384452,0.3199933093103604,45119.0,6.05,239131,0.18169640347024774,4.4694,82,166,0.4939759036144578,0.493975904
New Hampshire,NH,2010,0,0,0,0,0,0,0,0,0,0,1,1316807.0,8953.0,147.07997319334302,0.3277106708307858,46982.0,6.058333333333334,236147,0.17933303817491858,4.4989,102,196,0.5204081632653061,0.520408163
New Hampshire,NH,2011,0,0,0,0,0,0,0,0,0,0,1,1320444.0,8953.0,147.48620574109236,0.3339648460359634,49086.0,5.491666666666667,232365,0.17597489935203614,4.7592,75,198,0.3787878787878788,0.378787879
New Hampshire,NH,2012,0,0,0,0,0,0,0,0,0,0,1,1324677.0,8953.0,147.9590081536915,0.3455776441134361,50715.0,5.4750000000000005,228755,0.17268737964047084,4.6364,98,202,0.48514851485148514,0.485148515
New Hampshire,NH,2013,0,0,0,0,0,0,0,0,0,0,1,1327272.0,8953.0,148.24885513235787,0.345507307196442,50423.0,5.25,224596,0.1692162571047984,4.6653,81,185,0.43783783783783786,0.437837838
New Hampshire,NH,2014,0,0,0,0,0,0,0,0,0,0,1,1334257.0,8953.0,149.02904054506868,0.3500790289744273,51988.0,4.316666666666666,221115,0.16572144646795933,4.5234,110,247,0.44534412955465585,0.44534413
New Jersey,NJ,1990,0,0,0,0,0,0,0,1,1,1,0,7757158.0,7354.0,1054.8215936905085,24.9,24755.0,5.05,1368338,0.17639681955685316,2.5846,206,567,0.36331569664902996,0.363315697
New Jersey,NJ,1991,0,0,0,0,0,0,0,1,1,1,0,7784269.0,7354.0,1058.5081588251292,25.39,25103.0,6.758333333333333,1377486,0.17695765652497364,2.3394,179,512,0.349609375,0.349609375
New Jersey,NJ,1992,0,0,0,0,0,0,0,1,1,1,0,7827770.0,7354.0,1064.4234430242045,25.88,26699.0,8.566666666666666,1396347,0.1783837542492945,2.338,176,513,0.34307992202729043,0.343079922
New Jersey,NJ,1993,0,0,0,0,0,0,0,1,1,1,0,7874891.0,7354.0,1070.830976339407,26.369999999999997,27350.0,7.774999999999999,1423641,0.18078231178056942,2.2873,207,558,0.3709677419354839,0.370967742
New Jersey,NJ,1994,0,0,0,0,0,0,0,1,1,1,1,7918796.0,7354.0,1076.8011966276856,26.86,28083.0,6.858333333333333,1452656,0.18344404881752227,2.2685,187,578,0.3235294117647059,0.323529412
New Jersey,NJ,1995,0,0,0,0,0,0,0,1,1,1,1,7965523.0,7354.0,1083.1551536578734,27.35,29555.0,6.408333333333334,1484596,0.18637771807325143,2.2818,196,578,0.3391003460207612,0.339100346
New Jersey,NJ,1996,0,0,0,0,0,0,0,1,1,1,1,8009624.0,7354.0,1089.1520261082403,27.84,30999.0,6.108333333333333,1508250,0.18830471942253468,2.2025,170,586,0.2901023890784983,0.290102389
New Jersey,NJ,1997,0,0,0,0,0,0,0,1,1,1,1,8054178.0,7354.0,1095.210497688333,28.33,32705.0,5.325,1527944,0.18970824831534638,2.193,189,586,0.3225255972696246,0.322525597
