county_fips,state_fips,year,county_sworn_officers_per_100k,county_sworn_officers,population,has_county_sworn_officers
45069,45,2022,280.7368380571473,73.0,26003,1
45069,45,2023,275.4927828651249,71.0,25772,1
45069,45,2024,215.70319240724763,55.0,25498,1
45071,45,2009,272.63250741720793,102.0,37413,1
45071,45,2010,260.5759259751655,98.0,37609,1
45071,45,2011,279.9850674630686,105.0,37502,1
45071,45,2012,266.4464043057739,100.0,37531,1
45071,45,2013,290.9692747123675,109.0,37461,1
45071,45,2014,233.66967604885818,88.0,37660,1
45071,45,2015,277.98369162342476,105.0,37772,1
45071,45,2016,292.6134865819581,111.0,37934,1
45071,45,2017,260.5455824496496,100.0,38381,1
45071,45,2018,234.11284239003197,90.0,38443,1
45071,45,2019,205.51508844953173,79.0,38440,1
45071,45,2020,235.83655731623298,89.0,37738,1
45071,45,2021,65.83105119022541,25.0,37976,1
45071,45,2022,252.97968338419008,97.0,38343,1
45071,45,2023,300.64754856614246,117.0,38916,1
45071,45,2024,293.3448970742035,115.0,39203,1
45073,45,2009,169.3101626732043,125.0,73829,1
45073,45,2010,209.82407058696938,156.0,74348,1
45073,45,2011,220.86947152938643,164.0,74252,1
45073,45,2012,215.95954447291115,161.0,74551,1
45073,45,2013,228.1916810120501,171.0,74937,1
45073,45,2014,204.73550565681546,154.0,75219,1
45073,45,2015,225.40632455874402,171.0,75863,1
45073,45,2016,231.26674070686613,177.0,76535,1
45073,45,2017,214.5035406006099,166.0,77388,1
45073,45,2018,210.70913200607862,165.0,78307,1
45073,45,2019,162.17031654640084,129.0,79546,1
45073,45,2020,200.54069833855837,158.0,78787,1
45073,45,2021,185.2995676343422,147.0,79331,1
45073,45,2022,235.59328372162597,189.0,80223,1
45073,45,2023,219.55916444858758,179.0,81527,1
45073,45,2024,215.8229766595938,178.0,82475,1
45075,45,2009,254.43372324942052,236.0,92755,1
45075,45,2010,243.71486444037652,225.0,92321,1
45075,45,2011,259.55047602429744,238.0,91697,1
45075,45,2012,251.4733055619335,230.0,91461,1
45075,45,2013,256.9673441928689,233.0,90673,1
45075,45,2014,232.095858921254,209.0,90049,1
45075,45,2015,233.2910867102592,208.0,89159,1
45075,45,2016,237.5055135208496,210.0,88419,1
45075,45,2017,229.26623398843404,201.0,87671,1
45075,45,2018,227.5522048429545,198.0,87013,1
45075,45,2019,136.93066434580794,118.0,86175,1
45075,45,2020,190.5419728239511,160.0,83971,1
45075,45,2021,123.11257558750046,102.0,82851,1
45075,45,2022,220.04448986953648,183.0,83165,1
45075,45,2023,177.99586279886466,148.0,83148,1
45075,45,2024,228.5604301747886,190.0,83129,1
45077,45,2009,203.8881384090013,243.0,119183,1
45077,45,2010,201.94910212256045,241.0,119337,1
45077,45,2011,210.52983341409214,252.0,119698,1
45077,45,2012,201.9915363876902,242.0,119807,1
45077,45,2013,217.19259700290985,259.0,119249,1
45077,45,2014,205.73571256729963,248.0,120543,1
45077,45,2015,223.04526748971196,271.0,121500,1
45077,45,2016,227.60526743618925,280.0,123020,1
45077,45,2017,209.6860376625269,259.0,123518,1
45077,45,2018,208.42483529646634,261.0,125225,1
45077,45,2019,241.16515872765675,306.0,126884,1
45077,45,2020,223.25327096416555,294.0,131689,1
45077,45,2021,220.2226443366455,291.0,132139,1
45077,45,2022,265.6151184851754,357.0,134405,1
45077,45,2023,220.18375468164797,301.0,136704,1
45077,45,2024,250.34911401014423,346.0,138207,1
45079,45,2009,525.4506962616208,1998.0,380245,1
45079,45,2010,537.156337900372,2072.0,385735,1
45079,45,2011,568.8109692651959,2214.0,389233,1
45079,45,2012,557.7196593635584,2192.0,393029,1
45079,45,2013,613.2216948913315,2433.0,396757,1
45079,45,2014,515.568211622766,2064.0,400335,1
45079,45,2015,566.2450000985202,2299.0,406008,1
45079,45,2016,570.6406137687218,2334.0,409014,1
45079,45,2017,520.8839242350656,2145.0,411800,1
45079,45,2018,518.3461209747901,2147.0,414202,1
45079,45,2019,504.1382146868739,2096.0,415759,1
45079,45,2020,518.8875551182713,2157.0,415697,1
45079,45,2021,471.836014818862,1969.0,417306,1
45079,45,2022,284.09293016483554,1198.0,421693,1
45079,45,2023,324.0553480890611,1378.0,425236,1
45079,45,2024,262.3934462012163,1130.0,430651,1
45081,45,2009,198.20094526604666,39.0,19677,1
45081,45,2010,190.8876274677249,38.0,19907,1
45081,45,2011,191.89011765894057,38.0,19803,1
45081,45,2012,176.1804087385483,35.0,19866,1
45081,45,2013,134.582793340644,27.0,20062,1
45081,45,2014,184.34557321508643,37.0,20071,1
45081,45,2015,203.3831043206508,41.0,20159,1
45081,45,2016,222.9157378510923,45.0,20187,1
45081,45,2017,182.27498891571014,37.0,20299,1
45081,45,2018,161.7884983085748,33.0,20397,1
45081,45,2019,185.61031602598544,38.0,20473,1
45081,45,2020,206.26189972498412,39.0,18908,1
45081,45,2021,10.577533319229955,2.0,18908,1
45081,45,2022,261.97212616577593,50.0,19086,1
45081,45,2023,290.1554404145078,56.0,19300,1
45081,45,2024,169.64836520666253,33.0,19452,1
45083,45,2009,196.5870788995359,557.0,283335,1
45083,45,2010,195.62323737141372,557.0,284731,1
45083,45,2011,197.83154259669627,566.0,286102,1
45083,45,2012,201.26589306534896,580.0,288176,1
45083,45,2013,193.86117749144324,563.0,290414,1
45083,45,2014,183.62965516535203,538.0,292981,1
45083,45,2015,199.62368238253563,592.0,296558,1
45083,45,2016,190.78197343012027,574.0,300867,1
45083,45,2017,173.4367868553172,532.0,306740,1
45083,45,2018,175.40117846671993,551.0,314137,1
45083,45,2019,170.42700564441733,545.0,319785,1
45083,45,2020,173.64642309618858,572.0,329405,1
45083,45,2021,153.52420018363281,515.0,335452,1
45083,45,2022,181.84179763605664,630.0,346455,1
45083,45,2023,169.78449357383812,609.0,358690,1
45083,45,2024,162.75971141971965,601.0,369256,1
45085,45,2009,236.439759261336,253.0,107004,1
45085,45,2010,238.83204624234483,257.0,107607,1
45085,45,2011,230.17855145935064,247.0,107308,1
45085,45,2012,216.14100185528758,233.0,107800,1
45085,45,2013,234.80932183726694,253.0,107747,1
45085,45,2014,221.9889841449709,239.0,107663,1
45085,45,2015,224.9162396991162,241.0,107151,1
45085,45,2016,222.27410693439177,238.0,107075,1
45085,45,2017,214.2232996025594,228.0,106431,1
45085,45,2018,198.29149789961377,211.0,106409,1
45085,45,2019,206.14499489322625,220.0,106721,1
45085,45,2020,211.38843335576766,223.0,105493,1
45085,45,2021,214.53293795707435,225.0,104879,1
45085,45,2022,225.81389091747704,235.0,104068,1
45085,45,2023,234.65185327075952,245.0,104410,1
45085,45,2024,244.33076277010002,256.0,104776,1
45087,45,2009,261.16838487972507,76.0,29100,1
45087,45,2010,255.78983753888696,74.0,28930,1
45087,45,2011,286.013254272759,82.0,28670,1
45087,45,2012,241.08345742040697,68.0,28206,1
45087,45,2013,249.96429081559776,70.0,28004,1
45087,45,2014,250.689395838556,70.0,27923,1
45087,45,2015,288.3610280070649,80.0,27743,1
45087,45,2016,285.5490493746837,79.0,27666,1
45087,45,2017,251.82481751824815,69.0,27400,1
45087,45,2018,212.2676035719514,58.0,27324,1
45087,45,2019,234.29491872895008,64.0,27316,1
45087,45,2020,213.37649915385182,58.0,27182,1
45087,45,2021,214.59227467811158,58.0,27028,1
45087,45,2022,246.38817336767835,66.0,26787,1
45087,45,2023,213.0761466861052,57.0,26751,1
45087,45,2024,209.9107879151361,56.0,26678,1
45089,45,2009,193.5185720062388,67.0,34622,1
45089,45,2010,227.09406935103502,78.0,34347,1
45089,45,2011,234.5422029376411,80.0,34109,1
45089,45,2012,211.555078811716,71.0,33561,1
45089,45,2013,184.43490354961602,61.0,33074,1
45089,45,2014,216.9064858094278,71.0,32733,1
45089,45,2015,224.48414772901995,73.0,32519,1
45089,45,2016,200.55151667084482,64.0,31912,1
45089,45,2017,214.63352127114302,67.0,31216,1
45089,45,2018,192.7726589557603,59.0,30606,1
45089,45,2019,138.30347734457322,42.0,30368,1
45089,45,2020,51.74476892726626,16.0,30921,1
45089,45,2021,157.72870662460568,48.0,30432,1
45089,45,2022,218.8038721654953,66.0,30164,1
45089,45,2023,73.26495271080324,22.0,30028,1
45089,45,2024,26.787209107651098,8.0,29865,1
45091,45,2009,156.07112192329708,349.0,223616,1
45091,45,2010,183.8097546999317,417.0,226865,1
45091,45,2011,198.63174456913862,457.0,230074,1
45091,45,2012,198.2406145459051,464.0,234059,1
45091,45,2013,199.49288573164856,476.0,238605,1
45091,45,2014,184.47241298914844,451.0,244481,1
45091,45,2015,194.75906547576287,488.0,250566,1
45091,45,2016,190.40897210178932,491.0,257866,1
45091,45,2017,163.43245731031504,435.0,266165,1
45091,45,2018,173.13044685187484,474.0,273782,1
45091,45,2019,169.76357663739995,477.0,280979,1
45091,45,2020,163.10742543912184,463.0,283862,1
45091,45,2021,161.55200625451877,467.0,289071,1
45091,45,2022,180.9173051483216,532.0,294057,1
45091,45,2023,187.683284457478,560.0,298375,1
45091,45,2024,190.42841442767516,577.0,303001,1
46003,46,2009,110.61946902654867,3.0,2712,1
46003,46,2010,111.06997408367272,3.0,2701,1
46003,46,2011,110.45655375552282,3.0,2716,1
46003,46,2012,108.61694424330196,3.0,2762,1
46003,46,2013,110.49723756906079,3.0,2715,1
46003,46,2014,109.3693036820999,3.0,2743,1
46003,46,2015,109.32944606413994,3.0,2744,1
46003,46,2016,108.53835021707671,3.0,2764,1
46003,46,2017,108.34236186348862,3.0,2769,1
46003,46,2018,107.71992818671454,3.0,2785,1
46003,46,2019,109.05125408942203,3.0,2751,1
46003,46,2020,109.48905109489053,3.0,2740,1
46003,46,2021,109.44910616563297,3.0,2741,1
46003,46,2022,144.3001443001443,4.0,2772,1
46003,46,2023,143.0615164520744,4.0,2796,1
46003,46,2024,145.34883720930233,4.0,2752,1
46005,46,2009,185.0994909763998,32.0,17288,1
46005,46,2010,172.3543605653223,30.0,17406,1
46005,46,2011,175.0621188163542,31.0,17708,1
46005,46,2012,166.72224074691565,30.0,17994,1
46005,46,2013,175.81451568595133,32.0,18201,1
46005,46,2014,177.22640673460344,32.0,18056,1
46005,46,2015,176.53224471782423,32.0,18127,1
46005,46,2016,170.44204970310096,31.0,18188,1
46005,46,2017,156.41011811660644,29.0,18541,1
46005,46,2018,168.26792596211257,31.0,18423,1
46005,46,2019,162.57519102584945,30.0,18453,1
46005,46,2020,156.52718355421058,30.0,19166,1
46005,46,2021,156.3721657544957,30.0,19185,1
46005,46,2022,154.99070055796653,30.0,19356,1
46005,46,2023,149.63880288957688,29.0,19380,1
46005,46,2024,154.17030679891053,30.0,19459,1
46007,46,2009,147.18869590815427,5.0,3397,1
46007,46,2010,173.86264850767893,6.0,3451,1
46007,46,2011,86.98173383589446,3.0,3449,1
46007,46,2012,231.8840579710145,8.0,3450,1
46007,46,2013,202.1368755414381,7.0,3463,1
46007,46,2014,203.7252619324796,7.0,3436,1
46007,46,2015,205.761316872428,7.0,3402,1
46007,46,2016,203.4292356873002,7.0,3441,1
46007,46,2017,145.09576320371445,5.0,3446,1
46007,46,2018,172.76130146847106,6.0,3473,1
46007,46,2019,208.02377414561664,7.0,3365,1
46007,46,2020,176.8867924528302,6.0,3392,1
46007,46,2021,176.83465959328026,6.0,3393,1
46007,46,2022,209.64360587002096,7.0,3339,1
46007,46,2023,150.96618357487924,5.0,3312,1
46007,46,2024,243.2350258437215,8.0,3289,1
46009,46,2009,127.67768477798269,9.0,7049,1
46009,46,2010,127.4606996176179,9.0,7061,1
46009,46,2011,114.02508551881414,8.0,7016,1
46009,46,2012,128.05919180421174,9.0,7028,1
46009,46,2013,114.56394099957038,8.0,6983,1
46009,46,2014,128.99527017342697,9.0,6977,1
46009,46,2015,129.6269624081809,9.0,6943,1
46009,46,2016,129.6829971181556,9.0,6940,1
46009,46,2017,129.45914844649022,9.0,6952,1
46009,46,2018,101.30246020260492,7.0,6910,1
46009,46,2019,130.4158817562672,9.0,6901,1
46009,46,2020,143.4308663224326,10.0,6972,1
46009,46,2021,99.97143673236219,7.0,7002,1
46009,46,2022,126.97516930022573,9.0,7088,1
46009,46,2023,112.8668171557562,8.0,7088,1
46009,46,2024,70.71135624381276,5.0,7071,1
46011,46,2009,173.3429985187053,55.0,31729,1
46011,46,2010,181.25566423950747,58.0,31999,1
46011,46,2011,171.12632233976353,55.0,32140,1
46011,46,2012,177.001953125,58.0,32768,1
46011,46,2013,175.67240125999515,58.0,33016,1
46011,46,2014,171.42857142857142,57.0,33250,1
46011,46,2015,171.5976331360947,58.0,33800,1
46011,46,2016,177.83738083437802,61.0,34301,1
46011,46,2017,178.42240064462285,62.0,34749,1
46011,46,2018,179.60486928756734,63.0,35077,1
46011,46,2019,185.30661116971237,65.0,35077,1
46011,46,2020,192.14533174182657,66.0,34349,1
46011,46,2021,190.1743264659271,66.0,34705,1
46011,46,2022,186.21973929236498,66.0,35442,1
46011,46,2023,186.56716417910448,67.0,35912,1
46011,46,2024,184.273494870596,67.0,36359,1
46013,46,2009,165.8328957187474,60.0,36181,1
46013,46,2010,171.88224701934357,63.0,36653,1
46013,46,2011,170.61611374407582,63.0,36925,1
46013,46,2012,165.02967872448028,62.0,37569,1
46013,46,2013,162.57604363331234,62.0,38136,1
46013,46,2014,164.6843549862763,63.0,38255,1
46013,46,2015,171.875,66.0,38400,1
46013,46,2016,167.09511568123392,65.0,38900,1
46013,46,2017,162.8913209468058,64.0,39290,1
46013,46,2018,171.1585132200792,67.0,39145,1
46013,46,2019,185.38067406472877,72.0,38839,1
46013,46,2020,177.92197598053323,68.0,38219,1
46013,46,2021,183.68846436443792,70.0,38108,1
46013,46,2022,197.8108927864961,75.0,37915,1
46013,46,2023,188.57901726427625,71.0,37650,1
46013,46,2024,208.02773703160423,78.0,37495,1
46015,46,2009,192.9012345679012,10.0,5184,1
46015,46,2010,208.25444907232108,11.0,5282,1
46015,46,2011,207.70392749244712,11.0,5296,1
46015,46,2012,207.82165123748348,11.0,5293,1
46015,46,2013,205.26217577906326,11.0,5359,1
46015,46,2014,208.33333333333334,11.0,5280,1
46015,46,2015,209.8035475872592,11.0,5243,1
46015,46,2016,210.88957055214723,11.0,5216,1
46015,46,2017,282.80542986425337,15.0,5304,1
46015,46,2018,210.3250478011472,11.0,5230,1
46015,46,2019,113.27166320558807,6.0,5297,1
46015,46,2020,209.52380952380952,11.0,5250,1
46015,46,2021,228.48438690022851,12.0,5252,1
46015,46,2022,206.61157024793388,11.0,5324,1
46015,46,2023,225.30980097634247,12.0,5326,1
46015,46,2024,285.11689792815054,15.0,5261,1
46017,46,2009,53.821313240043054,1.0,1858,1
46017,46,2010,51.706308169596696,1.0,1934,1
46017,46,2011,50.55611729019211,1.0,1978,1
46017,46,2012,496.031746031746,10.0,2016,1
46017,46,2013,49.382716049382715,1.0,2025,1
46017,46,2014,287.6318312559923,6.0,2086,1
46017,46,2015,381.31553860819827,8.0,2098,1
46017,46,2016,443.3497536945813,9.0,2030,1
46017,46,2017,447.0938897168405,9.0,2013,1
46017,46,2018,444.0059200789344,9.0,2027,1
46017,46,2019,458.7155963302753,9.0,1962,1
46017,46,2020,464.39628482972137,9.0,1938,1
46017,46,2021,369.5881731784583,7.0,1894,1
46017,46,2022,378.7878787878788,7.0,1848,1
46017,46,2023,53.07855626326964,1.0,1884,1
46017,46,2024,54.794520547945204,1.0,1825,1
46019,46,2009,110.12113324657122,11.0,9989,1
46019,46,2010,138.01261829652998,14.0,10144,1
46019,46,2011,135.81684128831975,14.0,10308,1
46019,46,2012,146.81413330723305,15.0,10217,1
46019,46,2013,145.90020426028596,15.0,10281,1
46019,46,2014,156.2042370399297,16.0,10243,1
46019,46,2015,127.3635740178309,13.0,10207,1
46019,46,2016,158.04030027657052,16.0,10124,1
46019,46,2017,148.30927427328456,15.0,10114,1
46019,46,2018,146.2986442992295,15.0,10253,1
46019,46,2019,153.4183526704382,16.0,10429,1
46019,46,2020,165.19288698863085,17.0,10291,1
46019,46,2021,161.22913505311078,17.0,10544,1
46019,46,2022,176.12161661104932,19.0,10788,1
46019,46,2023,193.22782480677216,21.0,10868,1
46019,46,2024,165.27407951519604,18.0,10891,1
46021,46,2009,137.5515818431912,2.0,1454,1
46021,46,2010,135.96193065941534,2.0,1471,1
46021,46,2011,140.54813773717498,2.0,1423,1
46021,46,2012,142.34875444839858,2.0,1405,1
46021,46,2013,146.19883040935673,2.0,1368,1
46021,46,2014,142.7551748750892,2.0,1401,1
46021,46,2015,141.54281670205236,2.0,1413,1
46021,46,2016,144.3001443001443,2.0,1386,1
46021,46,2017,218.6588921282799,3.0,1372,1
46021,46,2018,219.61932650073206,3.0,1366,1
46021,46,2019,145.34883720930233,2.0,1376,1
46021,46,2020,217.3913043478261,3.0,1380,1
46021,46,2021,217.70682148040638,3.0,1378,1
46021,46,2022,219.45866861741038,3.0,1367,1
46021,46,2023,294.76787030213706,4.0,1357,1
46021,46,2024,298.06259314456037,4.0,1342,1
46023,46,2009,121.15871792047584,11.0,9079,1
46023,46,2010,120.1660476294516,11.0,9154,1
46023,46,2011,130.57671381936888,12.0,9190,1
46023,46,2012,173.9886907351022,16.0,9196,1
46023,46,2013,141.5042995537172,13.0,9187,1
46023,46,2014,184.002597683732,17.0,9239,1
46023,46,2015,235.04273504273502,22.0,9360,1
46023,46,2016,235.09296858303057,22.0,9358,1
46023,46,2017,265.8443215652914,25.0,9404,1
46023,46,2018,246.4901939770657,23.0,9331,1
46023,46,2019,139.90529487731382,13.0,9292,1
46023,46,2020,170.7759632831679,16.0,9369,1
46023,46,2021,261.23870686840104,24.0,9187,1
46023,46,2022,227.34654108476775,21.0,9237,1
46023,46,2023,161.7948441376335,15.0,9271,1
46023,46,2024,171.2512041100289,16.0,9343,1
46025,46,2009,108.45986984815619,4.0,3688,1
46025,46,2010,108.1665765278529,4.0,3698,1
46025,46,2011,111.23470522803115,4.0,3596,1
46025,46,2012,83.47245409015025,3.0,3594,1
46025,46,2013,110.3448275862069,4.0,3625,1
46025,46,2014,109.61907371882708,4.0,3649,1
46025,46,2015,137.02384214853384,5.0,3649,1
46025,46,2016,137.47594171020071,5.0,3637,1
46025,46,2017,135.9064963305246,5.0,3679,1
46025,46,2018,134.19216317767044,5.0,3726,1
46025,46,2019,133.83297644539613,5.0,3736,1
46025,46,2020,129.83640612827838,5.0,3851,1
46025,46,2021,129.1655902867476,5.0,3871,1
46025,46,2022,126.74271229404309,5.0,3945,1
46025,46,2023,126.74271229404309,5.0,3945,1
46025,46,2024,125.81781580271766,5.0,3974,1
46027,46,2009,173.33525928065868,24.0,13846,1
46027,46,2010,173.56089094590686,24.0,13828,1
46027,46,2011,171.6369877708646,24.0,13983,1
46027,46,2012,184.86916951080775,26.0,14064,1
46027,46,2013,187.1042026482441,26.0,13896,1
46027,46,2014,187.2794064683426,26.0,13883,1
46027,46,2015,181.58047646717026,25.0,13768,1
46027,46,2016,186.6073351037106,26.0,13933,1
46027,46,2017,185.29076396807298,26.0,14032,1
46027,46,2018,193.0916112422227,27.0,13983,1
46027,46,2019,191.89765458422175,27.0,14070,1
46027,46,2020,179.9640071985603,27.0,15003,1
46027,46,2021,158.20698747528016,24.0,15170,1
46027,46,2022,144.00733128231983,22.0,15277,1
46027,46,2023,162.35874788933629,25.0,15398,1
46027,46,2024,203.34535913414234,31.0,15245,1
46029,46,2009,162.14025131738953,44.0,27137,1
46029,46,2010,158.01852124062913,43.0,27212,1
46029,46,2011,160.39661708953048,44.0,27432,1
46029,46,2012,159.27025266053718,44.0,27626,1
46029,46,2013,157.91551519936834,44.0,27863,1
46029,46,2014,160.9845097127321,45.0,27953,1
46029,46,2015,164.88046166529267,46.0,27899,1
46029,46,2016,171.0498182595681,48.0,28062,1
46029,46,2017,167.11111111111111,47.0,28125,1
46029,46,2018,181.92844147968466,51.0,28033,1
46029,46,2019,164.23292513120782,46.0,28009,1
46029,46,2020,162.2288837947452,46.0,28355,1
46029,46,2021,182.50737048996209,52.0,28492,1
46029,46,2022,184.30936152455138,53.0,28756,1
46029,46,2023,183.061619231832,53.0,28952,1
46029,46,2024,184.43882778878339,54.0,29278,1
46031,46,2009,100.42681395932713,4.0,3983,1
46031,46,2010,147.52889107450207,6.0,4067,1
46031,46,2011,148.66204162537164,6.0,4036,1
46031,46,2012,147.45637748832638,6.0,4069,1
46031,46,2013,142.5855513307985,6.0,4208,1
46031,46,2014,143.81591562799616,6.0,4172,1
46031,46,2015,143.7125748502994,6.0,4175,1
46031,46,2016,145.70179698882953,6.0,4118,1
46031,46,2017,143.0274135876043,6.0,4195,1
46031,46,2018,95.73958831977022,4.0,4178,1
46031,46,2019,97.89525208027412,4.0,4086,1
46031,46,2020,128.6008230452675,5.0,3888,1
46031,46,2021,130.14055179593961,5.0,3842,1
46031,46,2022,131.68290755859888,5.0,3797,1
46031,46,2023,79.87220447284345,3.0,3756,1
46031,46,2024,133.44008540165467,5.0,3747,1
46033,46,2009,148.23965410747374,12.0,8095,1
46033,46,2010,120.84592145015105,10.0,8275,1
46033,46,2011,119.81787682722263,10.0,8346,1
46033,46,2012,132.291040288635,11.0,8315,1
46033,46,2013,130.89005235602096,11.0,8404,1
46033,46,2014,130.5173232083531,11.0,8428,1
46033,46,2015,130.2700142112743,11.0,8444,1
46033,46,2016,127.81780153381362,11.0,8606,1
46033,46,2017,114.11617026132602,10.0,8763,1
46033,46,2018,124.82977757603268,11.0,8812,1
46033,46,2019,133.7494427106554,12.0,8972,1
46033,46,2020,143.85039558858787,12.0,8342,1
46033,46,2021,127.19703977798335,11.0,8648,1
46033,46,2022,132.9787234042553,12.0,9024,1
46033,46,2023,131.62224415926292,12.0,9117,1
46033,46,2024,139.33547695605571,13.0,9330,1
46035,46,2009,175.4657583733292,34.0,19377,1
46035,46,2010,174.52006980802793,34.0,19482,1
46035,46,2011,167.34279918864098,33.0,19720,1
46035,46,2012,165.39695268644746,33.0,19952,1
46035,46,2013,150.4438092372499,30.0,19941,1
46035,46,2014,175.28922722492112,35.0,19967,1
46035,46,2015,175.73810002008435,35.0,19916,1
46035,46,2016,169.9065513967318,34.0,20011,1
46035,46,2017,171.112229491696,34.0,19870,1
46035,46,2018,176.91063485644966,35.0,19784,1
46035,46,2019,171.93426042983566,34.0,19775,1
46035,46,2020,135.31121579633157,27.0,19954,1
46035,46,2021,160.79593990251746,32.0,19901,1
46035,46,2022,169.78776529338327,34.0,20025,1
46035,46,2023,165.22305111901068,33.0,19973,1
46035,46,2024,175.8175516150098,35.0,19907,1
46037,46,2009,159.20750044224306,9.0,5653,1
46037,46,2010,157.6458223857068,9.0,5709,1
46037,46,2011,139.37282229965157,8.0,5740,1
46037,46,2012,143.0615164520744,8.0,5592,1
46037,46,2013,143.49775784753362,8.0,5575,1
46037,46,2014,145.3752498637107,8.0,5503,1
46037,46,2015,145.5604075691412,8.0,5496,1
46037,46,2016,145.2169177709203,8.0,5509,1
46037,46,2017,145.61339643247177,8.0,5494,1
46037,46,2018,145.2696568004358,8.0,5507,1
46037,46,2019,165.929203539823,9.0,5424,1
46037,46,2020,165.56291390728478,9.0,5436,1
46037,46,2021,147.65596160944997,8.0,5418,1
46037,46,2022,109.52902519167579,6.0,5478,1
46037,46,2023,165.2892561983471,9.0,5445,1
46037,46,2024,166.42011834319527,9.0,5408,1
46039,46,2009,91.34505594884678,4.0,4379,1
46039,46,2010,91.95402298850574,4.0,4350,1
46039,46,2011,91.59606136936112,4.0,4367,1
46039,46,2012,91.42857142857143,4.0,4375,1
46039,46,2013,69.60556844547563,3.0,4310,1
46039,46,2014,69.44444444444444,3.0,4320,1
46039,46,2015,92.52833680314596,4.0,4323,1
46039,46,2016,117.56407241946862,5.0,4253,1
46039,46,2017,115.9823706796567,5.0,4311,1
46039,46,2018,114.88970588235294,5.0,4352,1
46039,46,2019,114.91611123879566,5.0,4351,1
46039,46,2020,116.22501162250117,5.0,4302,1
46039,46,2021,116.30611770179111,5.0,4299,1
46039,46,2022,91.80628873077806,4.0,4357,1
46039,46,2023,138.0897583429229,6.0,4345,1
46039,46,2024,138.4083044982699,6.0,4335,1
46041,46,2009,95.2018278750952,5.0,5252,1
46041,46,2010,93.86146048432514,5.0,5327,1
46041,46,2011,92.60974254491572,5.0,5399,1
46041,46,2012,90.35056017347307,5.0,5534,1
46041,46,2013,89.50948800572861,5.0,5586,1
46041,46,2014,582.2159491884263,33.0,5668,1
46041,46,2015,438.21209465381247,25.0,5705,1
46041,46,2016,587.7268798617113,34.0,5785,1
46041,46,2017,495.13402765921126,29.0,5857,1
46041,46,2018,84.38818565400844,5.0,5925,1
46041,46,2019,67.88866259334691,4.0,5892,1
46041,46,2020,95.69377990430623,5.0,5225,1
46041,46,2021,842.750430951925,44.0,5221,1
46041,46,2022,512.0126033871603,26.0,5078,1
46041,46,2023,96.54373431164318,5.0,5179,1
46041,46,2024,93.94964299135663,5.0,5322,1
46043,46,2009,132.5820351342393,4.0,3017,1
46043,46,2010,133.6005344021376,4.0,2994,1
46043,46,2011,100.87424344317418,3.0,2974,1
46043,46,2012,135.68521031207598,4.0,2948,1
46043,46,2013,100.87424344317418,3.0,2974,1
46043,46,2014,102.45901639344262,3.0,2928,1
46043,46,2015,135.50135501355012,4.0,2952,1
46043,46,2016,137.03323055841042,4.0,2919,1
46043,46,2017,136.6586949094636,4.0,2927,1
46043,46,2018,136.70539986329462,4.0,2926,1
46043,46,2019,136.93940431359124,4.0,2921,1
46043,46,2020,141.14326040931547,4.0,2834,1
46043,46,2021,142.19694276573054,4.0,2813,1
46043,46,2022,143.01036825169825,4.0,2797,1
46043,46,2023,105.48523206751054,3.0,2844,1
46043,46,2024,140.4001404001404,4.0,2849,1
46045,46,2009,99.05894006934125,4.0,4038,1
46045,46,2010,98.40098400984009,4.0,4065,1
46045,46,2011,98.9853996535511,4.0,4041,1
46045,46,2012,99.72575417601595,4.0,4011,1
46045,46,2013,99.42828734775043,4.0,4023,1
46045,46,2014,100.78105316200555,4.0,3969,1
46045,46,2015,100.1001001001001,4.0,3996,1
46045,46,2016,101.54861640010157,4.0,3939,1
46045,46,2017,102.17113665389529,4.0,3915,1
46045,46,2018,103.46611484738747,4.0,3866,1
46045,46,2019,104.46591799425438,4.0,3829,1
46045,46,2020,100.07505629221916,4.0,3997,1
46045,46,2021,98.91196834817012,4.0,4044,1
46045,46,2022,97.48964172556666,4.0,4103,1
46045,46,2023,122.94074256208506,5.0,4067,1
46045,46,2024,124.16190712689348,5.0,4027,1
46047,46,2009,170.06802721088434,12.0,7056,1
46047,46,2010,168.68147315153217,12.0,7114,1
46047,46,2011,172.5377426312006,12.0,6955,1
46047,46,2012,186.51362984218076,13.0,6970,1
46047,46,2013,176.31501616220982,12.0,6806,1
46047,46,2014,189.89190768331872,13.0,6846,1
46047,46,2015,191.1764705882353,13.0,6800,1
46047,46,2016,191.5991156963891,13.0,6785,1
46047,46,2017,194.08778739922366,13.0,6698,1
46047,46,2018,178.04154302670622,12.0,6740,1
46047,46,2019,208.55057351407717,14.0,6713,1
46047,46,2020,243.79750466083462,17.0,6973,1
46047,46,2021,193.98642095053347,14.0,7217,1
46047,46,2022,189.88200189882002,14.0,7373,1
46047,46,2023,217.1257972587868,16.0,7369,1
46047,46,2024,217.4208452235358,16.0,7359,1
46049,46,2009,127.7139208173691,3.0,2349,1
46049,46,2010,168.91891891891893,4.0,2368,1
46049,46,2011,127.38853503184713,3.0,2355,1
46049,46,2012,169.85138004246286,4.0,2355,1
46049,46,2013,170.28522775649213,4.0,2349,1
46049,46,2014,172.41379310344828,4.0,2320,1
46049,46,2015,173.38534893801474,4.0,2307,1
46049,46,2016,172.63703064307293,4.0,2317,1
46049,46,2017,172.19113215669393,4.0,2323,1
46049,46,2018,172.78617710583154,4.0,2315,1
46049,46,2019,217.48586341887778,5.0,2299,1
