state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k
Montana,MT,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1014158.0,2924.0,288.31799384316844,26195.0,2582.930864815936,5.3,40142.0,54056.137403274864,13.829569269535252,10.897778367097859,137830.0,39081.0,59936.0,2921.0,16704.0,0.0,1149.0,13590.5845045841
Montana,MT,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1022657.0,3361.0,328.65369327154656,25525.0,2495.949277225893,4.641666666666667,41850.0,55460.229706609214,13.837914700344506,10.923421461004127,121836.0,32607.0,55323.0,2793.0,11504.0,0.0,1065.0,11913.671934969398
Montana,MT,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1031495.0,3647.0,353.56448649775325,27276.0,2644.3172288765336,4.241666666666666,43095.0,57041.023927038514,13.846519764171953,10.951526005962096,127705.0,35977.0,57550.0,2592.0,12831.0,0.0,1355.0,12380.573827308906
Montana,MT,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1042137.0,3886.0,372.88763377559764,28156.0,2701.7561030843353,4.266666666666667,43301.0,56596.40729566868,13.856783970580047,10.943700786835088,136337.0,37547.0,56834.0,2678.0,20512.0,0.0,2142.0,13082.445014427085
Montana,MT,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1053862.0,3937.0,373.57832429672953,27294.0,2589.9026627774792,4.1,45369.0,58061.82303229833,13.86797206972012,10.969263636195192,123938.0,34444.0,51763.0,2642.0,17059.0,6.0,2171.0,11760.363311325393
Montana,MT,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1061818.0,4040.0,380.4795172053968,26787.0,2522.7487196487536,3.725,47208.0,58976.87192527265,13.875493091333093,10.98490064476871,117607.0,32778.0,48867.0,2960.0,14854.0,6.0,2750.0,11076.003608904728
Montana,MT,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1070123.0,4472.0,417.89588673451556,23929.0,2236.0980933967403,3.5,49654.0,60927.875496401204,13.883284153102496,11.0174460746944,115823.0,34421.0,46904.0,2973.0,14417.0,164.0,3073.0,10823.335261460597
Montana,MT,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1087156.0,5077.0,466.9982964726313,22917.0,2107.9771440345266,5.825,53487.0,64819.01151703217,13.89907567006559,11.07935422691916,172695.0,62188.0,66576.0,4221.0,23109.0,9.0,4464.0,15885.024780252326
Montana,MT,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1106416.0,5197.0,469.7148269728565,22449.0,2028.9836734103628,3.3833333333333333,58973.0,68271.35373795893,13.9166365205441,11.131245539393392,160640.0,59312.0,64802.0,4084.0,17356.0,18.0,4469.0,14518.951280531011
Montana,MT,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1121533.0,4816.0,429.41224199377103,21841.0,1947.4237494572162,2.6583333333333337,61610.0,66046.47751384943,13.930207057386893,11.098113977928033,141803.0,53758.0,56504.0,3877.0,11987.0,16.0,4449.0,12643.676111179966
Montana,MT,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1130612.0,5076.0,448.9603860564013,20855.0,1844.5762118215623,2.733333333333333,65075.0,66996.08535470058,13.938269637000364,11.112389469124366,139731.0,51667.0,56206.0,5215.0,11687.0,14.0,4336.0,12358.881738385937
Montana,MT,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1137557.0,4816.0,423.3634006911302,18392.0,1616.7981033038345,3.0,67615.0,67615.0,13.944393538441894,11.12158513090746,144025.0,50807.0,58367.0,5482.0,14575.0,30.0,4276.0,12660.904025029076
Nebraska,NE,1999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1666028.0,7167.0,430.18484683330655,61277.0,3678.029420874079,2.766666666666667,27467.0,51723.94723661831,14.325952908290382,10.853676149320457,47959.0,615.0,30912.0,35.0,16397.0,0.0,0.0,2878.6430960344005
Nebraska,NE,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1713820.0,5606.0,327.1055303357412,64479.0,3762.2970907096433,2.8333333333333335,28924.0,52693.64045491942,14.35423535512222,10.872250052767995,44825.0,393.0,29121.0,32.0,15279.0,0.0,0.0,2615.5022114341064
Nebraska,NE,2001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1719836.0,5214.0,303.16844164211005,68963.0,4009.8590795866585,3.158333333333333,30184.0,53482.69501153213,14.357739495406436,10.887113422831993,44401.0,293.0,28352.0,22.0,15486.0,0.0,0.0,2581.6996504317854
Nebraska,NE,2002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1728292.0,5428.0,314.06729881293205,68178.0,3944.8195096661907,3.658333333333333,30553.0,53286.24955244626,14.362644195551857,10.883433594740357,43177.0,179.0,25886.0,23.0,15609.0,0.0,0.0,2498.24682403205
Nebraska,NE,2003,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1738643.0,5105.0,293.61979428784406,65189.0,3749.418368233157,3.9166666666666665,32268.0,55013.11109782609,14.368615481864682,10.91532681940259,44758.0,169.0,27344.0,24.0,15722.0,0.0,0.0,2574.3065137581434
Nebraska,NE,2004,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1749370.0,5393.0,308.28241023911465,61512.0,3516.237273990065,3.8499999999999996,33496.0,55622.92359080683,14.37476628108414,10.926350690067212,48436.0,156.0,29683.0,25.0,17188.0,0.0,0.0,2768.768185118071
Nebraska,NE,2005,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1761497.0,5052.0,286.8015103062906,60348.0,3425.9496326136236,3.775,34401.0,55265.60582878116,14.381674573668025,10.919906037935602,48172.0,9.0,28978.0,2.0,17793.0,0.0,0.0,2734.71938924676
Nebraska,NE,2006,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,1772693.0,5197.0,293.16977051299915,59411.0,3351.4545383774857,3.0416666666666665,35718.0,55590.21515855625,14.38801041721538,10.925762478394356,51221.0,11.0,29589.0,5.0,20314.0,0.0,0.0,2889.445606204797
Nebraska,NE,2007,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1783440.0,5524.0,309.738482931862,55765.0,3126.8223209079083,2.9583333333333335,38184.0,57769.895283606565,14.39405464149946,10.964223076130542,52042.0,11.0,29388.0,5.0,21499.0,0.0,0.0,2918.068451980442
Nebraska,NE,2008,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,1796378.0,5570.0,310.0683709107994,51350.0,2858.529774913743,3.2583333333333333,40291.0,58717.59945816015,14.401282973405074,10.980494781290616,56589.0,102.0,30070.0,33.0,25172.0,0.0,0.0,3150.1721797973473
Nebraska,NE,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1812683.0,5199.0,286.8124211458926,49731.0,2743.502311214923,4.633333333333334,39422.0,57635.81356824827,14.410318626131534,10.961899416806887,59328.0,135.0,28315.0,70.0,29559.0,0.0,39.0,3272.9385115875198
Nebraska,NE,2010,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1829591.0,5093.0,278.3682254667847,48827.0,2668.73853227306,4.641666666666667,41085.0,59099.94372379069,14.419603002570607,10.986985251173612,58283.0,897.0,28141.0,45.0,27728.0,0.0,98.0,3185.575355366309
Nebraska,NE,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1840914.0,4672.0,253.78697755571417,50894.0,2764.604973399083,4.366666666666666,45607.0,63607.6892410588,14.425772745381563,11.060489642037043,65860.0,1225.0,30806.0,51.0,32299.0,0.0,137.0,3577.570706725029
Nebraska,NE,2012,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1853691.0,4802.0,259.05072636162123,51203.0,2762.2187300903984,3.9166666666666665,46385.0,63378.79565507927,14.43268934455084,11.056884631093391,85860.0,1206.0,34758.0,51.0,48284.0,0.0,185.0,4631.839934487463
Nebraska,NE,2013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1865813.0,4949.0,265.2463028181281,49197.0,2636.759418012416,3.716666666666667,45911.0,61824.805050115894,14.43920744100536,11.032059939131365,91553.0,1343.0,31787.0,45.0,56897.0,0.0,218.0,4906.869016348369
Nebraska,NE,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1879955.0,5201.0,276.65555824474524,47526.0,2528.0392349816884,3.233333333333333,48187.0,63858.11442944751,14.446758398349445,11.064418939203469,68568.0,1332.0,26356.0,52.0,39333.0,0.0,184.0,3647.321345457737
Nebraska,NE,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1892059.0,5167.0,273.08873560496795,42597.0,2251.356855150923,2.975,49708.0,65794.06467955053,14.453176212040098,11.094284910806483,79340.0,1809.0,26998.0,68.0,49150.0,0.0,213.0,4193.315324733531
Nebraska,NE,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1906483.0,5661.0,296.93419768232917,43197.0,2265.795184116512,3.108333333333334,48688.0,63637.46514887685,14.460770741376638,11.060957650559715,88663.0,1717.0,26494.0,82.0,58386.0,664.0,260.0,4650.605329289588
Nebraska,NE,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1916998.0,5979.0,311.8939091224925,43856.0,2287.7436491848193,2.9583333333333335,49533.0,63390.77961292586,14.46627097873042,11.057073697876284,74318.0,1669.0,24473.0,54.0,45865.0,981.0,227.0,3876.7906904441215
Nebraska,NE,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1925512.0,5583.0,289.94885516164015,40193.0,2087.3928596653773,2.908333333333333,51436.0,64258.90493874606,14.470702464365175,11.070675591422035,74477.0,1461.0,22404.0,64.0,48582.0,719.0,307.0,3867.9063023237454
Nebraska,NE,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1932571.0,5887.0,304.6201148625329,39553.0,2046.651843580391,3.1166666666666667,53513.0,65663.05637892049,14.474361798742944,11.092291738539405,68236.0,1269.0,21167.0,40.0,43394.0,1132.0,296.0,3530.840522806148
Nebraska,NE,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1963318.0,6473.0,329.6969721665059,36991.0,1884.1063953979944,4.266666666666667,56745.0,68767.26697204911,14.490146457081964,11.138483139951518,104511.0,2262.0,31297.0,58.0,67891.0,1641.0,423.0,5323.182490050008
Nebraska,NE,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1964697.0,5831.0,296.7887669192756,35709.0,1817.532169082561,2.658333333333333,63517.0,73531.81244593182,14.49084859292241,11.205473413953964,90676.0,2499.0,26383.0,79.0,59505.0,1017.0,411.0,4615.26637440786
Nebraska,NE,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1972595.0,5602.0,283.99139204955907,37263.0,1889.0344951700679,2.158333333333333,66923.0,71742.06159161411,14.494860492773075,11.180832487662698,75084.0,1939.0,22560.0,111.0,48361.0,999.0,333.0,3806.3566013297204
Nebraska,NE,2023,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,1988172.0,4625.0,232.6257486776798,39275.0,1975.43270904127,2.3000000000000003,71006.0,73102.17497803872,14.502726181570782,11.199613398756787,80046.0,2221.0,21808.0,109.0,53050.0,1781.0,296.0,4026.110417006175
Nebraska,NE,2024,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,10,2005591.0,4423.0,220.53349860465067,32622.0,1626.5529711690967,2.716666666666667,71859.0,71859.0,14.51144933838097,11.182461144623005,73776.0,2262.0,21271.0,107.0,45714.0,3103.0,283.0,3678.5167065468486
Nevada,NV,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1809253.0,10311.0,569.9037116423186,73874.0,4083.1215976980557,4.05,30301.0,57060.73925862931,14.40842461087264,10.951871580495505,62375.0,31387.0,29046.0,1942.0,0.0,0.0,0.0,3447.5554275714894
Nevada,NV,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2018741.0,10474.0,518.8382263995233,74823.0,3706.41900075344,4.141666666666667,31858.0,58038.79123263805,14.517984607738832,10.968866880327736,49807.0,23817.0,24605.0,1385.0,0.0,0.0,0.0,2467.2308136605934
Nevada,NV,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2098399.0,12359.0,588.97283119178,77486.0,3692.6247105531406,5.108333333333333,32418.0,57441.094847728884,14.556685230981122,10.958515264259967,50549.0,24035.0,25176.0,1334.0,2.0,0.0,0.0,2408.9317617860092
Nevada,NV,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2173791.0,13856.0,637.4117842975704,83896.0,3859.4326685500127,5.625,32180.0,56123.83434025204,14.591983205887361,10.935315855835595,47155.0,21956.0,23897.0,1301.0,0.0,0.0,0.0,2169.2517817950297
Nevada,NV,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2248850.0,13813.0,614.2250483580497,96128.0,4274.540320608311,5.2,33136.0,56492.94810144928,14.625929532407683,10.94187109698109,49432.0,22692.0,25381.0,1355.0,0.0,0.0,0.0,2198.101251750895
Nevada,NV,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2346222.0,14379.0,612.8576068249296,98215.0,4186.091512226891,4.45,35173.0,58407.723055273724,14.668316932874513,10.975203404169992,54754.0,23762.0,27412.0,1501.0,0.0,0.0,0.0,2333.709256839293
Nevada,NV,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2432143.0,14654.0,602.5139146834705,102424.0,4211.265538251657,4.208333333333333,37907.0,60898.03552663026,14.704283319681686,11.016956195815315,62727.0,27382.0,28821.0,1698.0,455.0,0.0,0.0,2579.083548952508
Nevada,NV,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2522658.0,18687.0,740.7662869877724,102338.0,4056.7528376815253,4.166666666666667,39437.0,61378.33347914169,14.74082366552187,11.024812176927679,72963.0,28653.0,29518.0,1754.0,9220.0,0.0,0.0,2892.3064481986853
Nevada,NV,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2601072.0,19365.0,744.5007289302257,97118.0,3733.7682309447796,4.766666666666667,39870.0,60320.70304204363,14.771434225708559,11.00743065782021,70276.0,29632.0,26412.0,1510.0,9100.0,0.0,0.0,2701.8091002478977
Nevada,NV,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2653630.0,18973.0,714.9828725180224,90006.0,3391.806694980084,6.8999999999999995,38640.0,56311.534661917256,14.791439071947517,10.938654671685086,95252.0,42766.0,35528.0,2616.0,10233.0,0.0,0.0,3589.4981591254245
Nevada,NV,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2684665.0,18639.0,694.2765670949634,80976.0,3016.2422499641484,11.075000000000001,36125.0,52815.528515878665,14.803066510915698,10.874560527134745,107343.0,47416.0,39831.0,3198.0,12361.0,0.0,0.0,3998.3759612465615
Nevada,NV,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2702483.0,17929.0,663.4269299751377,75004.0,2775.373610120767,13.25,37289.0,53639.474297588684,14.80968153800393,10.890040536780637,104789.0,46625.0,36803.0,3017.0,13332.0,0.0,0.0,3877.5082026417926
