state_fips,state_abbr,year,imprisonment_rate,police_expenditure_per_capita_real_2024,has_death_penalty,executions_count,prisoners_total,police_expend_per_capita_nominal,population,has_imprisonment_rate,has_police_expenditure,police_expenditure_imputed_flag,sworn_officers_per_100k,has_sworn_officers
28,MS,2010,709.1797489745389,310.13282184794537,1,3,21067.0,215.58397840177875,2970615.0,1,1,0,218.17031153481688,1
28,MS,2011,717.8564871085582,309.30925406487984,1,2,21386.0,221.7983872564865,2979147.0,1,1,0,213.81959332654617,1
28,MS,2012,747.8056516134999,312.9712437219729,1,6,22319.0,,2984599.0,1,1,1,205.01916672893074,1
28,MS,2013,734.7887294265678,316.63323337906587,1,0,21969.0,,2989839.0,1,1,1,209.9444150671658,1
28,MS,2014,628.1309619464874,320.2952230361589,1,0,18793.0,,2991892.0,1,1,1,202.28002882456985,1
28,MS,2015,632.4260567160196,323.957212693252,1,0,18911.0,,2990231.0,1,1,1,205.26842240616193,1
28,MS,2016,641.7452045495963,327.6192023503449,1,0,19192.0,,2990595.0,1,1,1,203.06995765056786,1
28,MS,2017,638.7523347579844,331.281192007438,1,0,19103.0,258.8667303758283,2990674.0,1,1,0,211.02266579373077,1
28,MS,2018,646.1877937388678,322.26104708795305,1,0,19275.0,257.9688951512951,2982879.0,1,1,0,89.87960959864614,1
28,MS,2019,651.9650785517692,322.55143130235086,1,0,19417.0,262.8798946487289,2978227.0,1,1,0,94.2171298561191,1
28,MS,2020,594.141736116158,322.8421933329067,1,0,17577.0,266.36289732404674,2958385.0,1,1,0,172.8645865903187,1
28,MS,2021,588.0032012452151,312.1376688069761,1,1,17332.0,269.62993320335204,2947603.0,1,1,0,151.95397752003916,1
28,MS,2022,673.2541444297076,304.6111695709075,1,1,19802.0,284.18587145476545,2941237.0,1,1,0,200.08588223254364,1
28,MS,2023,663.5921521714749,,1,0,19526.0,,2942470.0,1,0,0,183.24740779005393,1
28,MS,2024,,,1,0,,,2950172.0,0,0,0,193.27686656913562,1
30,MT,1979,,,1,0,,,787305.0,0,0,0,170.45490629425697,1
30,MT,1980,,,1,0,,,788752.0,0,0,0,108.90622147392335,1
30,MT,1981,,,1,0,,,795328.0,0,0,0,130.51219119658808,1
30,MT,1982,,,1,0,,,803986.0,0,0,0,131.71871151985232,1
30,MT,1983,,,1,0,,,814031.0,0,0,0,161.78745035508476,1
30,MT,1984,,,1,0,,,820905.0,0,0,0,171.39620297111114,1
30,MT,1985,137.29448389921197,,1,0,1129.0,,822320.0,1,0,0,170.12841716120244,1
30,MT,1986,136.53026338912107,,1,0,1111.0,,813739.0,1,0,0,171.5537782999217,1
30,MT,1987,147.4418772195468,,1,0,1187.0,,805063.0,1,0,0,168.6824509386222,1
30,MT,1988,158.95986263468475,,1,0,1272.0,,800202.0,1,0,0,166.58293780820344,1
30,MT,1989,166.07556438179373,,1,0,1328.0,,799636.0,1,0,0,169.70221450760096,1
30,MT,1990,178.1641961231471,,1,0,1425.0,,799824.0,1,0,0,172.78801336293986,1
30,MT,1991,182.95770062524988,,1,0,1478.0,,807837.0,1,0,0,174.16879890373923,1
30,MT,1992,188.82928276485956,,1,0,1553.0,,822436.0,1,0,0,178.8589020908618,1
30,MT,1993,,,1,0,,,839876.0,0,0,0,174.90677195205006,1
30,MT,1994,,,1,0,,,854923.0,0,0,0,173.69985367103234,1
30,MT,1995,,,1,1,,,868522.0,0,0,0,179.730622828207,1
30,MT,1996,261.56211786607287,,1,0,2293.0,,876656.0,1,0,0,181.4850979175412,1
30,MT,1997,255.14791067774655,,1,0,2242.0,,878706.0,1,0,0,183.56537909152777,1
30,MT,1998,310.8467789156291,,1,1,2734.0,,879533.0,1,0,0,184.98453156390948,1
30,MT,1999,334.2852514615776,,1,0,2951.0,,882779.0,1,0,0,185.89023979954212,1
30,MT,2000,343.5597213016985,,1,0,3105.0,,903773.0,1,0,0,171.39259526451886,1
30,MT,2001,366.9397030302296,,1,0,3328.0,,906961.0,1,0,0,183.0288182182034,1
30,MT,2002,364.4971244983091,325.40600049887667,1,0,3323.0,186.6196758246158,911667.0,1,1,0,185.59408204969577,1
30,MT,2003,393.6365712297337,331.287333733714,1,0,3620.0,,919630.0,1,1,1,185.18317149288302,1
30,MT,2004,340.2117613915564,337.1686669685513,1,0,3164.0,,930009.0,1,1,1,186.87991191483093,1
30,MT,2005,373.2573699449634,343.0500002033886,1,0,3509.0,,940102.0,1,1,1,183.91621334706232,1
30,MT,2006,373.9928539339052,348.93133343822586,1,1,3563.0,,952692.0,1,1,1,188.20353272621162,1
30,MT,2007,358.8658098944134,354.8126666730632,1,0,3462.0,,964706.0,1,1,1,191.8719278204966,1
30,MT,2008,363.0628370109022,360.6939999079005,1,0,3545.0,,976415.0,1,1,1,185.47441405549895,1
30,MT,2009,366.3684904805169,366.5753331427378,1,0,3605.0,250.70682187275784,983982.0,1,1,0,191.67017282836474,1
30,MT,2010,375.0769634511925,374.0403213746228,1,0,3716.0,260.008276725243,990730.0,1,1,0,197.63204909511168,1
30,MT,2011,368.7151510047939,374.1943813143443,1,0,3678.0,268.3259850950058,997518.0,1,1,0,203.10410438708877,1
30,MT,2012,359.40201241226566,379.24482332249335,1,0,3609.0,,1004168.0,1,1,1,200.76321890360975,1
30,MT,2013,359.1156407581461,384.2952653306424,1,0,3642.0,,1014158.0,1,1,1,185.17824638764375,1
30,MT,2014,361.7048531423537,389.3457073387915,1,0,3699.0,,1022657.0,1,1,1,188.23515606894588,1
30,MT,2015,357.2484597598631,394.39614934694055,1,0,3685.0,,1031495.0,1,1,1,196.31699620453807,1
30,MT,2016,365.978753273322,399.4465913550896,1,0,3814.0,,1042137.0,1,1,1,197.0950076621404,1
30,MT,2017,350.89983318499003,404.4970333632386,1,0,3698.0,316.0783859746343,1053862.0,1,1,0,194.332844338253,1
30,MT,2018,354.5805401679007,405.9839996413172,1,0,3765.0,324.9888398953493,1061818.0,1,1,0,173.19352280711007,1
30,MT,2019,441.3511344023071,402.2499149879463,1,0,4723.0,327.83427699432684,1070123.0,1,1,0,182.96962124914612,1
30,MT,2020,361.2177093259845,417.583922335935,1,0,3927.0,344.5301318302065,1087156.0,1,1,0,184.4261541121973,1
30,MT,2021,389.81721160937656,391.7461623059184,1,0,4313.0,338.3971309164004,1106416.0,1,1,0,183.0233836097815,1
30,MT,2022,418.2667830549792,395.6198940556366,1,0,4691.0,369.0921265803146,1121533.0,1,1,0,199.9941151976803,1
30,MT,2023,440.9116478508984,,1,0,4985.0,,1130612.0,1,0,0,182.55599622151544,1
30,MT,2024,,,1,0,,,1137557.0,0,0,0,179.6833037817006,1
37,NC,1979,244.75009921025037,,1,0,14253.0,,5823491.0,1,0,0,160.47075542831612,1
37,NC,1980,260.75694442089986,,1,0,15382.0,,5898980.0,1,0,0,161.31602412620487,1
37,NC,1981,,,1,0,,,5956653.0,0,0,0,160.5431775193217,1
37,NC,1982,275.4231902737635,,1,0,16578.0,,6019101.0,1,0,0,160.8545860918433,1
37,NC,1983,253.32990184721024,,1,0,15395.0,,6077056.0,1,0,0,186.61996861638266,1
37,NC,1984,,,1,2,,,6164006.0,0,0,0,185.96672358852345,1
37,NC,1985,277.3285508655804,,1,0,17344.0,,6253954.0,1,0,0,185.3867169473904,1
37,NC,1986,279.9617437291765,,1,1,17698.0,,6321578.0,1,0,0,187.69047854823592,1
37,NC,1987,268.8758061745553,,1,0,17218.0,,6403700.0,1,0,0,192.34192732326625,1
37,NC,1988,263.38635007840327,,1,0,17069.0,,6480594.0,1,0,0,196.09313590698633,1
37,NC,1989,265.84584565983886,,1,0,17454.0,,6565459.0,1,0,0,200.30587351166153,1
37,NC,1990,276.58158262889805,,1,0,18412.0,,6656987.0,1,0,0,208.3374956267753,1
37,NC,1991,280.12184107164427,,1,1,18903.0,,6748135.0,1,0,0,237.147004320453,1
37,NC,1992,299.4064565234893,,1,1,20455.0,,6831850.0,1,0,0,249.68346787473376,1
37,NC,1993,,,1,0,,,6947412.0,0,0,0,252.66962719355064,1
37,NC,1994,,,1,1,,,7060959.0,0,0,0,255.30526377507647,1
37,NC,1995,,,1,2,,,7185403.0,0,0,0,258.85813224393956,1
37,NC,1996,419.3819688879803,,1,0,30647.0,,7307658.0,1,0,0,262.2454416996526,1
37,NC,1997,425.8903879455171,,1,0,31638.0,,7428672.0,1,0,0,264.6233404840058,1
37,NC,1998,421.57070105494057,,1,3,31811.0,,7545828.0,1,0,0,258.1558975370231,1
37,NC,1999,406.7946456241311,,1,4,31123.0,,7650789.0,1,0,0,265.4236053301169,1
37,NC,2000,386.878165673342,,1,1,31266.0,,8081614.0,1,0,0,256.27306624642057,1
37,NC,2001,392.8443450657615,,1,5,32253.0,,8210122.0,1,0,0,258.0229623871606,1
37,NC,2002,394.3214918784689,314.9858300037011,1,2,32832.0,180.64372935508044,8326201.0,1,1,0,255.02627188558145,1
37,NC,2003,398.4564679778607,319.4997119510669,1,7,33560.0,,8422501.0,1,1,1,258.6167695319953,1
37,NC,2004,414.28002214856,324.0135938984327,1,4,35434.0,,8553152.0,1,1,1,260.2666245145649,1
37,NC,2005,417.7288896429541,328.5274758457985,1,5,36365.0,,8705407.0,1,1,1,258.7702102842521,1
37,NC,2006,420.0837251759787,333.04135779316425,1,4,37460.0,,8917270.0,1,1,1,257.88161623456506,1
37,NC,2007,416.4273516328131,337.55523974053006,1,0,37970.0,,9118037.0,1,1,1,256.6341856256999,1
37,NC,2008,424.1067328474542,342.06912168789586,1,0,39482.0,,9309449.0,1,1,1,257.5018134800459,1
37,NC,2009,421.81831419559376,346.58300363526166,1,0,39860.0,237.0337431369864,9449566.0,1,1,0,256.8795222976378,1
37,NC,2010,421.76236131776346,350.1985877161038,1,0,40382.0,243.4350686285548,9574586.0,1,1,0,258.3401517308425,1
37,NC,2011,408.3275209125499,344.08581218215,1,0,39440.0,246.73583870151847,9658913.0,1,1,0,257.6583928232918,1
37,NC,2012,380.8113570711489,352.37756650291215,1,0,37136.0,,9751810.0,1,1,1,255.82943063903008,1
37,NC,2013,374.9676161100192,360.66932082367424,1,0,36922.0,,9846717.0,1,1,1,252.6628926168996,1
37,NC,2014,373.3007825570238,368.9610751444364,1,0,37096.0,,9937295.0,1,1,1,256.4581206455076,1
37,NC,2015,364.8122417984744,377.25282946519854,1,0,36617.0,,10037218.0,1,1,1,254.16405223040888,1
37,NC,2016,351.28612031606207,385.54458378596064,1,0,35697.0,,10161802.0,1,1,1,251.90414062387754,1
37,NC,2017,354.1733855546228,393.8363381067228,1,0,36394.0,307.7480026291004,10275758.0,1,1,0,249.2662828377235,1
37,NC,2018,335.8463831195114,393.35881848052816,1,0,34899.0,314.8824244145953,10391358.0,1,1,0,230.90341031460952,1
37,NC,2019,324.5191300499058,397.3181017926113,1,0,34079.0,323.8148419294066,10501384.0,1,1,0,228.12231225903173,1
37,NC,2020,281.9176447565912,416.0502953502942,1,0,29461.0,343.26480364279587,10450215.0,1,1,0,232.46411676697562,1
37,NC,2021,274.4308529371484,416.1225477100781,1,0,28995.0,359.4538755040816,10565503.0,1,1,0,224.7786972376043,1
37,NC,2022,276.7386702196424,403.14212296718034,1,0,29627.0,376.10996240531273,10705768.0,1,1,0,218.39628880431556,1
37,NC,2023,282.2426985510928,,1,0,30685.0,,10871849.0,1,0,0,218.7576372703484,1
37,NC,2024,,,1,0,,,11052061.0,0,0,0,219.66038732504282,1
38,ND,1979,,,0,0,,,652896.0,0,0,0,135.3967553791109,1
38,ND,1980,,,0,0,,,654380.0,0,0,0,139.06292979614292,1
38,ND,1981,,,0,0,,,659505.0,0,0,0,140.40833655544688,1
38,ND,1982,,,0,0,,,668972.0,0,0,0,128.40597214831115,1
38,ND,1983,,,0,0,,,676688.0,0,0,0,144.67524176577683,1
38,ND,1984,,,0,0,,,680497.0,0,0,0,145.18800229832019,1
38,ND,1985,,,0,0,,,676980.0,0,0,0,146.23770273863335,1
38,ND,1986,,,0,0,,,669512.0,0,0,0,142.7905698478892,1
38,ND,1987,,,0,0,,,661136.0,0,0,0,145.05336269693376,1
38,ND,1988,,,0,0,,,655331.0,0,0,0,144.9649108618393,1
38,ND,1989,,,0,0,,,646351.0,0,0,0,147.1336781408244,1
38,ND,1990,,,0,0,,,637364.0,0,0,0,149.67899034146893,1
38,ND,1991,,,0,0,,,634199.0,0,0,0,160.3597608952395,1
38,ND,1992,,,0,0,,,635427.0,0,0,0,159.89248174849354,1
38,ND,1993,,,0,0,,,637229.0,0,0,0,158.1848911458832,1
38,ND,1994,,,0,0,,,639762.0,0,0,0,156.9333595930987,1
38,ND,1995,,,0,0,,,641548.0,0,0,0,161.64028256654217,1
38,ND,1996,,,0,0,,,642858.0,0,0,0,163.7997816002912,1
38,ND,1997,124.34764293348104,,0,0,797.0,,640945.0,1,0,0,169.59333484152307,1
38,ND,1998,143.4601008453955,,0,0,915.0,,637808.0,1,0,0,171.36818603717734,1
38,ND,1999,148.81656898113516,,0,0,943.0,,633666.0,1,0,0,175.1711469449205,1
38,ND,2000,167.59524191500927,,0,0,1076.0,,642023.0,1,0,0,174.6043366047634,1
38,ND,2001,173.84854677636912,,0,0,1111.0,,639062.0,1,0,0,176.8216542369911,1
38,ND,2002,174.24878715322612,210.57518541349347,0,0,1112.0,120.76443820435998,638168.0,1,1,0,180.36003058755688,1
38,ND,2003,193.95225862805785,225.6364254478689,0,0,1239.0,,638817.0,1,1,1,184.71643678862648,1
38,ND,2004,205.8305736732304,240.6976654822443,0,0,1327.0,,644705.0,1,1,1,188.6133968249044,1
38,ND,2005,214.36675132992517,255.75890551661973,0,0,1385.0,,646089.0,1,1,1,186.97114484227407,1
38,ND,2006,209.87893850223736,270.8201455509952,0,0,1363.0,,649422.0,1,1,1,186.93545953170667,1
38,ND,2007,216.9044548131037,285.8813855853706,0,0,1416.0,,652822.0,1,1,1,188.2595868399043,1
38,ND,2008,220.81332909550176,300.942625619746,0,0,1452.0,,657569.0,1,1,1,190.24619469591784,1
38,ND,2009,223.4694000312797,316.0038656541214,0,0,1486.0,216.12017420387147,664968.0,1,1,0,193.39276476462024,1
38,ND,2010,220.3772645357109,314.8920400907964,0,0,1487.0,218.89227449492557,674752.0,1,1,0,201.1109266812103,1
38,ND,2011,207.57783074602568,323.1351093817571,0,0,1423.0,231.7125827466792,685526.0,1,1,0,204.07686944040054,1
38,ND,2012,215.31499073661368,337.9522159572942,0,0,1512.0,,702227.0,1,1,1,211.04286790453799,1
38,ND,2013,217.9357227901857,352.7693225328312,0,0,1576.0,,723149.0,1,1,1,208.5324048017767,1
38,ND,2014,232.5593987567954,367.5864291083683,0,0,1718.0,,738736.0,1,1,1,220.10569405037793,1
38,ND,2015,237.57936408144144,382.4035356839054,0,0,1795.0,,755537.0,1,1,1,229.50563638842306,1
38,ND,2016,236.869043556924,397.2206422594424,0,0,1791.0,,756114.0,1,1,1,233.8271742091801,1
38,ND,2017,227.68267140620148,412.0377488349795,0,0,1723.0,321.97078314646086,756755.0,1,1,0,235.34697491262034,1
38,ND,2018,223.00812302154296,373.9083941625522,0,0,1695.0,299.3124245127371,760062.0,1,1,0,232.8757390844431,1
38,ND,2019,234.9016136719548,373.7379075114124,0,0,1794.0,304.59694863589465,763724.0,1,1,0,230.973493041989,1
38,ND,2020,179.70477622201813,386.6509376317375,0,0,1401.0,319.0086863721954,779612.0,1,1,0,234.09080414359963,1
