state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other,nics_total_per_100k,homicide,homicide_rate,robbery,robbery_rate,rape,rape_rate,aggravated_assault,aggravated_assault_rate,burglary,burglary_rate,larceny,larceny_rate,motor_vehicle_theft,motor_vehicle_theft_rate,ownership_fss,firearm_suicide_rate,total_suicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,homicide_rate_kalesan,firearm_suicides,total_suicides,ownership_rand,ownership_rand_se
California,CA,2015,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,50,38904296.0,166883.0,428.957768571368,1024914.0,2634.449419159262,6.216666666666666,53816.0,71231.45941890021,17.476615239508952,11.173689845586038,1761079.0,477822.0,343127.0,0.0,873632.0,0.0,53693.0,4526.69545800289,1861,4.772536450535648,52862,135.56465440527427,12811,32.853822927357434,99349,254.7806146288372,197404,506.24276490141807,656517,1683.6385346030693,170993,438.5117277197431,0.37413007,3.9826472050527864,10.64508717347977,3.566244707,1.509778382,5.076023089,1559.0,4167.0,0.151,0.032
California,CA,2016,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,52,39149186.0,174796.0,446.4869333426243,1002070.0,2559.6189918227165,5.516666666666667,55862.0,73014.21455279656,17.482890188358624,11.198409421076391,2377167.0,560355.0,554550.0,0.0,1036981.0,0.0,211707.0,6072.072609632292,1930,4.911381875565636,54789,139.42471584474902,13702,34.868266559067536,104375,265.60905868505864,188304,479.1880065785034,637010,1621.0359422559925,176756,449.801147563461,0.371448533,4.063692507445284,10.94012265013796,3.737577999,1.546496145,5.284074144,1595.0,4294.0,0.163,0.028
California,CA,2017,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,54,39337785.0,178597.0,454.0087857005676,987063.0,2509.198217439035,4.833333333333333,58214.0,74500.45110102085,17.48769606532379,11.21856045939658,1570110.0,512465.0,318133.0,0.0,689851.0,0.0,38783.0,3991.353351491448,1830,4.644746795181819,56625,143.72064878533905,14724,37.37117585369241,105418,267.56279653250107,176679,448.43126722728334,642019,1629.5167719649378,168365,427.3293957217415,0.373376623,4.07217070195598,10.906335445238625,3.629543452,1.484698262,5.114241714,1610.0,4312.0,,
California,CA,2018,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,57,39437463.0,176604.0,447.80771014606086,941644.0,2387.6890863897606,4.258333333333334,60984.0,76187.2046579145,17.490226760071923,11.240948809699814,1297132.0,433106.0,312752.0,0.0,497069.0,0.0,43189.0,3289.085811630429,1739,4.406817079941131,54328,137.67312151756286,15506,39.29390778698515,105031,266.160094723,164645,417.2285210620515,621779,1575.6563065835062,155220,393.3445354505247,0.362725451,4.118103361866388,11.353224185476948,3.223193239,1.554716739,4.777909978,1629.0,4491.0,,
California,CA,2019,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,59,39437610.0,174341.0,442.0678636458954,921177.0,2335.783025391245,4.091666666666667,64219.0,78799.83962023984,17.49023048748527,11.274666240567756,1240632.0,432239.0,299161.0,0.0,431844.0,0.0,49517.0,3145.8092921959524,1690,4.285249537180372,52306,132.62974100103935,14801,37.530164733613425,105544,267.62270837406226,152551,386.81603677301945,626865,1589.5106219672034,141761,359.4563666510217,0.357529306,4.013947785220791,11.226905659041254,3.153454565,1.386912602,4.540367167,1586.0,4436.0,,
California,CA,2020,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,59,39527808.0,174026.0,440.2622073047916,842054.0,2130.282559559083,10.166666666666666,70065.0,84909.30584891392,17.492514982179593,11.349338975820595,1601054.0,714441.0,425252.0,0.0,367297.0,1788.0,81105.0,4050.449749199349,2203,5.595904377145361,44728,113.61489377256365,13449,34.162196081810244,113646,288.67551014301483,145529,369.66244580190073,528202,1341.701263648177,168323,427.56214819529674,0.374517375,3.9422803419562413,10.526294933676976,4.399503577,1.615522099,6.015025676,1552.0,4144.0,,
California,CA,2021,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,59,39152927.0,188343.0,481.0444950897285,847567.0,2164.7602489591645,7.35,76887.0,89009.87867075522,17.482985741335664,11.396502638855264,1476073.0,521998.0,355242.0,0.0,208138.0,138758.0,75414.0,3770.019544132677,2346,5.993410161221456,44649,114.06639824738994,14639,37.39877721659032,126709,323.70801710068605,134873,344.5648800828736,534827,1366.341677875357,177867,454.40319059930806,0.3797,4.023752659029882,10.59715938390854,4.75442,1.61972,6.37414,1575.0,4148.0,,
California,CA,2022,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,59,39125347.0,196537.0,502.3265352764795,921693.0,2355.743963114244,4.283333333333333,76741.0,82267.04643548644,17.482281075794848,11.31772589864927,1431993.0,465700.0,299930.0,11.0,282209.0,141508.0,65963.0,3660.01354569456,2248,5.759769150092256,48484,124.22448731008583,14997,38.424936807799625,130808,335.1529728582152,146244,374.7027044422117,589323,1509.9485920105956,186126,476.8873633585726,0.3917,4.315012354628919,11.016183110219007,4.2818,1.6044,5.8862,1689.0,4312.0,,
California,CA,2023,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,62,39181667.0,198715.0,507.1632097735913,911797.0,2327.1010904155764,4.716666666666667,80771.0,83155.4484853557,17.48371951679353,11.328467008455767,1498353.0,462746.0,282081.0,3.0,324246.0,171854.0,63665.0,3824.117539460483,1946,4.964451238208376,50038,127.65221534299626,14879,37.9578982391071,131852,336.3683579960179,136144,347.3177026591167,575035,1466.9749320468416,200618,511.79767651946963,0.39214,4.201670703663512,10.714642960161962,3.64043,1.39035,5.03078,1647.0,4200.0,,
California,CA,2024,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,62,39364774.0,191641.0,486.83373617234537,819559.0,2081.960384174948,5.291666666666667,85518.0,85518.0,17.488381913443618,11.356482159083086,1475944.0,482101.0,256112.0,1.0,360678.0,141413.0,49624.0,3749.40295605406,1782,4.519256712624194,46943,119.05020643137908,14436,36.610544278026296,128480,325.8328296509295,120573,305.7802130253855,530422,1345.1813602825757,168564,427.4882090385996,,,,,,,,,,
Colorado,CO,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4056133.0,13811.0,340.496724343112,151002.0,3722.8069197928176,3.0083333333333333,31167.0,58691.53032816408,15.215740614642566,10.980050707980952,257308.0,102368.0,147253.0,6705.0,2.0,0.0,0.0,6343.67758650912,185,4.560994424985571,3056,75.34269709597787,1679,41.394106159733916,8891,219.1989266624147,26979,665.1409113064093,109228,2692.9097246071565,14795,364.7562838792515,0.538327526,7.356136992982127,13.664798168193336,2.880558499,1.85688895,4.737447449,309.0,574.0,0.43,0.036
Colorado,CO,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4326921.0,14367.0,332.03749271132983,156937.0,3626.990185399733,2.725,33872.0,61707.88927842036,15.280366761587151,11.0301670668478,307512.0,118000.0,178889.0,10531.0,0.0,0.0,0.0,7106.947411334758,134,3.11536547073056,3034,70.53745401639193,1774,41.24371899310458,9425,219.1217877733995,27133,630.815009830838,112843,2623.486461295885,16961,394.3262220079182,0.57096248,8.137148617579822,14.251634578789801,1.952915668,1.557682735,3.510598404,350.0,613.0,0.467,0.026
Colorado,CO,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4425687.0,15492.0,350.0473485811356,170887.0,3861.253631357121,3.8166666666666655,34812.0,61682.99691033185,15.302936078610765,11.02976359509725,348696.0,131277.0,207982.0,9420.0,0.0,0.0,0.0,7878.91235869143,158,3.5657953562963036,3555,80.23039551666682,1930,43.55686732691054,9849,222.27543331748285,28533,643.9420183620407,121360,2738.8919268361983,20994,473.79941588661137,0.540166205,8.910998997709797,16.496772503452494,2.239174107,1.622258792,3.861432899,390.0,722.0,0.371,0.021
Colorado,CO,2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4490406.0,15882.0,353.6873948591731,180054.0,4009.748784408359,5.716666666666666,34405.0,60004.3667021868,15.317453678793091,11.0021726169258,183754.0,66778.0,110700.0,4563.0,0.0,0.0,0.0,4092.146678941726,179,3.976848962608955,3579,79.51476221886844,2066,45.900390819832964,10058,223.45892103866407,31678,703.7911812152317,125193,2781.4170512620276,23183,515.0574832411363,0.522696011,8.535554215297344,16.32986293295044,2.605590234,1.527414965,4.133005199,380.0,727.0,0.363,0.02
Colorado,CO,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4528732.0,15757.0,347.93403539887106,179706.0,3968.130593729106,6.116666666666667,34757.0,59256.56075452899,15.325952546576843,10.989631782901505,181257.0,67461.0,99640.0,4570.0,9584.0,0.0,0.0,4002.37859074019,185,4.068050346191084,3738,82.19660645439068,1913,42.065839525748885,9921,218.15744586249596,32394,712.3266103487242,124496,2737.599977834623,22816,501.7115497226799,0.498626374,8.017990338211202,16.080156931729352,2.584310935,1.656609574,4.240920509,363.0,728.0,0.373,0.032
Colorado,CO,2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4575013.0,17121.0,374.2284448153481,180322.0,3941.45328111636,5.566666666666666,35753.0,59370.86180863735,15.336120098217776,10.991558843053545,194191.0,69512.0,109533.0,5132.0,10012.0,0.0,0.0,4244.599960699566,201,4.367836124003954,3739,81.2504441176656,1945,42.265876921331795,11236,244.16421238461905,33010,717.3247286237339,123308,2679.547944172535,24004,521.6195936347807,0.504391468,8.734057718742768,17.316029855318376,2.846173038,1.911933033,4.758106071,402.0,797.0,0.411,0.018
Colorado,CO,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4631888.0,18498.0,399.3619880273444,188449.0,4068.513746446373,5.083333333333333,37619.0,60435.360183509736,15.348475118322602,11.009329646125384,206287.0,75000.0,116200.0,5386.0,9701.0,0.0,0.0,4453.62668527391,173,3.7098232044080417,3948,84.66116769365867,2026,43.44567521462828,12351,264.85564391701575,34746,745.0954743373516,127602,2736.3055521900287,26101,559.7115344407763,0.495,8.465112017620624,17.101236399233585,2.458302732,1.432228548,3.890531281,396.0,800.0,0.378,0.044
Colorado,CO,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4720423.0,18794.0,398.1422851299555,163439.0,3462.380384130829,4.25,39869.0,62050.68279737049,15.367408972190296,11.03570679455884,214749.0,79488.0,117350.0,5389.0,12522.0,0.0,0.0,4549.35924174592,171,3.5974424077871374,3824,80.4480688150761,2158,45.399302432775684,12641,265.93724840255675,32411,681.8520811625083,110372,2321.970253989953,20656,434.5542127207667,0.508219178,7.804977387655134,15.35750267651819,2.18791819,1.619900967,3.807819157,371.0,730.0,0.399,0.035
Colorado,CO,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4803868.0,17101.0,355.9839695845098,145808.0,3035.2207845844223,3.6833333333333336,41760.0,63180.14946164389,15.384931984702094,11.053745440001329,221737.0,84766.0,112173.0,21715.0,3079.0,0.0,0.0,4615.801266812494,155,3.188306525846367,3461,71.19179926422113,2075,42.68216800729814,11410,234.7004997413358,28633,588.9727790616711,100519,2067.6476365906515,16656,342.60924835159415,0.488286067,8.145608930549427,16.682042532009053,1.871844476,1.686717001,3.558561477,396.0,811.0,0.404,0.032
Colorado,CO,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4889730.0,17480.0,357.48395105660234,139340.0,2849.646094978659,4.841666666666667,42961.0,62608.69152719015,15.40264764520274,11.044659389737872,285521.0,117975.0,132372.0,35173.0,1.0,0.0,0.0,5839.197665310763,165,3.3404488267533914,3404,68.91447155314269,2151,43.547305614221486,11760,238.08289819769627,28054,567.9572811256947,97937,1982.7487075499812,13349,270.25243265655166,0.481942715,7.834870884567045,16.256850956866504,2.20672074,1.720837274,3.927558014,387.0,803.0,0.402,0.035
Colorado,CO,2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4972195.0,17022.0,342.3437737256885,134196.0,2698.9287427383683,7.949999999999999,40258.0,58858.06358456037,15.419371950473597,10.98288412258099,313641.0,126647.0,132671.0,54322.0,1.0,0.0,0.0,6307.898222012612,159,3.1643377936565176,3371,67.0879415246297,2269,45.156493420167536,11223,223.35448464281194,26637,530.1161371674758,95079,1892.2142961199247,12480,248.37066455870027,0.482465462,9.035278983145025,18.72730731969046,2.14936152,1.711528618,3.860890138,454.0,941.0,0.411,0.032
Colorado,CO,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5047539.0,16339.0,323.7023032412429,135001.0,2674.590528176206,9.141666666666667,40827.0,58728.8159282269,15.434411355736604,10.980685787036752,300820.0,130155.0,129642.0,28094.0,12928.0,0.0,0.0,5959.736021851441,129,2.5556234413668664,3164,62.68211293399043,2230,44.178606777117146,10816,214.2761483862328,26196,518.9698579073367,97534,1932.249432017643,11271,223.290169051519,0.493641618,8.490422723632168,17.1995682808942,1.928737715,1.491292047,3.420029762,427.0,865.0,0.384,0.028
Colorado,CO,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5121900.0,16085.0,314.04361662664246,132781.0,2592.416876549718,8.691666666666666,43735.0,60996.826999313846,15.449036021927435,11.018577125397858,336296.0,148975.0,146166.0,39875.0,1280.0,0.0,0.0,6565.844706066108,155,3.0295318767344073,3299,64.48016555707618,2285,44.66116347314916,10346,202.216366430285,25725,502.80456470317813,96054,1877.4106766957855,11002,215.03812714730287,0.485213582,8.657761614885565,17.843197188240453,1.973891474,1.758913195,3.732804669,443.0,913.0,0.36,0.032
Colorado,CO,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,5193660.0,15951.0,307.124455586234,139355.0,2683.1752559851816,7.991666666666667,45495.0,62162.73166600909,15.4629492089159,11.037510929796811,414838.0,184989.0,170969.0,12650.0,41271.0,0.0,4939.0,7987.392320637085,152,2.929014937590785,3392,65.36328071255225,2122,40.890590115576614,10285,198.1902541652712,26163,504.15669613281386,101091,1948.006901684145,12101,233.1842747354348,0.506653992,10.27453638323211,20.27919751437182,2.216832428,1.734912335,3.951744763,533.0,1052.0,0.414,0.026
Colorado,CO,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5270774.0,16099.0,305.4390114241286,139974.0,2655.663096160071,6.7250000000000005,47088.0,63409.780231314006,15.477687778803547,11.057373390851671,514658.0,213176.0,188017.0,15130.0,89282.0,0.0,8970.0,9764.372367322145,174,3.300401397094053,3136,59.48309644417788,2963,56.20166287120506,9826,186.37783981520786,25075,475.6181898398471,102375,1941.830994410941,12524,237.55302929428694,0.485600794,9.281813510714041,19.114082219404988,2.012008655,1.48053467,3.492543325,489.0,1007.0,0.394,0.032
Colorado,CO,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5352637.0,16487.0,308.0164038771917,135789.0,2536.8617374949954,4.95,50251.0,66593.35729956558,15.493099894634527,11.106360111307328,413284.0,182498.0,156062.0,11334.0,54514.0,0.0,8756.0,7721.128856673823,150,2.8008129079384,3037,56.707125342726144,3089,57.67807381747812,10211,190.66067068639333,23502,438.8313664157885,99688,1861.3829144437548,12599,235.24961218077266,0.497691597,10.06373199030745,20.220819564940573,1.90445392,1.400333765,3.304787685,539.0,1083.0,0.385,0.035
Colorado,CO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5454328.0,17348.0,318.0593466326191,144044.0,2640.911951023114,3.7,51401.0,68034.93841219878,15.51191997992664,11.12777665238752,454062.0,216791.0,163128.0,12415.0,48739.0,0.0,11488.0,8324.8018821017,173,3.174999940354047,3315,60.83887168944316,3328,61.07745549999,10532,193.2895917445597,23490,431.10259305732126,104532,1918.4340680062965,16022,294.04537019856963,0.494967978,9.9146460764575,20.0308838476304,2.510732925,1.264529721,3.775262646,541.0,1093.0,0.369,0.032
Colorado,CO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5543844.0,19030.0,343.2636271872008,152146.0,2744.4134430911117,3.1166666666666667,51312.0,67067.15436491885,15.528198680927842,11.1134497003559,540514.0,242502.0,180026.0,14293.0,85087.0,0.0,15890.0,9749.805369703765,189,3.417656626772909,3525,63.74200851520902,3635,65.73112083766944,11681,211.22564580600186,23825,430.82364620563266,108680,1965.2429745908983,19641,355.16504659495615,0.524828767,11.063893533939352,21.080958642155238,2.90585132,1.335608681,4.241460001,613.0,1168.0,0.379,0.028
Colorado,CO,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5617421.0,20901.0,372.0746584598163,152032.0,2706.4377051319457,2.6166666666666667,54176.0,69332.74536793392,15.54138321974736,11.146672589709205,496995.0,229708.0,166994.0,13354.0,68665.0,0.0,15083.0,8847.38743989457,222,3.9530604344591485,3868,68.8758457679639,4021,71.60025228360468,12790,227.74613944474103,22618,402.74919327295953,107470,1913.672995005967,21944,390.74755934131326,0.50127011,10.557940802053947,21.062378525719108,2.853497514,1.801270306,4.65476782,592.0,1181.0,,
Colorado,CO,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,20,5697155.0,22851.0,401.0949324706805,154292.0,2708.2289318089465,3.025,57798.0,72206.94042401518,15.55547748539451,11.187291448017383,524770.0,216617.0,160860.0,13538.0,112566.0,0.0,17352.0,9211.08869251407,215,3.7777044102678357,3781,66.43488546615202,4328,76.0460683146009,14527,255.24982310679462,21757,382.2861156009177,110518,1941.880632623166,22017,386.8545023296137,0.514820593,11.587965651865206,22.508745402562415,3.300814458,1.316814279,4.617628737,660.0,1282.0,,
Colorado,CO,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,22,5758486.0,22149.0,384.6323495446546,150564.0,2614.6455856626203,2.6666666666666665,61278.0,75191.08943224057,15.566185150899466,11.227788011324702,469535.0,210909.0,147663.0,13330.0,75319.0,0.0,18205.0,8153.792507266668,229,3.9767397194331986,3716,64.53085064372823,4087,70.97351630272263,14117,245.15124287877057,20266,351.93278233202267,108575,1885.4782316046267,21723,377.234571725971,0.493140244,11.235104370125667,22.782777331692234,2.847847166,1.49338327,4.341230437,647.0,1312.0,,
Colorado,CO,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,1,22,5786873.0,24570.0,424.5816350211936,164582.0,2844.057576518441,6.791666666666667,64671.0,78372.507222652,15.571102634574713,11.269228471657822,680507.0,333076.0,199090.0,22616.0,97331.0,131.0,24328.0,11759.494289921346,294,5.062228389493362,3964,68.25399093861118,3652,62.88183019874067,16660,286.8596087379572,23246,400.26041204817244,110884,1909.2521521788503,30452,524.3366629824894,0.502304147,11.260875397036255,22.41844001061346,4.046339019,1.739064855,5.785403874,654.0,1302.0,,
Colorado,CO,2021,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,29,5814368.0,27916.0,480.1209692953732,182850.0,3144.7957886394533,5.508333333333333,71676.0,82977.25315859704,15.575842653591518,11.326321790887732,628811.0,275513.0,182752.0,24194.0,118207.0,123.0,23583.0,10814.778149577049,360,6.194830517180589,4328,74.47562910654885,4286,73.75289887954445,18942,325.9513323789853,24429,420.37087417834607,117067,2014.4728448743886,41354,711.6139477985723,0.53829,12.813818146292867,23.804462167072924,4.74713,1.58238,6.32951,745.0,1384.0,,
