state,state_abbr,year,nics_total,nics_handgun,nics_long_gun,nics_multiple,nics_permit,nics_permit_recheck,nics_other
Alabama,AL,1999,246756,94544.0,149017.0,3195,0.0,0.0,0.0
Alabama,AL,2000,221911,81983.0,136767.0,3149,12.0,0.0,0.0
Alabama,AL,2001,230187,83885.0,134914.0,3490,0.0,0.0,0.0
Alabama,AL,2002,221008,65294.0,111339.0,3548,0.0,0.0,0.0
Alabama,AL,2003,225479,67985.0,114104.0,3620,0.0,0.0,0.0
Alabama,AL,2004,229997,69932.0,117692.0,3632,0.0,0.0,0.0
Alabama,AL,2005,235873,77044.0,119189.0,3976,0.0,0.0,0.0
Alabama,AL,2006,243176,83100.0,121077.0,3865,0.0,0.0,0.0
Alabama,AL,2007,245355,91446.0,114695.0,4253,0.0,0.0,0.0
Alabama,AL,2008,299432,112649.0,143499.0,5673,117.0,0.0,0.0
Alabama,AL,2009,317868,119867.0,146978.0,6787,2619.0,0.0,819.0
Alabama,AL,2010,308607,116963.0,136519.0,5465,4621.0,0.0,1771.0
Alabama,AL,2011,336102,130490.0,146290.0,6262,5036.0,0.0,2121.0
Alabama,AL,2012,431356,177239.0,184072.0,9227,6135.0,0.0,4348.0
Alabama,AL,2013,563880,195052.0,203530.0,9270,100231.0,0.0,5955.0
Alabama,AL,2014,621305,178355.0,170815.0,9254,204273.0,0.0,6715.0
Alabama,AL,2015,737509,243734.0,176075.0,10781,246203.0,0.0,9442.0
Alabama,AL,2016,616947,153123.0,121963.0,6545,291039.0,0.0,6104.0
Alabama,AL,2017,477345,97751.0,86210.0,4293,253338.0,1401.0,3293.0
Alabama,AL,2018,474294,84187.0,81930.0,4794,271958.0,263.0,3701.0
Alabama,AL,2019,690084,160667.0,120258.0,7868,348147.0,6973.0,8515.0
Alabama,AL,2020,1085475,358234.0,213863.0,15228,425306.0,7334.0,21206.0
Alabama,AL,2021,946271,289613.0,209890.0,13442,369697.0,4831.0,19404.0
Alabama,AL,2022,739113,249523.0,177186.0,14062,235684.0,4064.0,16493.0
Alabama,AL,2023,609252,230077.0,171451.0,13714,134985.0,1925.0,15681.0
Alabama,AL,2024,596388,210340.0,169987.0,12906,146669.0,3004.0,14781.0
Alabama,AL,2025,535889,190134.0,139680.0,10633,147674.0,3308.0,10300.0
Alabama,AL,2026,126732,43817.0,31881.0,2241,37231.0,1054.0,2466.0
Alaska,AK,1999,43073,14339.0,27790.0,942,2.0,0.0,0.0
Alaska,AK,2000,39959,12714.0,26311.0,934,0.0,0.0,0.0
Alaska,AK,2001,39959,13039.0,25328.0,1047,0.0,0.0,0.0
Alaska,AK,2002,36793,10504.0,20709.0,850,0.0,0.0,0.0
Alaska,AK,2003,37059,11141.0,20385.0,848,31.0,0.0,0.0
Alaska,AK,2004,40504,13026.0,21959.0,882,0.0,0.0,0.0
Alaska,AK,2005,44514,15458.0,23570.0,1052,0.0,0.0,0.0
Alaska,AK,2006,47037,16948.0,25236.0,1001,0.0,0.0,0.0
Alaska,AK,2007,49604,18339.0,26540.0,1124,0.0,0.0,0.0
Alaska,AK,2008,61729,22983.0,33094.0,1808,0.0,0.0,0.0
Alaska,AK,2009,60780,23339.0,31112.0,1930,0.0,0.0,466.0
Alaska,AK,2010,65909,25720.0,33177.0,1519,0.0,0.0,825.0
Alaska,AK,2011,70198,28291.0,34607.0,1678,0.0,0.0,955.0
Alaska,AK,2012,85342,35851.0,40505.0,2337,89.0,0.0,1646.0
Alaska,AK,2013,93405,36678.0,44001.0,2449,2569.0,0.0,2646.0
Alaska,AK,2014,87623,35694.0,39625.0,2278,2714.0,0.0,2279.0
Alaska,AK,2015,85621,37086.0,36372.0,2240,2682.0,0.0,2318.0
Alaska,AK,2016,87647,37491.0,36887.0,2316,3121.0,0.0,2889.0
Alaska,AK,2017,80839,34556.0,32648.0,2247,2923.0,32.0,2827.0
Alaska,AK,2018,78761,32193.0,32217.0,2343,2803.0,56.0,3424.0
Alaska,AK,2019,76923,31943.0,31090.0,2476,2579.0,118.0,3784.0
Alaska,AK,2020,98952,45217.0,38884.0,2889,2065.0,702.0,4923.0
Alaska,AK,2021,91207,40098.0,37634.0,2710,2383.0,211.0,4783.0
Alaska,AK,2022,84802,38136.0,33190.0,2674,2908.0,171.0,4415.0
Alaska,AK,2023,76815,34532.0,29928.0,2560,2514.0,254.0,3900.0
Alaska,AK,2024,75688,33568.0,29998.0,2615,1034.0,1644.0,3675.0
Alaska,AK,2025,76590,35083.0,29941.0,2470,732.0,2291.0,3072.0
Alaska,AK,2026,16219,7865.0,6141.0,595,53.0,143.0,763.0
Arizona,AZ,1999,173548,78103.0,71365.0,3453,20503.0,0.0,0.0
Arizona,AZ,2000,148263,65267.0,64828.0,2960,10401.0,0.0,0.0
Arizona,AZ,2001,147582,63196.0,67475.0,2851,12657.0,0.0,0.0
Arizona,AZ,2002,142260,53833.0,59906.0,2460,19382.0,0.0,0.0
Arizona,AZ,2003,145719,49634.0,57002.0,2626,19353.0,0.0,0.0
Arizona,AZ,2004,155719,56236.0,62487.0,3042,17605.0,0.0,0.0
Arizona,AZ,2005,176649,68553.0,71164.0,3267,18587.0,0.0,0.0
Arizona,AZ,2006,204178,77463.0,77512.0,3406,32182.0,0.0,0.0
Arizona,AZ,2007,192071,73717.0,68907.0,3236,33595.0,0.0,0.0
Arizona,AZ,2008,208721,80623.0,71653.0,4171,38724.0,0.0,0.0
Arizona,AZ,2009,215379,82347.0,71188.0,5038,41143.0,0.0,891.0
Arizona,AZ,2010,206050,89162.0,69067.0,3768,24751.0,0.0,2091.0
Arizona,AZ,2011,251477,108245.0,81285.0,4700,32906.0,0.0,3111.0
Arizona,AZ,2012,339663,139050.0,107079.0,6670,55725.0,0.0,5528.0
Arizona,AZ,2013,363036,138744.0,110309.0,6339,76048.0,0.0,6824.0
Arizona,AZ,2014,310672,123375.0,91086.0,6216,56033.0,0.0,7480.0
Arizona,AZ,2015,331442,148400.0,93155.0,6794,47873.0,0.0,8896.0
Arizona,AZ,2016,416279,166784.0,108988.0,7908,87771.0,5109.0,13122.0
Arizona,AZ,2017,384930,153522.0,99248.0,8120,81734.0,2921.0,12495.0
Arizona,AZ,2018,377838,147612.0,92265.0,8572,83230.0,5433.0,14676.0
Arizona,AZ,2019,372912,158864.0,89182.0,10361,68547.0,6544.0,15720.0
Arizona,AZ,2020,665458,339487.0,151658.0,28517,87259.0,10763.0,25180.0
Arizona,AZ,2021,563763,272367.0,134723.0,14468,89033.0,9672.0,22949.0
Arizona,AZ,2022,533699,239132.0,115782.0,14727,103082.0,16596.0,21872.0
Arizona,AZ,2023,509404,213403.0,112500.0,13170,109861.0,16745.0,20268.0
Arizona,AZ,2024,524482,216441.0,119268.0,12884,125913.0,6356.0,19901.0
Arizona,AZ,2025,485112,207806.0,101733.0,11517,124180.0,1042.0,16181.0
Arizona,AZ,2026,126400,57409.0,26905.0,2914,28177.0,267.0,4302.0
Arkansas,AR,1999,184616,50523.0,126875.0,2946,4271.0,0.0,0.0
Arkansas,AR,2000,169628,43458.0,116885.0,2536,6749.0,0.0,0.0
Arkansas,AR,2001,166062,40128.0,110925.0,2632,6225.0,0.0,0.0
Arkansas,AR,2002,153424,30448.0,82190.0,2545,6163.0,0.0,0.0
Arkansas,AR,2003,150249,31430.0,82507.0,2479,1932.0,0.0,0.0
Arkansas,AR,2004,158366,31085.0,85476.0,2545,8214.0,0.0,0.0
Arkansas,AR,2005,164001,33743.0,86731.0,2679,10813.0,0.0,0.0
Arkansas,AR,2006,170129,37171.0,87465.0,2649,14281.0,0.0,0.0
Arkansas,AR,2007,169824,40060.0,78154.0,2790,21203.0,0.0,0.0
Arkansas,AR,2008,191799,49419.0,79698.0,3127,31181.0,0.0,0.0
Arkansas,AR,2009,209842,55239.0,76494.0,3331,43585.0,0.0,224.0
Arkansas,AR,2010,191448,49992.0,72206.0,3145,31305.0,0.0,636.0
Arkansas,AR,2011,206228,54659.0,78806.0,3672,30087.0,0.0,768.0
Arkansas,AR,2012,246193,69481.0,94539.0,4431,36490.0,0.0,1336.0
Arkansas,AR,2013,279736,74884.0,94837.0,4335,66434.0,0.0,1278.0
Arkansas,AR,2014,234282,60520.0,82670.0,4086,48399.0,0.0,1556.0
Arkansas,AR,2015,257346,77394.0,83097.0,4248,55516.0,0.0,2264.0
Arkansas,AR,2016,266014,80244.0,82120.0,4400,55456.0,7036.0,3059.0
Arkansas,AR,2017,237629,72100.0,76765.0,4498,39473.0,8380.0,2765.0
Arkansas,AR,2018,248439,66321.0,72975.0,5118,57824.0,9811.0,3586.0
Arkansas,AR,2019,221344,68549.0,68773.0,4947,35865.0,9224.0,4399.0
Arkansas,AR,2020,324741,132356.0,101038.0,6029,43994.0,8475.0,6938.0
Arkansas,AR,2021,288706,109413.0,89893.0,5498,45522.0,9429.0,6451.0
Arkansas,AR,2022,239350,91507.0,78652.0,5540,28465.0,4770.0,5892.0
Arkansas,AR,2023,236914,84015.0,81214.0,5857,32567.0,3707.0,5975.0
Arkansas,AR,2024,239191,82784.0,94167.0,5862,24898.0,2815.0,5959.0
Arkansas,AR,2025,231203,84125.0,87286.0,5826,26536.0,1771.0,4998.0
Arkansas,AR,2026,59824,23770.0,20146.0,1611,7062.0,523.0,1470.0
California,CA,1999,883144,371893.0,410119.0,0,101132.0,0.0,0.0
California,CA,2000,794506,328615.0,302746.0,0,163145.0,0.0,0.0
California,CA,2001,854569,280044.0,338251.0,0,236271.0,0.0,0.0
California,CA,2002,684390,235121.0,257323.0,0,191714.0,0.0,0.0
California,CA,2003,524431,158811.0,209606.0,0,156003.0,0.0,0.0
California,CA,2004,548843,177220.0,219511.0,39,141926.0,0.0,0.0
California,CA,2005,611022,219760.0,239155.0,68,146608.0,0.0,0.0
California,CA,2006,617820,200857.0,227982.0,16624,172352.0,0.0,0.0
California,CA,2007,855943,195941.0,191063.0,191133,277806.0,0.0,0.0
California,CA,2008,780398,227528.0,217609.0,0,335184.0,0.0,0.0
California,CA,2009,788164,240795.0,256203.0,0,291115.0,0.0,0.0
California,CA,2010,816399,245159.0,275458.0,0,295252.0,0.0,0.0
California,CA,2011,905701,303169.0,320988.0,0,278625.0,0.0,186.0
California,CA,2012,1132603,375569.0,423207.0,0,324057.0,0.0,809.0
California,CA,2013,1368295,407355.0,526191.0,0,423953.0,0.0,1002.0
California,CA,2014,1474616,495962.0,369009.0,0,547611.0,0.0,49227.0
California,CA,2015,1761079,477822.0,343127.0,0,873632.0,0.0,53693.0
California,CA,2016,2377167,560355.0,554550.0,0,1036981.0,0.0,211707.0
California,CA,2017,1570110,512465.0,318133.0,0,689851.0,0.0,38783.0
California,CA,2018,1297132,433106.0,312752.0,0,497069.0,0.0,43189.0
California,CA,2019,1240632,432239.0,299161.0,0,431844.0,0.0,49517.0
California,CA,2020,1601054,714441.0,425252.0,0,367297.0,1788.0,81105.0
California,CA,2021,1476073,521998.0,355242.0,0,208138.0,138758.0,75414.0
California,CA,2022,1431993,465700.0,299930.0,11,282209.0,141508.0,65963.0
California,CA,2023,1498353,462746.0,282081.0,3,324246.0,171854.0,63665.0
California,CA,2024,1475944,482101.0,256112.0,1,360678.0,141413.0,49624.0
California,CA,2025,1455424,485358.0,232390.0,1,374840.0,128964.0,47263.0
California,CA,2026,361491,116557.0,58549.0,2,87798.0,38715.0,8946.0
Colorado,CO,1999,257308,102368.0,147253.0,6705,2.0,0.0,0.0
Colorado,CO,2000,307512,118000.0,178889.0,10531,0.0,0.0,0.0
Colorado,CO,2001,348696,131277.0,207982.0,9420,0.0,0.0,0.0
Colorado,CO,2002,183754,66778.0,110700.0,4563,0.0,0.0,0.0
Colorado,CO,2003,181257,67461.0,99640.0,4570,9584.0,0.0,0.0
Colorado,CO,2004,194191,69512.0,109533.0,5132,10012.0,0.0,0.0
Colorado,CO,2005,206287,75000.0,116200.0,5386,9701.0,0.0,0.0
Colorado,CO,2006,214749,79488.0,117350.0,5389,12522.0,0.0,0.0
Colorado,CO,2007,221737,84766.0,112173.0,21715,3079.0,0.0,0.0
Colorado,CO,2008,285521,117975.0,132372.0,35173,1.0,0.0,0.0
Colorado,CO,2009,313641,126647.0,132671.0,54322,1.0,0.0,0.0
Colorado,CO,2010,300820,130155.0,129642.0,28094,12928.0,0.0,0.0
Colorado,CO,2011,336296,148975.0,146166.0,39875,1280.0,0.0,0.0
Colorado,CO,2012,414838,184989.0,170969.0,12650,41271.0,0.0,4939.0
Colorado,CO,2013,514658,213176.0,188017.0,15130,89282.0,0.0,8970.0
Colorado,CO,2014,413284,182498.0,156062.0,11334,54514.0,0.0,8756.0
Colorado,CO,2015,454062,216791.0,163128.0,12415,48739.0,0.0,11488.0
Colorado,CO,2016,540514,242502.0,180026.0,14293,85087.0,0.0,15890.0
Colorado,CO,2017,496995,229708.0,166994.0,13354,68665.0,0.0,15083.0
Colorado,CO,2018,524770,216617.0,160860.0,13538,112566.0,0.0,17352.0
Colorado,CO,2019,469535,210909.0,147663.0,13330,75319.0,0.0,18205.0
Colorado,CO,2020,680507,333076.0,199090.0,22616,97331.0,131.0,24328.0
Colorado,CO,2021,628811,275513.0,182752.0,24194,118207.0,123.0,23583.0
Colorado,CO,2022,528335,241886.0,154180.0,21118,85251.0,360.0,21030.0
Colorado,CO,2023,507651,215789.0,144984.0,23470,98544.0,124.0,20759.0
Colorado,CO,2024,477002,196829.0,138142.0,22443,93405.0,167.0,22125.0
Colorado,CO,2025,468031,204367.0,127586.0,20631,87876.0,89.0,23250.0
Colorado,CO,2026,107753,47676.0,30773.0,4903,17461.0,23.0,5816.0
Connecticut,CT,1999,87209,22375.0,22860.0,68,41462.0,0.0,0.0
Connecticut,CT,2000,87586,8.0,4.0,0,87541.0,0.0,0.0
Connecticut,CT,2001,89689,9414.0,13153.0,474,66094.0,0.0,0.0
Connecticut,CT,2002,93598,24680.0,26081.0,1389,39618.0,0.0,0.0
Connecticut,CT,2003,100567,25588.0,27660.0,1055,43163.0,0.0,0.0
Connecticut,CT,2004,100916,22768.0,25045.0,1113,48361.0,0.0,0.0
Connecticut,CT,2005,97599,24806.0,24630.0,973,44075.0,0.0,0.0
Connecticut,CT,2006,97616,25726.0,26291.0,719,41706.0,0.0,0.0
Connecticut,CT,2007,116112,29991.0,28627.0,664,52769.0,0.0,0.0
Connecticut,CT,2008,155885,37234.0,37053.0,855,73454.0,0.0,0.0
Connecticut,CT,2009,202454,46464.0,40850.0,708,114110.0,0.0,112.0
Connecticut,CT,2010,179595,47545.0,40546.0,0,90942.0,0.0,470.0
Connecticut,CT,2011,186068,49793.0,41435.0,0,93587.0,0.0,1145.0
Connecticut,CT,2012,237496,63570.0,53992.0,0,117327.0,0.0,2521.0
Connecticut,CT,2013,294338,68920.0,57455.0,0,163105.0,0.0,4521.0
Connecticut,CT,2014,270297,78637.0,59470.0,0,130334.0,0.0,1508.0
Connecticut,CT,2015,307750,123507.0,48350.0,0,133565.0,0.0,2230.0
Connecticut,CT,2016,317692,122375.0,43813.0,0,148949.0,0.0,2445.0
Connecticut,CT,2017,181779,71853.0,25866.0,0,77904.0,2560.0,3023.0
Connecticut,CT,2018,177690,60630.0,24573.0,0,80559.0,5194.0,6729.0
Connecticut,CT,2019,172935,58808.0,22410.0,0,78974.0,5216.0,7516.0
Connecticut,CT,2020,219227,76558.0,27913.0,0,84569.0,3951.0,26201.0
Connecticut,CT,2021,277250,84167.0,25943.0,0,140331.0,7026.0,15981.0
Connecticut,CT,2022,230702,68284.0,22006.0,0,102047.0,8495.0,18175.0
Connecticut,CT,2023,211999,66059.0,24596.0,0,93659.0,9188.0,11976.0
Connecticut,CT,2024,212804,64085.0,26024.0,0,111088.0,6772.0,3220.0
Connecticut,CT,2025,192358,64433.0,24388.0,0,89680.0,8075.0,2924.0
Connecticut,CT,2026,57883,19587.0,6871.0,0,27242.0,2100.0,876.0
Delaware,DE,1999,17594,5979.0,11417.0,198,0.0,0.0,0.0
Delaware,DE,2000,15347,4948.0,10260.0,139,0.0,0.0,0.0
Delaware,DE,2001,16619,5204.0,11209.0,190,0.0,0.0,0.0
Delaware,DE,2002,16388,4767.0,11345.0,204,0.0,0.0,0.0
Delaware,DE,2003,16361,4999.0,11132.0,169,0.0,0.0,0.0
Delaware,DE,2004,16424,4977.0,11197.0,208,0.0,0.0,0.0
Delaware,DE,2005,17121,6210.0,10681.0,208,0.0,0.0,0.0
Delaware,DE,2006,16698,6107.0,10367.0,220,0.0,0.0,0.0
Delaware,DE,2007,15912,6300.0,9316.0,296,0.0,0.0,0.0
Delaware,DE,2008,18102,7822.0,9841.0,439,0.0,0.0,0.0
Delaware,DE,2009,20530,9712.0,10246.0,496,0.0,0.0,76.0
Delaware,DE,2010,19240,9230.0,9466.0,337,0.0,0.0,207.0
Delaware,DE,2011,22490,11126.0,10672.0,417,0.0,0.0,266.0
Delaware,DE,2012,30724,15684.0,13873.0,601,36.0,0.0,465.0
Delaware,DE,2013,40062,19799.0,16424.0,806,2040.0,0.0,864.0
Delaware,DE,2014,42950,19310.0,19271.0,812,2468.0,0.0,824.0
Delaware,DE,2015,50416,23245.0,20043.0,803,4520.0,0.0,897.0
Delaware,DE,2016,59430,25574.0,21746.0,1034,8440.0,0.0,1268.0
Delaware,DE,2017,50639,22308.0,18415.0,933,5984.0,0.0,1021.0
Delaware,DE,2018,47723,18953.0,18342.0,1053,4947.0,0.0,2220.0
Delaware,DE,2019,46427,20228.0,16949.0,993,4501.0,0.0,1553.0
Delaware,DE,2020,77057,42941.0,23439.0,1656,4356.0,0.0,2209.0
Delaware,DE,2021,69068,35691.0,21584.0,1691,5203.0,0.0,2293.0
Delaware,DE,2022,58323,27676.0,17763.0,1667,6129.0,0.0,2845.0
Delaware,DE,2023,50080,25460.0,13527.0,1034,6815.0,0.0,1111.0
Delaware,DE,2024,53370,24365.0,14266.0,1107,10255.0,0.0,1480.0
Delaware,DE,2025,51705,25437.0,13881.0,1163,8118.0,1.0,1326.0
Delaware,DE,2026,10685,2735.0,3545.0,149,3522.0,0.0,324.0
Florida,FL,1999,279700,128773.0,127226.0,4825,0.0,0.0,0.0
Florida,FL,2000,266035,122562.0,122921.0,4529,0.0,0.0,0.0
Florida,FL,2001,303396,141154.0,142637.0,5595,0.0,0.0,0.0
Florida,FL,2002,288848,129720.0,137169.0,5167,0.0,0.0,0.0
Florida,FL,2003,298181,134083.0,144746.0,5628,0.0,0.0,0.0
Florida,FL,2004,318024,144755.0,155333.0,6066,0.0,0.0,0.0
Florida,FL,2005,370645,182793.0,170428.0,6986,0.0,0.0,0.0
Florida,FL,2006,411728,213821.0,179478.0,7892,0.0,0.0,0.0
Florida,FL,2007,426180,236772.0,169954.0,8739,0.0,0.0,0.0
Florida,FL,2008,503672,288165.0,187986.0,11381,0.0,0.0,0.0
Florida,FL,2009,556540,323436.0,195554.0,15658,0.0,0.0,0.0
Florida,FL,2010,559347,332371.0,186675.0,15541,35.0,0.0,0.0
Florida,FL,2011,643229,379889.0,212419.0,19204,10.0,0.0,0.0
Florida,FL,2012,834319,473185.0,296793.0,20245,4.0,0.0,12654.0
Florida,FL,2013,1073859,503401.0,326475.0,21020,167737.0,0.0,19831.0
Florida,FL,2014,1034546,469636.0,274733.0,19817,204480.0,0.0,22072.0
Florida,FL,2015,1147082,572020.0,277768.0,21369,201131.0,0.0,28972.0
Florida,FL,2016,1435340,662308.0,316232.0,25142,337086.0,0.0,42439.0
Florida,FL,2017,1276549,638938.0,278618.0,24757,236486.0,0.0,38968.0
Florida,FL,2018,1203145,590140.0,241875.0,27498,225353.0,0.0,46257.0
Florida,FL,2019,1195539,608924.0,225560.0,29538,202456.0,0.0,46349.0
Florida,FL,2020,1912204,1042466.0,373384.0,43961,308245.0,0.0,67365.0
Florida,FL,2021,1711685,855268.0,344790.0,40460,330854.0,0.0,65505.0
Florida,FL,2022,1474730,753761.0,293950.0,38826,247358.0,0.0,60250.0
Florida,FL,2023,1399267,751561.0,303865.0,41604,159291.0,0.0,59451.0
Florida,FL,2024,1275437,679462.0,292801.0,40426,115577.0,2.0,62381.0
Florida,FL,2025,1258156,702406.0,271741.0,40451,110081.0,0.0,48232.0
Florida,FL,2026,313446,174605.0,65750.0,10245,28345.0,0.0,12031.0
Georgia,GA,1999,409810,106569.0,138415.0,3229,46401.0,0.0,0.0
Georgia,GA,2000,352357,83738.0,130224.0,2853,38994.0,0.0,0.0
Georgia,GA,2001,325521,79997.0,130545.0,2741,34018.0,0.0,0.0
Georgia,GA,2002,285201,68660.0,121653.0,2564,28263.0,0.0,0.0
Georgia,GA,2003,282218,70067.0,122709.0,2765,29539.0,0.0,0.0
Georgia,GA,2004,232203,70216.0,123561.0,2866,34429.0,0.0,0.0
Georgia,GA,2005,257815,78525.0,126314.0,3512,33641.0,0.0,0.0
Georgia,GA,2006,311901,100961.0,138972.0,4837,35443.0,0.0,0.0
Georgia,GA,2007,270468,82899.0,109975.0,3676,46333.0,0.0,0.0
Georgia,GA,2008,367374,105299.0,109944.0,4788,116574.0,0.0,0.0
Georgia,GA,2009,373237,105011.0,101644.0,5021,128237.0,0.0,489.0
Georgia,GA,2010,333247,99145.0,95541.0,4278,95959.0,0.0,1223.0
Georgia,GA,2011,367894,116794.0,112097.0,5137,90278.0,0.0,1567.0
Georgia,GA,2012,465560,149486.0,138183.0,7108,120240.0,0.0,2622.0
Georgia,GA,2013,527885,155855.0,139936.0,6652,176406.0,0.0,3362.0
Georgia,GA,2014,484580,145921.0,124217.0,6693,156469.0,0.0,3997.0
Georgia,GA,2015,566946,189445.0,126520.0,7473,192809.0,0.0,5191.0
Georgia,GA,2016,612985,194800.0,128277.0,7478,233115.0,0.0,6474.0
Georgia,GA,2017,541655,172447.0,113882.0,6775,202407.0,0.0,5422.0
Georgia,GA,2018,549532,157027.0,106200.0,8134,231354.0,0.0,7004.0
Georgia,GA,2019,539113,162135.0,102665.0,7489,222456.0,1.0,7785.0
Georgia,GA,2020,904035,364499.0,163219.0,20266,308015.0,2.0,14748.0
Georgia,GA,2021,806912,277764.0,142719.0,10674,332710.0,0.0,12425.0
Georgia,GA,2022,601407,247937.0,124555.0,11124,171438.0,0.0,11137.0
Georgia,GA,2023,562288,219201.0,128565.0,11103,153963.0,0.0,12206.0
Georgia,GA,2024,562846,216773.0,132966.0,11163,151710.0,1.0,12367.0
Georgia,GA,2025,580394,225506.0,133124.0,11281,163246.0,0.0,11264.0
Georgia,GA,2026,167444,65670.0,33933.0,3268,51386.0,0.0,3206.0
Hawaii,HI,1999,5343,0.0,4.0,0,5339.0,0.0,0.0
Hawaii,HI,2000,6609,0.0,0.0,0,6609.0,0.0,0.0
Hawaii,HI,2001,7464,0.0,0.0,0,7456.0,0.0,0.0
Hawaii,HI,2002,7807,0.0,0.0,0,7801.0,0.0,0.0
Hawaii,HI,2003,7439,0.0,0.0,0,7394.0,0.0,0.0
Hawaii,HI,2004,7298,0.0,0.0,0,7295.0,0.0,0.0
Hawaii,HI,2005,7575,0.0,0.0,0,7574.0,0.0,0.0
Hawaii,HI,2006,7588,0.0,0.0,0,7580.0,0.0,0.0
Hawaii,HI,2007,6521,0.0,0.0,0,6511.0,0.0,0.0
Hawaii,HI,2008,8569,0.0,0.0,0,8562.0,0.0,0.0
Hawaii,HI,2009,10511,0.0,0.0,0,10511.0,0.0,0.0
Hawaii,HI,2010,10533,0.0,0.0,0,10527.0,0.0,0.0
Hawaii,HI,2011,12635,0.0,0.0,0,12626.0,0.0,0.0
Hawaii,HI,2012,17428,2.0,2.0,2,17406.0,0.0,2.0
Hawaii,HI,2013,17416,0.0,0.0,0,17415.0,0.0,0.0
Hawaii,HI,2014,15225,0.0,0.0,0,15225.0,0.0,0.0
Hawaii,HI,2015,15290,0.0,0.0,0,15266.0,0.0,0.0
Hawaii,HI,2016,16681,0.0,0.0,0,16627.0,0.0,0.0
Hawaii,HI,2017,12742,0.0,0.0,0,12712.0,0.0,0.0
Hawaii,HI,2018,14088,0.0,0.0,0,14046.0,0.0,0.0
Hawaii,HI,2019,12666,0.0,0.0,0,12624.0,3.0,0.0
Hawaii,HI,2020,20102,0.0,0.0,0,20078.0,0.0,0.0
Hawaii,HI,2021,17707,0.0,0.0,0,17659.0,17.0,0.0
Hawaii,HI,2022,18842,0.0,0.0,0,18804.0,5.0,0.0
Hawaii,HI,2023,23750,0.0,0.0,0,23714.0,2.0,0.0
Hawaii,HI,2024,15402,0.0,0.0,0,15366.0,0.0,0.0
Hawaii,HI,2025,15844,0.0,0.0,0,15605.0,34.0,0.0
Hawaii,HI,2026,4532,0.0,0.0,0,4436.0,0.0,0.0
Idaho,ID,1999,79914,21584.0,49778.0,1336,0.0,0.0,0.0
Idaho,ID,2000,77138,19285.0,46396.0,1165,0.0,0.0,0.0
Idaho,ID,2001,75400,17019.0,45814.0,1274,5106.0,0.0,0.0
Idaho,ID,2002,74062,12940.0,36437.0,1239,11580.0,0.0,0.0
Idaho,ID,2003,74669,13074.0,36343.0,1184,11747.0,0.0,0.0
Idaho,ID,2004,75553,13278.0,37931.0,1178,11570.0,0.0,0.0
Idaho,ID,2005,80343,15320.0,41229.0,1275,11236.0,0.0,0.0
Idaho,ID,2006,91018,17810.0,46214.0,1281,15155.0,0.0,0.0
Idaho,ID,2007,93897,20366.0,46097.0,1299,16496.0,0.0,0.0
Idaho,ID,2008,100457,23542.0,46609.0,3116,17469.0,0.0,0.0
Idaho,ID,2009,99243,23365.0,43713.0,1720,20319.0,0.0,184.0
Idaho,ID,2010,92031,23081.0,42074.0,1418,13758.0,0.0,467.0
Idaho,ID,2011,106616,27967.0,47957.0,1652,16284.0,0.0,687.0
Idaho,ID,2012,136482,35429.0,57061.0,2239,27810.0,0.0,1107.0
Idaho,ID,2013,147494,37510.0,57025.0,2086,37423.0,0.0,1256.0
Idaho,ID,2014,131742,31731.0,50879.0,2033,33730.0,0.0,1450.0
Idaho,ID,2015,136946,39024.0,53450.0,2207,29029.0,0.0,1998.0
Idaho,ID,2016,156343,46523.0,55591.0,2406,38086.0,44.0,2804.0
Idaho,ID,2017,182099,44939.0,55018.0,2388,65533.0,20.0,2803.0
Idaho,ID,2018,207320,45993.0,54746.0,2660,88100.0,76.0,4207.0
Idaho,ID,2019,209275,50565.0,54904.0,3040,85366.0,45.0,4839.0
Idaho,ID,2020,281284,99243.0,85148.0,5166,74194.0,76.0,8079.0
Idaho,ID,2021,273762,89683.0,80448.0,4983,81980.0,54.0,8337.0
Idaho,ID,2022,235465,76559.0,68992.0,4744,68558.0,426.0,7784.0
Idaho,ID,2023,233220,65642.0,64660.0,4308,81673.0,1328.0,7217.0
Idaho,ID,2024,242085,66521.0,66019.0,4203,87561.0,2869.0,7003.0
Idaho,ID,2025,228863,65342.0,62437.0,4012,80638.0,3268.0,5500.0
Idaho,ID,2026,67747,17931.0,15340.0,1011,28886.0,1252.0,1479.0
Illinois,IL,1999,484848,77420.0,108485.0,2336,296607.0,0.0,0.0
Illinois,IL,2000,449771,60504.0,90875.0,2032,296360.0,0.0,0.0
Illinois,IL,2001,462702,57953.0,94887.0,2248,307614.0,0.0,0.0
Illinois,IL,2002,446138,52562.0,93303.0,2249,298024.0,0.0,0.0
Illinois,IL,2003,515917,53877.0,95656.0,2765,363619.0,0.0,0.0
Illinois,IL,2004,590417,53904.0,99523.0,3044,433946.0,0.0,0.0
Illinois,IL,2005,527134,56745.0,94815.0,3386,372188.0,0.0,0.0
Illinois,IL,2006,527698,60587.0,97719.0,3475,365917.0,0.0,0.0
Illinois,IL,2007,536975,64374.0,93588.0,3700,375313.0,0.0,0.0
Illinois,IL,2008,615941,80729.0,102650.0,4839,427723.0,0.0,0.0
Illinois,IL,2009,752071,99880.0,118568.0,5235,528388.0,0.0,0.0
Illinois,IL,2010,695300,109204.0,116746.0,5650,463699.0,0.0,1.0
