event_time,beta,se,z,n,omitted,outcome,spec,tier
1,0.30908150728304223,0.14854223987795992,2.0807650910406292,3092,False,homicide_rate,eb,expanded
2,0.21089056075106674,0.17191211705166362,1.2267347082212314,3092,False,homicide_rate,eb,expanded
3,0.06859741635053533,0.1652622326728983,0.4150822316815085,3092,False,homicide_rate,eb,expanded
4,-0.2357212776058035,0.2250757482250061,-1.0472975407823821,3092,False,homicide_rate,eb,expanded
5,-0.07547401129216587,0.18603449244426526,-0.4056990201146564,3092,False,homicide_rate,eb,expanded
-5,13.234912912718674,25.623128015275714,0.516522139874118,3092,False,motor_vehicle_theft_rate,unweighted,all
-4,6.0308124504521565,21.05621173503133,0.28641488442190494,3092,False,motor_vehicle_theft_rate,unweighted,all
-3,0.30727068201144836,14.73397312064534,0.020854570555778922,3092,False,motor_vehicle_theft_rate,unweighted,all
-2,-4.182174368275257,9.076036726073205,-0.4607930195192915,3092,False,motor_vehicle_theft_rate,unweighted,all
-1,0.0,0.0,0.0,0,True,motor_vehicle_theft_rate,unweighted,all
0,-4.6760515071681406,8.694818756933943,-0.5377974674215128,3092,False,motor_vehicle_theft_rate,unweighted,all
1,-3.0054702818190786,9.526157093467702,-0.31549661131244583,3092,False,motor_vehicle_theft_rate,unweighted,all
2,-4.411618014360256,11.951406069156084,-0.36912962281029504,3092,False,motor_vehicle_theft_rate,unweighted,all
3,8.243553846040246,14.209122949644698,0.5801592311681967,3092,False,motor_vehicle_theft_rate,unweighted,all
4,8.88051639290968,18.193660910278957,0.48811047082296743,3092,False,motor_vehicle_theft_rate,unweighted,all
5,-1.2303478482207415,20.633123324838266,-0.059629743342814324,3092,False,motor_vehicle_theft_rate,unweighted,all
-5,21.60382424562628,20.896881470344304,1.0338300610205993,3092,False,motor_vehicle_theft_rate,ra,minimal
-4,16.43196316444684,17.925010543695613,0.9167059134716163,3092,False,motor_vehicle_theft_rate,ra,minimal
-3,6.060981482996495,12.994321461791735,0.4664330877774645,3092,False,motor_vehicle_theft_rate,ra,minimal
-2,0.04009559324881638,9.475528019833463,0.004231489070043516,3092,False,motor_vehicle_theft_rate,ra,minimal
-1,0.0,0.0,0.0,0,True,motor_vehicle_theft_rate,ra,minimal
0,-4.735612933630968,8.881614668482227,-0.5331927932469326,3092,False,motor_vehicle_theft_rate,ra,minimal
1,-7.405466027427727,9.11830201560899,-0.812154062757608,3092,False,motor_vehicle_theft_rate,ra,minimal
2,-8.403787210366511,11.785289168126303,-0.7130743327957388,3092,False,motor_vehicle_theft_rate,ra,minimal
3,2.466144500850119,12.521890728567064,0.19694665560560526,3092,False,motor_vehicle_theft_rate,ra,minimal
4,0.9428343457237593,17.411339045711745,0.05415059365901963,3092,False,motor_vehicle_theft_rate,ra,minimal
5,-12.996857520108238,20.026423950364393,-0.6489854380552925,3092,False,motor_vehicle_theft_rate,ra,minimal
-5,13.234912912718674,25.623128015275714,0.516522139874118,3092,False,motor_vehicle_theft_rate,eb,minimal
-4,6.0308124504521565,21.05621173503133,0.28641488442190494,3092,False,motor_vehicle_theft_rate,eb,minimal
-3,0.30727068201144836,14.73397312064534,0.020854570555778922,3092,False,motor_vehicle_theft_rate,eb,minimal
-2,-4.182174368275257,9.076036726073205,-0.4607930195192915,3092,False,motor_vehicle_theft_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,motor_vehicle_theft_rate,eb,minimal
0,-4.6760515071681406,8.694818756933943,-0.5377974674215128,3092,False,motor_vehicle_theft_rate,eb,minimal
1,-3.0054702818190786,9.526157093467702,-0.31549661131244583,3092,False,motor_vehicle_theft_rate,eb,minimal
2,-4.411618014360256,11.951406069156084,-0.36912962281029504,3092,False,motor_vehicle_theft_rate,eb,minimal
3,8.243553846040246,14.209122949644698,0.5801592311681967,3092,False,motor_vehicle_theft_rate,eb,minimal
4,8.88051639290968,18.193660910278957,0.48811047082296743,3092,False,motor_vehicle_theft_rate,eb,minimal
5,-1.2303478482207415,20.633123324838266,-0.059629743342814324,3092,False,motor_vehicle_theft_rate,eb,minimal
-5,13.234912912718674,25.623128015275714,0.516522139874118,3092,False,motor_vehicle_theft_rate,eb,headline
-4,6.0308124504521565,21.05621173503133,0.28641488442190494,3092,False,motor_vehicle_theft_rate,eb,headline
-3,0.30727068201144836,14.73397312064534,0.020854570555778922,3092,False,motor_vehicle_theft_rate,eb,headline
-2,-4.182174368275257,9.076036726073205,-0.4607930195192915,3092,False,motor_vehicle_theft_rate,eb,headline
-1,0.0,0.0,0.0,0,True,motor_vehicle_theft_rate,eb,headline
0,-4.6760515071681406,8.694818756933943,-0.5377974674215128,3092,False,motor_vehicle_theft_rate,eb,headline
1,-3.0054702818190786,9.526157093467702,-0.31549661131244583,3092,False,motor_vehicle_theft_rate,eb,headline
2,-4.411618014360256,11.951406069156084,-0.36912962281029504,3092,False,motor_vehicle_theft_rate,eb,headline
3,8.243553846040246,14.209122949644698,0.5801592311681967,3092,False,motor_vehicle_theft_rate,eb,headline
4,8.88051639290968,18.193660910278957,0.48811047082296743,3092,False,motor_vehicle_theft_rate,eb,headline
5,-1.2303478482207415,20.633123324838266,-0.059629743342814324,3092,False,motor_vehicle_theft_rate,eb,headline
-5,13.234912912718674,25.623128015275714,0.516522139874118,3092,False,motor_vehicle_theft_rate,eb,expanded
-4,6.0308124504521565,21.05621173503133,0.28641488442190494,3092,False,motor_vehicle_theft_rate,eb,expanded
-3,0.30727068201144836,14.73397312064534,0.020854570555778922,3092,False,motor_vehicle_theft_rate,eb,expanded
-2,-4.182174368275257,9.076036726073205,-0.4607930195192915,3092,False,motor_vehicle_theft_rate,eb,expanded
-1,0.0,0.0,0.0,0,True,motor_vehicle_theft_rate,eb,expanded
0,-4.6760515071681406,8.694818756933943,-0.5377974674215128,3092,False,motor_vehicle_theft_rate,eb,expanded
1,-3.0054702818190786,9.526157093467702,-0.31549661131244583,3092,False,motor_vehicle_theft_rate,eb,expanded
2,-4.411618014360256,11.951406069156084,-0.36912962281029504,3092,False,motor_vehicle_theft_rate,eb,expanded
3,8.243553846040246,14.209122949644698,0.5801592311681967,3092,False,motor_vehicle_theft_rate,eb,expanded
4,8.88051639290968,18.193660910278957,0.48811047082296743,3092,False,motor_vehicle_theft_rate,eb,expanded
5,-1.2303478482207415,20.633123324838266,-0.059629743342814324,3092,False,motor_vehicle_theft_rate,eb,expanded
