event_time,beta,se,z,n,omitted,outcome,spec,tier
3,-0.5455026037392603,0.3870966350040415,-1.4092155663754735,1171,False,total_suicide_rate,ra,minimal
4,0.47511267986108974,0.34589723075441925,1.3735660121500397,1171,False,total_suicide_rate,ra,minimal
5,0.014653986037924718,0.36511497358796524,0.04013526450016767,1171,False,total_suicide_rate,ra,minimal
-5,-0.7262526639272293,0.2652882432792807,-2.737598375826519,1171,False,total_suicide_rate,eb,minimal
-4,-0.06389558551780364,0.266874032592144,-0.23942226561792712,1171,False,total_suicide_rate,eb,minimal
-3,-0.18314971744652153,0.21750905253819888,-0.8420326202945362,1171,False,total_suicide_rate,eb,minimal
-2,-0.48005764294079056,0.20934394928199968,-2.2931527019876854,1171,False,total_suicide_rate,eb,minimal
-1,0.0,0.0,0.0,0,True,total_suicide_rate,eb,minimal
0,0.2641507304809778,0.18481599528144432,1.4292633604505918,1171,False,total_suicide_rate,eb,minimal
1,0.960617365599018,0.3575089674001397,2.68697418301078,1171,False,total_suicide_rate,eb,minimal
2,0.4692423978288735,0.24966361450599506,1.879498535488862,1171,False,total_suicide_rate,eb,minimal
3,-0.5291680222908572,0.3794449857204844,-1.3945843065657622,1171,False,total_suicide_rate,eb,minimal
4,0.49406752710176366,0.3751460379345959,1.317000520175828,1171,False,total_suicide_rate,eb,minimal
5,0.12288920205753757,0.39732730107395986,0.30928960009889317,1171,False,total_suicide_rate,eb,minimal
-5,-0.7262526639272293,0.2652882432792807,-2.737598375826519,1171,False,total_suicide_rate,eb,headline
-4,-0.06389558551780364,0.266874032592144,-0.23942226561792712,1171,False,total_suicide_rate,eb,headline
-3,-0.18314971744652153,0.21750905253819888,-0.8420326202945362,1171,False,total_suicide_rate,eb,headline
-2,-0.48005764294079056,0.20934394928199968,-2.2931527019876854,1171,False,total_suicide_rate,eb,headline
-1,0.0,0.0,0.0,0,True,total_suicide_rate,eb,headline
0,0.2641507304809778,0.18481599528144432,1.4292633604505918,1171,False,total_suicide_rate,eb,headline
1,0.960617365599018,0.3575089674001397,2.68697418301078,1171,False,total_suicide_rate,eb,headline
2,0.4692423978288735,0.24966361450599506,1.879498535488862,1171,False,total_suicide_rate,eb,headline
3,-0.5291680222908572,0.3794449857204844,-1.3945843065657622,1171,False,total_suicide_rate,eb,headline
