event_time,M_sensitivity,att_original,se_original,pre_trend_slope_b_hat,pre_trend_slope_se,att_trend_adjusted,ci_half_width,ci_low,ci_high,ci_includes_zero,source_file
1,0.0,0.4878748256159118,0.1989675754333912,0.0704778118158426,0.12216800726692,0.4878748256159118,0.3899764478494467,0.097898377766465,0.8778512734653585,False,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
1,0.5,0.4878748256159118,0.1989675754333912,0.0704778118158426,0.12216800726692,0.4173970138000691,0.4576216716795887,-0.0402246578795196,0.8750186854796578,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
1,1.0,0.4878748256159118,0.1989675754333912,0.0704778118158426,0.12216800726692,0.3469192019842264,0.6175965413856107,-0.2706773394013843,0.9645157433698373,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
1,2.0,0.4878748256159118,0.1989675754333912,0.0704778118158426,0.12216800726692,0.2059635783525411,1.03414557103633,-0.8281819926837888,1.240109149388871,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
2,0.0,-0.0244614741555155,0.2653171469892097,0.0704778118158426,0.12216800726692,-0.0244614741555155,0.520021608098851,-0.5444830822543665,0.4955601339433355,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
2,0.5,-0.0244614741555155,0.2653171469892097,0.0704778118158426,0.12216800726692,-0.1301781918792795,0.6320034755008871,-0.7621816673801666,0.5018252836216076,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
2,1.0,-0.0244614741555155,0.2653171469892097,0.0704778118158426,0.12216800726692,-0.2358949096030435,0.8868179934528033,-1.122712903055847,0.6509230838497598,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
2,2.0,-0.0244614741555155,0.2653171469892097,0.0704778118158426,0.12216800726692,-0.4473283450505715,1.527912692328158,-1.9752410373787292,1.0805843472775862,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
3,0.0,-0.0205439865593168,0.258217619482216,0.0704778118158426,0.12216800726692,-0.0205439865593168,0.5061065341851434,-0.5266505207444602,0.4855625476258266,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
3,0.5,-0.0205439865593168,0.258217619482216,0.0704778118158426,0.12216800726692,-0.1614996101910021,0.6967694611556206,-0.8582690713466227,0.5352698509646184,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
3,1.0,-0.0205439865593168,0.258217619482216,0.0704778118158426,0.12216800726692,-0.3024552338226874,1.083290937911733,-1.3857461717344206,0.7808357040890456,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
3,2.0,-0.0205439865593168,0.258217619482216,0.0704778118158426,0.12216800726692,-0.5843664810860582,1.981324191749557,-2.5656906728356152,1.3969577106634987,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
4,0.0,-0.3819477861100235,0.2179356624032887,0.0704778118158426,0.12216800726692,-0.3819477861100235,0.4271538983104458,-0.8091016844204694,0.0452061122004223,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
4,0.5,-0.3819477861100235,0.2179356624032887,0.0704778118158426,0.12216800726692,-0.5581423156496301,0.7353980085990798,-1.2935403242487098,0.1772556929494496,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
4,1.0,-0.3819477861100235,0.2179356624032887,0.0704778118158426,0.12216800726692,-0.7343368451892369,1.2711646493198814,-2.0055014945091183,0.5368278041306445,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
4,2.0,-0.3819477861100235,0.2179356624032887,0.0704778118158426,0.12216800726692,-1.0867259042684505,2.432294575950189,-3.51902048021864,1.3455686716817392,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
5,0.0,0.03598467932499,0.1499990176666718,0.0704778118158426,0.12216800726692,0.03598467932499,0.2939980746266767,-0.2580133953016867,0.3299827539516667,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
5,0.5,0.03598467932499,0.1499990176666718,0.0704778118158426,0.12216800726692,-0.175448756122538,0.7761820330992817,-0.9516307892218197,0.6007332769767437,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
5,1.0,0.03598467932499,0.1499990176666718,0.0704778118158426,0.12216800726692,-0.386882191570066,1.466468407560135,-1.853350599130201,1.079586215990069,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
5,2.0,0.03598467932499,0.1499990176666718,0.0704778118158426,0.12216800726692,-0.809749062465122,2.88839293688294,-3.6981419993480618,2.0786438744178177,True,cs21_magazine_ban_strict_ra_firearm_suicide_rate_bounds.csv
0,0.0,-0.2418119370912527,0.4163488134657021,-0.1020163767437965,0.2301576899854952,-0.2418119370912527,0.816043674392776,-1.0578556114840287,0.5742317373015233,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
0,0.5,-0.2418119370912527,0.4163488134657021,-0.1020163767437965,0.2301576899854952,-0.1908037487193544,0.8466416758643812,-1.0374454245837357,0.6558379271450268,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
0,1.0,-0.2418119370912527,0.4163488134657021,-0.1020163767437965,0.2301576899854952,-0.1397955603474561,0.9324305194985856,-1.0722260798460417,0.7926349591511292,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
0,2.0,-0.2418119370912527,0.4163488134657021,-0.1020163767437965,0.2301576899854952,-0.0377791836036596,1.216521622997396,-1.2543008066010557,1.1787424393937365,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
1,0.0,-0.2126190734612698,0.4440917103683732,-0.1020163767437965,0.2301576899854952,-0.2126190734612698,0.8704197523220114,-1.0830388257832813,0.6578006788607416,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
1,0.5,-0.2126190734612698,0.4440917103683732,-0.1020163767437965,0.2301576899854952,-0.1106026967174732,0.9803723478394578,-1.090975044556931,0.8697696511219846,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
1,1.0,-0.2126190734612698,0.4440917103683732,-0.1020163767437965,0.2301576899854952,-0.0085863199736767,1.2536459332427428,-1.2622322532164194,1.245059613269066,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
1,2.0,-0.2126190734612698,0.4440917103683732,-0.1020163767437965,0.2301576899854952,0.1954464335139163,2.0034023230612803,-1.807955889547364,2.1988487565751966,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
2,0.0,-0.643500909544429,0.1504663855404872,-0.1020163767437965,0.2301576899854952,-0.643500909544429,0.2949141156593549,-0.9384150252037838,-0.3485867938850741,False,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
2,0.5,-0.643500909544429,0.1504663855404872,-0.1020163767437965,0.2301576899854952,-0.4904763444287341,0.7381381813461501,-1.2286145257748842,0.2476618369174159,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
2,1.0,-0.643500909544429,0.1504663855404872,-0.1020163767437965,0.2301576899854952,-0.3374517793130394,1.3850880449265994,-1.7225398242396388,1.04763626561356,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
2,2.0,-0.643500909544429,0.1504663855404872,-0.1020163767437965,0.2301576899854952,-0.0314026490816498,2.7226737891177746,-2.7540764381994243,2.691271140036125,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
3,0.0,0.6061956073959859,0.3869265067701853,-0.1020163767437965,0.2301576899854952,0.6061956073959859,0.7583759532695632,-0.1521803458735773,1.364571560665549,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
3,0.5,0.6061956073959859,0.3869265067701853,-0.1020163767437965,0.2301576899854952,0.810228360883579,1.178614299591378,-0.368385938707799,1.988842660474957,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
3,1.0,0.6061956073959859,0.3869265067701853,-0.1020163767437965,0.2301576899854952,1.014261114371172,1.9573258311565147,-0.9430647167853428,2.9715869455276867,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
3,2.0,0.6061956073959859,0.3869265067701853,-0.1020163767437965,0.2301576899854952,1.422326621346358,3.687695130804282,-2.2653685094579235,5.11002175215064,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
4,0.0,-1.9793632208653087,0.515431243153141,-0.1020163767437965,0.2301576899854952,-1.9793632208653087,1.0102452365801564,-2.989608457445465,-0.9691179842851524,False,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
4,0.5,-1.9793632208653087,0.515431243153141,-0.1020163767437965,0.2301576899854952,-1.7243222790058177,1.5140893823954102,-3.238411661401228,-0.2102328966104072,False,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
4,1.0,-1.9793632208653087,0.515431243153141,-0.1020163767437965,0.2301576899854952,-1.469281337146326,2.4714530781367,-3.940734415283026,1.002171740990374,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
4,2.0,-1.9793632208653087,0.515431243153141,-0.1020163767437965,0.2301576899854952,-0.9591994534273434,4.622827593110822,-5.582027046538165,3.6636281396834782,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
5,0.0,0.0142018804361256,0.8425549371799804,-0.1020163767437965,0.2301576899854952,0.0142018804361256,1.6514076768727617,-1.637205796436636,1.6656095573088874,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
5,0.5,0.0142018804361256,0.8425549371799804,-0.1020163767437965,0.2301576899854952,0.3202510106675151,2.135097625828323,-1.814846615160808,2.455348636495838,True,stackdd_magazine_ban_single_eb_firearm_suicide_rate_bounds.csv
