state,state_abbr,year,relinquishment,violent,violenth,violentpartial,dealer,dealerh,residential,theft,ammlicense,ammrecords,permit,permith,registration,registrationh,defactoreg,defactoregh,ammpermit,age21handgunsale,age18longgunsale,age21longgunsale,age21handgunpossess,age18longgunpossess,age21longgunpossess,loststolen,amm18,amm21h,universal,universalh,gunshow,gunshowh,universalpermit,universalpermith,ammbackground,statechecks,statechecksh,waiting,waitingh,assault,onefeature,assaultlist,assaultregister,assaulttransfer,magazine,tenroundlimit,magazinepreowned,onepermonth,gvro,gvrolawenforcement,college,collegeconcealed,elementary,opencarryh,opencarryl,opencarrypermith,opencarrypermitl,permitconcealed,mayissue,nosyg,locked,liability,mcdv,mcdvsurrender,mcdvremovalallowed,mcdvremovalrequired,incidentremoval,incidentall,dvro,exparte,dvrosurrender,expartesurrender,dvroremoval,stalking,lawtotal,population,violent_crime,violent_rate,property_crime,property_rate,unemployment_rate,pcpi_nominal,pcpi_real_2024,ln_population,ln_pcpi_real_2024,firearm_suicides,total_suicides,firearm_homicides,total_homicides,fss,per_capita_alcohol_ethanol_14plus,nonfirearm_suicides,firearm_suicide_rate,nonfirearm_suicide_rate,total_suicide_rate,firearm_suicide_share,ln_firearm_suicide_rate,ln_nonfirearm_suicide_rate,ln_total_suicide_rate,logit_firearm_suicide_share,stack_id,treated_unit_state,treated_unit_abbr,adoption_year,treated_state,event_time,post,state_stack_fe,year_stack_fe
Louisiana,LA,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4666998.0,25202.0,540.0045168221627,157708.0,3379.217218434634,6.266666666666667,42484.0,56232.29749428714,15.356026596391043,10.937246559322029,468,722,456.0,569,0.648199446,2.5889,254,10.027859450550439,5.442470727435495,15.470330177985934,0.6481994459833795,2.3063638893963665,1.696068850429166,2.739570197261371,0.6102352656878994,KY_2019,Kentucky,KY,2019,0,-4,0,LA_KY_2019,2015_KY_2019
Louisiana,LA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4681346.0,26477.0,565.5851970779344,154511.0,3300.567828141735,6.041666666666667,42132.0,55068.4702935524,15.359096233380518,10.916332604379395,440,677,526.0,648,0.649926145,2.5905,237,9.399006183264387,5.062646512349226,14.461652695613612,0.6499261447562777,2.241667335189296,1.6238626759575292,2.6721917494367045,0.6177428219015384,KY_2019,Kentucky,KY,2019,0,-3,0,LA_KY_2019,2016_KY_2019
Louisiana,LA,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,4673673.0,25986.0,556.0080904248115,157272.0,3365.0621256557747,5.125,43486.0,55652.01869960822,15.357455830144431,10.926873630971349,444,720,534.0,653,0.616666667,2.5689,276,9.500022787216821,5.905419570432078,15.405442357648898,0.6166666666666667,2.252346272686586,1.7775624282083762,2.735369757497825,0.4747392339915697,KY_2019,Kentucky,KY,2019,0,-2,0,LA_KY_2019,2017_KY_2019
Louisiana,LA,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4664450.0,25314.0,542.7006399468319,152996.0,3280.043735059868,4.825,45465.0,56799.34507038046,15.355480486063186,10.94728007419172,467,720,497.0,598,0.648611111,2.5508,253,10.011898508934602,5.4240049737911225,15.435903482725724,0.6486111111111111,2.304772549658737,1.6926764263131082,2.7373438214369963,0.6120355256975039,KY_2019,Kentucky,KY,2019,0,-1,0,LA_KY_2019,2018_KY_2019
Louisiana,LA,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4658285.0,26072.0,559.6909592264105,148429.0,3186.344330585184,4.633333333333334,47015.0,57689.6940118279,15.354157912612658,10.962833823229726,446,704,542.0,650,0.633522727,2.5623,258,9.57433905396514,5.538519004311673,15.112858058276812,0.6335227272727273,2.2601304178305135,1.7135310460786266,2.716207377906717,0.5465437063680699,KY_2019,Kentucky,KY,2019,0,0,0,LA_KY_2019,2019_KY_2019
Louisiana,LA,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4652145.0,29704.0,638.5011645165831,133989.0,2880.155283208069,8.683333333333334,50133.0,60754.41704308288,15.352838961524446,11.014595067087772,406,641,747.0,873,0.633385335,2.5916,235,8.727157042611527,5.051433263580563,13.77859030619209,0.6333853354134166,2.167584855586321,1.6216496968626746,2.623841460777918,0.5458730155313929,KY_2019,Kentucky,KY,2019,0,1,0,LA_KY_2019,2020_KY_2019
Louisiana,LA,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4628595.0,30666.0,662.5336630230124,117013.0,2528.0457676681585,5.608333333333333,54948.0,63611.7264713236,15.34776392428687,11.06055311081252,463,689,804.0,943,0.67199,2.7586,226,10.003035478368705,4.882691183825761,14.885726662194466,0.6719883889695211,2.3038877919500593,1.58774249644352,2.7010743706210834,0.7160614400828211,KY_2019,Kentucky,KY,2019,0,2,0,LA_KY_2019,2021_KY_2019
Louisiana,LA,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,8,4600892.0,29364.0,638.224066115875,126655.0,2752.8357544580485,3.633333333333333,55661.0,59669.09568086956,15.341760755704096,10.996569505061409,488,726,740.0,862,0.67218,2.7804,238,10.606638886546348,5.172909948766456,15.779548835312804,0.6721763085399449,2.3624224766948037,1.6453666647109761,2.759348255048245,0.7169701611544416,KY_2019,Kentucky,KY,2019,0,3,0,LA_KY_2019,2022_KY_2019
Michigan,MI,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9932033.0,42555.0,428.46212854910976,202692.0,2040.790641754815,7.225,40829.0,54107.18563180759,16.11127574819831,10.89872227730495,671,1347,411.0,589,0.498144024,2.3192,676,6.7559179475138675,6.806260108076564,13.562178055590431,0.4981440237564959,1.9118979431070138,1.9193109501950965,2.6080219661691437,-0.0074184316475505154,KY_2019,Kentucky,KY,2019,0,-5,0,MI_KY_2019,2014_KY_2019
Michigan,MI,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9934483.0,41712.0,419.8708679656505,191191.0,1924.5188702824296,5.416666666666667,42982.0,56891.45586337091,16.1115223943654,10.948900448265748,692,1403,436.0,597,0.493228795,2.2413,711,6.965636762376059,7.156889794869043,14.122526557245102,0.4932287954383464,1.9424236156374854,1.9694717801486228,2.648478988726704,-0.02706717946841347,KY_2019,Kentucky,KY,2019,0,-4,0,MI_KY_2019,2015_KY_2019
Michigan,MI,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9954117.0,45782.0,459.9302981871722,190249.0,1911.259431650241,4.991666666666666,44080.0,57614.59628168114,16.113496792400273,10.96153122224976,717,1355,482.0,624,0.529151292,2.3351,638,7.203049753182527,6.409408288048051,13.612458041230578,0.5291512915129152,1.9758918512077877,1.859325946483525,2.6117197573625055,0.11665127216118219,KY_2019,Kentucky,KY,2019,0,-3,0,MI_KY_2019,2016_KY_2019
Michigan,MI,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9976752.0,44883.0,449.8758714258909,179839.0,1802.5806394706408,4.583333333333333,45264.0,57927.447326014495,16.115768144415206,10.96694659831769,682,1457,438.0,588,0.468085106,2.3391,775,6.8358920819120295,7.7680591839909425,14.603951265902971,0.46808510638297873,1.9236487763132855,2.0513068448574656,2.681976638609324,-0.12774545555747874,KY_2019,Kentucky,KY,2019,0,-2,0,MI_KY_2019,2017_KY_2019
Michigan,MI,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9987286.0,45176.0,452.3350988446712,166186.0,1663.975578550569,4.166666666666667,47089.0,58828.20543317158,16.116823442043632,10.982376703112624,806,1546,479.0,613,0.521345408,2.3658,740,8.070260529236872,7.409420337016483,15.479680866253355,0.5213454075032341,2.0894241157306213,2.0041009324317387,2.7401740516505866,0.08537826385741015,KY_2019,Kentucky,KY,2019,0,-1,0,MI_KY_2019,2018_KY_2019
Michigan,MI,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9984795.0,43793.0,438.59688656602367,158317.0,1585.5808757215343,4.075,48577.0,59606.34406067349,16.1165739938251,10.995517291359716,742,1461,458.0,612,0.507871321,2.3797,719,7.431299290571314,7.200949043019912,14.632248333591226,0.5078713210130048,2.0070454694274167,1.9756005713474454,2.683911071440633,0.0314663443494321,KY_2019,Kentucky,KY,2019,0,0,0,MI_KY_2019,2019_KY_2019
Michigan,MI,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10072294.0,47641.0,472.9905620308541,135633.0,1346.5949266373675,10.075,52787.0,63970.70617065039,16.125299044113508,11.06618054147424,761,1443,672.0,811,0.527373527,2.5072,682,7.555379142030604,6.771049375643721,14.326428517674325,0.5273735273735274,2.0235824638999382,1.914131865144554,2.6628037468066563,0.10952764527610173,KY_2019,Kentucky,KY,2019,0,1,0,MI_KY_2019,2020_KY_2019
Michigan,MI,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10042362.0,49295.0,490.8705740741073,137199.0,1366.202492999157,5.691666666666666,56898.0,65869.18564397922,16.12232290352295,11.095426018479207,810,1485,701.0,822,0.54545,2.4962,675,8.06583152449593,6.721526270413276,14.787357794909205,0.5454545454545454,2.088875838976916,1.906801904038655,2.6944486374611616,0.18219818377547717,KY_2019,Kentucky,KY,2019,0,2,0,MI_KY_2019,2021_KY_2019
Michigan,MI,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10043906.0,46489.0,462.8577766458587,155469.0,1547.8938174053003,4.15,57907.0,62076.82800510436,16.12247664039463,11.03612805827309,842,1503,640.0,801,0.56021,2.3885,661,8.38319275389475,6.581105000385309,14.964297754280057,0.5602129075182968,2.127420990867566,1.885721012816895,2.7063352483630356,0.24186367867150643,KY_2019,Kentucky,KY,2019,0,3,0,MI_KY_2019,2022_KY_2019
Minnesota,MN,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5452665.0,12505.0,229.33739740108737,125377.0,2299.3710414998905,4.241666666666666,49357.0,65408.61547500863,15.511615037948062,11.08840926386086,308,686,59.0,101,0.448979592,2.8071,378,5.648614026352251,6.932389941432309,12.58100396778456,0.4489795918367347,1.7331789905599155,1.9376460872006076,2.5329825881481423,-0.204494229532061,KY_2019,Kentucky,KY,2019,0,-5,0,MN_KY_2019,2014_KY_2019
Minnesota,MN,2015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5484002.0,13319.0,242.87007918669616,121984.0,2224.360968504388,3.758333333333333,51353.0,67971.40507541962,15.517345684361576,11.126842382120836,304,730,92.0,147,0.416438356,2.7297,426,5.543396957185647,7.768049683424623,13.311446640610269,0.41643835616438357,1.7144098048811243,2.051305623399529,2.5893752658673903,-0.3369412797817822,KY_2019,Kentucky,KY,2019,0,-4,0,MN_KY_2019,2015_KY_2019
Minnesota,MN,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5525360.0,13365.0,241.88469167619849,117723.0,2130.5942056264207,3.8666666666666663,51982.0,67942.87531566128,15.524858961616417,11.1264225622153,332,745,83.0,129,0.445637584,2.7686,413,6.008658259371335,7.474626087711932,13.483284347083266,0.44563758389261743,1.7948643539760785,2.0128510617422997,2.602192105900602,-0.21801765436783713,KY_2019,Kentucky,KY,2019,0,-3,0,MN_KY_2019,2016_KY_2019
Minnesota,MN,2017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5569283.0,13345.0,239.6179185004605,122430.0,2198.308112552369,3.4416666666666664,53826.0,68884.82634698781,15.53277687830347,11.14019120556368,365,783,78.0,122,0.466155811,2.7735,418,6.553805938753696,7.50545447232615,14.059260411079846,0.4661558109833972,1.8815706083108699,2.0169614967358114,2.643992304789477,-0.13541061073969682,KY_2019,Kentucky,KY,2019,0,-2,0,MN_KY_2019,2017_KY_2019
Minnesota,MN,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5608762.0,12403.0,221.13614376933805,112186.0,2000.1918426918453,3.025,56201.0,70211.81111405372,15.539840575784194,11.159271825349489,356,739,66.0,122,0.48173207,2.7885,383,6.347211737634794,6.828601391893613,13.175813129528406,0.4817320703653586,1.8495898751917446,1.9225832358572679,2.5791414887059902,-0.07300538095296023,KY_2019,Kentucky,KY,2019,0,-1,0,MN_KY_2019,2018_KY_2019
Minnesota,MN,2019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5640053.0,13395.0,237.4977681947315,117971.0,2091.664741448352,3.275,57903.0,71049.80011415231,15.545404020593208,11.171136320208866,350,830,102.0,154,0.421686747,2.7851,480,6.2056154436846604,8.510558322767535,14.716173766452195,0.42168674698795183,1.8270647455924978,2.1424818695354326,2.6896264388532876,-0.3154665219357024,KY_2019,Kentucky,KY,2019,0,0,0,MN_KY_2019,2019_KY_2019
Minnesota,MN,2020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5710562.0,15698.0,274.8941347629182,120212.0,2105.0817765396823,6.291666666666667,61327.0,74320.03139650816,15.55782800060675,11.216135795937957,354,758,138.0,198,0.46701847,2.8309,404,6.19903960415805,7.074610169717096,13.273649773875146,0.46701846965699206,1.8260062308707155,1.9579248497117472,2.5865339386589064,-0.13194339052636422,KY_2019,Kentucky,KY,2019,0,1,0,MN_KY_2019,2020_KY_2019
Minnesota,MN,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5714055.0,17643.0,308.7649663855178,116831.0,2044.625051736464,3.6833333333333336,67452.0,78087.2492892138,15.558439487207805,11.2655820611575,393,808,164.0,232,0.48639,2.9123,415,6.877777690274245,7.262793235276875,14.140570925551119,0.4863861386138614,1.9297484916734338,1.9841404316849505,2.6497549713707693,-0.05440154643804498,KY_2019,Kentucky,KY,2019,0,2,0,MN_KY_2019,2021_KY_2019
Minnesota,MN,2022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,1,14,5727565.0,16195.0,282.75541176747885,113019.0,1973.2469208118985,2.4166666666666665,69813.0,74840.16774345675,15.560801042001392,11.223110021746509,402,860,143.0,207,0.46744,2.8576,458,7.0186894430704845,7.996417325687268,15.015106768757754,0.46744186046511627,1.9500002649827473,2.080243385827784,2.7097225864697507,-0.13026519483790147,KY_2019,Kentucky,KY,2019,0,3,0,MN_KY_2019,2022_KY_2019
Nebraska,NE,2014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1879955.0,5201.0,276.65555824474524,47526.0,2528.0392349816884,3.233333333333333,48187.0,63858.11442944751,14.446758398349443,11.064418939203469,133,251,39.0,63,0.529880478,2.2978,118,7.074637424831978,6.276745985941153,13.35138341077313,0.5298804780876494,1.9579286967917986,1.8384436055214173,2.5923687114582656,0.11918851726511835,KY_2019,Kentucky,KY,2019,0,-5,0,NE_KY_2019,2014_KY_2019
Nebraska,NE,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1892059.0,5167.0,273.08873560496795,42597.0,2251.356855150923,2.975,49708.0,65794.06467955053,14.453176212040098,11.094284910806484,114,223,50.0,75,0.511210762,2.2789,109,6.0251820899876805,5.7609197176197995,11.78610180760748,0.5112107623318386,1.7976060264203642,1.7528314642856437,2.4677691216047886,0.04465027373773893,KY_2019,Kentucky,KY,2019,0,-4,0,NE_KY_2019,2015_KY_2019
Nebraska,NE,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1906483.0,5661.0,296.9341976823292,43197.0,2265.795184116512,3.108333333333334,48688.0,63637.46514887685,14.460770741376638,11.060957650559716,116,246,45.0,60,0.471544715,2.2456,130,6.084502195928314,6.818838667850697,12.903340863779011,0.4715447154471545,1.80738708542681,1.921154625135632,2.558260952463307,-0.11348195375699287,KY_2019,Kentucky,KY,2019,0,-3,0,NE_KY_2019,2016_KY_2019
Nebraska,NE,2017,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1916998.0,5979.0,311.8939091224925,43856.0,2287.74364918482,2.958333333333333,49533.0,63390.77961292586,14.46627097873042,11.057073697876284,126,275,29.0,50,0.458181818,2.2111,149,6.572776810408775,7.772569402784979,14.345346213193753,0.4581818181818182,1.8844566639779448,2.0518865410946954,2.664122431233692,-0.1670540846631662,KY_2019,Kentucky,KY,2019,0,-2,0,NE_KY_2019,2017_KY_2019
Nebraska,NE,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1925512.0,5583.0,289.9488551616401,40193.0,2087.3928596653773,2.908333333333333,51436.0,64258.90493874606,14.470702464365177,11.070675591422036,145,271,25.0,35,0.535055351,2.1747,126,7.530464624473906,6.5437140874738775,14.074178711947782,0.5350553505535055,2.020283801404363,1.8800319251984041,2.645052090217398,0.13993377844397228,KY_2019,Kentucky,KY,2019,0,-1,0,NE_KY_2019,2018_KY_2019
Nebraska,NE,2019,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1932571.0,5887.0,304.6201148625329,39553.0,2046.651843580391,3.1166666666666667,53513.0,65663.05637892049,14.474361798742944,11.092291738539403,154,309,40.0,58,0.498381877,2.1668,155,7.968659366201811,8.020403907540784,15.989063273742595,0.49838187702265374,2.0767703981254364,2.0832348265119562,2.772530175134845,-0.006451635281488719,KY_2019,Kentucky,KY,2019,0,0,0,NE_KY_2019,2019_KY_2019
Nebraska,NE,2020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1963318.0,6473.0,329.6969721665059,36991.0,1884.1063953979944,4.266666666666667,56745.0,68767.26697204911,14.490146457081964,11.138483139951518,139,283,49.0,76,0.491166078,2.1447,144,7.07985155741454,7.334522476745998,14.414374034160538,0.4911660777385159,1.958664403429869,1.993954794135388,2.6689194169403265,-0.03521490629106651,KY_2019,Kentucky,KY,2019,0,1,0,NE_KY_2019,2020_KY_2019
Nebraska,NE,2021,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1964697.0,5831.0,296.7887669192756,35709.0,1817.532169082561,2.658333333333333,63517.0,73531.81244593182,14.49084859292241,11.205473413953964,145,288,46.0,70,0.50347,2.1926,143,7.3802728868624525,7.278476019457453,14.658748906319905,0.5034722222222222,2.0001646607820587,1.9862944733375147,2.685719306058687,0.013841051411871511,KY_2019,Kentucky,KY,2019,0,2,0,NE_KY_2019,2021_KY_2019
Nebraska,NE,2022,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11,1972595.0,5602.0,283.99139204955907,37263.0,1889.034495170068,2.158333333333333,66923.0,71742.06159161411,14.494860492773077,11.180832487662698,185,306,48.0,73,0.60458,2.1586,121,9.378509019844419,6.134051845411754,15.512560865256173,0.6045751633986928,2.2394864967835493,1.8154844341905874,2.7422945053480263,0.42314061926688673,KY_2019,Kentucky,KY,2019,0,3,0,NE_KY_2019,2022_KY_2019
Nevada,NV,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2818935.0,18043.0,640.0644214925139,74574.0,2645.4671711124947,8.200000000000001,41126.0,54500.77435875772,14.851869712008492,10.90597018896797,309,568,106.0,176,0.544014085,3.3831,259,10.96158655662511,9.187867049080593,20.149453605705702,0.5440140845070423,2.3953088906870312,2.2189716146841296,3.003673339944296,0.17620138951870745,KY_2019,Kentucky,KY,2019,0,-5,0,NV_KY_2019,2014_KY_2019
