outcome,spec,control_rule,g_cohort,t_year,event_time,n_treated,n_control,att,se
firearm_homicide_rate,ra,broad,2023,2003,-20,1,37,0.6799094551560352,
firearm_homicide_rate,ra,broad,2023,2004,-19,1,37,0.26820723811410363,
firearm_homicide_rate,ra,broad,2023,2005,-18,1,37,0.9528569451759057,
firearm_homicide_rate,ra,broad,2023,2006,-17,1,37,1.3264889347366942,
firearm_homicide_rate,ra,broad,2023,2007,-16,1,37,1.282058289204991,
firearm_homicide_rate,ra,broad,2023,2008,-15,1,37,1.263388896572491,
firearm_homicide_rate,ra,broad,2023,2009,-14,1,37,-0.10608249357069188,
firearm_homicide_rate,ra,broad,2023,2010,-13,1,37,0.19266281989134715,
firearm_homicide_rate,ra,broad,2023,2011,-12,1,37,0.8910680786479843,
firearm_homicide_rate,ra,broad,2023,2012,-11,1,37,0.331610524708831,
firearm_homicide_rate,ra,broad,2023,2013,-10,1,37,0.4312768840203114,
firearm_homicide_rate,ra,broad,2023,2014,-9,1,37,0.929469656828676,
firearm_homicide_rate,ra,broad,2023,2015,-8,1,37,0.6993491907178895,
firearm_homicide_rate,ra,broad,2023,2016,-7,1,37,-0.04018172443413537,
firearm_homicide_rate,ra,broad,2023,2017,-6,1,37,0.13341705132243775,
firearm_homicide_rate,ra,broad,2023,2018,-5,1,37,0.40668718160580153,
firearm_homicide_rate,ra,broad,2023,2019,-4,1,37,-0.7143833052758854,
firearm_homicide_rate,ra,broad,2023,2020,-3,1,37,-0.8136621042508159,
firearm_homicide_rate,ra,broad,2023,2023,0,1,37,0.3197247966864232,
homicide_rate,ra,broad,2016,1999,-17,2,37,-0.3804986104096231,0.23283811827393702
homicide_rate,ra,broad,2016,2000,-16,2,37,-0.09077754115723735,0.23517756085807737
homicide_rate,ra,broad,2016,2001,-15,2,37,0.09729363864002094,0.21654049058229868
homicide_rate,ra,broad,2016,2002,-14,2,37,0.46104986318104646,0.2909461298328326
homicide_rate,ra,broad,2016,2003,-13,2,37,0.23147016371015172,0.281883893058208
homicide_rate,ra,broad,2016,2004,-12,2,37,0.6225775364726869,0.26949258642301605
homicide_rate,ra,broad,2016,2005,-11,2,37,0.6038241083353499,0.2735221202122702
homicide_rate,ra,broad,2016,2006,-10,2,37,0.23950835483955224,0.2946145773037939
homicide_rate,ra,broad,2016,2007,-9,2,37,-0.2969167908200825,0.29076788163045714
homicide_rate,ra,broad,2016,2008,-8,2,37,0.17017189481738426,0.2620753468088929
homicide_rate,ra,broad,2016,2009,-7,2,37,0.4667283147765,0.2530212516555471
homicide_rate,ra,broad,2016,2010,-6,2,37,-0.28063903192970185,0.19979469539573036
homicide_rate,ra,broad,2016,2011,-5,2,37,0.2714392260637133,0.2645389592618179
homicide_rate,ra,broad,2016,2012,-4,2,37,0.5303018664140231,0.2097852558299837
homicide_rate,ra,broad,2016,2013,-3,2,37,0.13375491379922688,0.15916784148191632
homicide_rate,ra,broad,2016,2014,-2,2,37,0.4410770608235479,0.1307925507727378
homicide_rate,ra,broad,2016,2016,0,2,37,-0.399626166087067,0.12724441353384253
homicide_rate,ra,broad,2016,2017,1,2,37,-0.6528905329130026,0.186898176836414
homicide_rate,ra,broad,2016,2018,2,2,37,-0.2950219606050142,0.2177646295658037
homicide_rate,ra,broad,2016,2019,3,2,37,-0.7879892703270466,0.14929943018859615
homicide_rate,ra,broad,2016,2020,4,2,37,-1.0649256977566401,0.2779925986192876
homicide_rate,ra,broad,2016,2021,5,2,37,-1.281446745355511,0.4785081452899106
homicide_rate,ra,broad,2016,2022,6,2,37,-0.6833816852476886,0.4407080156745433
homicide_rate,ra,broad,2016,2023,7,2,37,-0.3620523270427545,0.43175631352558264
homicide_rate,ra,broad,2018,1999,-19,4,37,-0.9128424422818393,0.2728200752458577
homicide_rate,ra,broad,2018,2000,-18,4,37,-0.8644860706853268,0.24694357515081955
homicide_rate,ra,broad,2018,2001,-17,4,37,-0.648740490803854,0.2468323266516716
homicide_rate,ra,broad,2018,2002,-16,4,37,-0.07098854334472449,0.2823009155160634
homicide_rate,ra,broad,2018,2003,-15,4,37,-0.699432971721698,0.28963029753725616
homicide_rate,ra,broad,2018,2004,-14,4,37,-0.02770966551471432,0.26877552111378605
homicide_rate,ra,broad,2018,2005,-13,4,37,0.13908721383350986,0.1771447614706743
homicide_rate,ra,broad,2018,2006,-12,4,37,0.06858002652881312,0.16928709426460756
homicide_rate,ra,broad,2018,2007,-11,4,37,-0.19591944799806638,0.2099528702304645
homicide_rate,ra,broad,2018,2008,-10,4,37,0.327327654424341,0.29163159314652704
homicide_rate,ra,broad,2018,2009,-9,4,37,0.10997900020644158,0.2840547311396062
homicide_rate,ra,broad,2018,2010,-8,4,37,0.371610943542277,0.3338287891628964
homicide_rate,ra,broad,2018,2011,-7,4,37,-0.022711096481159543,0.34461568441977536
homicide_rate,ra,broad,2018,2012,-6,4,37,-0.17479458309681184,0.4237713481799408
homicide_rate,ra,broad,2018,2013,-5,4,37,-0.4570053153585558,0.30768021644141014
homicide_rate,ra,broad,2018,2014,-4,4,37,-0.32519424610232006,0.35789561033806416
homicide_rate,ra,broad,2018,2015,-3,4,37,0.1866449217387956,0.2121201240541967
homicide_rate,ra,broad,2018,2016,-2,4,37,0.1392574269717114,0.15251916811607832
homicide_rate,ra,broad,2018,2018,0,4,37,-0.26777063231305076,0.11426518249163096
homicide_rate,ra,broad,2018,2019,1,4,37,-0.13348030287218526,0.1794980444995335
homicide_rate,ra,broad,2018,2020,2,4,37,-0.2397528509031841,0.29643727750442783
homicide_rate,ra,broad,2018,2021,3,4,37,1.2332387387192432,0.4709925995596879
homicide_rate,ra,broad,2018,2022,4,4,37,-0.5602337532839319,0.2872132992614938
homicide_rate,ra,broad,2018,2023,5,4,37,-0.6012273973148569,0.31079176615499676
homicide_rate,ra,broad,2019,1999,-20,4,37,0.20279056422414754,0.28385182424626515
homicide_rate,ra,broad,2019,2000,-19,4,37,-0.11188536495549495,0.3136181072721761
homicide_rate,ra,broad,2019,2001,-18,4,37,0.43881658447796745,0.27360083033371574
homicide_rate,ra,broad,2019,2002,-17,4,37,0.6241285516834842,0.2504372547540258
homicide_rate,ra,broad,2019,2003,-16,4,37,0.35148989243397977,0.27498974663107384
homicide_rate,ra,broad,2019,2004,-15,4,37,0.470061099287177,0.3299613934659937
homicide_rate,ra,broad,2019,2005,-14,4,37,0.0851340489175858,0.31946108431127235
homicide_rate,ra,broad,2019,2006,-13,4,37,-0.04763403314811532,0.34649183930711364
homicide_rate,ra,broad,2019,2007,-12,4,37,-0.49234425173201624,0.32906546144667853
homicide_rate,ra,broad,2019,2008,-11,4,37,0.04530799524926454,0.3335465963153265
homicide_rate,ra,broad,2019,2009,-10,4,37,0.35155517255168134,0.32355587044646184
homicide_rate,ra,broad,2019,2010,-9,4,37,-0.04113529728912102,0.355493469292739
homicide_rate,ra,broad,2019,2011,-8,4,37,0.5618990714511412,0.3372715815881265
homicide_rate,ra,broad,2019,2012,-7,4,37,0.23542874051920937,0.2964424023487271
homicide_rate,ra,broad,2019,2013,-6,4,37,0.3685579243426407,0.28573794753792975
homicide_rate,ra,broad,2019,2014,-5,4,37,0.2017856125286701,0.2967502606184549
homicide_rate,ra,broad,2019,2015,-4,4,37,-0.257757675705661,0.23184966242281718
homicide_rate,ra,broad,2019,2016,-3,4,37,0.31307619589395397,0.20587888759855902
homicide_rate,ra,broad,2019,2017,-2,4,37,-0.13635973872639517,0.13175265161943828
homicide_rate,ra,broad,2019,2019,0,4,37,-0.17497465783194566,0.17721925928190585
homicide_rate,ra,broad,2019,2020,1,4,37,-0.06553742278711394,0.19053329822058407
homicide_rate,ra,broad,2019,2021,2,4,37,0.20494574349378114,0.37554066644812933
homicide_rate,ra,broad,2019,2022,3,4,37,-0.3900227483202747,0.3484509622003968
homicide_rate,ra,broad,2019,2023,4,4,37,-0.6062645355548298,0.31297184132031186
homicide_rate,ra,broad,2020,1999,-21,2,37,2.8814947332222376,0.5685511689308622
homicide_rate,ra,broad,2020,2000,-20,2,37,1.599115868148912,0.3342178601912255
homicide_rate,ra,broad,2020,2001,-19,2,37,2.5239516586629795,0.7293872343291515
homicide_rate,ra,broad,2020,2002,-18,2,37,2.2394776411972064,0.7229248668328226
homicide_rate,ra,broad,2020,2003,-17,2,37,2.1499258706321425,0.8331707805698142
homicide_rate,ra,broad,2020,2004,-16,2,37,1.986556077103529,0.4632454378613666
homicide_rate,ra,broad,2020,2005,-15,2,37,2.0553195430019784,0.8988727818580661
homicide_rate,ra,broad,2020,2006,-14,2,37,1.916020024890162,0.9742725192509533
homicide_rate,ra,broad,2020,2007,-13,2,37,1.1015048084200736,0.6630536148935118
homicide_rate,ra,broad,2020,2008,-12,2,37,0.8574922591630745,0.5218100242502766
homicide_rate,ra,broad,2020,2009,-11,2,37,0.8286908606408547,0.49314228823276507
homicide_rate,ra,broad,2020,2010,-10,2,37,1.1426125373526541,0.44863362489014386
homicide_rate,ra,broad,2020,2011,-9,2,37,0.23095435173358048,0.43051545032218747
homicide_rate,ra,broad,2020,2012,-8,2,37,0.015119373510750878,0.364251964295558
homicide_rate,ra,broad,2020,2013,-7,2,37,1.2043593290633567,0.4323744231335449
homicide_rate,ra,broad,2020,2014,-6,2,37,0.7252833203440242,0.6232746065456085
homicide_rate,ra,broad,2020,2015,-5,2,37,0.22100659557165114,0.6408513494881907
homicide_rate,ra,broad,2020,2016,-4,2,37,1.515870638027527,0.662045468842575
homicide_rate,ra,broad,2020,2017,-3,2,37,2.2760271334827027,0.7966020790666004
homicide_rate,ra,broad,2020,2018,-2,2,37,1.5192126791048963,0.4193692782855743
homicide_rate,ra,broad,2020,2020,0,2,37,-0.22973930553667765,0.1822213012908091
homicide_rate,ra,broad,2020,2021,1,2,37,0.21809737272559016,0.5460954899045024
homicide_rate,ra,broad,2020,2022,2,2,37,-0.023999299856286127,0.486185224423502
homicide_rate,ra,broad,2020,2023,3,2,37,0.5110322909252727,0.51605863648984
homicide_rate,ra,broad,2023,1999,-24,1,37,0.47021980190677937,
homicide_rate,ra,broad,2023,2000,-23,1,37,-0.249395230855757,
homicide_rate,ra,broad,2023,2001,-22,1,37,-0.6365260414144691,
homicide_rate,ra,broad,2023,2002,-21,1,37,0.6074905281011729,
homicide_rate,ra,broad,2023,2003,-20,1,37,0.6063847192077318,
homicide_rate,ra,broad,2023,2004,-19,1,37,0.8499150630637691,
homicide_rate,ra,broad,2023,2005,-18,1,37,-0.5736510099631991,
homicide_rate,ra,broad,2023,2006,-17,1,37,-0.009141204978089679,
homicide_rate,ra,broad,2023,2007,-16,1,37,-0.4183190127477059,
homicide_rate,ra,broad,2023,2008,-15,1,37,0.34235342418319803,
homicide_rate,ra,broad,2023,2009,-14,1,37,-0.7893388702828492,
homicide_rate,ra,broad,2023,2010,-13,1,37,-0.4856939252601995,
homicide_rate,ra,broad,2023,2011,-12,1,37,-0.6091606817662267,
homicide_rate,ra,broad,2023,2012,-11,1,37,-0.8853056342837125,
homicide_rate,ra,broad,2023,2013,-10,1,37,-0.5267227635299805,
homicide_rate,ra,broad,2023,2014,-9,1,37,-0.8686247059415999,
homicide_rate,ra,broad,2023,2015,-8,1,37,-1.3722648176150203,
homicide_rate,ra,broad,2023,2016,-7,1,37,-0.49012695345122026,
homicide_rate,ra,broad,2023,2017,-6,1,37,0.1411747181950913,
homicide_rate,ra,broad,2023,2018,-5,1,37,-0.4925180180435873,
homicide_rate,ra,broad,2023,2019,-4,1,37,-1.139110666585352,
homicide_rate,ra,broad,2023,2020,-3,1,37,-1.1678126617350286,
homicide_rate,ra,broad,2023,2021,-2,1,37,-1.2978298314143393,
homicide_rate,ra,broad,2023,2023,0,1,37,-0.8225403280002417,
motor_vehicle_theft_rate,ra,broad,2016,1999,-17,2,37,-184.1839485780589,55.026754917970244
motor_vehicle_theft_rate,ra,broad,2016,2000,-16,2,37,-172.9030433918984,53.26242604009165
motor_vehicle_theft_rate,ra,broad,2016,2001,-15,2,37,-122.70822797014893,54.21970832252759
motor_vehicle_theft_rate,ra,broad,2016,2002,-14,2,37,-64.14366162151669,46.38683383506799
motor_vehicle_theft_rate,ra,broad,2016,2003,-13,2,37,-36.663294234261855,38.919824830772
motor_vehicle_theft_rate,ra,broad,2016,2004,-12,2,37,15.890001119588874,38.0224298608722
motor_vehicle_theft_rate,ra,broad,2016,2005,-11,2,37,85.37344346558592,49.71645707576056
motor_vehicle_theft_rate,ra,broad,2016,2006,-10,2,37,42.924837647037634,44.67775836021514
motor_vehicle_theft_rate,ra,broad,2016,2007,-9,2,37,-26.865685733508144,30.85463400165609
motor_vehicle_theft_rate,ra,broad,2016,2008,-8,2,37,-82.30721556269651,16.84775300377831
motor_vehicle_theft_rate,ra,broad,2016,2009,-7,2,37,-95.78181391989116,9.660775689159266
motor_vehicle_theft_rate,ra,broad,2016,2010,-6,2,37,-73.13537044131678,17.22187683423397
motor_vehicle_theft_rate,ra,broad,2016,2011,-5,2,37,-73.84723040832807,15.639985294265513
motor_vehicle_theft_rate,ra,broad,2016,2012,-4,2,37,-23.55114863992847,9.100435892467878
motor_vehicle_theft_rate,ra,broad,2016,2013,-3,2,37,-2.962719934681502,11.158106313340145
motor_vehicle_theft_rate,ra,broad,2016,2014,-2,2,37,-4.846507985228897,20.85413794865939
motor_vehicle_theft_rate,ra,broad,2016,2016,0,2,37,25.461568856307153,8.83490724244304
motor_vehicle_theft_rate,ra,broad,2016,2017,1,2,37,-32.07140653659127,11.696879561773203
motor_vehicle_theft_rate,ra,broad,2016,2018,2,2,37,-65.15309553373777,12.339081629127081
motor_vehicle_theft_rate,ra,broad,2016,2019,3,2,37,-81.4185139924311,9.49491088916547
motor_vehicle_theft_rate,ra,broad,2016,2020,4,2,37,-43.787167608408225,8.731981351881245
motor_vehicle_theft_rate,ra,broad,2016,2021,5,2,37,23.178622236057727,16.27029016447321
motor_vehicle_theft_rate,ra,broad,2016,2022,6,2,37,87.58258922441647,45.543859206733785
motor_vehicle_theft_rate,ra,broad,2016,2023,7,2,37,49.7381773380076,55.95827777071199
motor_vehicle_theft_rate,ra,broad,2018,1999,-19,4,37,96.04722256638135,39.42992037531457
motor_vehicle_theft_rate,ra,broad,2018,2000,-18,4,37,95.6199592604633,40.839594875489055
motor_vehicle_theft_rate,ra,broad,2018,2001,-17,4,37,97.02857265972574,36.20198507100389
motor_vehicle_theft_rate,ra,broad,2018,2002,-16,4,37,135.9148597346478,35.56195299506804
motor_vehicle_theft_rate,ra,broad,2018,2003,-15,4,37,155.71542030602075,30.96598644441893
motor_vehicle_theft_rate,ra,broad,2018,2004,-14,4,37,130.81466144292284,30.185664373800723
motor_vehicle_theft_rate,ra,broad,2018,2005,-13,4,37,116.07449671333882,27.020288297870344
motor_vehicle_theft_rate,ra,broad,2018,2006,-12,4,37,88.84967487385492,36.84306610403551
motor_vehicle_theft_rate,ra,broad,2018,2007,-11,4,37,65.51411326109951,31.341025288445582
motor_vehicle_theft_rate,ra,broad,2018,2008,-10,4,37,64.09943379429808,39.20036943771898
motor_vehicle_theft_rate,ra,broad,2018,2009,-9,4,37,41.3087943571861,32.487818994726986
motor_vehicle_theft_rate,ra,broad,2018,2010,-8,4,37,43.45097135930379,33.200257111637605
motor_vehicle_theft_rate,ra,broad,2018,2011,-7,4,37,24.637516405931613,29.864128581146346
motor_vehicle_theft_rate,ra,broad,2018,2012,-6,4,37,15.685160346729472,24.71501481076936
motor_vehicle_theft_rate,ra,broad,2018,2013,-5,4,37,8.166204964252497,23.645130929743647
motor_vehicle_theft_rate,ra,broad,2018,2014,-4,4,37,3.442711195759152,21.87939510033772
motor_vehicle_theft_rate,ra,broad,2018,2015,-3,4,37,1.8200315049564395,19.94634569501622
motor_vehicle_theft_rate,ra,broad,2018,2016,-2,4,37,4.667987671767847,13.860521271668166
motor_vehicle_theft_rate,ra,broad,2018,2018,0,4,37,-7.607475769512291,4.707888559967946
motor_vehicle_theft_rate,ra,broad,2018,2019,1,4,37,5.697552409015245,11.538903223400746
motor_vehicle_theft_rate,ra,broad,2018,2020,2,4,37,-8.745475976725011,15.953086131658946
motor_vehicle_theft_rate,ra,broad,2018,2021,3,4,37,13.294026171876713,16.631879325198277
motor_vehicle_theft_rate,ra,broad,2018,2022,4,4,37,39.38972738686646,20.980925119294028
motor_vehicle_theft_rate,ra,broad,2018,2023,5,4,37,77.94934113659384,37.211361860257206
motor_vehicle_theft_rate,ra,broad,2019,1999,-20,4,37,-14.187965911836045,31.290973087628096
motor_vehicle_theft_rate,ra,broad,2019,2000,-19,4,37,-52.91982594088455,27.335338125037318
motor_vehicle_theft_rate,ra,broad,2019,2001,-18,4,37,-42.837293949069874,28.886683763449224
motor_vehicle_theft_rate,ra,broad,2019,2002,-17,4,37,-23.003583684452195,28.364306352767247
motor_vehicle_theft_rate,ra,broad,2019,2003,-16,4,37,-34.83435461044837,28.069029225927064
motor_vehicle_theft_rate,ra,broad,2019,2004,-15,4,37,-29.245917486447638,25.773538329265637
motor_vehicle_theft_rate,ra,broad,2019,2005,-14,4,37,-21.82053901607037,25.180422307259335
motor_vehicle_theft_rate,ra,broad,2019,2006,-13,4,37,-56.772440838613306,20.966577728786604
motor_vehicle_theft_rate,ra,broad,2019,2007,-12,4,37,-75.65290925847398,20.414084899362678
motor_vehicle_theft_rate,ra,broad,2019,2008,-11,4,37,-53.11576951589456,25.214585277978216
motor_vehicle_theft_rate,ra,broad,2019,2009,-10,4,37,-32.76445001058751,22.627050805069743
motor_vehicle_theft_rate,ra,broad,2019,2010,-9,4,37,-12.053528003677155,26.5802825026674
motor_vehicle_theft_rate,ra,broad,2019,2011,-8,4,37,2.527411470798718,30.147702895875103
motor_vehicle_theft_rate,ra,broad,2019,2012,-7,4,37,2.448801410272729,27.262971537648294
motor_vehicle_theft_rate,ra,broad,2019,2013,-6,4,37,-5.266094356004267,23.74415667541679
motor_vehicle_theft_rate,ra,broad,2019,2014,-5,4,37,-14.119908271153648,22.545643357239385
motor_vehicle_theft_rate,ra,broad,2019,2015,-4,4,37,7.346266660529253,16.291946781891298
motor_vehicle_theft_rate,ra,broad,2019,2016,-3,4,37,11.671423817142092,8.4576677157855
motor_vehicle_theft_rate,ra,broad,2019,2017,-2,4,37,7.315875388603171,3.2042586575154535
motor_vehicle_theft_rate,ra,broad,2019,2019,0,4,37,16.218416113370896,6.9323862088039645
motor_vehicle_theft_rate,ra,broad,2019,2020,1,4,37,45.21664895669976,15.563063107116196
motor_vehicle_theft_rate,ra,broad,2019,2021,2,4,37,99.79953338402483,33.49162113559141
motor_vehicle_theft_rate,ra,broad,2019,2022,3,4,37,136.61981851880898,38.43370161147875
motor_vehicle_theft_rate,ra,broad,2019,2023,4,4,37,75.21413825385417,28.393136460217118
motor_vehicle_theft_rate,ra,broad,2020,1999,-21,2,37,122.92684391790576,29.977773570722917
motor_vehicle_theft_rate,ra,broad,2020,2000,-20,2,37,150.31763038616327,11.162336950479807
motor_vehicle_theft_rate,ra,broad,2020,2001,-19,2,37,178.82509594165117,11.03761955111862
motor_vehicle_theft_rate,ra,broad,2020,2002,-18,2,37,362.52500525457776,26.4685464443366
motor_vehicle_theft_rate,ra,broad,2020,2003,-17,2,37,414.75414203184357,10.834413095824631
motor_vehicle_theft_rate,ra,broad,2020,2004,-16,2,37,402.06661636118577,29.950154474545606
motor_vehicle_theft_rate,ra,broad,2020,2005,-15,2,37,487.67346487547013,52.25247103913286
motor_vehicle_theft_rate,ra,broad,2020,2006,-14,2,37,419.7144350128881,61.965834992755454
motor_vehicle_theft_rate,ra,broad,2020,2007,-13,2,37,270.55991718091263,50.37361302018897
motor_vehicle_theft_rate,ra,broad,2020,2008,-12,2,37,125.07271911571974,28.33198481080648
motor_vehicle_theft_rate,ra,broad,2020,2009,-11,2,37,72.81802122193119,12.295106982000801
motor_vehicle_theft_rate,ra,broad,2020,2010,-10,2,37,46.53856777435308,8.34203714896454
motor_vehicle_theft_rate,ra,broad,2020,2011,-9,2,37,1.682912084790189,7.879156451890222
motor_vehicle_theft_rate,ra,broad,2020,2012,-8,2,37,-19.450144798225153,17.814739952898766
motor_vehicle_theft_rate,ra,broad,2020,2013,-7,2,37,0.5814648309508641,9.989454521680926
motor_vehicle_theft_rate,ra,broad,2020,2014,-6,2,37,34.05925197284026,4.958125731967305
motor_vehicle_theft_rate,ra,broad,2020,2015,-5,2,37,37.51538924495851,5.868933793529554
motor_vehicle_theft_rate,ra,broad,2020,2016,-4,2,37,41.57243953876551,10.611115050624816
motor_vehicle_theft_rate,ra,broad,2020,2017,-3,2,37,14.818153033233955,7.768856898572954
motor_vehicle_theft_rate,ra,broad,2020,2018,-2,2,37,16.771564997343887,6.098974173432668
motor_vehicle_theft_rate,ra,broad,2020,2020,0,2,37,-28.67839798547213,4.608595142090445
motor_vehicle_theft_rate,ra,broad,2020,2021,1,2,37,44.37916270262568,5.972368079456204
motor_vehicle_theft_rate,ra,broad,2020,2022,2,2,37,71.19139608903023,13.730187097575765
motor_vehicle_theft_rate,ra,broad,2020,2023,3,2,37,156.3372067997532,41.290680188775305
motor_vehicle_theft_rate,ra,broad,2023,1999,-24,1,37,108.97414040745163,
motor_vehicle_theft_rate,ra,broad,2023,2000,-23,1,37,98.35051199360883,
motor_vehicle_theft_rate,ra,broad,2023,2001,-22,1,37,66.74750362193926,
motor_vehicle_theft_rate,ra,broad,2023,2002,-21,1,37,66.61313966436744,
motor_vehicle_theft_rate,ra,broad,2023,2003,-20,1,37,47.74163235460422,
motor_vehicle_theft_rate,ra,broad,2023,2004,-19,1,37,46.74723222924054,
motor_vehicle_theft_rate,ra,broad,2023,2005,-18,1,37,42.95790974738233,
motor_vehicle_theft_rate,ra,broad,2023,2006,-17,1,37,41.15415252586216,
motor_vehicle_theft_rate,ra,broad,2023,2007,-16,1,37,46.84559519048753,
motor_vehicle_theft_rate,ra,broad,2023,2008,-15,1,37,52.966469341856836,
motor_vehicle_theft_rate,ra,broad,2023,2009,-14,1,37,40.05374163706924,
motor_vehicle_theft_rate,ra,broad,2023,2010,-13,1,37,43.66709780807234,
motor_vehicle_theft_rate,ra,broad,2023,2011,-12,1,37,47.69571896446563,
motor_vehicle_theft_rate,ra,broad,2023,2012,-11,1,37,24.1909674104117,
motor_vehicle_theft_rate,ra,broad,2023,2013,-10,1,37,-4.164518902881959,
motor_vehicle_theft_rate,ra,broad,2023,2014,-9,1,37,-20.886036011739833,
motor_vehicle_theft_rate,ra,broad,2023,2015,-8,1,37,-45.730906119782006,
motor_vehicle_theft_rate,ra,broad,2023,2016,-7,1,37,-79.42712876617855,
motor_vehicle_theft_rate,ra,broad,2023,2017,-6,1,37,-84.7290755553272,
motor_vehicle_theft_rate,ra,broad,2023,2018,-5,1,37,-72.34343108317998,
motor_vehicle_theft_rate,ra,broad,2023,2019,-4,1,37,-50.467793947293075,
motor_vehicle_theft_rate,ra,broad,2023,2020,-3,1,37,-79.06398948214394,
motor_vehicle_theft_rate,ra,broad,2023,2021,-2,1,37,-50.315252157306034,
motor_vehicle_theft_rate,ra,broad,2023,2023,0,1,37,25.507396612306664,
firearm_suicide_rate,or,strict,2016,1999,-17,2,31,2.5524572395289558,0.3136579093856183
firearm_suicide_rate,or,strict,2016,2000,-16,2,31,1.8077741472155506,0.5234525270103297
firearm_suicide_rate,or,strict,2016,2001,-15,2,31,1.5921274320352692,0.47258957514172445
firearm_suicide_rate,or,strict,2016,2002,-14,2,31,1.7122433153285028,0.27464041416002305
firearm_suicide_rate,or,strict,2016,2003,-13,2,31,1.8741238288721487,0.32558413579555895
firearm_suicide_rate,or,strict,2016,2004,-12,2,31,1.6670065627792883,0.3234404382922913
firearm_suicide_rate,or,strict,2016,2005,-11,2,31,1.0153550777791525,0.3666345742340553
firearm_suicide_rate,or,strict,2016,2006,-10,2,31,1.2101913473663781,0.4074210416072186
firearm_suicide_rate,or,strict,2016,2007,-9,2,31,1.3468499611688116,0.4052079787846347
firearm_suicide_rate,or,strict,2016,2008,-8,2,31,1.0293407800366685,0.3415133294410319
firearm_suicide_rate,or,strict,2016,2009,-7,2,31,1.3641104379947282,0.2778297219251781
firearm_suicide_rate,or,strict,2016,2010,-6,2,31,0.8100930403463777,0.25075314127141957
firearm_suicide_rate,or,strict,2016,2011,-5,2,31,0.9461275256733015,0.2043102860291325
firearm_suicide_rate,or,strict,2016,2012,-4,2,31,0.7220581199727384,0.1866367133376678
firearm_suicide_rate,or,strict,2016,2013,-3,2,31,0.06202317612678687,0.27894412703787125
firearm_suicide_rate,or,strict,2016,2014,-2,2,31,0.657327721292958,0.18395088903976628
firearm_suicide_rate,or,strict,2016,2016,0,2,31,-0.33116960447763377,0.2239497797195504
firearm_suicide_rate,or,strict,2016,2017,1,2,31,-0.29578448563918147,0.41306540091748384
firearm_suicide_rate,or,strict,2016,2018,2,2,31,-0.4384338631227491,0.22020025488201347
firearm_suicide_rate,or,strict,2016,2019,3,2,31,-0.12290902002844839,0.35330703230470273
firearm_suicide_rate,or,strict,2016,2020,4,2,31,-0.6710643492948185,0.2991273140366729
firearm_suicide_rate,or,strict,2016,2021,5,2,31,-1.5333416494309753,0.3031019246782427
firearm_suicide_rate,or,strict,2016,2022,6,2,31,-0.9398999287358878,0.3180688596634421
firearm_suicide_rate,or,strict,2016,2023,7,2,31,-0.7470479742658727,0.43778618875183894
firearm_suicide_rate,or,strict,2018,1999,-19,4,31,2.7398148843334647,0.4990677154603134
firearm_suicide_rate,or,strict,2018,2000,-18,4,31,2.381132665150914,0.5080365340204741
firearm_suicide_rate,or,strict,2018,2001,-17,4,31,2.3652487396050326,0.7584715184804185
firearm_suicide_rate,or,strict,2018,2002,-16,4,31,1.7000870544355697,0.5026997384915586
firearm_suicide_rate,or,strict,2018,2003,-15,4,31,2.389308698232326,0.38130266843487065
firearm_suicide_rate,or,strict,2018,2004,-14,4,31,2.3088427040010515,0.6124472098856569
firearm_suicide_rate,or,strict,2018,2005,-13,4,31,1.8928472123783722,0.4147336904881882
firearm_suicide_rate,or,strict,2018,2006,-12,4,31,2.077634941317946,0.536289428089078
firearm_suicide_rate,or,strict,2018,2007,-11,4,31,2.2233502379266463,0.4578263454538331
firearm_suicide_rate,or,strict,2018,2008,-10,4,31,1.5906074775059031,0.5304898154514922
firearm_suicide_rate,or,strict,2018,2009,-9,4,31,1.5776562278751305,0.37175642334731795
firearm_suicide_rate,or,strict,2018,2010,-8,4,31,1.5206303552089913,0.2575474262845657
firearm_suicide_rate,or,strict,2018,2011,-7,4,31,1.2324631961892067,0.39725834741752347
firearm_suicide_rate,or,strict,2018,2012,-6,4,31,1.2056666450590898,0.34369961483083966
firearm_suicide_rate,or,strict,2018,2013,-5,4,31,1.1696296017014802,0.4495164819928245
firearm_suicide_rate,or,strict,2018,2014,-4,4,31,1.6157446192780642,0.34395548645804574
firearm_suicide_rate,or,strict,2018,2015,-3,4,31,0.5059841459491707,0.3889098135161574
firearm_suicide_rate,or,strict,2018,2016,-2,4,31,0.9198639504191,0.4861339491469458
firearm_suicide_rate,or,strict,2018,2018,0,4,31,0.2351803103587667,0.3121993278305282
firearm_suicide_rate,or,strict,2018,2019,1,4,31,0.25231934561770075,0.30734797107606543
firearm_suicide_rate,or,strict,2018,2020,2,4,31,0.09906168243200453,0.31637545826588853
firearm_suicide_rate,or,strict,2018,2021,3,4,31,0.09286573194600667,0.563659690243556
firearm_suicide_rate,or,strict,2018,2022,4,4,31,-0.10270737674020725,0.48547124409657305
firearm_suicide_rate,or,strict,2018,2023,5,4,31,0.0481252673012863,0.5252635378307298
firearm_suicide_rate,or,strict,2019,1999,-20,4,31,1.698399559914316,0.9240621683378873
firearm_suicide_rate,or,strict,2019,2000,-19,4,31,1.5963758848232825,0.7392670175635371
