outcome,spec,control_rule,tier,event_time,att,se,n_cohorts,total_treated_states
motor_vehicle_theft_rate,ra,strict,minimal,0,-4.303559651903594,2.2525395258374576,8,11
motor_vehicle_theft_rate,ra,strict,minimal,1,-12.321274240473468,3.4988619154372107,8,11
motor_vehicle_theft_rate,ra,strict,minimal,2,29.9631951234128,5.5362271970435994,8,11
motor_vehicle_theft_rate,ra,strict,minimal,3,16.461085060526667,7.391752278683006,7,10
motor_vehicle_theft_rate,ra,strict,minimal,4,25.51558115419487,8.56674262010491,6,9
motor_vehicle_theft_rate,ra,strict,minimal,5,3.645957163711568,12.989343592626293,5,8
nonfirearm_suicide_rate,or,broad,all,-5,-0.07997204991359058,0.08546596571489376,8,11
nonfirearm_suicide_rate,or,broad,all,-4,0.19009457615535186,0.17207900056734443,8,11
nonfirearm_suicide_rate,or,broad,all,-3,-0.26414480727762024,0.11553190461319647,8,11
nonfirearm_suicide_rate,or,broad,all,-2,-0.4436176434770809,0.1489655851757684,8,11
nonfirearm_suicide_rate,or,broad,all,0,-0.21204189577855964,0.16418265418082106,8,11
nonfirearm_suicide_rate,or,broad,all,1,-0.4627058808621842,0.13084393454246496,8,11
nonfirearm_suicide_rate,or,broad,all,2,-0.5478220062430761,0.13874155523129295,8,11
nonfirearm_suicide_rate,or,broad,all,3,-0.596865093867065,0.36391437381861014,7,10
nonfirearm_suicide_rate,or,broad,all,4,-0.7296249920775149,0.28338928857227863,6,9
nonfirearm_suicide_rate,or,broad,all,5,-0.8181283696324025,0.4277923620969629,5,8
nonfirearm_suicide_rate,or,strict,all,-5,-0.07997204991359058,0.08546596571489376,8,11
nonfirearm_suicide_rate,or,strict,all,-4,0.19009457615535186,0.17207900056734443,8,11
nonfirearm_suicide_rate,or,strict,all,-3,-0.26414480727762024,0.11553190461319647,8,11
nonfirearm_suicide_rate,or,strict,all,-2,-0.4436176434770809,0.1489655851757684,8,11
nonfirearm_suicide_rate,or,strict,all,0,-0.21204189577855964,0.16418265418082106,8,11
nonfirearm_suicide_rate,or,strict,all,1,-0.4627058808621842,0.13084393454246496,8,11
nonfirearm_suicide_rate,or,strict,all,2,-0.5478220062430761,0.13874155523129295,8,11
nonfirearm_suicide_rate,or,strict,all,3,-0.596865093867065,0.36391437381861014,7,10
nonfirearm_suicide_rate,or,strict,all,4,-0.7296249920775149,0.28338928857227863,6,9
nonfirearm_suicide_rate,or,strict,all,5,-0.8181283696324025,0.4277923620969629,5,8
nonfirearm_suicide_rate,ra,broad,expanded,-5,-0.8320842929982408,0.1311516907349503,8,6
nonfirearm_suicide_rate,ra,broad,expanded,-4,-0.008183338220827396,0.2711903610711003,8,6
nonfirearm_suicide_rate,ra,broad,expanded,-3,-0.04522669567458562,0.19696388835739678,8,6
nonfirearm_suicide_rate,ra,broad,expanded,-2,-0.8373195477873272,0.31851347954249987,8,6
nonfirearm_suicide_rate,ra,broad,expanded,0,-0.13686410934520532,0.1863396704581824,8,6
nonfirearm_suicide_rate,ra,broad,expanded,1,-0.9705685991975018,0.19697450140568948,8,6
nonfirearm_suicide_rate,ra,broad,expanded,2,-1.6902096914814884,0.18976282194711358,8,6
nonfirearm_suicide_rate,ra,broad,expanded,3,-1.5949493131041603,0.1871945599050116,7,6
nonfirearm_suicide_rate,ra,broad,expanded,4,-1.6061727910792762,0.3124542550891645,6,6
nonfirearm_suicide_rate,ra,broad,expanded,5,-1.985951794618982,0.3976906697197599,5,6
nonfirearm_suicide_rate,ra,broad,headline,-5,-0.4647903958766414,0.18543417008382196,8,6
nonfirearm_suicide_rate,ra,broad,headline,-4,0.28070759139368684,0.29234621228621377,8,6
nonfirearm_suicide_rate,ra,broad,headline,-3,0.2364115383802918,0.21846785263253213,8,6
nonfirearm_suicide_rate,ra,broad,headline,-2,-0.9795195739137595,0.2912044433416059,8,6
nonfirearm_suicide_rate,ra,broad,headline,0,-0.11442632197824776,0.16366362483536384,8,6
nonfirearm_suicide_rate,ra,broad,headline,1,-0.9501165872132891,0.18773214339644542,8,6
nonfirearm_suicide_rate,ra,broad,headline,2,-1.1858876967812773,0.17195459899657328,8,6
nonfirearm_suicide_rate,ra,broad,headline,3,-1.559017604907388,0.17256701925381254,7,6
nonfirearm_suicide_rate,ra,broad,headline,4,-1.106106641980519,0.20873200603520647,6,6
nonfirearm_suicide_rate,ra,broad,headline,5,-1.63305659979389,0.3150003722433639,5,6
nonfirearm_suicide_rate,ra,broad,minimal,-5,-0.07013265715807826,0.09601125286020332,8,11
nonfirearm_suicide_rate,ra,broad,minimal,-4,0.43111007161039205,0.18019400625919313,8,11
nonfirearm_suicide_rate,ra,broad,minimal,-3,-0.10653752342988075,0.1235976138278997,8,11
nonfirearm_suicide_rate,ra,broad,minimal,-2,-0.5553137811187272,0.19455795663456302,8,11
nonfirearm_suicide_rate,ra,broad,minimal,0,0.31584514340746594,0.19601086354721767,8,11
nonfirearm_suicide_rate,ra,broad,minimal,1,-0.15174990163820518,0.19341236368863832,8,11
nonfirearm_suicide_rate,ra,broad,minimal,2,-0.49449294197821553,0.1187038455107609,8,11
nonfirearm_suicide_rate,ra,broad,minimal,3,-0.3778781277930071,0.24761726743594095,7,10
nonfirearm_suicide_rate,ra,broad,minimal,4,-0.6372939679231263,0.2524806500551262,6,9
nonfirearm_suicide_rate,ra,broad,minimal,5,-0.4317804747356677,0.38011528810721357,5,8
nonfirearm_suicide_rate,ra,strict,expanded,-5,-0.8320842929982408,0.1311516907349503,8,6
nonfirearm_suicide_rate,ra,strict,expanded,-4,-0.008183338220827396,0.2711903610711003,8,6
nonfirearm_suicide_rate,ra,strict,expanded,-3,-0.04522669567458562,0.19696388835739678,8,6
nonfirearm_suicide_rate,ra,strict,expanded,-2,-0.8373195477873272,0.31851347954249987,8,6
nonfirearm_suicide_rate,ra,strict,expanded,0,-0.13686410934520532,0.1863396704581824,8,6
nonfirearm_suicide_rate,ra,strict,expanded,1,-0.9705685991975018,0.19697450140568948,8,6
nonfirearm_suicide_rate,ra,strict,expanded,2,-1.6902096914814884,0.18976282194711358,8,6
nonfirearm_suicide_rate,ra,strict,expanded,3,-1.5949493131041603,0.1871945599050116,7,6
nonfirearm_suicide_rate,ra,strict,expanded,4,-1.6061727910792762,0.3124542550891645,6,6
nonfirearm_suicide_rate,ra,strict,expanded,5,-1.985951794618982,0.3976906697197599,5,6
nonfirearm_suicide_rate,ra,strict,headline,-5,-0.4647903958766414,0.18543417008382196,8,6
nonfirearm_suicide_rate,ra,strict,headline,-4,0.28070759139368684,0.29234621228621377,8,6
nonfirearm_suicide_rate,ra,strict,headline,-3,0.2364115383802918,0.21846785263253213,8,6
nonfirearm_suicide_rate,ra,strict,headline,-2,-0.9795195739137595,0.2912044433416059,8,6
nonfirearm_suicide_rate,ra,strict,headline,0,-0.11442632197824776,0.16366362483536384,8,6
nonfirearm_suicide_rate,ra,strict,headline,1,-0.9501165872132891,0.18773214339644542,8,6
nonfirearm_suicide_rate,ra,strict,headline,2,-1.1858876967812773,0.17195459899657328,8,6
nonfirearm_suicide_rate,ra,strict,headline,3,-1.559017604907388,0.17256701925381254,7,6
nonfirearm_suicide_rate,ra,strict,headline,4,-1.106106641980519,0.20873200603520647,6,6
nonfirearm_suicide_rate,ra,strict,headline,5,-1.63305659979389,0.3150003722433639,5,6
nonfirearm_suicide_rate,ra,strict,minimal,-5,-0.07013265715807826,0.09601125286020332,8,11
nonfirearm_suicide_rate,ra,strict,minimal,-4,0.43111007161039205,0.18019400625919313,8,11
nonfirearm_suicide_rate,ra,strict,minimal,-3,-0.10653752342988075,0.1235976138278997,8,11
nonfirearm_suicide_rate,ra,strict,minimal,-2,-0.5553137811187272,0.19455795663456302,8,11
nonfirearm_suicide_rate,ra,strict,minimal,0,0.31584514340746594,0.19601086354721767,8,11
nonfirearm_suicide_rate,ra,strict,minimal,1,-0.15174990163820518,0.19341236368863832,8,11
nonfirearm_suicide_rate,ra,strict,minimal,2,-0.49449294197821553,0.1187038455107609,8,11
nonfirearm_suicide_rate,ra,strict,minimal,3,-0.3778781277930071,0.24761726743594095,7,10
nonfirearm_suicide_rate,ra,strict,minimal,4,-0.6372939679231263,0.2524806500551262,6,9
nonfirearm_suicide_rate,ra,strict,minimal,5,-0.4317804747356677,0.38011528810721357,5,8
total_suicide_rate,or,broad,all,-5,0.06956395913305169,0.21777929125604684,8,11
total_suicide_rate,or,broad,all,-4,0.4271926556042221,0.15674179989593096,8,11
total_suicide_rate,or,broad,all,-3,-0.32892931082714444,0.18871607793735978,8,11
total_suicide_rate,or,broad,all,-2,-0.4125636688577327,0.2163207685367004,8,11
total_suicide_rate,or,broad,all,0,-0.3027533709532518,0.1763047611950217,8,11
total_suicide_rate,or,broad,all,1,-0.5596064132069216,0.10556700544685059,8,11
total_suicide_rate,or,broad,all,2,-0.9167657985618722,0.15515123753046112,8,11
total_suicide_rate,or,broad,all,3,-0.7671299657544998,0.4227077763802163,7,10
total_suicide_rate,or,broad,all,4,-1.412686181775492,0.31028427354630395,6,9
total_suicide_rate,or,broad,all,5,-1.1828559596657546,0.45376202177139835,5,8
total_suicide_rate,or,strict,all,-5,0.06956395913305169,0.21777929125604684,8,11
total_suicide_rate,or,strict,all,-4,0.4271926556042221,0.15674179989593096,8,11
total_suicide_rate,or,strict,all,-3,-0.32892931082714444,0.18871607793735978,8,11
total_suicide_rate,or,strict,all,-2,-0.4125636688577327,0.2163207685367004,8,11
total_suicide_rate,or,strict,all,0,-0.3027533709532518,0.1763047611950217,8,11
total_suicide_rate,or,strict,all,1,-0.5596064132069216,0.10556700544685059,8,11
total_suicide_rate,or,strict,all,2,-0.9167657985618722,0.15515123753046112,8,11
total_suicide_rate,or,strict,all,3,-0.7671299657544998,0.4227077763802163,7,10
total_suicide_rate,or,strict,all,4,-1.412686181775492,0.31028427354630395,6,9
total_suicide_rate,or,strict,all,5,-1.1828559596657546,0.45376202177139835,5,8
total_suicide_rate,ra,broad,expanded,-5,-0.4942029686057665,0.332465526888536,8,6
total_suicide_rate,ra,broad,expanded,-4,-0.3186086921630342,0.38117740198104955,8,6
total_suicide_rate,ra,broad,expanded,-3,-0.2359597317512846,0.27996781938677145,8,6
total_suicide_rate,ra,broad,expanded,-2,-1.07650729757555,0.44396765772831437,8,6
total_suicide_rate,ra,broad,expanded,0,0.25632662360293257,0.4840049810075826,8,6
total_suicide_rate,ra,broad,expanded,1,-0.8812838701807019,0.4002181217902687,8,6
total_suicide_rate,ra,broad,expanded,2,-1.4378556336097446,0.32046383933896183,8,6
total_suicide_rate,ra,broad,expanded,3,-0.9539931203462677,0.3698023083845108,7,6
total_suicide_rate,ra,broad,expanded,4,-0.2737120152509218,0.47732645475603386,6,6
total_suicide_rate,ra,broad,expanded,5,-1.9820943904871822,0.6810421049774693,5,6
total_suicide_rate,ra,broad,headline,-5,0.04000637389566031,0.3933800043700189,8,6
total_suicide_rate,ra,broad,headline,-4,-0.20755950622017183,0.36947714302241536,8,6
total_suicide_rate,ra,broad,headline,-3,0.15843927295633953,0.3029527808583803,8,6
total_suicide_rate,ra,broad,headline,-2,-1.0596774369139548,0.35553026024461776,8,6
total_suicide_rate,ra,broad,headline,0,0.26051406607003047,0.4297237049040142,8,6
total_suicide_rate,ra,broad,headline,1,-0.8162876042397174,0.33507231817655486,8,6
total_suicide_rate,ra,broad,headline,2,-0.7978076183847267,0.3597397132091657,8,6
total_suicide_rate,ra,broad,headline,3,-0.4869454765923241,0.30112159405924777,7,6
total_suicide_rate,ra,broad,headline,4,-0.48433799276760586,0.44104660997786777,6,6
total_suicide_rate,ra,broad,headline,5,-1.5861937984708154,0.5054076917986128,5,6
total_suicide_rate,ra,broad,minimal,-5,-0.07722703944686904,0.21246652805609428,8,11
total_suicide_rate,ra,broad,minimal,-4,0.3833920857318978,0.2325077434244375,8,11
total_suicide_rate,ra,broad,minimal,-3,-0.2193938189418428,0.13678626979751998,8,11
total_suicide_rate,ra,broad,minimal,-2,-0.726051818017878,0.19608404207299066,8,11
total_suicide_rate,ra,broad,minimal,0,0.1447311050484753,0.2062235467750083,8,11
total_suicide_rate,ra,broad,minimal,1,-0.5717800038274332,0.26653762398974107,8,11
total_suicide_rate,ra,broad,minimal,2,-0.7572199172542616,0.19331847153999834,8,11
total_suicide_rate,ra,broad,minimal,3,-0.37724485228817944,0.3561276267890987,7,10
total_suicide_rate,ra,broad,minimal,4,-1.2453733615922649,0.3690122882109301,6,9
total_suicide_rate,ra,broad,minimal,5,-0.8514751014210398,0.46816958447929835,5,8
total_suicide_rate,ra,strict,expanded,-5,-0.4942029686057665,0.332465526888536,8,6
total_suicide_rate,ra,strict,expanded,-4,-0.3186086921630342,0.38117740198104955,8,6
total_suicide_rate,ra,strict,expanded,-3,-0.2359597317512846,0.27996781938677145,8,6
total_suicide_rate,ra,strict,expanded,-2,-1.07650729757555,0.44396765772831437,8,6
total_suicide_rate,ra,strict,expanded,0,0.25632662360293257,0.4840049810075826,8,6
total_suicide_rate,ra,strict,expanded,1,-0.8812838701807019,0.4002181217902687,8,6
total_suicide_rate,ra,strict,expanded,2,-1.4378556336097446,0.32046383933896183,8,6
total_suicide_rate,ra,strict,expanded,3,-0.9539931203462677,0.3698023083845108,7,6
total_suicide_rate,ra,strict,expanded,4,-0.2737120152509218,0.47732645475603386,6,6
total_suicide_rate,ra,strict,expanded,5,-1.9820943904871822,0.6810421049774693,5,6
total_suicide_rate,ra,strict,headline,-5,0.04000637389566031,0.3933800043700189,8,6
total_suicide_rate,ra,strict,headline,-4,-0.20755950622017183,0.36947714302241536,8,6
total_suicide_rate,ra,strict,headline,-3,0.15843927295633953,0.3029527808583803,8,6
total_suicide_rate,ra,strict,headline,-2,-1.0596774369139548,0.35553026024461776,8,6
total_suicide_rate,ra,strict,headline,0,0.26051406607003047,0.4297237049040142,8,6
total_suicide_rate,ra,strict,headline,1,-0.8162876042397174,0.33507231817655486,8,6
total_suicide_rate,ra,strict,headline,2,-0.7978076183847267,0.3597397132091657,8,6
total_suicide_rate,ra,strict,headline,3,-0.4869454765923241,0.30112159405924777,7,6
total_suicide_rate,ra,strict,headline,4,-0.48433799276760586,0.44104660997786777,6,6
total_suicide_rate,ra,strict,headline,5,-1.5861937984708154,0.5054076917986128,5,6
total_suicide_rate,ra,strict,minimal,-5,-0.07722703944686904,0.21246652805609428,8,11
total_suicide_rate,ra,strict,minimal,-4,0.3833920857318978,0.2325077434244375,8,11
total_suicide_rate,ra,strict,minimal,-3,-0.2193938189418428,0.13678626979751998,8,11
total_suicide_rate,ra,strict,minimal,-2,-0.726051818017878,0.19608404207299066,8,11
total_suicide_rate,ra,strict,minimal,0,0.1447311050484753,0.2062235467750083,8,11
total_suicide_rate,ra,strict,minimal,1,-0.5717800038274332,0.26653762398974107,8,11
total_suicide_rate,ra,strict,minimal,2,-0.7572199172542616,0.19331847153999834,8,11
total_suicide_rate,ra,strict,minimal,3,-0.37724485228817944,0.3561276267890987,7,10
total_suicide_rate,ra,strict,minimal,4,-1.2453733615922649,0.3690122882109301,6,9
total_suicide_rate,ra,strict,minimal,5,-0.8514751014210398,0.46816958447929835,5,8
