outcome,spec,control_rule,tier,att_overall_post,se_overall_post,z,att_pretrends_avg,se_pretrends_avg,z_pretrends,n_post_cells,n_pre_cells
nonfirearm_suicide_rate,ra,strict,expanded,-0.73400655070882,0.058435985838479906,-12.560865367064263,-0.4655325140708728,0.07349351368790225,-6.334334701260909,152,52
nonfirearm_suicide_rate,ra,strict,headline,-0.33425052540374245,0.061967969632481856,-5.393924109279478,-0.213700589928312,0.08085843241827405,-2.6428980075059627,152,52
nonfirearm_suicide_rate,ra,strict,minimal,-0.32521720621256134,0.03782521488409517,-8.597894478831089,-0.09968141529088956,0.057166669309969394,-1.743698146036749,152,52
total_suicide_rate,or,broad,all,0.17085938975318526,0.06527252957888585,2.6176308909047448,-0.5034708523252581,0.08454549327504822,-5.955028858691947,152,52
total_suicide_rate,or,strict,all,0.25133153873275793,0.06509314308185038,3.861106206174818,-0.5133590085727384,0.08523990150514467,-6.022519964335653,152,52
total_suicide_rate,ra,broad,expanded,-0.4470277204729767,0.0737100055612894,-6.064681681529327,-0.7641686846158823,0.1474302156597111,-5.183256913763778,152,52
total_suicide_rate,ra,broad,headline,-0.09049157118344617,0.07331408852186105,-1.234299887073725,-0.4835600723762678,0.13802112931595253,-3.5035220677648646,152,52
total_suicide_rate,ra,broad,minimal,-0.3856898328325915,0.04416606730330731,-8.732718495941558,-0.30595951432201457,0.07172904883377446,-4.265489634904373,152,52
total_suicide_rate,ra,strict,expanded,-0.5994048876560839,0.08292867468322608,-7.227956915333714,-0.8381043678694041,0.15597638780372017,-5.373277197084921,152,52
total_suicide_rate,ra,strict,headline,0.05009405272542458,0.07323119802856488,0.6840534372506739,-0.409590105883522,0.138039555945985,-2.967193737161796,152,52
total_suicide_rate,ra,strict,minimal,-0.3605448728665881,0.04512629300901236,-7.989685144192593,-0.34325900879482973,0.07052336600158522,-4.867308925485973,152,52
