outcome,spec,control_rule,event_time,att,se,n_cohorts,total_treated_counties,total_treated_states
county_murder_rate,ra,broad,-2,5.754875199144442,2.11900971192973,6,627,15
county_murder_rate,ra,broad,0,0.3740649374394977,0.10508826141747138,6,627,15
county_murder_rate,ra,broad,1,-0.5330680257133664,0.10578888430308082,5,457,13
county_murder_rate,ra,broad,2,-0.8468788099665265,0.2004009599797003,4,443,12
county_murder_rate,ra,broad,3,-0.6093166483935385,0.17197686893011813,4,443,12
county_murder_rate,ra,broad,4,-0.7600531850552351,0.13054337643882255,4,443,12
county_murder_rate,ra,broad,5,-1.0752630918278765,0.2421575419231883,3,423,10
county_murder_rate,ra,strict,-5,0.4998728864808664,0.16984509770608572,6,627,15
county_murder_rate,ra,strict,-4,-0.0644297160553567,0.08300266298979361,6,627,15
county_murder_rate,ra,strict,-3,-0.16923719736683013,0.09876837022134874,6,627,15
county_murder_rate,ra,strict,-2,5.754875199144442,2.11900971192973,6,627,15
county_murder_rate,ra,strict,0,0.3740649374394977,0.10508826141747138,6,627,15
county_murder_rate,ra,strict,1,-0.5330680257133664,0.10578888430308082,5,457,13
county_murder_rate,ra,strict,2,-0.8468788099665265,0.2004009599797003,4,443,12
county_murder_rate,ra,strict,3,-0.6093166483935385,0.17197686893011813,4,443,12
county_murder_rate,ra,strict,4,-0.7600531850552351,0.13054337643882255,4,443,12
county_murder_rate,ra,strict,5,-1.0752630918278765,0.2421575419231883,3,423,10
county_property_crime_rate,or,broad,-5,-53.967453392908325,46.104154447300296,6,628,15
county_property_crime_rate,or,broad,-4,-28.971798542940654,36.9222024784954,6,628,15
county_property_crime_rate,or,broad,-3,-6.398585815071222,32.261448406459444,6,628,15
county_property_crime_rate,or,broad,-2,-2.3225729894600935,24.34829150820079,6,628,15
county_property_crime_rate,or,broad,0,44.34683838560727,22.50803312721239,6,628,15
county_property_crime_rate,or,broad,1,30.930553452376753,53.33260445002445,5,458,13
county_property_crime_rate,or,broad,2,-153.435938983642,128.9859355356211,4,444,12
county_property_crime_rate,or,broad,3,-18.849845702494353,132.17240598662067,4,444,12
county_property_crime_rate,or,broad,4,55.44217058606017,87.82757932778651,4,444,12
county_property_crime_rate,or,broad,5,-114.41240103123108,124.79278988724157,3,423,10
county_property_crime_rate,or,strict,-5,-53.967453392908325,46.104154447300296,6,628,15
county_property_crime_rate,or,strict,-4,-28.971798542940654,36.9222024784954,6,628,15
county_property_crime_rate,or,strict,-3,-6.398585815071222,32.261448406459444,6,628,15
county_property_crime_rate,or,strict,-2,-2.3225729894600935,24.34829150820079,6,628,15
county_property_crime_rate,or,strict,0,44.34683838560727,22.50803312721239,6,628,15
county_property_crime_rate,or,strict,1,30.930553452376753,53.33260445002445,5,458,13
county_property_crime_rate,or,strict,2,-153.435938983642,128.9859355356211,4,444,12
county_property_crime_rate,or,strict,3,-18.849845702494353,132.17240598662067,4,444,12
county_property_crime_rate,or,strict,4,55.44217058606017,87.82757932778651,4,444,12
county_property_crime_rate,or,strict,5,-114.41240103123108,124.79278988724157,3,423,10
county_property_crime_rate,ra,broad,-5,-105.77390384306503,27.297789481758382,6,627,15
county_property_crime_rate,ra,broad,-4,-62.06799693702495,22.99793773370728,6,627,15
county_property_crime_rate,ra,broad,-3,-37.69011585088958,20.641902538261284,6,627,15
county_property_crime_rate,ra,broad,-2,-25.360857588856796,12.600275009019466,6,627,15
county_property_crime_rate,ra,broad,0,59.8257377971912,13.184102472859937,6,627,15
county_property_crime_rate,ra,broad,1,75.72111284654011,30.629080014721694,5,457,13
county_property_crime_rate,ra,broad,2,-73.37644712189405,65.37571110150077,4,443,12
county_property_crime_rate,ra,broad,3,76.31366438040304,75.01231208969014,4,443,12
county_property_crime_rate,ra,broad,4,154.2808405184062,56.48215274912699,4,443,12
county_property_crime_rate,ra,broad,5,15.65572644927066,59.32511784630409,3,423,10
county_property_crime_rate,ra,strict,-5,-105.77390384306503,27.297789481758382,6,627,15
county_property_crime_rate,ra,strict,-4,-62.06799693702495,22.99793773370728,6,627,15
county_property_crime_rate,ra,strict,-3,-37.69011585088958,20.641902538261284,6,627,15
county_property_crime_rate,ra,strict,-2,-25.360857588856796,12.600275009019466,6,627,15
county_property_crime_rate,ra,strict,0,59.8257377971912,13.184102472859937,6,627,15
county_property_crime_rate,ra,strict,1,75.72111284654011,30.629080014721694,5,457,13
county_property_crime_rate,ra,strict,2,-73.37644712189405,65.37571110150077,4,443,12
county_property_crime_rate,ra,strict,3,76.31366438040304,75.01231208969014,4,443,12
county_property_crime_rate,ra,strict,4,154.2808405184062,56.48215274912699,4,443,12
county_property_crime_rate,ra,strict,5,15.65572644927066,59.32511784630409,3,423,10
county_violent_crime_rate,or,broad,-5,-7.538418581707346,8.856508520455519,6,628,15
county_violent_crime_rate,or,broad,-4,-9.580768312324901,8.667432714389209,6,628,15
county_violent_crime_rate,or,broad,-3,-9.682088871443408,6.7502181638288805,6,628,15
county_violent_crime_rate,or,broad,-2,-5.1467396596337505,7.493621087518503,6,628,15
county_violent_crime_rate,or,broad,0,4.866819426670416,5.153857566063479,6,628,15
county_violent_crime_rate,or,broad,1,-18.07344369152761,7.826142795832916,5,458,13
county_violent_crime_rate,or,broad,2,-55.056810804115614,22.04141857579561,4,444,12
county_violent_crime_rate,or,broad,3,-31.769751802207214,22.137980445898172,4,444,12
county_violent_crime_rate,or,broad,4,-15.920132264536251,12.757815333426935,4,444,12
county_violent_crime_rate,or,broad,5,-53.68523849879754,29.780778060127712,3,423,10
county_violent_crime_rate,or,strict,-5,-7.538418581707346,8.856508520455519,6,628,15
county_violent_crime_rate,or,strict,-4,-9.580768312324901,8.667432714389209,6,628,15
county_violent_crime_rate,or,strict,-3,-9.682088871443408,6.7502181638288805,6,628,15
county_violent_crime_rate,or,strict,-2,-5.1467396596337505,7.493621087518503,6,628,15
county_violent_crime_rate,or,strict,0,4.866819426670416,5.153857566063479,6,628,15
county_violent_crime_rate,or,strict,1,-18.07344369152761,7.826142795832916,5,458,13
county_violent_crime_rate,or,strict,2,-55.056810804115614,22.04141857579561,4,444,12
county_violent_crime_rate,or,strict,3,-31.769751802207214,22.137980445898172,4,444,12
county_violent_crime_rate,or,strict,4,-15.920132264536251,12.757815333426935,4,444,12
county_violent_crime_rate,or,strict,5,-53.68523849879754,29.780778060127712,3,423,10
county_violent_crime_rate,ra,broad,-5,-7.410999799884003,5.871569014663385,6,627,15
county_violent_crime_rate,ra,broad,-4,-4.487716472714334,4.516634367097442,6,627,15
county_violent_crime_rate,ra,broad,-3,-4.579144242811168,4.1990849114714,6,627,15
county_violent_crime_rate,ra,broad,-2,0.289914424534621,4.7663794368906,6,627,15
county_violent_crime_rate,ra,broad,0,0.8307605437492578,2.710018109725702,6,627,15
county_violent_crime_rate,ra,broad,1,-17.36163018842581,4.2448575401956194,5,457,13
county_violent_crime_rate,ra,broad,2,-46.49576957383751,11.07848212926279,4,443,12
county_violent_crime_rate,ra,broad,3,-24.532965389917955,11.049582798330839,4,443,12
county_violent_crime_rate,ra,broad,4,-13.633782064514604,6.646461950551686,4,443,12
county_violent_crime_rate,ra,broad,5,-43.75559911981097,14.235630146351001,3,423,10
county_violent_crime_rate,ra,strict,-5,-7.410999799884003,5.871569014663385,6,627,15
county_violent_crime_rate,ra,strict,-4,-4.487716472714334,4.516634367097442,6,627,15
county_violent_crime_rate,ra,strict,-3,-4.579144242811168,4.1990849114714,6,627,15
county_violent_crime_rate,ra,strict,-2,0.289914424534621,4.7663794368906,6,627,15
county_violent_crime_rate,ra,strict,0,0.8307605437492578,2.710018109725702,6,627,15
county_violent_crime_rate,ra,strict,1,-17.36163018842581,4.2448575401956194,5,457,13
county_violent_crime_rate,ra,strict,2,-46.49576957383751,11.07848212926279,4,443,12
county_violent_crime_rate,ra,strict,3,-24.532965389917955,11.049582798330839,4,443,12
county_violent_crime_rate,ra,strict,4,-13.633782064514604,6.646461950551686,4,443,12
county_violent_crime_rate,ra,strict,5,-43.75559911981097,14.235630146351001,3,423,10
state_firearm_homicide_rate,or,broad,-5,0.4572346341332696,0.19499395553066098,6,629,15
state_firearm_homicide_rate,or,broad,-4,0.24316963844850092,0.20722756784897498,6,629,15
state_firearm_homicide_rate,or,broad,-3,0.42325318651467186,0.20191616211677374,6,629,15
state_firearm_homicide_rate,or,broad,-2,0.19861780560803266,0.1993929933261603,5,615,14
state_firearm_homicide_rate,or,broad,0,-0.3697177709373893,0.0997334649001198,5,459,13
state_firearm_homicide_rate,or,broad,1,-0.23950356084042904,0.3859122970537441,4,445,12
state_firearm_homicide_rate,or,broad,2,-0.28870948765951143,0.4784598486137364,4,445,12
state_firearm_homicide_rate,or,broad,3,-0.4260142401190069,0.2834744962456891,4,445,12
state_firearm_homicide_rate,or,broad,4,-0.7341430700329811,0.2441299618804693,3,423,10
state_firearm_homicide_rate,or,broad,5,-1.2102725507180387,0.3163252645274548,2,174,6
state_firearm_homicide_rate,or,strict,-5,0.4572346341332696,0.19499395553066098,6,629,15
state_firearm_homicide_rate,or,strict,-4,0.24316963844850092,0.20722756784897498,6,629,15
state_firearm_homicide_rate,or,strict,-3,0.42325318651467186,0.20191616211677374,6,629,15
state_firearm_homicide_rate,or,strict,-2,0.19861780560803266,0.1993929933261603,5,615,14
state_firearm_homicide_rate,or,strict,0,-0.3697177709373893,0.0997334649001198,5,459,13
state_firearm_homicide_rate,or,strict,1,-0.23950356084042904,0.3859122970537441,4,445,12
state_firearm_homicide_rate,or,strict,2,-0.28870948765951143,0.4784598486137364,4,445,12
state_firearm_homicide_rate,or,strict,3,-0.4260142401190069,0.2834744962456891,4,445,12
state_firearm_homicide_rate,or,strict,4,-0.7341430700329811,0.2441299618804693,3,423,10
state_firearm_homicide_rate,or,strict,5,-1.2102725507180387,0.3163252645274548,2,174,6
state_firearm_homicide_rate,ra,broad,-5,0.36270770427652355,0.0974723206807142,6,627,15
state_firearm_homicide_rate,ra,broad,-4,0.16493545157660006,0.11004969340119718,6,627,15
state_firearm_homicide_rate,ra,broad,-3,0.4090161110874465,0.09914556761961225,6,627,15
state_firearm_homicide_rate,ra,broad,-2,0.22015002952403134,0.0981325257129069,5,613,14
state_firearm_homicide_rate,ra,broad,0,-0.38523966976371304,0.05027214625255529,5,457,13
state_firearm_homicide_rate,ra,broad,1,-0.1935043827716021,0.17708681532570303,4,443,12
state_firearm_homicide_rate,ra,broad,2,-0.2060586973916855,0.23160165819897824,4,443,12
state_firearm_homicide_rate,ra,broad,3,-0.42327735302505154,0.15067669816904167,4,443,12
state_firearm_homicide_rate,ra,broad,4,-0.7420429619041937,0.13306302823552418,3,423,10
state_firearm_homicide_rate,ra,broad,5,-1.5808761121800252,0.20254516937435402,2,174,6
state_firearm_homicide_rate,ra,strict,-5,0.36270770427652355,0.0974723206807142,6,627,15
state_firearm_homicide_rate,ra,strict,-4,0.16493545157660006,0.11004969340119718,6,627,15
state_firearm_homicide_rate,ra,strict,-3,0.4090161110874465,0.09914556761961225,6,627,15
state_firearm_homicide_rate,ra,strict,-2,0.22015002952403134,0.0981325257129069,5,613,14
state_firearm_homicide_rate,ra,strict,0,-0.38523966976371304,0.05027214625255529,5,457,13
state_firearm_homicide_rate,ra,strict,1,-0.1935043827716021,0.17708681532570303,4,443,12
